"BehaviorSpace results (NetLogo 3D 6.1.0)"
"ABM-working-10-stochastic.nlogo3D"
"NinaExploCLLSensDist"
"01/25/2022 11:35:23:731 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-49","49","-49","49"
"[run number]","gui-cll-sens-dist","[step]","getSeed","getViability","getRemainingCellRatio"
"1","1","164","115212","94.64480874316939","45.75"
"2","1","165","167921","95.49647314161693","46.075"
"3","1","172","646382","95.1539338654504","43.85"
"1","1","165","115212","94.45054945054945","45.5"
"3","1","173","646382","95.30085959885388","43.625"
"2","1","166","167921","95.79694323144105","45.800000000000004"
"1","1","166","115212","94.58862506902264","45.275"
"4","2","78","159810","73.65948037589828","90.45"
"3","1","174","646382","95.11494252873564","43.5"
"2","1","167","167921","95.55921052631578","45.6"
"1","1","167","115212","94.71928849360755","44.975"
"3","1","175","646382","95.2050837666089","43.275000000000006"
"2","1","168","167921","95.3219592735278","45.425"
"1","1","168","115212","94.58403126744835","44.775"
"3","1","176","646382","95.6369982547993","42.975"
"2","1","169","167921","95.30127142067441","45.225"
"4","2","79","159810","73.55142777931799","90.17500000000001"
"1","1","169","115212","94.99155880697805","44.425"
"3","1","177","646382","95.3908984830805","42.85"
"2","1","170","167921","95.55555555555556","45"
"1","1","170","115212","95.0736126840317","44.15"
"3","1","178","646382","95.2548330404218","42.675000000000004"
"2","1","171","167921","95.53322166387494","44.775"
"1","1","171","115212","95.05400795906766","43.974999999999994"
"3","1","179","646382","95.17363154796939","42.475"
"2","1","172","167921","95.17396184062851","44.55"
"4","2","80","159810","73.46143135616819","89.775"
"1","1","172","115212","95.08290451686679","43.725"
"3","1","180","646382","95.26627218934911","42.25"
"2","1","173","167921","94.93243243243244","44.4"
"1","1","173","115212","95.11494252873564","43.5"
"3","1","181","646382","95.18716577540107","42.075"
"2","1","174","167921","94.8471121177803","44.15"
"3","1","182","646382","94.99404052443386","41.949999999999996"
"1","1","174","115212","95.19953730480046","43.225"
"4","2","81","159810","73.48251748251748","89.375"
"2","1","175","167921","94.92588369441278","43.85"
"3","1","183","646382","95.20958083832335","41.75"
"1","1","175","115212","95.29616724738676","43.05"
"2","1","176","167921","94.90263459335624","43.65"
"3","1","184","646382","95.26094781043791","41.675000000000004"
"1","1","176","115212","95.09345794392523","42.8"
"2","1","177","167921","94.81865284974094","43.425000000000004"
"3","1","185","646382","95.0572634116938","41.475"
"4","2","82","159810","73.45505617977528","89"
"1","1","177","115212","95.17647058823529","42.5"
"2","1","178","167921","94.67592592592592","43.2"
"3","1","186","646382","95.16031457955233","41.325"
"1","1","178","115212","95.09746012994684","42.325"
"2","1","179","167921","94.53805926786751","43.025000000000006"
"3","1","187","646382","95.26123936816525","41.15"
"1","1","179","115212","95.29761904761904","42"
"3","1","188","646382","94.94210847044485","41.025"
"2","1","180","167921","94.1588785046729","42.8"
"1","1","180","115212","95.27794381350867","41.825"
"3","1","189","646382","95.27896995708154","40.775"
"4","2","83","159810","73.53107344632768","88.5"
"2","1","181","167921","94.3075117370892","42.6"
"1","1","181","115212","95.36702767749699","41.55"
"3","1","190","646382","95.13546798029556","40.6"
"2","1","182","167921","94.21828908554572","42.375"
"1","1","182","115212","95.1719975859988","41.425"
"3","1","191","646382","94.984520123839","40.375"
"1","1","183","115212","94.91525423728814","41.3"
"3","1","192","646382","95.02487562189054","40.2"
"2","1","183","167921","94.48071216617211","42.125"
"4","2","84","159810","73.70065322351604","88.02499999999999"
"3","1","193","646382","95.1219512195122","39.975"
"1","1","184","115212","95.42682926829268","41"
"2","1","184","167921","94.28911362284354","42.025"
"1","1","185","115212","95.59093692590325","40.825"
"3","1","194","646382","95.10357815442562","39.825"
"2","1","185","167921","94.22275163787968","41.975"
"1","1","186","115212","95.4601226993865","40.75"
"3","1","195","646382","94.96221662468514","39.7"
"2","1","186","167921","94.14925373134328","41.875"
"4","2","85","159810","73.92795883361921","87.45"
"1","1","187","115212","95.63345633456335","40.65"
"3","1","196","646382","95.06641366223909","39.525"
"2","1","187","167921","94.17767106842737","41.65"
"3","1","197","646382","95.04447268106735","39.35"
"1","1","188","115212","95.19112207151665","40.550000000000004"
"2","1","188","167921","93.6259771497294","41.575"
"3","1","198","646382","94.70663265306123","39.2"
"1","1","189","115212","94.86386138613861","40.400000000000006"
"4","2","86","159810","73.92055267702936","86.85000000000001"
"2","1","189","167921","93.61060880048223","41.475"
"3","1","199","646382","94.74358974358974","39"
"1","1","190","115212","94.9658172778123","40.225"
"2","1","190","167921","93.30114665057333","41.425"
"3","1","200","646382","94.40514469453376","38.875"
"1","1","191","115212","94.63171036204744","40.050000000000004"
"3","1","201","646382","94.31891542930924","38.725"
"2","1","191","167921","93.26047358834244","41.175"
"4","2","87","159810","74.14492753623189","86.25"
"1","1","192","115212","94.54887218045113","39.900000000000006"
"3","1","202","646382","94.17852522639069","38.65"
"2","1","192","167921","93.40256566890653","40.925"
"3","1","203","646382","94.11003236245955","38.625"
"1","1","193","115212","94.8831332912192","39.574999999999996"
"2","1","193","167921","93.26393141457442","40.825"
"3","1","204","646382","93.64873622812702","38.574999999999996"
"1","1","194","115212","94.9238578680203","39.4"
"2","1","194","167921","93.3620159803319","40.675"
"3","1","205","646382","93.63222871994802","38.475"
"4","2","88","159810","74.27737226277372","85.625"
"1","1","195","115212","94.21855146124524","39.35"
"2","1","195","167921","93.39506172839506","40.5"
"3","1","206","646382","93.60730593607306","38.324999999999996"
"1","1","196","115212","94.37340153452686","39.1"
"2","1","196","167921","92.99876084262702","40.35"
"3","1","207","646382","93.32460732984293","38.2"
"1","1","197","115212","94.03846153846153","39"
"2","1","197","167921","92.67080745341615","40.25"
"3","1","208","646382","92.97439264609324","38.074999999999996"
"4","2","89","159810","74.32352941176471","85"
"1","1","198","115212","93.94329896907216","38.800000000000004"
"2","1","198","167921","92.39401496259352","40.1"
"3","1","209","646382","93.0171277997365","37.95"
"1","1","199","115212","94.11384217335058","38.65"
"2","1","199","167921","92.16791979949875","39.900000000000006"
"3","1","210","646382","93.18783068783068","37.8"
"1","1","200","115212","94.02985074626866","38.525"
"2","1","200","167921","91.70333123821496","39.775"
"3","1","211","646382","93.09428950863213","37.65"
"4","2","90","159810","74.24511545293073","84.45"
"1","1","201","115212","93.95318595578674","38.45"
"2","1","201","167921","91.48802017654477","39.65"
"3","1","212","646382","93.20453031312458","37.525"
"1","1","202","115212","93.98692810457516","38.25"
"2","1","202","167921","91.5136162127929","39.475"
"3","1","213","646382","93.04812834224599","37.4"
"1","1","203","115212","93.89763779527559","38.1"
"2","1","203","167921","91.1857958148383","39.425"
"3","1","214","646382","92.95774647887323","37.275000000000006"
"4","2","91","159810","74.4776119402985","83.75"
"1","1","204","115212","93.74588545095457","37.974999999999994"
"2","1","204","167921","91.44862795149969","39.175"
"3","1","215","646382","92.80430396772024","37.175000000000004"
"1","1","205","115212","93.91534391534393","37.8"
"2","1","205","167921","91.32390745501286","38.9"
"3","1","216","646382","92.45791245791246","37.125"
"1","1","206","115212","94.06666666666666","37.5"
"2","1","206","167921","91.53199741435036","38.675"
"3","1","217","646382","92.6201760324983","36.925000000000004"
"1","1","207","115212","93.92117568470275","37.425000000000004"
"4","2","92","159810","74.75903614457832","83"
"2","1","207","167921","91.45077720207254","38.6"
"3","1","218","646382","92.71613342409802","36.725"
"1","1","208","115212","93.7625754527163","37.275000000000006"
"3","1","219","646382","92.42837653478854","36.65"
"2","1","208","167921","91.6015625","38.4"
"1","1","209","115212","93.619879113499","37.225"
"3","1","220","646382","92.46575342465754","36.5"
"2","1","209","167921","91.51989562948467","38.324999999999996"
"1","1","210","115212","93.40511440107672","37.15"
"3","1","221","646382","92.10706932052162","36.425000000000004"
"2","1","210","167921","91.03403141361257","38.2"
"1","1","211","115212","93.26145552560648","37.1"
"3","1","222","646382","92.32895646164478","36.175000000000004"
"4","2","93","159810","75.12165450121655","82.19999999999999"
"2","1","211","167921","91.20157583716349","38.074999999999996"
"3","1","223","646382","92.16909216909217","36.075"
"1","1","212","115212","93.42372881355932","36.875"
"2","1","212","167921","91.22112211221122","37.875"
"3","1","224","646382","92.0778318276581","35.975"
"1","1","213","115212","93.33786539768865","36.775000000000006"
"2","1","213","167921","91.3129973474801","37.7"
"3","1","225","646382","92.11444521981856","35.825"
"1","1","214","115212","92.98842750170184","36.725"
"4","2","94","159810","75.40681608842493","81.425"
"2","1","214","167921","91.15103127079175","37.574999999999996"
"3","1","226","646382","91.87105816398038","35.675000000000004"
"2","1","215","167921","90.91516366065464","37.425000000000004"
"1","1","215","115212","92.4914675767918","36.625"
"3","1","227","646382","92.04785362420832","35.525"
"2","1","216","167921","90.69611780455153","37.35"
"1","1","216","115212","92.52400548696845","36.449999999999996"
"3","1","228","646382","92.226148409894","35.375"
"2","1","217","167921","90.86021505376344","37.2"
"1","1","217","115212","92.17032967032966","36.4"
"4","2","95","159810","75.69745815251085","80.65"
"3","1","229","646382","91.75550817341862","35.175"
"2","1","218","167921","90.57873485868102","37.15"
"3","1","230","646382","91.93433261955745","35.025"
"1","1","218","115212","92.32895646164478","36.175000000000004"
"2","1","219","167921","90.54692775151925","37.025000000000006"
"3","1","231","646382","91.48783977110158","34.949999999999996"
"1","1","219","115212","92.44105409153953","36.05"
"3","1","232","646382","91.66666666666666","34.8"
"2","1","220","167921","90.26369168356997","36.975"
"4","2","96","159810","76.08015028177833","79.85"
"1","1","220","115212","92.40947075208913","35.9"
"3","1","233","646382","91.70872386445565","34.675"
"2","1","221","167921","90.04065040650406","36.9"
"1","1","221","115212","92.60293091416608","35.825"
"3","1","234","646382","91.81752353367125","34.525"
"2","1","222","167921","89.87083616587356","36.775000000000006"
"1","1","222","115212","92.50700280112045","35.699999999999996"
"3","1","235","646382","91.92727272727272","34.375"
"2","1","223","167921","90.10914051841746","36.65"
"4","2","97","159810","76.50411652944902","78.95"
"1","1","223","115212","92.56140350877193","35.625"
"3","1","236","646382","91.68490153172867","34.275"
"2","1","224","167921","90.1920438957476","36.449999999999996"
"1","1","224","115212","92.6056338028169","35.5"
"3","1","237","646382","91.72161172161172","34.125"
"2","1","225","167921","90.16506189821183","36.35"
"1","1","225","115212","92.44883556810163","35.425000000000004"
"3","1","238","646382","91.63609684519443","34.075"
"2","1","226","167921","90.31811894882435","36.15"
"1","1","226","115212","92.27498228206944","35.275"
"4","2","98","159810","77.09801409352978","78.05"
"3","1","239","646382","91.61147902869757","33.975"
"2","1","227","167921","90.34722222222223","36"
"1","1","227","115212","92.19858156028369","35.25"
"3","1","240","646382","91.78386380458919","33.775"
"2","1","228","167921","90.25069637883009","35.9"
"1","1","228","115212","92.16524216524216","35.099999999999994"
"3","1","241","646382","91.45616641901931","33.650000000000006"
"2","1","229","167921","90.23028611304954","35.825"
"1","1","229","115212","91.77984274481773","34.975"
"3","1","242","646382","91.57345264727816","33.525"
"4","2","99","159810","77.70576798444588","77.14999999999999"
"2","1","230","167921","90.6030855539972","35.65"
"3","1","243","646382","91.98501872659176","33.375"
"1","1","230","115212","91.816223977028","34.825"
"2","1","231","167921","90.57002111189303","35.525"
"3","1","244","646382","92.18045112781955","33.25"
"1","1","231","115212","91.93664506839453","34.725"
"2","1","232","167921","90.3316866619619","35.425000000000004"
"3","1","245","646382","91.87358916478556","33.225"
"4","2","100","159810","78.51049868766404","76.2"
"1","1","232","115212","92.04052098408104","34.55"
"2","1","233","167921","90.36827195467421","35.3"
"3","1","246","646382","92.13907785336357","33.074999999999996"
"1","1","233","115212","92.35807860262008","34.35"
"2","1","234","167921","90.40511727078892","35.175"
"3","1","247","646382","92.26686884003033","32.975"
"1","1","234","115212","92.03216374269006","34.2"
"2","1","235","167921","90.29957203994294","35.05"
"3","1","248","646382","92.17325227963525","32.9"
"1","1","235","115212","92.19440353460972","33.95"
"4","2","101","159810","79.16943521594685","75.25"
"3","1","249","646382","92.36641221374046","32.75"
"2","1","236","167921","90.68100358422939","34.875"
"1","1","236","115212","92.31337767923134","33.825"
"3","1","250","646382","92.56704980842912","32.625"
"2","1","237","167921","90.84354722422493","34.675"
"1","1","237","115212","92.08579881656804","33.800000000000004"
"3","1","251","646382","92.61538461538461","32.5"
"2","1","238","167921","91.16582186821144","34.525"
"1","1","238","115212","92.11309523809523","33.6"
"4","2","102","159810","79.7442799461642","74.3"
"3","1","252","646382","93.1167826759474","32.324999999999996"
"2","1","239","167921","91.41818181818182","34.375"
"1","1","239","115212","92.00896191187454","33.475"
"3","1","253","646382","93.02325581395348","32.25"
"2","1","240","167921","91.2472647702407","34.275"
"1","1","240","115212","92.27886056971514","33.35"
"3","1","254","646382","93.21901792673421","32.074999999999996"
"2","1","241","167921","91.15497076023392","34.2"
"1","1","241","115212","92.47554552294959","33.225"
"3","1","255","646382","93.203125","32"
"4","2","103","159810","80.62094848174685","73.275"
"2","1","242","167921","91.34897360703812","34.1"
"3","1","256","646382","93.41692789968651","31.900000000000002"
"1","1","242","115212","92.44142101284959","33.074999999999996"
"2","1","243","167921","91.32352941176471","34"
"3","1","257","646382","93.41176470588235","31.874999999999996"
"1","1","243","115212","92.55884586180714","32.925"
"2","1","244","167921","91.1504424778761","33.900000000000006"
"3","1","258","646382","93.16575019638648","31.825"
"4","2","104","159810","81.30841121495327","72.225"
"2","1","245","167921","91.03703703703704","33.75"
"1","1","244","115212","92.02127659574468","32.9"
"3","1","259","646382","93.44909234411996","31.674999999999997"
"2","1","246","167921","90.94283593170007","33.675"
"3","1","260","646382","93.43873517786562","31.624999999999996"
"1","1","245","115212","92.43119266055045","32.7"
"2","1","247","167921","90.92261904761905","33.6"
"3","1","261","646382","93.41792228390166","31.525"
"1","1","246","115212","92.47889485801996","32.574999999999996"
"4","2","105","159810","82.0476858345021","71.3"
"2","1","248","167921","90.98360655737704","33.550000000000004"
"3","1","262","646382","93.62549800796812","31.374999999999996"
"1","1","247","115212","92.53271747498076","32.475"
"2","1","249","167921","90.68554396423248","33.550000000000004"
"3","1","263","646382","93.54066985645933","31.35"
"1","1","248","115212","92.73008507347255","32.324999999999996"
"2","1","250","167921","90.74626865671642","33.5"
"3","1","264","646382","93.5251798561151","31.275"
"1","1","249","115212","92.85714285714286","32.2"
"2","1","251","167921","91.01796407185628","33.4"
"3","1","265","646382","93.73996789727127","31.15"
"4","2","106","159810","82.56555634301913","70.55"
"1","1","250","115212","92.92379471228615","32.15"
"2","1","252","167921","90.92273068267068","33.324999999999996"
"3","1","266","646382","93.72485921158487","31.075000000000003"
"1","1","251","115212","92.75136399064692","32.074999999999996"
"2","1","253","167921","90.75187969924812","33.25"
"3","1","267","646382","93.94673123486683","30.975"
"1","1","252","115212","92.64475743348983","31.95"
"2","1","254","167921","90.9297052154195","33.074999999999996"
"3","1","268","646382","93.85113268608414","30.9"
"1","1","253","115212","92.85153181461115","31.825"
"4","2","107","159810","83.16582914572864","69.65"
"2","1","255","167921","90.75757575757576","33"
"3","1","269","646382","93.91233766233766","30.8"
"1","1","254","115212","92.83464566929133","31.75"
"2","1","256","167921","90.73652239939256","32.925"
"3","1","270","646382","93.96411092985318","30.65"
"1","1","255","115212","92.73301737756714","31.65"
"2","1","257","167921","90.86062452399086","32.824999999999996"
"3","1","271","646382","94.27168576104746","30.55"
"1","1","256","115212","92.56916996047431","31.624999999999996"
"3","1","272","646382","94.3303204601479","30.425"
"2","1","258","167921","90.83269671504965","32.725"
"4","2","108","159810","84.05533309064434","68.675"
"1","1","257","115212","92.85146942017474","31.474999999999998"
"2","1","259","167921","90.88820826952528","32.65"
"3","1","273","646382","94.3163097199341","30.349999999999998"
"2","1","260","167921","90.78341013824884","32.550000000000004"
"1","1","258","115212","92.83439490445859","31.4"
"3","1","274","646382","94.61920529801324","30.2"
"2","1","261","167921","90.39200614911607","32.525"
"1","1","259","115212","92.58373205741627","31.35"
"3","1","275","646382","94.6058091286307","30.125"
"4","2","109","159810","84.92796453638715","67.675"
"2","1","262","167921","90.72642967542504","32.35"
"3","1","276","646382","94.43059019118868","30.075000000000003"
"1","1","260","115212","93.10344827586206","31.175000000000004"
"3","1","277","646382","94.2595673876872","30.049999999999997"
"2","1","263","167921","90.49459041731066","32.35"
"1","1","261","115212","93.2475884244373","31.1"
"3","1","278","646382","94.56975772765246","29.925"
"2","1","264","167921","90.47987616099071","32.300000000000004"
"1","1","262","115212","93.30104923325263","30.975"
"3","1","279","646382","94.56521739130434","29.9"
"4","2","110","159810","85.54307116104869","66.75"
"2","1","265","167921","90.5982905982906","32.175"
"1","1","263","115212","93.60323886639677","30.875000000000004"
"3","1","280","646382","94.39330543933055","29.875"
"2","1","266","167921","90.9375","32"
"1","1","264","115212","93.57723577235772","30.75"
"3","1","281","646382","94.78114478114477","29.7"
"2","1","267","167921","91.13029827315542","31.85"
"1","1","265","115212","93.71428571428572","30.625000000000004"
"3","1","282","646382","94.9367088607595","29.625"
"2","1","268","167921","90.95911949685535","31.8"
"4","2","111","159810","86.2618595825427","65.875"
"3","1","283","646382","94.84797297297297","29.599999999999998"
"1","1","266","115212","93.92945036915505","30.475"
"2","1","269","167921","90.9377462568952","31.724999999999998"
"1","1","267","115212","93.60131255127153","30.475"
"3","1","284","646382","94.83925549915398","29.549999999999997"
"2","1","270","167921","90.92344119968429","31.674999999999997"
"3","1","285","646382","94.74576271186442","29.5"
"1","1","268","115212","93.73970345963755","30.349999999999998"
"4","2","112","159810","86.77940046118371","65.05"
"2","1","271","167921","90.97387173396675","31.574999999999996"
"3","1","286","646382","94.81733220050977","29.425"
"1","1","269","115212","93.80677126341867","30.275000000000002"
"3","1","287","646382","94.97016197783461","29.325000000000003"
"2","1","272","167921","91.25596184419715","31.45"
"1","1","270","115212","93.70339685169843","30.175"
"3","1","288","646382","95.03849443969204","29.225"
"2","1","273","167921","91.60000000000001","31.25"
"1","1","271","115212","93.59933499584372","30.075000000000003"
"3","1","289","646382","94.78186484174508","29.225"
"2","1","274","167921","91.80722891566265","31.125000000000004"
"1","1","272","115212","93.73956594323873","29.95"
"4","2","113","159810","87.67069840031213","64.075"
"3","1","290","646382","94.93996569468267","29.15"
"2","1","275","167921","92.09039548022598","30.975"
"1","1","273","115212","94.12258606213267","29.775000000000002"
"3","1","291","646382","95.18072289156626","29.049999999999997"
"1","1","274","115212","94.10278011794439","29.675"
"2","1","276","167921","92.22042139384116","30.85"
"3","1","292","646382","95.17241379310344","28.999999999999996"
"1","1","275","115212","94.33643279797126","29.575000000000003"
"2","1","277","167921","92.19512195121952","30.75"
"3","1","293","646382","94.82758620689656","28.999999999999996"
"4","2","114","159810","88.67775138558986","63.14999999999999"
"1","1","276","115212","94.40203562340967","29.475"
"2","1","278","167921","92.57142857142857","30.625000000000004"
"3","1","294","646382","94.73684210526315","28.975"
"1","1","277","115212","94.5624468988955","29.425"
"2","1","279","167921","92.62899262899262","30.525000000000002"
"3","1","295","646382","94.88734835355285","28.849999999999998"
"1","1","278","115212","94.7144075021313","29.325000000000003"
"2","1","280","167921","92.7512355848435","30.349999999999998"
"3","1","296","646382","94.62272333044233","28.825"
"4","2","115","159810","89.09819639278557","62.375"
"1","1","279","115212","94.78632478632478","29.25"
"2","1","281","167921","92.58649093904448","30.349999999999998"
"3","1","297","646382","94.6086956521739","28.749999999999996"
"1","1","280","115212","94.77292202227935","29.175"
"2","1","282","167921","92.25061830173125","30.325000000000003"
"3","1","298","646382","94.68641114982579","28.7"
"1","1","281","115212","94.84978540772532","29.125"
"2","1","283","167921","92.46688741721854","30.2"
"3","1","299","646382","94.67713787085515","28.65"
"4","2","116","159810","89.84977669508729","61.575"
"1","1","282","115212","94.83648881239243","29.049999999999997"
"3","1","300","646382","94.750656167979","28.575"
"2","1","284","167921","92.45439469320065","30.15"
"1","1","283","115212","95.15989628349179","28.925"
"3","1","301","646382","94.56617002629272","28.525"
"2","1","285","167921","92.51870324189527","30.075000000000003"
"1","1","284","115212","94.90060501296456","28.925"
"3","1","302","646382","94.89885664028144","28.425"
"2","1","286","167921","92.50624479600333","30.025000000000002"
"1","1","285","115212","94.8917748917749","28.875"
"3","1","303","646382","95.06172839506173","28.349999999999998"
"4","2","117","159810","90.66995478832716","60.824999999999996"
"2","1","287","167921","92.16013344453712","29.975"
"1","1","286","115212","94.54072790294627","28.849999999999998"
"3","1","304","646382","95.14563106796116","28.325"
"2","1","288","167921","92.30125523012552","29.875"
"1","1","287","115212","94.51697127937337","28.725"
"3","1","305","646382","95.1370468611848","28.275"
"2","1","289","167921","92.59882253994954","29.725"
"1","1","288","115212","94.57567804024497","28.575"
"3","1","306","646382","95.03985828166519","28.225"
"4","2","118","159810","91.23025768911056","60.150000000000006"
"2","1","290","167921","92.72419627749578","29.549999999999997"
"1","1","289","115212","94.56617002629272","28.525"
"3","1","307","646382","95.29307282415631","28.15"
"1","1","290","115212","94.5566286215979","28.475"
"2","1","291","167921","92.87531806615776","29.475"
"3","1","308","646382","95.45859305431878","28.075"
"1","1","291","115212","94.28822495606327","28.449999999999996"
"2","1","292","167921","93.03313508920985","29.425"
"3","1","309","646382","95.45049063336307","28.025"
"4","2","119","159810","91.84873949579831","59.5"
"1","1","292","115212","94.37115215479331","28.425"
"2","1","293","167921","93.18568994889267","29.349999999999998"
"3","1","310","646382","95.44235924932975","27.975"
"1","1","293","115212","94.44933920704845","28.375"
"2","1","294","167921","93.24786324786325","29.25"
"3","1","311","646382","95.5237242614145","27.925"
"1","1","294","115212","94.51812555260831","28.275"
"2","1","295","167921","93.14481576692374","29.175"
"3","1","312","646382","95.78096947935369","27.85"
"1","1","295","115212","94.76021314387212","28.15"
"2","1","296","167921","93.20722269991401","29.075"
"5","2","0","825532","100","100"
"2","1","297","167921","93.43696027633851","28.95"
"1","1","296","115212","94.83526268922529","28.075"
"4","2","120","159810","92.16433714527741","59.025000000000006"
"2","1","298","167921","93.42560553633218","28.9"
"1","1","297","115212","95","28.000000000000004"
"2","1","299","167921","93.65768896611642","28.775000000000002"
"1","1","298","115212","94.9016100178891","27.950000000000003"
"2","1","300","167921","93.6411149825784","28.7"
"1","1","299","115212","94.45438282647585","27.950000000000003"
"4","2","121","159810","92.7319367250962","58.475"
"1","1","300","115212","94.6236559139785","27.900000000000002"
"2","1","301","167921","93.3740191804708","28.675"
"5","2","1","825532","99.625","100"
"1","1","301","115212","94.60916442048517","27.825"
"2","1","302","167921","93.77738825591587","28.525"
"1","1","302","115212","94.42446043165468","27.800000000000004"
"2","1","303","167921","93.76646180860403","28.475"
"4","2","122","159810","92.75549805950841","57.975"
"1","1","303","115212","94.4995491433724","27.725"
"2","1","304","167921","94.17989417989418","28.349999999999998"
"2","1","305","167921","94.68085106382979","28.199999999999996"
"1","1","304","115212","94.40433212996389","27.700000000000003"
"5","2","2","825532","99.05000000000001","100"
"2","1","306","167921","94.84444444444445","28.125"
"1","1","305","115212","94.74161378059837","27.575"
"2","1","307","167921","95.08928571428571","28.000000000000004"
"4","2","123","159810","93.04045237059591","57.475"
"1","1","306","115212","94.1976427923844","27.575"
"2","1","308","167921","95.25089605734766","27.900000000000002"
"1","1","307","115212","94.44949954504095","27.474999999999998"
"2","1","309","167921","95.5895589558956","27.775"
"1","1","308","115212","94.44444444444444","27.450000000000003"
"2","1","310","167921","95.8446251129178","27.675"
"4","2","124","159810","93.16389132340052","57.05"
"1","1","309","115212","94.60201280878316","27.325"
"5","2","3","825532","98.5","100"
"2","1","311","167921","95.92760180995475","27.625"
"1","1","310","115212","94.77064220183486","27.250000000000004"
"2","1","312","167921","96.18528610354224","27.525"
"1","1","311","115212","95.03219871205152","27.175"
"6","2","0","645371","100","100"
"1","1","312","115212","95.11520737327189","27.125"
"4","2","125","159810","93.3716305788776","56.574999999999996"
"7","3","0","247942","100","100"
"5","2","4","825532","97.85000000000001","100"
"4","2","126","159810","93.93398751115076","56.05"
"6","2","1","645371","99.675","100"
"4","2","127","159810","94.24201529464688","55.574999999999996"
"5","2","5","825532","97.32499999999999","100"
"7","3","1","247942","99.55000000000001","100"
"6","2","2","645371","99.2","100"
"4","2","128","159810","94.47213411871319","55.175"
"5","2","6","825532","96.97424356089023","99.97500000000001"
"4","2","129","159810","94.92919141160347","54.725"
"6","2","3","645371","98.725","100"
"4","2","130","159810","94.71750114836932","54.425000000000004"
"5","2","7","825532","96.57242932199149","99.925"
"7","3","2","247942","99.1","100"
"6","2","4","645371","98.07451862965742","99.97500000000001"
"4","2","131","159810","94.94902687673772","53.949999999999996"
"5","2","8","825532","96.09414121181773","99.85000000000001"
"4","2","132","159810","95.28478057889822","53.55"
"6","2","5","645371","97.49937484371092","99.97500000000001"
"4","2","133","159810","95.39906103286386","53.25"
"7","3","3","247942","98.6","100"
"5","2","9","825532","95.71535955900777","99.775"
"6","2","6","645371","96.99774831123342","99.925"
"4","2","134","159810","95.561850802644","52.949999999999996"
"5","2","10","825532","95.41123370110331","99.7"
"4","2","135","159810","96.23809523809524","52.5"
"6","2","7","645371","96.69504256384577","99.85000000000001"
"7","3","4","247942","98.25","100"
"4","2","136","159810","96.40287769784173","52.125"
"5","2","11","825532","95.05894156007024","99.675"
"4","2","137","159810","96.57335907335907","51.800000000000004"
"6","2","8","645371","96.36773547094188","99.8"
"5","2","12","825532","94.55594581033617","99.65"
"4","2","138","159810","96.5082444228904","51.55"
"7","3","5","247942","97.79834876157118","99.925"
"6","2","9","645371","96.04010025062657","99.75"
"5","2","13","825532","94.22545819733868","99.575"
"4","2","139","159810","96.24573378839591","51.275000000000006"
"4","2","140","159810","96.07458292443573","50.949999999999996"
"6","2","10","645371","95.68489713998997","99.65"
"5","2","14","825532","93.82219989954797","99.55000000000001"
"4","2","141","159810","96.6864490603363","50.55"
"7","3","6","247942","97.42177722152691","99.875"
"6","2","11","645371","95.38152610441767","99.6"
"5","2","15","825532","93.5662226690123","99.47500000000001"
"4","2","142","159810","96.9621513944223","50.2"
"4","2","143","159810","96.85314685314685","50.05"
"5","2","16","825532","93.00804828973843","99.4"
"6","2","12","645371","94.97865930203363","99.575"
"7","3","7","247942","96.94541812719079","99.85000000000001"
"4","2","144","159810","96.63991975927783","49.85"
"5","2","17","825532","92.72589982381072","99.325"
"6","2","13","645371","94.44863099723688","99.52499999999999"
"4","2","145","159810","96.5291750503018","49.7"
"4","2","146","159810","96.311268317332","49.475"
"5","2","18","825532","92.29219143576827","99.25"
"6","2","14","645371","94.09696056267269","99.52499999999999"
"7","3","8","247942","96.343601302279","99.825"
"4","2","147","159810","96.08938547486034","49.225"
"5","2","19","825532","91.83467741935483","99.2"
"6","2","15","645371","93.64161849710982","99.47500000000001"
"4","2","148","159810","96.56762295081968","48.8"
"4","2","149","159810","96.55172413793103","48.575"
"5","2","20","825532","91.34930643127365","99.125"
"7","3","9","247942","95.96693386773548","99.8"
"6","2","16","645371","93.1858184561227","99.425"
"4","2","150","159810","96.73066943435393","48.175000000000004"
"5","2","21","825532","91.16161616161617","99"
"4","2","151","159810","96.97127937336815","47.875"
"6","2","17","645371","92.75106972061414","99.325"
"4","2","152","159810","97.00787401574803","47.625"
"7","3","10","247942","95.76334921032841","99.725"
"5","2","22","825532","90.74589127686473","98.875"
"6","2","18","645371","92.46471774193549","99.2"
"4","2","153","159810","96.99208443271768","47.375"
"4","2","154","159810","96.8766543144521","47.225"
"5","2","23","825532","90.40749177423437","98.775"
"6","2","19","645371","92.20484359233097","99.1"
"4","2","155","159810","96.8068121341139","46.975"
"7","3","11","247942","95.33600802407221","99.7"
"4","2","156","159810","96.89174705251877","46.650000000000006"
"5","2","24","825532","90.16974917658982","98.675"
"6","2","20","645371","91.74659262998486","99.05000000000001"
"4","2","157","159810","96.77072120559743","46.45"
"5","2","25","825532","89.8580121703854","98.6"
"6","2","21","645371","91.2143398131785","99.02499999999999"
"4","2","158","159810","96.91391445587439","46.175"
"7","3","12","247942","94.7579633809882","99.675"
