"BehaviorSpace results (NetLogo 3D 6.1.0)"
"ABM-working-10-stochastic.nlogo3D"
"NinaExploNLCSensDist"
"01/25/2022 11:40:09:028 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-49","49","-49","49"
"[run number]","gui-nlc-sens-dist","[step]","getSeed","getViability","getRemainingCellRatio"
"1","1","297","178247","93.55095541401273","31.4"
"4","2","277","110462","98.56297548605241","29.575000000000003"
"3","1","289","466616","90.99848714069591","33.050000000000004"
"2","1","299","775166","92.85714285714286","30.8"
"1","1","298","178247","93.62041467304624","31.35"
"4","2","278","110462","98.47457627118644","29.5"
"3","1","290","466616","91.12964366944655","32.975"
"2","1","300","775166","92.68887083671812","30.775000000000002"
"1","1","299","178247","93.69009584664538","31.3"
"4","2","279","110462","98.72448979591837","29.4"
"3","1","291","466616","91.1854103343465","32.9"
"2","1","301","775166","92.67697314890154","30.725"
"1","1","300","178247","93.60000000000001","31.25"
"3","1","292","466616","91.31759329779132","32.824999999999996"
"4","2","280","110462","98.72340425531915","29.375"
"2","1","302","775166","92.74653626731867","30.675"
"1","1","301","178247","93.6698717948718","31.2"
"3","1","293","466616","91.38062547673532","32.775"
"4","2","281","110462","98.89173060528559","29.325000000000003"
"2","1","303","775166","92.73469387755102","30.625000000000004"
"1","1","302","178247","93.82022471910112","31.15"
"3","1","294","466616","91.43730886850153","32.7"
"4","2","282","110462","98.54948805460751","29.299999999999997"
"2","1","304","775166","92.48366013071896","30.599999999999998"
"1","1","303","178247","94.04186795491142","31.05"
"4","2","283","110462","98.54824935952178","29.275000000000002"
"3","1","295","466616","91.57733537519142","32.65"
"2","1","305","775166","92.63502454991817","30.55"
"1","1","304","178247","94.04186795491142","31.05"
"4","2","284","110462","98.63130881094952","29.225"
"3","1","296","466616","91.50076569678407","32.65"
"2","1","306","775166","92.62295081967213","30.5"
"1","1","305","178247","94.03706688154713","31.025000000000002"
"3","1","297","466616","91.84615384615384","32.5"
"4","2","285","110462","98.7146529562982","29.175"
"2","1","307","775166","92.77504105090311","30.45"
"1","1","306","178247","94.11290322580645","31"
"3","1","298","466616","91.75019275250578","32.425"
"4","2","286","110462","98.79931389365352","29.15"
"2","1","308","775166","92.68693508627773","30.425"
"1","1","307","178247","94.10339256865913","30.95"
"3","1","299","466616","91.67309175019275","32.425"
"2","1","309","775166","92.8395061728395","30.375000000000004"
"4","2","287","110462","98.62660944206009","29.125"
"1","1","308","178247","94.25566343042071","30.9"
"2","1","310","775166","92.91014014839241","30.325000000000003"
"3","1","300","466616","91.59599074787972","32.425"
"4","2","288","110462","98.88123924268503","29.049999999999997"
"1","1","309","178247","94.24635332252836","30.85"
"2","1","311","775166","93.14049586776859","30.25"
"3","1","301","466616","91.65378670788253","32.35"
"4","2","289","110462","98.70801033591732","29.025000000000002"
"1","1","310","178247","94.16058394160584","30.825000000000003"
"2","1","312","775166","93.28358208955224","30.15"
"3","1","302","466616","91.79566563467493","32.300000000000004"
"5","2","0","526170","100","100"
"4","2","290","110462","98.87834339948232","28.975"
"1","1","311","178247","94.23701298701299","30.8"
"3","1","303","466616","91.86046511627907","32.25"
"4","2","291","110462","99.0484429065744","28.9"
"1","1","312","178247","94.07467532467533","30.8"
"6","2","0","419820","100","100"
"3","1","304","466616","91.77018633540372","32.2"
"4","2","292","110462","99.04761904761905","28.875"
"5","2","1","526170","99.5","100"
"3","1","305","466616","91.6083916083916","32.175"
"4","2","293","110462","98.96103896103897","28.875"
"3","1","306","466616","91.52410575427683","32.15"
"4","2","294","110462","98.61471861471861","28.875"
"6","2","1","419820","99.425","100"
"4","2","295","110462","98.70017331022531","28.849999999999998"
"3","1","307","466616","91.59533073929961","32.125"
"5","2","2","526170","98.925","100"
"4","2","296","110462","98.52686308492201","28.849999999999998"
"3","1","308","466616","91.88134270101483","32.025"
"4","2","297","110462","98.52686308492201","28.849999999999998"
"3","1","309","466616","91.953125","32"
"6","2","2","419820","99.2","100"
"4","2","298","110462","98.4375","28.799999999999997"
"3","1","310","466616","92.02501954652071","31.974999999999998"
"5","2","3","526170","98.52499999999999","100"
"3","1","311","466616","92.22919937205651","31.85"
"4","2","299","110462","98.60748476936466","28.725"
"3","1","312","466616","92.44094488188976","31.75"
"4","2","300","110462","98.5191637630662","28.7"
"6","2","3","419820","98.75","100"
"7","3","0","572204","100","100"
"4","2","301","110462","98.43068875326941","28.675"
"5","2","4","526170","97.97398699349675","99.95"
"4","2","302","110462","98.34205933682374","28.65"
"6","2","4","419820","98.32499999999999","100"
"4","2","303","110462","98.3406113537118","28.625"
"7","3","1","572204","99.47500000000001","100"
"4","2","304","110462","98.16593886462883","28.625"
"5","2","5","526170","97.52314235676758","99.925"
"4","2","305","110462","98.16272965879264","28.575"
"6","2","5","419820","97.84892446223111","99.95"
"4","2","306","110462","98.24715162138476","28.525"
"7","3","2","572204","98.97500000000001","100"
"5","2","6","526170","96.87265449086814","99.925"
"4","2","307","110462","98.24561403508771","28.499999999999996"
"4","2","308","110462","98.24407374890255","28.475"
"6","2","6","419820","97.59879939969986","99.95"
"7","3","3","572204","98.4","100"
"4","2","309","110462","98.15627743634766","28.475"
"5","2","7","526170","96.54568210262828","99.875"
"4","2","310","110462","98.15465729349737","28.449999999999996"
"6","2","7","419820","96.99774831123342","99.925"
"4","2","311","110462","98.06678383128296","28.449999999999996"
"7","3","4","572204","97.94897448724362","99.95"
"4","2","312","110462","98.15303430079155","28.425"
"8","3","0","989631","100","100"
"5","2","8","526170","95.9679439018282","99.825"
"6","2","8","419820","96.54741055791844","99.925"
"7","3","5","572204","97.57317988491369","99.925"
"8","3","1","989631","99.5","100"
"5","2","9","526170","95.41583166332666","99.8"
"6","2","9","419820","96.14614614614615","99.9"
"7","3","6","572204","96.8968968968969","99.9"
"8","3","2","989631","99.125","100"
"5","2","10","526170","94.8634427461789","99.775"
"6","2","10","419820","95.91683366733467","99.8"
"7","3","7","572204","96.49474211316975","99.85000000000001"
"8","3","3","989631","98.64932466233117","99.95"
"6","2","11","419820","95.28940115259333","99.775"
"5","2","11","526170","94.23703332498121","99.775"
"7","3","8","572204","95.86880320480721","99.85000000000001"
"6","2","12","419820","94.78566056655804","99.725"
"8","3","4","989631","98.1235926945209","99.925"
"5","2","12","526170","93.82994732881866","99.675"
"7","3","9","572204","95.34068136272545","99.8"
"5","2","13","526170","93.4471503891539","99.575"
"6","2","13","419820","94.35807422266801","99.7"
"8","3","5","989631","97.74774774774775","99.9"
"7","3","10","572204","94.95987963891676","99.7"
"6","2","14","419820","94.0040140491721","99.65"
"5","2","14","526170","93.1841046277666","99.4"
"8","3","6","989631","97.3973973973974","99.9"
"7","3","11","572204","94.57967377666249","99.625"
"6","2","15","419820","93.49899598393574","99.6"
"8","3","7","989631","97.04630788485608","99.875"
"5","2","15","526170","92.87871162556618","99.35000000000001"
"7","3","12","572204","94.30220883534136","99.6"
"6","2","16","419820","92.9683576092416","99.55000000000001"
"5","2","16","526170","92.5226586102719","99.3"
"8","3","8","989631","96.54481722583876","99.85000000000001"
"7","3","13","572204","93.72332412754206","99.575"
"6","2","17","419820","92.61306532663318","99.5"
"5","2","17","526170","92.21858473936037","99.275"
"8","3","9","989631","96.16541353383458","99.75"
"7","3","14","572204","93.24290379301684","99.52499999999999"
"6","2","18","419820","92.30188679245282","99.375"
"5","2","18","526170","91.83673469387756","99.225"
"8","3","10","989631","95.83959899749374","99.75"
"7","3","15","572204","92.8643216080402","99.5"
"6","2","19","419820","91.742195367573","99.3"
"5","2","19","526170","91.34712411705348","99.1"
"8","3","11","989631","95.41353383458646","99.75"
"7","3","16","572204","92.38119185315564","99.425"
"6","2","20","419820","91.40191628845184","99.15"
"5","2","20","526170","90.88613986367079","99.02499999999999"
"8","3","12","989631","95.0827897641746","99.65"
"7","3","17","572204","92.04831404126824","99.35000000000001"
"6","2","21","419820","90.94349142280524","99.1"
"5","2","21","526170","90.54600606673408","98.9"
"8","3","13","989631","94.62986198243412","99.625"
"7","3","18","572204","91.66666666666666","99.3"
"6","2","22","419820","90.4064630143903","99.02499999999999"
"5","2","22","526170","90.10627530364373","98.8"
"8","3","14","989631","94.34673366834171","99.5"
"7","3","19","572204","91.33719466129439","99.275"
"6","2","23","419820","90.21986353297953","98.925"
"5","2","23","526170","89.56697898202076","98.725"
"7","3","20","572204","90.80141129032258","99.2"
"8","3","15","989631","93.91348088531187","99.4"
"6","2","24","419820","90.00506072874494","98.8"
"5","2","24","526170","89.17617237008872","98.625"
"7","3","21","572204","90.26972523317369","99.175"
"8","3","16","989631","93.43231001509814","99.35000000000001"
"6","2","25","419820","89.71109984794728","98.65"
"5","2","25","526170","88.88324873096447","98.5"
"7","3","22","572204","90.01512859304086","99.15"
"8","3","17","989631","92.97583081570997","99.3"
"6","2","26","419820","89.52042628774423","98.52499999999999"
"5","2","26","526170","88.3980705762884","98.475"
"7","3","23","572204","89.7500631153749","99.02499999999999"
"6","2","27","419820","89.2702771421307","98.32499999999999"
"8","3","18","989631","92.544080604534","99.25"
"5","2","27","526170","88.15756035578146","98.375"
"7","3","24","572204","89.41919191919192","99"
"6","2","28","419820","88.77862595419847","98.25"
"8","3","19","989631","92.05548549810845","99.125"
"5","2","28","526170","87.81170483460559","98.25"
"7","3","25","572204","89.00126422250317","98.875"
"6","2","29","419820","88.36558044806517","98.2"
"5","2","29","526170","87.49363219561896","98.15"
"8","3","20","989631","91.7950012623075","99.02499999999999"
"7","3","26","572204","88.49266565503288","98.85000000000001"
"6","2","30","419820","88.02242609582059","98.1"
"5","2","30","526170","87.06962509563887","98.02499999999999"
"8","3","21","989631","91.61616161616162","99"
"6","2","31","419820","87.7233282286881","97.95"
"7","3","27","572204","88.18020754239433","98.775"
"5","2","31","526170","86.70579229395254","97.975"
"8","3","22","989631","91.35490394337715","98.9"
"7","3","28","572204","87.67748478701826","98.6"
"6","2","32","419820","87.33401430030644","97.89999999999999"
"5","2","32","526170","86.35666836995401","97.85000000000001"
"8","3","23","989631","91.09311740890689","98.8"
"7","3","29","572204","87.16387620497208","98.55000000000001"
"6","2","33","419820","86.86765457332652","97.85000000000001"
"5","2","33","526170","86.05424769703173","97.7"
"8","3","24","989631","90.42795644466953","98.725"
"6","2","34","419820","86.29506520071592","97.775"
"7","3","30","572204","86.84945417618685","98.475"
"5","2","34","526170","85.61187916026626","97.65"
"8","3","25","989631","89.9417278946035","98.675"
"6","2","35","419820","85.72159672466735","97.7"
"7","3","31","572204","86.5599593495935","98.4"
"5","2","35","526170","85.23833931317273","97.55"
"8","3","26","989631","89.33096806893056","98.65"
"6","2","36","419820","85.30089628681178","97.625"
"7","3","32","572204","86.33240010180707","98.225"
"5","2","36","526170","84.68052347959969","97.425"
"8","3","27","989631","88.894523326572","98.6"
"6","2","37","419820","84.87954894925679","97.55"
"7","3","33","572204","86.03109864899312","98.075"
"5","2","37","526170","84.36055469953774","97.35000000000001"
"8","3","28","989631","88.4771573604061","98.5"
"6","2","38","419820","84.64698331193838","97.375"
"7","3","34","572204","85.85652284911922","97.925"
"5","2","38","526170","84.0792181069959","97.2"
"8","3","29","989631","88.28760162601627","98.4"
"6","2","39","419820","84.58965783380499","97.175"
"7","3","35","572204","85.5316973415133","97.8"
"5","2","39","526170","83.95570435230492","97.075"
"8","3","30","989631","87.99898296465803","98.32499999999999"
"6","2","40","419820","84.36775688900335","97.075"
"7","3","36","572204","85.16624040920716","97.75"
"5","2","40","526170","83.55670103092784","97"
"8","3","31","989631","87.62729124236253","98.2"
"6","2","41","419820","83.94743622777635","97.02499999999999"
"7","3","37","572204","84.92063492063492","97.65"
"5","2","41","526170","83.06222566485928","96.825"
"8","3","32","989631","87.47768426421831","98.02499999999999"
"6","2","42","419820","83.5740072202166","96.95"
"7","3","38","572204","84.69623173545244","97.52499999999999"
"5","2","42","526170","82.74702534919814","96.65"
"8","3","33","989631","87.23512892519786","97.925"
"6","2","43","419820","83.15273477812177","96.89999999999999"
"7","3","39","572204","84.32529502308877","97.45"
"5","2","43","526170","82.42753623188406","96.6"
"8","3","34","989631","86.7876309736775","97.82499999999999"
"6","2","44","419820","82.77820810741028","96.825"
"7","3","40","572204","83.60277136258661","97.425"
"5","2","44","526170","82.31786362457869","96.42500000000001"
"8","3","35","989631","86.41248720573184","97.7"
"6","2","45","419820","82.57046806309802","96.675"
"7","3","41","572204","83.26047827204937","97.225"
"5","2","45","526170","81.95742471443405","96.3"
"8","3","36","989631","86.21573148859851","97.575"
"6","2","46","419820","82.26307612635941","96.55"
"7","3","42","572204","82.89541473467284","97.05"
"5","2","46","526170","81.648037431765","96.175"
"8","3","37","989631","85.89381892793024","97.475"
"6","2","47","419820","82.05859476276899","96.42500000000001"
"7","3","43","572204","82.6625386996904","96.89999999999999"
"5","2","47","526170","81.44195731389901","96.05"
"6","2","48","419820","81.88424604204516","96.325"
"8","3","38","989631","85.3952772073922","97.39999999999999"
"7","3","44","572204","82.13271365866254","96.825"
"5","2","48","526170","81.11487366501693","95.975"
"8","3","39","989631","84.97302851271513","97.32499999999999"
"6","2","49","419820","81.30525221008841","96.15"
"7","3","45","572204","81.86756337299535","96.65"
"5","2","49","526170","80.8455114822547","95.8"
"8","3","40","989631","84.58569222851261","97.15"
"6","2","50","419820","81.015625","96"
"7","3","46","572204","81.45558145558147","96.525"
"5","2","50","526170","80.68478829064297","95.65"
"8","3","41","989631","84.3000773395205","96.975"
"6","2","51","419820","80.63591347406827","95.92500000000001"
"7","3","47","572204","81.18837571354437","96.35000000000001"
"5","2","51","526170","80.17805708300602","95.475"
"6","2","52","419820","80.38652389657874","95.72500000000001"
"8","3","42","989631","83.92258064516129","96.875"
"7","3","48","572204","80.84719334719335","96.2"
"5","2","52","526170","79.9160985841636","95.35"
"6","2","53","419820","80.30898140874575","95.475"
"8","3","43","989631","83.40656500387698","96.72500000000001"
"7","3","49","572204","80.48907388137357","96.1"
"5","2","53","526170","79.64276333070659","95.175"
"6","2","54","419820","80.02624671916011","95.25"
"8","3","44","989631","83.10041407867494","96.6"
"7","3","50","572204","80.19801980198021","95.95"
"5","2","54","526170","79.44736842105263","95"
"6","2","55","419820","79.80010520778538","95.05"
"7","3","51","572204","80.08884243532793","95.675"
"8","3","45","989631","82.84974093264249","96.5"
"5","2","55","526170","79.10408432147563","94.875"
"6","2","56","419820","79.57301001581445","94.85"
"7","3","52","572204","79.91620843152658","95.475"
"8","3","46","989631","82.41701244813278","96.39999999999999"
"5","2","56","526170","78.7710970464135","94.8"
"6","2","57","419820","79.12928759894459","94.75"
"7","3","53","572204","79.38630999213217","95.325"
"8","3","47","989631","82.04462895692787","96.35000000000001"
"5","2","57","526170","78.4582893347413","94.69999999999999"
"6","2","58","419820","78.99048625792811","94.6"
"7","3","54","572204","79.06061401207032","95.275"
"8","3","48","989631","81.62681912681913","96.2"
"5","2","58","526170","78.03911205073996","94.6"
"6","2","59","419820","78.79830598200105","94.45"
"7","3","55","572204","78.86990801576873","95.125"
"8","3","49","989631","81.22724908996359","96.15"
"5","2","59","526170","77.88079470198676","94.375"
"6","2","60","419820","78.38196286472149","94.25"
"7","3","56","572204","78.55827413838463","95.025"
"8","3","50","989631","80.99453267378287","96.025"
"5","2","60","526170","77.49469214437367","94.19999999999999"
"6","2","61","419820","78.1465746149761","94.15"
"7","3","57","572204","78.2780410742496","94.95"
"8","3","51","989631","80.73011734028684","95.875"
"5","2","61","526170","77.16032969954799","94.025"
"6","2","62","419820","77.97872340425532","94"
"7","3","58","572204","77.974149300976","94.77499999999999"
"8","3","52","989631","80.4126403760773","95.72500000000001"
"5","2","62","526170","76.9271805814884","93.72500000000001"
"6","2","63","419820","77.75705913692062","93.85"
"7","3","59","572204","77.80713342140027","94.625"
"8","3","53","989631","80.06271230729031","95.675"
"5","2","63","526170","76.60881174899866","93.625"
"6","2","64","419820","77.27393971725793","93.72500000000001"
"7","3","60","572204","77.5866631383964","94.475"
"5","2","64","526170","76.27073301230605","93.45"
"8","3","54","989631","79.75941422594143","95.6"
"6","2","65","419820","77.07943300347686","93.475"
"7","3","61","572204","77.1678599840891","94.27499999999999"
"5","2","65","526170","76.05898123324397","93.25"
"6","2","66","419820","76.98285101822079","93.30000000000001"
"8","3","55","989631","79.24083769633508","95.5"
"7","3","62","572204","77.17246877491363","94.075"
"5","2","66","526170","75.87966693526725","93.075"
"6","2","67","419820","76.84040838259001","93.05"
"8","3","56","989631","78.98740818467995","95.3"
"7","3","63","572204","76.82277807344332","93.95"
"5","2","67","526170","75.89646805068752","92.72500000000001"
"6","2","68","419820","76.72413793103449","92.80000000000001"
"8","3","57","989631","78.86029411764706","95.19999999999999"
"7","3","64","572204","76.32","93.75"
"5","2","68","526170","75.75020275750202","92.475"
"6","2","69","419820","76.63425175580767","92.55"
"8","3","58","989631","78.76874506708761","95.025"
"7","3","65","572204","76.22228159230563","93.575"
"6","2","70","419820","76.59978308026031","92.2"
"5","2","69","526170","75.63685636856368","92.25"
"8","3","59","989631","78.49802371541502","94.875"
"7","3","66","572204","76.09860664523043","93.30000000000001"
"6","2","71","419820","76.65306122448979","91.875"
"5","2","70","526170","75.6595050312755","91.925"
"8","3","60","989631","78.15303430079156","94.75"
"7","3","67","572204","75.81208053691275","93.125"
"6","2","72","419820","76.54927654927654","91.57499999999999"
"5","2","71","526170","75.49795361527967","91.625"
"8","3","61","989631","77.82183452286546","94.575"
"7","3","68","572204","75.76654115115655","92.95"
"6","2","73","419820","76.45125958378969","91.3"
"5","2","72","526170","75.42419266557198","91.35"
"8","3","62","989631","77.40142894945753","94.475"
"7","3","69","572204","75.57951482479784","92.75"
"6","2","74","419820","76.40758033507278","91.025"
"5","2","73","526170","75.17146776406035","91.125"
"8","3","63","989631","77.29442970822281","94.25"
"7","3","70","572204","75.21621621621621","92.5"
"6","2","75","419820","76.23244285320848","90.77499999999999"
"5","2","74","526170","75.06200055111601","90.725"
"8","3","64","989631","77.01912858660998","94.1"
"6","2","76","419820","76.25103677080453","90.425"
"7","3","71","572204","74.95934959349594","92.25"
"5","2","75","526170","75.16611295681062","90.3"
"8","3","65","989631","76.75531914893618","94"
"6","2","77","419820","76.24202053844019","90.075"
"7","3","72","572204","74.74884604941624","92.07499999999999"
"5","2","76","526170","75.2990264255911","89.875"
"8","3","66","989631","76.69333333333334","93.75"
"6","2","78","419820","76.21968218567048","89.67500000000001"
"7","3","73","572204","74.50340136054422","91.875"
"5","2","77","526170","75.04889633975971","89.47500000000001"
"8","3","67","989631","76.4423076923077","93.60000000000001"
"6","2","79","419820","76.15449202350966","89.325"
"7","3","74","572204","74.52907452907452","91.57499999999999"
"5","2","78","526170","74.8736664795059","89.05"
"8","3","68","989631","76.25167336010709","93.375"
"6","2","80","419820","76.19583567810918","88.85"
"7","3","75","572204","74.68493150684932","91.25"
"5","2","79","526170","74.97178329571106","88.6"
"8","3","69","989631","76.15343347639485","93.2"
"6","2","81","419820","76.15950226244344","88.4"
"7","3","76","572204","74.55995599559955","90.9"
"5","2","80","526170","74.92901760363429","88.05"
"8","3","70","989631","75.85280687617512","93.075"
"6","2","82","419820","76.38691322901849","87.875"
"7","3","77","572204","74.44107093568866","90.575"
"5","2","81","526170","75.04995717956038","87.575"
"8","3","71","989631","75.57889068389876","92.85"
"6","2","83","419820","76.48911798396334","87.3"
"7","3","78","572204","74.43921351426198","90.275"
"5","2","82","526170","75.15795519816197","87.05000000000001"
"8","3","72","989631","75.424871864041","92.675"
"6","2","84","419820","76.4756694500432","86.825"
"7","3","79","572204","74.31116059003618","89.825"
"5","2","83","526170","75.12279687951458","86.52499999999999"
"8","3","73","989631","75.29761904761905","92.4"
"6","2","85","419820","76.43312101910828","86.35000000000001"
"7","3","80","572204","74.37831796591226","89.47500000000001"
"5","2","84","526170","75.31976744186046","86"
"8","3","74","989631","75.19021739130434","92"
"6","2","86","419820","76.58892128279884","85.75"
"7","3","81","572204","74.08134642356241","89.125"
"5","2","85","526170","75.46838407494145","85.39999999999999"
"6","2","87","419820","76.7626321974148","85.1"
"8","3","75","989631","75.21810250817884","91.7"
"7","3","82","572204","74.13987591652567","88.64999999999999"
"5","2","86","526170","75.60471976401179","84.75"
"6","2","88","419820","77.05986959098993","84.35000000000001"
"8","3","76","989631","75.14356029532404","91.425"
"5","2","87","526170","75.92867756315007","84.125"
"7","3","83","572204","74.09194097616346","88.1"
"6","2","89","419820","77.13687985654512","83.65"
"8","3","77","989631","75.02056484782013","91.175"
"5","2","88","526170","76.19047619047619","83.475"
"7","3","84","572204","74.06562054208274","87.625"
"6","2","90","419820","77.31244350708045","82.975"
"5","2","89","526170","76.39601569574404","82.825"
"8","3","78","989631","75.2205071664829","90.7"
"7","3","85","572204","74.06769936890419","87.15"
"6","2","91","419820","77.6595744680851","82.25"
"5","2","90","526170","76.95121951219512","82"
"8","3","79","989631","75.29085872576178","90.25"
"7","3","86","572204","74.47976878612717","86.5"
"6","2","92","419820","78.12596006144393","81.375"
"5","2","91","526170","77.27552275522756","81.3"
"7","3","87","572204","74.70160116448325","85.875"
"8","3","80","989631","75.37604456824512","89.75"
"6","2","93","419820","78.73331263582737","80.525"
"5","2","92","526170","77.79503105590062","80.5"
"7","3","88","572204","74.87540310759309","85.275"
"8","3","81","989631","75.29378847229995","89.35"
"6","2","94","419820","79.08291457286433","79.60000000000001"
"5","2","93","526170","78.18865559385773","79.77499999999999"
"7","3","89","572204","75.14040792196276","84.575"
"6","2","95","419820","79.59313413858868","78.64999999999999"
"8","3","82","989631","75.29544175576814","88.85"
"5","2","94","526170","78.62571247625078","78.95"
"7","3","90","572204","75.44749403341288","83.8"
"6","2","96","419820","80.23143683702989","77.775"
"5","2","95","526170","78.93725992317542","78.10000000000001"
"8","3","83","989631","75.40333993772997","88.325"
"7","3","91","572204","75.65531786682736","82.975"
"6","2","97","419820","80.93689004554327","76.85"
"5","2","96","526170","79.28248222365869","77.35"
"8","3","84","989631","75.46309489883157","87.725"
"7","3","92","572204","75.89665653495442","82.25"
"6","2","98","419820","81.47049126277614","75.825"
"5","2","97","526170","79.58850424559112","76.55"
"8","3","85","989631","75.78977599080989","87.05000000000001"
"7","3","93","572204","76.38761116222018","81.525"
"6","2","99","419820","82.3076923076923","74.75"
"5","2","98","526170","80.19834710743801","75.625"
"8","3","86","989631","75.9479015918958","86.375"
"7","3","94","572204","76.84438933663981","80.65"
"6","2","100","419820","82.86488316965797","73.825"
"5","2","99","526170","80.72289156626506","74.7"
"8","3","87","989631","76.07934655775964","85.7"
"7","3","95","572204","77.48510504860458","79.725"
"6","2","101","419820","83.4991423670669","72.875"
"5","2","100","526170","81.23941754148323","73.825"
"8","3","88","989631","76.39093317633206","84.925"
"7","3","96","572204","78.01395939086294","78.8"
"6","2","102","419820","84.13745227351615","72.02499999999999"
"5","2","101","526170","81.89921151868359","72.925"
"8","3","89","989631","76.74003569303986","84.05"
"7","3","97","572204","78.5508175697339","77.97500000000001"
"6","2","103","419820","85.00527983104541","71.025"
"5","2","102","526170","82.3325234293648","72.02499999999999"
"8","3","90","989631","77.22623345367028","83.1"
"6","2","104","419820","85.90795576168391","70.075"
"7","3","98","572204","78.98832684824903","77.10000000000001"
"5","2","103","526170","83.08771929824562","71.25"
"6","2","105","419820","86.63294797687861","69.19999999999999"
"7","3","99","572204","79.56636005256242","76.1"
"8","3","91","989631","77.72036474164133","82.25"
"5","2","104","526170","83.6582772066643","70.525"
"6","2","106","419820","87.51373123398022","68.27499999999999"
"7","3","100","572204","80.2727877578177","75.14999999999999"
"5","2","105","526170","84.20107719928187","69.625"
"8","3","92","989631","78.3076923076923","81.25"
"6","2","107","419820","87.98219584569733","67.4"
"7","3","101","572204","81.2753036437247","74.1"
"5","2","106","526170","84.91803278688525","68.625"
"8","3","93","989631","78.80485527544351","80.325"
"6","2","108","419820","88.82618510158014","66.45"
"7","3","102","572204","81.85235816814765","73.15"
"5","2","107","526170","85.51952837140752","67.85"
"8","3","94","989631","79.18765743073047","79.4"
"6","2","109","419820","89.73282442748092","65.5"
"5","2","108","526170","86.11940298507463","67"
"7","3","103","572204","82.87599861062868","71.975"
"8","3","95","989631","79.47737412364563","78.45"
"6","2","110","419820","90.45595054095827","64.7"
"5","2","109","526170","87.02723146747353","66.10000000000001"
"7","3","104","572204","83.71519210433557","70.92500000000001"
"8","3","96","989631","80.23894091055861","77.425"
"6","2","111","419820","90.70675517376024","64.025"
"5","2","110","526170","87.96934865900383","65.25"
"7","3","105","572204","84.59885386819485","69.8"
"8","3","97","989631","81.08638743455498","76.4"
"6","2","112","419820","91.40039447731756","63.375"
"7","3","106","572204","85.45983278807707","68.77499999999999"
"5","2","111","526170","88.7121799844841","64.45"
"6","2","113","419820","91.80588703261733","62.849999999999994"
"8","3","98","989631","81.87852638566213","75.325"
"7","3","107","572204","86.44255633542667","67.675"
"5","2","112","526170","89.29831438651509","63.775000000000006"
"6","2","114","419820","92.5553319919517","62.125"
"8","3","99","989631","82.58823529411765","74.375"
"5","2","113","526170","89.80967486122125","63.05"
"7","3","108","572204","87.25637181409296","66.7"
"6","2","115","419820","92.82529387920552","61.675000000000004"
"8","3","100","989631","83.2312925170068","73.5"
"7","3","109","572204","88.03191489361703","65.8"
"5","2","114","526170","90.19607843137256","62.475"
"6","2","116","419820","93.22172315230706","61.224999999999994"
"8","3","101","989631","83.67206338270753","72.575"
"7","3","110","572204","88.70099923136048","65.05"
"5","2","115","526170","90.35512510088782","61.95"
"6","2","117","419820","93.30045211672832","60.824999999999996"
"8","3","102","989631","84.35754189944134","71.6"
"5","2","116","526170","90.77985377741673","61.550000000000004"
"7","3","111","572204","89.59875340864822","64.17500000000001"
"6","2","118","419820","93.34160463192721","60.45"
"8","3","103","989631","85.09734513274336","70.625"
"5","2","117","526170","90.87934560327199","61.12499999999999"
"7","3","112","572204","90.2602523659306","63.4"
"6","2","119","419820","93.33888426311407","60.050000000000004"
"5","2","118","526170","91.32947976878613","60.550000000000004"
"7","3","113","572204","90.70602313522139","62.675000000000004"
"8","3","104","989631","85.91954022988506","69.6"
"6","2","120","419820","93.45088161209067","59.550000000000004"
"5","2","119","526170","91.75","60"
"7","3","114","572204","91.04838709677419","62"
"6","2","121","419820","93.93296563428086","58.925000000000004"
"8","3","105","989631","86.74918092464506","68.675"
"5","2","120","526170","91.76816463670725","59.52499999999999"
"7","3","115","572204","91.6394779771615","61.3"
"6","2","122","419820","94.09246575342466","58.4"
"8","3","106","989631","87.42161563998525","67.77499999999999"
"5","2","121","526170","91.96956889264581","59.150000000000006"
"7","3","116","572204","91.75937371240215","60.675000000000004"
"6","2","123","419820","94.08462867012089","57.9"
"8","3","107","989631","88.13875419619545","67.025"
"5","2","122","526170","92.11423699914748","58.650000000000006"
"7","3","117","572204","92.07139892071399","60.224999999999994"
"6","2","124","419820","94.76211261457878","57.275"
"8","3","108","989631","88.88468809073724","66.125"
"5","2","123","526170","92.55913978494623","58.12500000000001"
"6","2","125","419820","94.90333919156416","56.89999999999999"
"7","3","118","572204","92.54294093003772","59.675"
"8","3","109","989631","89.50995405819296","65.3"
"5","2","124","526170","93.09596178897091","57.574999999999996"
"6","2","126","419820","95.04862953138814","56.55"
"7","3","119","572204","92.98393913778528","59.150000000000006"
"8","3","110","989631","89.86068111455108","64.60000000000001"
"5","2","125","526170","93.19371727748691","57.3"
"6","2","127","419820","94.97554468652734","56.225"
"7","3","120","572204","93.06382978723404","58.75"
"8","3","111","989631","90.15625","64"
"5","2","126","526170","93.37137840210711","56.95"
"6","2","128","419820","95.25727069351231","55.875"
"7","3","121","572204","93.35619374196314","58.325"
"6","2","129","419820","95.41160593792173","55.574999999999996"
"8","3","112","989631","90.6361122086132","63.275000000000006"
"5","2","127","526170","93.32744144940345","56.574999999999996"
"7","3","122","572204","93.1925894011202","58.025000000000006"
