"BehaviorSpace results (NetLogo 3D 6.1.0)"
"ABM-working-10-stochastic.nlogo3D"
"NinaExploPerturbM2KillEff"
"01/25/2022 11:31:02:281 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-49","49","-49","49"
"[run number]","gui-M2-kill-eff","[step]","getSeed","getViability","getRemainingCellRatio"
"12","3","2","137898","99.1","100"
"10","3","8","886139","96.56899574254946","99.825"
"9","2","11","682274","95.23928839889751","99.775"
"12","3","3","137898","98.62465616404101","99.97500000000001"
"11","3","5","985336","97.6732549412059","99.925"
"10","3","9","886139","96.06811920861507","99.825"
"9","2","12","682274","94.83709273182957","99.75"
"12","3","4","137898","98.14907453726863","99.95"
"11","3","6","985336","97.32165206508135","99.875"
"10","3","10","886139","95.4420235411971","99.825"
"9","2","13","682274","94.33299899699097","99.7"
"12","3","5","137898","97.69712140175218","99.875"
"11","3","7","985336","96.77096370463079","99.875"
"10","3","11","886139","95.16290726817043","99.75"
"9","2","14","682274","93.97892624184647","99.65"
"12","3","6","137898","97.32165206508135","99.875"
"11","3","8","985336","96.22027534418022","99.875"
"10","3","12","886139","94.55867602808425","99.7"
"9","2","15","682274","93.77666248431619","99.625"
"12","3","7","137898","97.0669340686889","99.725"
"11","3","9","985336","95.71750563486101","99.825"
"10","3","13","886139","93.97439116244037","99.575"
"9","2","16","682274","93.2245922208281","99.625"
"12","3","8","137898","96.51541739784408","99.725"
"11","3","10","985336","95.312108297819","99.725"
"10","3","14","886139","93.34505273731793","99.55000000000001"
"9","2","17","682274","92.56654947262682","99.55000000000001"
"12","3","9","137898","96.11334002006018","99.7"
"11","3","11","985336","94.80942828485456","99.7"
"10","3","15","886139","93.03670186023128","99.45"
"9","2","18","682274","92.30962553405378","99.47500000000001"
"12","3","10","137898","95.68381430363864","99.625"
"11","3","12","985336","94.40822467402207","99.7"
"10","3","16","886139","92.65593561368209","99.4"
"9","2","19","682274","91.92858938898667","99.425"
"12","3","11","137898","95.30386740331491","99.55000000000001"
"11","3","13","985336","93.90366281986955","99.65"
"10","3","17","886139","92.24767178454569","99.325"
"9","2","20","682274","91.46740498363957","99.325"
"12","3","12","137898","94.8756593820648","99.52499999999999"
"11","3","14","985336","93.47717009533368","99.65"
"10","3","18","886139","91.93954659949623","99.25"
"9","2","21","682274","91.05568153187201","99.225"
"12","3","13","137898","94.42211055276381","99.5"
"11","3","15","985336","92.9665913087164","99.52499999999999"
"10","3","19","886139","91.6036308623298","99.15"
"9","2","22","682274","90.71644803229061","99.1"
"12","3","14","137898","94.03923541247485","99.4"
"11","3","16","985336","92.6829268292683","99.425"
"10","3","20","886139","91.1430734292203","99.075"
"9","2","23","682274","90.38607115821348","99.075"
"12","3","15","137898","93.66037735849056","99.375"
"11","3","17","985336","92.17413185707096","99.35000000000001"
"10","3","21","886139","90.68417066397375","99.02499999999999"
"9","2","24","682274","89.9469563020965","98.97500000000001"
"12","3","16","137898","93.40548703750315","99.325"
"10","3","22","886139","90.33889731917046","98.85000000000001"
"11","3","18","985336","91.91842900302115","99.3"
"9","2","25","682274","89.61334344200151","98.925"
"12","3","17","137898","92.85174930782783","99.325"
"10","3","23","886139","89.96960486322189","98.7"
"11","3","19","985336","91.48185483870968","99.2"
"9","2","26","682274","89.3046776232617","98.875"
"12","3","18","137898","92.5207756232687","99.275"
"10","3","24","886139","89.36170212765957","98.7"
"11","3","20","985336","91.24621594349142","99.1"
"9","2","27","682274","88.7680242853529","98.825"
"12","3","19","137898","92.33484619263741","99.15"
"10","3","25","886139","88.96779102206442","98.575"
"11","3","21","985336","90.85858585858585","99"
"9","2","28","682274","88.28441295546558","98.8"
"12","3","20","137898","92.09795506185307","99.02499999999999"
"10","3","26","886139","88.62944162436548","98.5"
"11","3","22","985336","90.54839524892596","98.925"
"9","2","29","682274","88.11153358681875","98.625"
"12","3","21","137898","91.788782213239","98.95"
"10","3","27","886139","88.33841463414635","98.4"
"11","3","23","985336","90.2402022756005","98.875"
"9","2","30","682274","87.5951293759513","98.55000000000001"
"12","3","22","137898","91.42640364188163","98.85000000000001"
"10","3","28","886139","87.99593082400814","98.3"
"11","3","24","985336","89.85323886639675","98.8"
"9","2","31","682274","87.35077470154941","98.425"
"10","3","29","886139","87.7420998980632","98.1"
"12","3","23","137898","90.76183244748165","98.775"
"11","3","25","985336","89.36708860759494","98.75"
"9","2","32","682274","86.86149936467599","98.375"
"10","3","30","886139","87.37888832228455","98.05"
"12","3","24","137898","90.38218172614528","98.775"
"11","3","26","985336","89.02964276665823","98.675"
"9","2","33","682274","86.56146602188852","98.225"
"10","3","31","886139","87.11077080142931","97.95"
"12","3","25","137898","89.84553051405419","98.725"
"11","3","27","985336","88.61850443599492","98.625"
"9","2","34","682274","86.18756371049949","98.1"
"10","3","32","886139","86.73312883435584","97.8"
"12","3","26","137898","89.27484787018255","98.6"
"11","3","28","985336","88.248730964467","98.5"
"9","2","35","682274","85.89285714285714","98"
"10","3","33","886139","86.33572159672467","97.7"
"12","3","27","137898","88.88888888888889","98.55000000000001"
"11","3","29","985336","87.75717551435103","98.425"
"9","2","36","682274","85.58650651673908","97.82499999999999"
"10","3","34","886139","85.89710775531097","97.675"
"12","3","28","137898","88.3756345177665","98.5"
"11","3","30","985336","87.31248410882279","98.32499999999999"
"9","2","37","682274","85.30089628681178","97.625"
"10","3","35","886139","85.74358974358974","97.5"
"12","3","29","137898","88.00813008130082","98.4"
"11","3","31","985336","86.80061037639878","98.3"
"9","2","38","682274","84.89116517285531","97.625"
"10","3","36","886139","85.3952772073922","97.39999999999999"
"12","3","30","137898","87.59216882786677","98.32499999999999"
"11","3","32","985336","86.47822765469824","98.175"
"9","2","39","682274","84.67452588416197","97.55"
"10","3","37","886139","85.02824858757062","97.35000000000001"
"12","3","31","137898","87.32501908882668","98.225"
"11","3","33","985336","85.96178343949045","98.125"
"9","2","40","682274","84.37660338635197","97.45"
"10","3","38","886139","84.74794238683128","97.2"
"12","3","32","137898","87.12391636919938","98.05"
"11","3","34","985336","85.66326530612245","98"
"9","2","41","682274","83.77823408624229","97.39999999999999"
"10","3","39","886139","84.44902162718847","97.1"
"12","3","33","137898","86.73469387755102","98"
"11","3","35","985336","85.21450459652706","97.89999999999999"
"9","2","42","682274","83.40184994861254","97.3"
"10","3","40","886139","83.96907216494846","97"
"12","3","34","137898","86.41817717641051","97.925"
"11","3","36","985336","84.71370143149284","97.8"
"9","2","43","682274","82.86965481710459","97.05"
"10","3","41","886139","83.69032258064516","96.875"
"12","3","35","137898","86.08273748723187","97.89999999999999"
"11","3","37","985336","84.06649616368287","97.75"
"9","2","44","682274","82.667010575187","96.925"
"10","3","42","886139","83.64389233954451","96.6"
"12","3","36","137898","85.70698031194068","97.775"
"11","3","38","985336","83.67033529562325","97.675"
"9","2","45","682274","82.36053719008265","96.8"
"10","3","43","886139","83.46293416277865","96.45"
"11","3","39","985336","83.34187596104562","97.55"
"12","3","37","137898","85.33401586895316","97.675"
"9","2","46","682274","82.1825704680631","96.675"
"10","3","44","886139","83.08690012970169","96.375"
"11","3","40","985336","83.03823453938928","97.425"
"9","2","47","682274","81.74520973588814","96.55"
"12","3","38","137898","84.99359795134444","97.625"
"10","3","45","886139","82.61546445251686","96.35000000000001"
"11","3","41","985336","82.73381294964028","97.3"
"9","2","48","682274","81.16092251878725","96.475"
"12","3","39","137898","84.67059728274802","97.52499999999999"
"10","3","46","886139","82.28111197713692","96.22500000000001"
"11","3","42","985336","82.43312757201646","97.2"
"9","2","49","682274","80.74727555786197","96.35000000000001"
"12","3","40","137898","84.36456996148908","97.375"
"10","3","47","886139","81.98596308812061","96.175"
"11","3","43","985336","82.19989696032974","97.05"
"9","2","50","682274","80.36363636363636","96.25"
"12","3","41","137898","84.06988694758479","97.3"
"10","3","48","886139","81.65018219677252","96.05"
"11","3","44","985336","81.90255220417633","96.975"
"9","2","51","682274","79.9583550234253","96.05"
"12","3","42","137898","83.61625514403292","97.2"
"10","3","49","886139","81.42931664058425","95.85000000000001"
"9","2","52","682274","79.58333333333333","96"
"11","3","45","985336","81.76425070931133","96.925"
"12","3","43","137898","83.53092783505154","97"
"10","3","50","886139","80.85050873989043","95.825"
"9","2","53","682274","79.28068803752933","95.92500000000001"
"11","3","46","985336","81.40975987606507","96.825"
"12","3","44","137898","83.45806451612903","96.875"
"10","3","51","886139","80.50182958703607","95.65"
"9","2","54","682274","79.0394152962673","95.775"
"11","3","47","985336","81.22575640031032","96.675"
"12","3","45","137898","83.16115702479338","96.8"
"10","3","52","886139","79.98430141287284","95.55"
"9","2","55","682274","78.82906429691585","95.65"
"11","3","48","985336","80.93264248704664","96.5"
"12","3","46","137898","82.82906645978795","96.675"
"10","3","53","886139","79.72760607647983","95.45"
"9","2","56","682274","78.5489785227868","95.45"
"11","3","49","985336","80.57572614107885","96.39999999999999"
"12","3","47","137898","82.30271668822769","96.625"
"10","3","54","886139","79.57524908232826","95.35"
"9","2","57","682274","78.34077185613022","95.22500000000001"
"11","3","50","985336","80.34276811217865","96.275"
"12","3","48","137898","81.79699637493528","96.55"
"10","3","55","886139","79.43802521008404","95.19999999999999"
"9","2","58","682274","77.8712220762155","95.125"
"11","3","51","985336","80.10403120936282","96.125"
"12","3","49","137898","81.54484188698807","96.45"
"10","3","56","886139","79.36842105263158","95"
"9","2","59","682274","77.52040010529086","94.975"
"11","3","52","985336","79.84375","96"
"12","3","50","137898","81.07967817285233","96.325"
"10","3","57","886139","79.0195044807591","94.85"
"9","2","60","682274","77.37938307408385","94.825"
"11","3","53","985336","79.57213670753978","95.825"
"12","3","51","137898","80.68624902521445","96.175"
"10","3","58","886139","78.78068091844814","94.72500000000001"
"9","2","61","682274","77.0387965162312","94.72500000000001"
"11","3","54","985336","79.33106872223674","95.675"
"12","3","52","137898","80.43195420244601","96.075"
"10","3","59","886139","78.49405548216644","94.625"
"9","2","62","682274","76.73620279904938","94.675"
"11","3","55","985336","79.15684734223619","95.475"
"12","3","53","137898","80.23983315954119","95.89999999999999"
"10","3","60","886139","78.0952380952381","94.5"
"9","2","63","682274","76.37420718816068","94.6"
"11","3","56","985336","78.81889763779527","95.25"
"10","3","61","886139","77.78366914103924","94.3"
"12","3","54","137898","79.9373040752351","95.7"
"9","2","64","682274","76.15894039735099","94.375"
"11","3","57","985336","78.52260778128286","95.1"
"9","2","65","682274","75.90872910586363","94.22500000000001"
"12","3","55","137898","79.62333246141775","95.575"
"10","3","62","886139","77.64486975013291","94.05"
"11","3","58","985336","78.2162588792423","95.025"
"9","2","66","682274","75.54492291334397","94.05"
"12","3","56","137898","79.36632626341974","95.475"
"10","3","63","886139","77.28362183754993","93.875"
"11","3","59","985336","77.8041074249605","94.95"
"9","2","67","682274","75.09313464608834","93.95"
"10","3","64","886139","77.11841753541833","93.525"
"12","3","57","137898","78.83556254917387","95.325"
"11","3","60","985336","77.49934054339225","94.77499999999999"
"9","2","68","682274","74.76660442784743","93.72500000000001"
"10","3","65","886139","76.79336188436831","93.4"
"12","3","58","137898","78.52825229960578","95.125"
"11","3","61","985336","77.38441215323645","94.625"
"9","2","69","682274","74.65277777777779","93.60000000000001"
"10","3","66","886139","76.65682854843038","93.175"
"12","3","59","137898","78.17846801789945","94.975"
"9","2","70","682274","74.48460508701473","93.375"
"11","3","62","985336","77.02273929138023","94.55"
"10","3","67","886139","76.33772519494488","92.975"
"12","3","60","137898","77.88613600421719","94.85"
"11","3","63","985336","76.7275615567911","94.425"
"9","2","71","682274","74.08700322234156","93.10000000000001"
"10","3","68","886139","75.97735238608789","92.72500000000001"
"12","3","61","137898","77.55479271190916","94.675"
"9","2","72","682274","73.87678235135863","92.925"
"11","3","64","985336","76.33810280869105","94.35"
"10","3","69","886139","75.72972972972974","92.5"
"12","3","62","137898","77.21385144065557","94.575"
"9","2","73","682274","73.63734484619536","92.65"
"11","3","65","985336","75.93526134253118","94.22500000000001"
"10","3","70","886139","75.46045503791983","92.30000000000001"
"12","3","63","137898","77.00449854458851","94.475"
"9","2","74","682274","73.4235453315291","92.375"
"11","3","66","985336","75.9244479914871","93.975"
"10","3","71","886139","75.33279000271665","92.025"
"12","3","64","137898","76.87616016971626","94.27499999999999"
"9","2","75","682274","73.29530019016572","92.025"
"11","3","67","985336","75.62016537743398","93.72500000000001"
"10","3","72","886139","75.12248230811105","91.85"
"12","3","65","137898","76.64893617021276","94"
"9","2","76","682274","73.24788655576766","91.675"
"11","3","68","985336","75.46110665597435","93.525"
"10","3","73","886139","74.75436681222706","91.60000000000001"
"12","3","66","137898","76.63376900506802","93.72500000000001"
"9","2","77","682274","73.28767123287672","91.25"
"11","3","69","985336","75.34173143929242","93.27499999999999"
"10","3","74","886139","74.72617743702081","91.3"
"12","3","67","137898","76.47845865667648","93.425"
"9","2","78","682274","73.17543376480309","90.77499999999999"
"11","3","70","985336","75","93"
"10","3","75","886139","74.69084913437757","90.975"
"12","3","68","137898","76.2607296137339","93.2"
"9","2","79","682274","73.06947135344589","90.325"
"11","3","71","985336","74.90566037735849","92.75"
"10","3","76","886139","74.75138121546962","90.5"
"12","3","69","137898","76.05595910680657","92.925"
"9","2","80","682274","73.15716272600834","89.875"
"11","3","72","985336","74.53315290933695","92.375"
"10","3","77","886139","74.86823855755894","90.125"
"9","2","81","682274","73.4116988525049","89.325"
"12","3","70","137898","75.64794816414687","92.60000000000001"
"10","3","78","886139","75.06262176454217","89.825"
"11","3","73","985336","74.35549525101763","92.125"
"9","2","82","682274","73.40095801634263","88.725"
"12","3","71","137898","75.31834191276077","92.27499999999999"
"10","3","79","886139","75.01397428731134","89.45"
"11","3","74","985336","74.27091850640501","91.725"
"9","2","83","682274","73.51106069200227","88.14999999999999"
"12","3","72","137898","75.33948940793047","92.05"
"11","3","75","985336","74.25444596443228","91.375"
"10","3","80","886139","75.1123595505618","89"
"9","2","84","682274","73.75035704084547","87.52499999999999"
"12","3","73","137898","75.1293925360937","91.77499999999999"
"10","3","81","886139","75.06354137249365","88.52499999999999"
"11","3","76","985336","74.22283356258596","90.875"
"9","2","85","682274","73.94183702850562","86.825"
"12","3","74","137898","75.15035538545654","91.45"
"11","3","77","985336","74.25249169435216","90.3"
"10","3","82","886139","75.07814720090936","87.97500000000001"
"9","2","86","682274","74.22351233671989","86.125"
"12","3","75","137898","75","91.10000000000001"
"11","3","78","985336","73.92877017250974","89.85"
"10","3","83","886139","75.33619456366237","87.375"
"9","2","87","682274","74.4506299443305","85.32499999999999"
"12","3","76","137898","74.85541173230516","90.77499999999999"
"11","3","79","985336","74.04815229563269","89.3"
"10","3","84","886139","75.52608820985874","86.725"
"9","2","88","682274","74.67494089834516","84.6"
"12","3","77","137898","74.81317464710767","90.325"
"11","3","80","985336","74.14812728808786","88.775"
"10","3","85","886139","75.50842533410808","86.05000000000001"
"9","2","89","682274","74.91050119331743","83.8"
"12","3","78","137898","74.8888888888889","90"
"11","3","81","985336","74.26303854875283","88.2"
"9","2","90","682274","75.37718768859385","82.85"
"10","3","86","886139","75.58479532163743","85.5"
"10","3","87","886139","76.10750147666863","84.65"
"9","2","91","682274","75.83053946967388","82.025"
"12","3","79","137898","74.86049107142857","89.60000000000001"
"11","3","82","985336","74.32895488292405","87.55"
"10","3","88","886139","76.44431209053008","83.95"
"9","2","92","682274","76.38717632552404","81.10000000000001"
"12","3","80","137898","74.97194163860831","89.1"
"11","3","83","985336","74.52504317789291","86.85000000000001"
"10","3","89","886139","76.52356649654757","83.275"
"9","2","93","682274","76.84867394695787","80.125"
"11","3","84","985336","74.76038338658148","86.075"
"12","3","81","137898","75.06354137249365","88.52499999999999"
"10","3","90","886139","77.03276699029125","82.39999999999999"
"9","2","94","682274","77.52525252525253","79.2"
"11","3","85","985336","75.1685722661976","85.275"
"12","3","82","137898","75.29177341303729","87.825"
"10","3","91","886139","77.30474732006125","81.625"
"9","2","95","682274","77.71045918367348","78.4"
"11","3","86","985336","75.31083481349911","84.45"
"12","3","83","137898","75.29411764705883","87.125"
"10","3","92","886139","77.87418655097615","80.675"
"9","2","96","682274","78.37750484809308","77.35"
"12","3","84","137898","75.61469482210008","86.425"
"11","3","87","985336","75.63603711463634","83.525"
"10","3","93","886139","78.46829880728185","79.65"
"9","2","97","682274","78.81466928618207","76.35"
"12","3","85","137898","75.9053738317757","85.6"
"11","3","88","985336","75.86831772878284","82.775"
"10","3","94","886139","79.26868044515103","78.625"
"9","2","98","682274","79.23714759535655","75.375"
"11","3","89","985336","76.41307668805378","81.825"
"12","3","86","137898","76.52096869462493","84.65"
"10","3","95","886139","79.73582474226805","77.60000000000001"
"9","2","99","682274","79.74513749161638","74.55000000000001"
"11","3","90","985336","76.92545623260129","80.825"
"12","3","87","137898","76.93225902715606","83.775"
"10","3","96","886139","80.35947712418302","76.5"
"9","2","100","682274","80.27834351663272","73.65"
"11","3","91","985336","77.14196372732958","79.95"
"12","3","88","137898","77.27546714888487","82.95"
"10","3","97","886139","80.88624338624338","75.6"
"9","2","101","682274","80.79561042524006","72.89999999999999"
"11","3","92","985336","77.59822560202788","78.9"
"12","3","89","137898","77.66605728214503","82.05"
"10","3","98","886139","81.29183400267738","74.7"
"9","2","102","682274","81.3324080499653","72.05"
"11","3","93","985336","78.08483290488432","77.8"
"10","3","99","886139","81.74737555028784","73.825"
"12","3","90","137898","78.26086956521739","81.075"
"9","2","103","682274","81.63980378416258","71.35000000000001"
"11","3","94","985336","78.86681862585478","76.775"
"10","3","100","886139","82.26027397260273","73"
"12","3","91","137898","78.56697819314643","80.25"
"9","2","104","682274","81.92771084337349","70.55"
"11","3","95","985336","79.41856623719855","75.675"
"12","3","92","137898","78.93409019236833","79.27499999999999"
"10","3","101","886139","83.049670024314","71.975"
"9","2","105","682274","82.61025457153102","69.72500000000001"
"10","3","102","886139","83.62099330750264","70.975"
"11","3","96","985336","80.08034817542685","74.675"
"12","3","93","137898","79.17729591836735","78.4"
"9","2","106","682274","83.00108735048931","68.975"
"11","3","97","985336","80.66485753052918","73.7"
"10","3","103","886139","84.11281685112459","70.025"
"12","3","94","137898","79.69706735417338","77.575"
"9","2","107","682274","83.46774193548387","68.2"
"10","3","104","886139","84.93845039826213","69.05"
"11","3","98","985336","81.21565934065934","72.8"
"12","3","95","137898","80.21512385919165","76.7"
"9","2","108","682274","83.93782383419689","67.55"
"10","3","105","886139","85.32648569332355","68.15"
"11","3","99","985336","81.69503299756859","71.975"
"9","2","109","682274","84.6355140186916","66.875"
"12","3","96","137898","80.67919551599077","75.825"
"10","3","106","886139","85.95903165735568","67.125"
"11","3","100","985336","82.35500878734622","71.125"
"9","2","110","682274","84.97546243865611","66.225"
"12","3","97","137898","81.40854472630174","74.9"
"10","3","107","886139","86.94171082513247","66.05"
"11","3","101","985336","82.9885877318117","70.1"
"9","2","111","682274","85.19223448800913","65.675"
"10","3","108","886139","87.42813338443848","65.225"
"12","3","98","137898","81.80283592167454","74.05000000000001"
"11","3","102","985336","83.70075894470546","69.175"
"9","2","112","682274","85.54957724827055","65.05"
"12","3","99","137898","82.365003417635","73.15"
"10","3","109","886139","88.03883495145631","64.375"
"9","2","113","682274","85.69212873206669","64.47500000000001"
"11","3","103","985336","84.1374269005848","68.4"
"10","3","110","886139","88.6836935166994","63.625"
"12","3","100","137898","82.8719723183391","72.25"
"9","2","114","682274","86.28526645768025","63.800000000000004"
"11","3","104","985336","84.76894639556377","67.625"
"10","3","111","886139","89.62903869166334","62.675000000000004"
"12","3","101","137898","82.94302691366656","71.525"
"9","2","115","682274","86.53238546603475","63.3"
"11","3","105","985336","85.56971514242878","66.7"
"10","3","112","886139","90.10500807754443","61.9"
"12","3","102","137898","83.33333333333334","70.65"
"9","2","116","682274","86.89765033851056","62.775000000000006"
"11","3","106","985336","86.32738321306495","65.825"
"10","3","113","886139","90.52287581699346","61.199999999999996"
"9","2","117","682274","87.25371934057097","62.175000000000004"
"12","3","103","137898","84.05589394482264","69.77499999999999"
"11","3","107","985336","86.67946257197697","65.125"
"10","3","114","886139","90.87154068566709","60.525"
"9","2","118","682274","87.65732846122614","61.575"
"12","3","104","137898","84.69647400945111","68.77499999999999"
"11","3","108","985336","87.41258741258741","64.35"
"10","3","115","886139","91.2807676261994","59.925"
"9","2","119","682274","87.73006134969326","61.12499999999999"
"12","3","105","137898","85.29411764705883","68"
"11","3","109","985336","88.22834645669292","63.5"
"10","3","116","886139","91.77215189873418","59.25"
"9","2","120","682274","88.20618556701031","60.62499999999999"
"12","3","106","137898","85.81533879374534","67.15"
"11","3","110","985336","88.92871365989646","62.775000000000006"
"10","3","117","886139","92.04931972789116","58.8"
"9","2","121","682274","88.54166666666666","60"
"12","3","107","137898","86.43556895252449","66.35"
"11","3","111","985336","89.38053097345133","62.150000000000006"
"10","3","118","886139","92.39690721649485","58.199999999999996"
"9","2","122","682274","89.01515151515152","59.4"
"12","3","108","137898","86.91838291380625","65.55"
"11","3","112","985336","89.83739837398373","61.5"
"10","3","119","886139","92.75173611111111","57.599999999999994"
"9","2","123","682274","89.54526136846579","58.825"
"12","3","109","137898","87.41798533384794","64.775"
"11","3","113","985336","90.21381578947368","60.8"
"10","3","120","886139","93.16688567674113","57.074999999999996"
"9","2","124","682274","89.97418244406197","58.099999999999994"
"12","3","110","137898","87.8515625","64"
"11","3","114","985336","90.81463009143808","60.150000000000006"
"10","3","121","886139","93.41581970835175","56.574999999999996"
"9","2","125","682274","90.44724272687799","57.574999999999996"
"12","3","111","137898","88.49802371541502","63.24999999999999"
"10","3","122","886139","93.41929746554024","56.225"
"11","3","115","985336","91.2295425933697","59.575"
"9","2","126","682274","90.63047285464097","57.099999999999994"
"12","3","112","137898","88.8044782087165","62.525"
"10","3","123","886139","93.41692789968651","55.825"
"11","3","116","985336","91.49386373254337","59.075"
"9","2","127","682274","90.91310101455669","56.675"
"12","3","113","137898","89.16295996765062","61.824999999999996"
"10","3","124","886139","93.93939393939394","55.275"
"11","3","117","985336","91.84457728437233","58.550000000000004"
"9","2","128","682274","91.45527369826435","56.175"
"10","3","125","886139","94.2167577413479","54.900000000000006"
"12","3","114","137898","89.7708674304419","61.1"
"9","2","129","682274","91.7900403768506","55.725"
"11","3","118","985336","92.41379310344827","57.99999999999999"
"10","3","126","886139","94.49035812672176","54.449999999999996"
"9","2","130","682274","91.80995475113122","55.25"
"12","3","115","137898","90.30654515327258","60.35"
"11","3","119","985336","92.8509154315606","57.35"
"10","3","127","886139","94.53450671607226","53.974999999999994"
"9","2","131","682274","92.23744292237443","54.75"
"12","3","116","137898","90.63153492262651","59.775"
"11","3","120","985336","93.23671497584542","56.925000000000004"
"10","3","128","886139","94.49112978524742","53.55"
"9","2","132","682274","92.41379310344827","54.37499999999999"
"12","3","117","137898","91.17025771018167","59.175"
"11","3","121","985336","93.49269588313412","56.474999999999994"
"10","3","129","886139","94.76415094339623","53"
"9","2","133","682274","92.5497454881999","54.025"
"12","3","118","137898","91.5138592750533","58.62500000000001"
"11","3","122","985336","93.84203480589022","56.025000000000006"
"10","3","130","886139","94.8292220113852","52.7"
"9","2","134","682274","92.85714285714286","53.55"
"12","3","119","137898","91.81739879414297","58.050000000000004"
"10","3","131","886139","94.69914040114614","52.349999999999994"
"11","3","123","985336","94.06474820143885","55.60000000000001"
"9","2","135","682274","92.95112781954887","53.2"
"12","3","120","137898","92.12015672616457","57.425000000000004"
"10","3","132","886139","95.04092441020703","51.925"
"11","3","124","985336","94.06971480307831","55.225"
"9","2","136","682274","93.52380952380952","52.5"
"12","3","121","137898","92.44951712028094","56.95"
"10","3","133","886139","95.09470616804275","51.475"
"11","3","125","985336","94.42413162705667","54.7"
"9","2","137","682274","93.88541165142031","51.925"
"10","3","134","886139","95.25440313111547","51.1"
"9","2","138","682274","93.98058252427185","51.5"
"12","3","122","137898","92.86663712893221","56.425000000000004"
"11","3","126","985336","94.93321050207277","54.275"
"10","3","135","886139","95.51060680809077","50.675000000000004"
"9","2","139","682274","94.3220753793441","51.075"
"12","3","123","137898","93.54549529359032","55.775"
"11","3","127","985336","94.75881261595546","53.900000000000006"
"10","3","136","886139","96.06573705179284","50.2"
"9","2","140","682274","94.29695181907572","50.849999999999994"
"12","3","124","137898","93.71609403254972","55.300000000000004"
"11","3","128","985336","94.82276119402985","53.6"
"10","3","137","886139","96.09414121181773","49.925000000000004"
"9","2","141","682274","94.26877470355731","50.6"
"12","3","125","137898","94.16856492027334","54.87499999999999"
"11","3","129","985336","95.05882352941177","53.125"
"10","3","138","886139","95.96774193548387","49.6"
"9","2","142","682274","94.38648782911078","50.324999999999996"
"12","3","126","137898","94.57720588235294","54.400000000000006"
"11","3","130","985336","95.1681667456182","52.775000000000006"
"10","3","139","886139","95.83967529173009","49.275000000000006"
"9","2","143","682274","94.58646616541353","49.875"
"12","3","127","137898","94.59084604715673","54.074999999999996"
"11","3","131","985336","95.517405817835","52.425"
"10","3","140","886139","95.92044875063743","49.025"
"9","2","144","682274","95.0530035335689","49.525000000000006"
"12","3","128","137898","94.59962756052141","53.7"
"11","3","132","985336","95.82132564841498","52.05"
"10","3","141","886139","95.89533093894305","48.725"
"9","2","145","682274","95.03294475418144","49.325"
"11","3","133","985336","96.17618586640852","51.65"
"12","3","129","137898","94.70477975632615","53.349999999999994"
"10","3","142","886139","95.76446280991735","48.4"
"9","2","146","682274","95.20408163265306","49"
"11","3","134","985336","96.15945551774429","51.425"
"9","2","147","682274","95.63206577595066","48.65"
"12","3","130","137898","94.99054820415878","52.900000000000006"
"10","3","143","886139","95.9375","48"
"9","2","148","682274","95.95645412130638","48.225"
"10","3","144","886139","96.22245540398741","47.65"
"12","3","131","137898","95.0999048525214","52.55"
"11","3","135","985336","95.94528578407426","51.175000000000004"
"9","2","149","682274","96.18400418191322","47.825"
"10","3","145","886139","96.35691657866948","47.349999999999994"
"12","3","132","137898","95.02154140737194","52.225"
"11","3","136","985336","96.06105366814377","50.775000000000006"
"10","3","146","886139","96.33563462559745","47.075"
"9","2","150","682274","96.41160949868073","47.375"
"12","3","133","137898","95.08907077515649","51.925"
"11","3","137","985336","96.08910891089108","50.5"
"10","3","147","886139","96.21535181236673","46.9"
"9","2","151","682274","96.39830508474576","47.199999999999996"
"11","3","138","985336","96.11553784860558","50.2"
"12","3","134","137898","95.28897523069452","51.475"
"10","3","148","886139","96.40557939914163","46.6"
"9","2","152","682274","96.3258785942492","46.949999999999996"
"12","3","135","137898","95.59255631733595","51.05"
"11","3","139","985336","95.75","50"
"10","3","149","886139","96.22641509433963","46.375"
"9","2","153","682274","96.25267665952892","46.7"
"11","3","140","985336","96.0764587525151","49.7"
"12","3","136","137898","95.4746679783571","50.824999999999996"
"10","3","150","886139","96.42082429501085","46.1"
"9","2","154","682274","95.91397849462365","46.5"
"11","3","141","985336","96.15579160343955","49.425000000000004"
"12","3","137","137898","95.7816377171216","50.375"
"10","3","151","886139","96.33879781420765","45.75"
"9","2","155","682274","95.88744588744589","46.2"
"11","3","142","985336","96.08938547486034","49.225"
"12","3","138","137898","95.89999999999999","50"
"10","3","152","886139","96.15384615384616","45.5"
"9","2","156","682274","96.07415485278081","45.85"
"11","3","143","985336","95.82272032603159","49.075"
"12","3","139","137898","96.3673057517659","49.55"
"10","3","153","886139","96.29014396456257","45.15"
"9","2","157","682274","95.83333333333334","45.6"
"11","3","144","985336","96.11054247697032","48.85"
"12","3","140","137898","96.15189873417721","49.375"
"10","3","154","886139","96.6016713091922","44.875"
"9","2","158","682274","95.91160220994475","45.25"
"10","3","155","886139","96.25698324022346","44.75"
"11","3","145","985336","95.83761562178829","48.65"
"12","3","141","137898","96.12837493632196","49.075"
"9","2","159","682274","95.60133630289532","44.9"
"10","3","156","886139","96.56917885264342","44.45"
"11","3","146","985336","96.12202688728024","48.35"
"12","3","142","137898","95.70990806945862","48.949999999999996"
