"BehaviorSpace results (NetLogo 3D 6.1.0)"
"ABM-working-10-stochastic.nlogo3D"
"NinaExploPerturbDiffStd"
"01/25/2022 12:13:49:128 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-49","49","-49","49"
"[run number]","gui-diff-std","[step]","getSeed","getViability","getRemainingCellRatio"
"11","30","60","479570","79.86906710310966","91.64999999999999"
"9","20","64","927211","76.80192205018686","93.65"
"12","30","59","999991","80.52832244008714","91.8"
"10","30","65","544986","78.130081300813","92.25"
"11","30","61","479570","79.52433023510115","91.45"
"9","20","65","927211","76.60599571734475","93.4"
"12","30","60","999991","80.62927496580026","91.375"
"11","30","62","479570","79.47945205479452","91.25"
"10","30","66","544986","77.85326086956522","92"
"9","20","66","927211","76.2607296137339","93.2"
"12","30","61","999991","80.62122045079714","90.95"
"10","30","67","544986","77.66276219013892","91.77499999999999"
"11","30","63","479570","79.46673996701485","90.95"
"9","20","67","927211","76.12261360580801","92.975"
"12","30","62","999991","80.39161610590182","90.64999999999999"
"10","30","68","544986","77.54990429313645","91.425"
"11","30","64","479570","79.3103448275862","90.625"
"9","20","68","927211","76.0377358490566","92.75"
"12","30","63","999991","80.36061026352289","90.125"
"10","30","69","544986","77.22908093278463","91.125"
"11","30","65","479570","79.18050941306755","90.3"
"9","20","69","927211","75.79772850189292","92.45"
"12","30","64","999991","80.1894678183338","89.725"
"10","30","70","544986","77.19636463784082","90.77499999999999"
"11","30","66","479570","79.13309252570158","89.97500000000001"
"9","20","70","927211","75.56278817466774","92.175"
"12","30","65","999991","80.22377622377623","89.375"
"11","30","67","479570","79.11321807027328","89.64999999999999"
"9","20","71","927211","75.59912854030502","91.8"
"10","30","71","544986","76.95495993368334","90.47500000000001"
"12","30","66","999991","79.93827160493827","89.1"
"11","30","68","479570","79.07692307692308","89.375"
"9","20","72","927211","75.40983606557377","91.5"
"10","30","72","544986","76.86546463245493","90.125"
"12","30","67","999991","80.06766281364534","88.675"
"11","30","69","479570","78.82187938288921","89.125"
"9","20","73","927211","75.36351165980795","91.125"
"10","30","73","544986","76.55902004454343","89.8"
"12","30","68","999991","79.9659960328705","88.225"
"11","30","70","479570","78.43082114735658","88.9"
"9","20","74","927211","75.37190082644628","90.75"
"10","30","74","544986","76.61357921207042","89.47500000000001"
"11","30","71","479570","78.41422121896161","88.6"
"12","30","69","999991","79.90880592761471","87.725"
"9","20","75","927211","75.20044235554327","90.425"
"10","30","75","544986","76.23984309330345","89.225"
"11","30","72","479570","78.2621001981319","88.325"
"12","30","70","999991","80.05730659025788","87.25"
"9","20","76","927211","75.32647957766046","89.97500000000001"
"10","30","76","544986","75.92800899887514","88.9"
"11","30","73","479570","78.06818181818181","88"
"12","30","71","999991","79.87330837892313","86.825"
"9","20","77","927211","75.23012552301255","89.625"
"10","30","77","544986","75.74816487859967","88.55"
"12","30","72","999991","80.04055619930475","86.3"
"11","30","74","479570","77.90763968072976","87.7"
"9","20","78","927211","75.27303276393167","89.275"
"10","30","78","544986","75.63811684628475","88.14999999999999"
"12","30","73","999991","80.034924330617","85.9"
"9","20","79","927211","75.0843644544432","88.9"
"11","30","75","479570","77.8381469831284","87.425"
"10","30","79","544986","75.54161915621437","87.7"
"12","30","74","999991","80.10547905068854","85.32499999999999"
"9","20","80","927211","75.01413227812324","88.44999999999999"
"11","30","76","479570","77.67882792301063","87.02499999999999"
"10","30","80","544986","75.57339449541286","87.2"
"9","20","81","927211","75.14204545454545","88"
"12","30","75","999991","80.21232674727219","84.775"
"11","30","77","479570","77.50865051903114","86.7"
"10","30","81","544986","75.5690002881014","86.775"
"12","30","76","999991","80.30258083654702","84.275"
"9","20","82","927211","75.30017152658662","87.45"
"11","30","78","479570","77.58770658161787","86.225"
"10","30","82","544986","75.45638945233266","86.275"
"9","20","83","927211","75.43153049482163","86.9"
"12","30","77","999991","80.53150194087787","83.72500000000001"
"11","30","79","479570","77.5415088843577","85.82499999999999"
"12","30","78","999991","80.7391826923077","83.2"
"11","30","80","479570","77.42974238875878","85.39999999999999"
"10","30","83","544986","75.3061224489796","85.75"
"9","20","84","927211","75.57870370370371","86.4"
"11","30","81","479570","77.50956726523403","84.925"
"10","30","84","544986","75.60187903699354","85.15"
"12","30","79","999991","80.7378288478984","82.675"
"9","20","85","927211","75.80081537565522","85.85000000000001"
"11","30","82","479570","77.50813850251554","84.475"
"12","30","80","999991","80.96833130328868","82.1"
"9","20","86","927211","75.95196250732279","85.35000000000001"
"10","30","85","544986","75.67966903073287","84.6"
"12","30","81","999991","81.023911710607","81.55"
"11","30","83","479570","77.6123846382852","83.975"
"10","30","86","544986","75.59453032104638","84.1"
"9","20","87","927211","76.20312961322705","84.675"
"12","30","82","999991","81.2962962962963","81"
"11","30","84","479570","77.61462391369494","83.42500000000001"
"9","20","88","927211","76.36039250669046","84.075"
"10","30","87","544986","75.5907867185163","83.575"
"12","30","83","999991","81.35698723934019","80.325"
"11","30","85","479570","77.70066385033194","82.85"
"9","20","89","927211","76.52694610778443","83.5"
"10","30","88","544986","75.82781456953643","83.05"
"12","30","84","999991","81.74976481655692","79.725"
"11","30","86","479570","77.87234042553192","82.25"
"10","30","89","544986","76.2208067940552","82.425"
"9","20","90","927211","76.90217391304348","82.8"
"12","30","85","999991","82.14059531348956","78.95"
"11","30","87","479570","77.96143250688705","81.675"
"10","30","90","544986","76.36085626911316","81.75"
"9","20","91","927211","76.93244065733414","82.15"
"12","30","86","999991","82.47685924034471","78.325"
"11","30","88","479570","78.16162862430598","81.05"
"10","30","91","544986","76.52495378927911","81.15"
"9","20","92","927211","76.94665849172287","81.55"
"11","30","89","479570","78.31624728176453","80.475"
"12","30","87","999991","82.64649066323246","77.64999999999999"
"10","30","92","544986","76.80124223602485","80.5"
"9","20","93","927211","77.1729044231364","80.825"
"11","30","90","479570","78.5848465873513","79.85"
"12","30","88","999991","82.76085547634479","77.14999999999999"
"10","30","93","544986","77.23424270931326","79.725"
"9","20","94","927211","77.51405371642723","80.05"
"11","30","91","479570","79.05874921036008","79.14999999999999"
"12","30","89","999991","83.00163132137031","76.625"
"10","30","94","544986","77.52453308008863","78.975"
"9","20","95","927211","78.01955219173762","79.27499999999999"
"11","30","92","479570","79.2741165234002","78.525"
"12","30","90","999991","83.30589397431676","75.925"
"10","30","95","544986","78.06204029421171","78.175"
"9","20","96","927211","78.40076457470532","78.475"
"11","30","93","479570","79.51768488745981","77.75"
"12","30","91","999991","83.62126245847176","75.25"
"10","30","96","544986","78.3984501130126","77.425"
"9","20","97","927211","78.89996783531682","77.725"
"11","30","94","479570","79.90912041544954","77.025"
"12","30","92","999991","83.83635144198524","74.55000000000001"
"10","30","97","544986","78.6740692357936","76.55"
"9","20","98","927211","79.4471544715447","76.875"
"11","30","95","479570","80.4333552199606","76.14999999999999"
"12","30","93","999991","84.1393304024349","73.925"
"10","30","98","544986","79.10891089108911","75.75"
"9","20","99","927211","79.72395662175484","76.075"
"11","30","96","479570","80.81009296148738","75.3"
"12","30","94","999991","84.76775956284153","73.2"
"10","30","99","544986","79.4264754918306","74.97500000000001"
"9","20","100","927211","80.31208499335989","75.3"
"11","30","97","479570","81.26047603084143","74.575"
"12","30","95","999991","85.19157749395927","72.425"
"10","30","100","544986","79.68328840970351","74.2"
"9","20","101","927211","80.93319906008728","74.47500000000001"
"11","30","98","479570","81.61814488828708","73.85000000000001"
"12","30","96","999991","85.88892769821865","71.575"
"10","30","101","544986","80.13628620102214","73.375"
"9","20","102","927211","81.37720488466758","73.7"
"11","30","99","479570","82.1917808219178","73"
"10","30","102","544986","80.55746730901583","72.65"
"12","30","97","999991","86.50653479335924","70.775"
"9","20","103","927211","81.94301407483694","72.82499999999999"
"11","30","100","479570","82.69297334717895","72.225"
"10","30","103","544986","80.98713938129997","71.925"
"12","30","98","999991","86.83553335711738","70.075"
"11","30","101","479570","83.14685314685315","71.5"
"9","20","104","927211","82.09213716660894","72.175"
"10","30","104","544986","81.4632430531129","71.075"
"12","30","99","999991","87.28386167146974","69.39999999999999"
"11","30","102","479570","83.58630427109071","70.825"
"9","20","105","927211","82.46412320616031","71.42500000000001"
"10","30","105","544986","82.2000711997152","70.22500000000001"
"12","30","100","999991","87.55005460502366","68.675"
"11","30","103","479570","84.04710920770879","70.05"
"9","20","106","927211","83.08563340410474","70.65"
"10","30","106","544986","82.61964735516372","69.475"
"12","30","101","999991","87.86764705882352","68"
"9","20","107","927211","83.72675250357653","69.89999999999999"
"11","30","104","479570","84.49891852919971","69.35"
"10","30","107","544986","83.1575118224809","68.72500000000001"
"12","30","102","999991","88.44725111441308","67.30000000000001"
"11","30","105","479570","85.0018201674554","68.675"
"9","20","108","927211","84.15162454873646","69.25"
"10","30","108","544986","83.78080176535491","67.975"
"12","30","103","999991","88.84297520661157","66.55"
"11","30","106","479570","85.5829349025377","67.975"
"9","20","109","927211","84.75565280816923","68.55"
"10","30","109","544986","83.92592592592592","67.5"
"12","30","104","999991","89.43768996960486","65.8"
"9","20","110","927211","85.16200294550809","67.9"
"11","30","107","479570","85.89458054936897","67.35"
"10","30","110","544986","83.96261682242991","66.875"
"12","30","105","999991","89.86564299424185","65.125"
"9","20","111","927211","85.87928464977645","67.10000000000001"
"11","30","108","479570","86.57667791526059","66.675"
"10","30","111","544986","84.56603773584905","66.25"
"12","30","106","999991","90.27131782945736","64.5"
"11","30","109","479570","86.95652173913044","66.125"
"9","20","112","927211","86.48343373493977","66.4"
"10","30","112","544986","85.20213577421816","65.55"
"12","30","107","999991","90.8770555990603","63.849999999999994"
"11","30","110","479570","87.42354740061162","65.4"
"9","20","113","927211","87.2048743335872","65.64999999999999"
"10","30","113","544986","85.73631457208944","64.85"
"12","30","108","999991","91.31121642969984","63.3"
"11","30","111","479570","87.80864197530865","64.8"
"9","20","114","927211","87.86594761171033","64.9"
"10","30","114","544986","86.08087091757388","64.3"
"12","30","109","999991","91.36490250696379","62.824999999999996"
"11","30","112","479570","88.52906749902458","64.075"
"9","20","115","927211","87.96583850931677","64.4"
"10","30","115","544986","86.4313725490196","63.74999999999999"
"12","30","110","999991","91.49959903769046","62.35000000000001"
"11","30","113","479570","89.07728706624606","63.4"
"9","20","116","927211","88.67479355092411","63.575"
"10","30","116","544986","86.91182285488335","63.224999999999994"
"12","30","111","999991","91.75424413904608","61.85000000000001"
"11","30","114","479570","89.6057347670251","62.775000000000006"
"9","20","117","927211","89.0873015873016","63"
"10","30","117","544986","87.12634515743324","62.724999999999994"
"12","30","112","999991","92.08809135399673","61.3"
"11","30","115","479570","89.94772818657016","62.175000000000004"
"9","20","118","927211","89.5074088906688","62.425"
"10","30","118","544986","87.40442655935614","62.125"
"12","30","113","999991","92.59868421052632","60.8"
"11","30","116","479570","90.33698741372311","61.575"
"9","20","119","927211","89.42268873637464","61.925"
"10","30","119","544986","87.7435064935065","61.6"
"12","30","114","999991","92.975893599335","60.150000000000006"
"11","30","117","479570","90.749079001228","61.075"
"9","20","120","927211","89.88993069710558","61.324999999999996"
"10","30","120","544986","87.80687397708674","61.1"
"12","30","115","999991","92.97071129707113","59.75"
"11","30","118","479570","91.1910669975186","60.45"
"9","20","121","927211","90.55280528052805","60.6"
"10","30","121","544986","88.07755775577559","60.6"
"11","30","119","479570","91.4440734557596","59.9"
"12","30","116","999991","93.37552742616035","59.25"
"9","20","122","927211","91.11389236545682","59.925"
"10","30","122","544986","88.30628381190179","60.075"
"11","30","120","479570","91.69477234401349","59.3"
"12","30","117","999991","93.7048064653339","58.775"
"9","20","123","927211","91.61752316764954","59.35"
"10","30","123","544986","88.78151260504201","59.5"
"11","30","121","479570","91.84020399490012","58.825"
"12","30","118","999991","93.99141630901288","58.25"
"10","30","124","544986","88.98305084745762","59"
"9","20","124","927211","91.893039049236","58.9"
"11","30","122","479570","91.99143468950749","58.375"
"12","30","119","999991","94.45647466435686","57.725"
"10","30","125","544986","89.38810440735986","58.425000000000004"
"9","20","125","927211","92.24507283633247","58.35"
"12","30","120","999991","94.41779328390754","57.325"
"11","30","123","479570","92.39412273120138","57.85"
"10","30","126","544986","89.64624676445212","57.95"
"9","20","126","927211","92.65658747300216","57.875"
"11","30","124","479570","92.71696467509813","57.325"
"12","30","121","999991","94.51273046532046","56.95"
"10","30","127","544986","90.11324041811847","57.4"
"9","20","127","927211","92.81671745755334","57.425000000000004"
"11","30","125","479570","92.8884986830553","56.95"
"12","30","122","999991","94.78337754199823","56.55"
"10","30","128","544986","90.08336989907855","56.974999999999994"
"9","20","128","927211","93.18980667838312","56.89999999999999"
"12","30","123","999991","94.97554468652734","56.225"
"11","30","126","479570","92.79717189571366","56.574999999999996"
"10","30","129","544986","90.43401240035429","56.45"
"9","20","129","927211","93.70567375886525","56.39999999999999"
"12","30","124","999991","95.25302283922974","55.825"
"11","30","127","479570","92.87305122494432","56.125"
"10","30","130","544986","91.00268576544315","55.85"
"9","20","130","927211","94.18084153983885","55.85"
"10","30","131","544986","91.20036101083032","55.400000000000006"
"11","30","128","479570","93.21957790749887","55.675"
"12","30","125","999991","95.05173189383716","55.574999999999996"
"9","20","131","927211","94.53971119133574","55.400000000000006"
"10","30","132","544986","91.39736003641329","54.925000000000004"
"12","30","126","999991","95.02937189335742","55.325"
"11","30","129","479570","93.56592659719075","55.175"
"9","20","132","927211","95.03868912152936","54.925000000000004"
"10","30","133","544986","91.33822181484877","54.55"
"11","30","130","479570","93.9269406392694","54.75"
"12","30","127","999991","95.35941765241128","54.949999999999996"
"9","20","133","927211","95.27956003666361","54.55"
"10","30","134","544986","91.89439555349699","53.974999999999994"
"11","30","131","479570","94.14746543778801","54.25"
"12","30","128","999991","95.19450800915332","54.625"
"9","20","134","927211","95.39382772915707","54.275"
"10","30","135","544986","92.37961664329126","53.474999999999994"
"12","30","129","999991","95.47970479704797","54.2"
"11","30","132","479570","94.39555349698935","53.974999999999994"
"9","20","135","927211","95.68645640074212","53.900000000000006"
"12","30","130","999991","95.3197405004634","53.949999999999996"
"10","30","136","544986","92.15225563909775","53.2"
"11","30","133","479570","94.55307262569832","53.7"
"9","20","136","927211","95.8974358974359","53.625"
"10","30","137","544986","92.3841059602649","52.849999999999994"
"12","30","131","999991","95.7089552238806","53.6"
"11","30","134","479570","94.98829039812647","53.37499999999999"
"10","30","138","544986","92.59789875835722","52.349999999999994"
"9","20","137","927211","96.20253164556962","53.325"
"12","30","132","999991","95.74169396350023","53.425"
"11","30","135","479570","95.01176470588236","53.125"
"10","30","139","544986","92.87776708373437","51.949999999999996"
"9","20","138","927211","96.51272384542884","53.05"
"12","30","133","999991","95.67262464722484","53.15"
"11","30","136","479570","94.83901515151516","52.800000000000004"
"10","30","140","544986","92.9091792132103","51.475"
"9","20","139","927211","96.54519640321817","52.825"
"12","30","134","999991","95.51886792452831","53"
"11","30","137","479570","94.58174904942965","52.6"
"10","30","141","544986","92.75575134605971","51.075"
"9","20","140","927211","96.62387066096053","52.575"
"12","30","135","999991","95.4437588989084","52.675000000000004"
"11","30","138","479570","94.44976076555024","52.25"
"10","30","142","544986","93.00147856086743","50.724999999999994"
"9","20","141","927211","96.65551839464884","52.325"
"12","30","136","999991","95.23809523809523","52.5"
"11","30","139","479570","94.60500963391137","51.9"
"10","30","143","544986","93.57569721115537","50.2"
"9","20","142","927211","97.06871696299856","52.025"
"12","30","137","999991","95.21531100478468","52.25"
"11","30","140","479570","94.86185167232186","51.575"
"10","30","144","544986","94.07035175879398","49.75"
"9","20","143","927211","96.86293436293437","51.800000000000004"
"12","30","138","999991","94.96402877697841","52.125"
"11","30","141","479570","95.16365412799217","51.175000000000004"
"10","30","145","544986","94.47541814495692","49.325"
"9","20","144","927211","96.99321047526674","51.55"
"12","30","139","999991","94.56207892204043","51.949999999999996"
"11","30","142","479570","95.57086614173228","50.8"
"10","30","146","544986","94.24350483953134","49.075"
"9","20","145","927211","96.98296836982968","51.37500000000001"
"12","30","140","999991","94.86185167232186","51.575"
"11","30","143","479570","95.20750988142292","50.6"
"10","30","147","544986","94.21699078812692","48.85"
"9","20","146","927211","97.06601466992664","51.125"
"12","30","141","999991","94.73684210526315","51.300000000000004"
"11","30","144","479570","94.83614697120159","50.349999999999994"
"10","30","148","544986","94.14182939362796","48.65"
"9","20","147","927211","96.65847665847666","50.875"
"12","30","142","999991","94.75490196078431","51"
"11","30","145","479570","95.25237381309346","50.025"
"10","30","149","544986","94.25465838509317","48.3"
"9","20","148","927211","96.69299111549851","50.64999999999999"
"11","30","146","479570","94.98495486459379","49.85"
"12","30","143","999991","95.0592885375494","50.6"
"10","30","150","544986","95.13343799058084","47.775"
"9","20","149","927211","96.47467725918571","50.349999999999994"
"11","30","147","479570","95.15640766902119","49.55"
"12","30","144","999991","94.99256321269212","50.425"
"10","30","151","544986","95.11041009463722","47.55"
"9","20","150","927211","96.6","50"
"11","30","148","479570","95.38071065989848","49.25"
"12","30","145","999991","94.65801298052921","50.075"
"10","30","152","544986","95.18518518518519","47.25"
"9","20","151","927211","96.73038229376257","49.7"
"11","30","149","479570","95.35951045385008","49.025"
"10","30","153","544986","95.50802139037432","46.75"
"12","30","146","999991","94.6840521564694","49.85"
"9","20","152","927211","96.71385237613751","49.45"
"11","30","150","479570","95.6900974858902","48.725"
"10","30","154","544986","95.79741379310344","46.400000000000006"
"12","30","147","999991","94.15322580645162","49.6"
"9","20","153","927211","96.94966954753431","49.175000000000004"
"11","30","151","479570","95.86776859504133","48.4"
"10","30","155","544986","95.88075880758808","46.125"
"12","30","148","999991","94.66192170818505","49.175000000000004"
"9","20","154","927211","96.58337582865884","49.025"
"11","30","152","479570","95.95225739491437","48.175000000000004"
"10","30","156","544986","95.69716775599129","45.9"
"12","30","149","999991","94.43309499489276","48.949999999999996"
"9","20","155","927211","96.77088672475654","48.775"
"10","30","157","544986","96.05046626439933","45.574999999999996"
"11","30","153","479570","96.03960396039604","47.975"
"12","30","150","999991","94.55572675911658","48.675000000000004"
"9","20","156","927211","96.91358024691358","48.6"
"10","30","158","544986","95.91836734693877","45.324999999999996"
"11","30","154","479570","96.1760083813515","47.725"
"12","30","151","999991","94.62809917355372","48.4"
"9","20","157","927211","96.6959215281363","48.425000000000004"
"10","30","159","544986","96.06211869107044","45.074999999999996"
"11","30","155","479570","96.2085308056872","47.475"
"12","30","152","999991","94.55676516329704","48.225"
"9","20","158","927211","96.78423236514523","48.199999999999996"
"10","30","160","544986","96.04236343366777","44.85"
"12","30","153","999991","94.32291666666667","48"
"11","30","156","479570","96.02964531498147","47.225"
"9","20","159","927211","96.7725143154607","48.025"
"10","30","161","544986","96.29213483146067","44.5"
"12","30","154","999991","94.49685534591194","47.699999999999996"
"9","20","160","927211","96.34846113719352","47.925000000000004"
"11","30","157","479570","96.05963791267305","46.949999999999996"
"10","30","162","544986","96.27749576988155","44.324999999999996"
"12","30","155","999991","94.20442571127504","47.449999999999996"
"9","20","161","927211","96.17400419287212","47.699999999999996"
"11","30","158","479570","95.93800106894709","46.775"
"10","30","163","544986","95.98416289592761","44.2"
"12","30","156","999991","94.33562731604025","47.225"
"9","20","162","927211","96.15587151132175","47.475"
"10","30","164","544986","95.96361569073338","43.974999999999994"
"11","30","159","479570","95.86688137412776","46.575"
"12","30","157","999991","94.24920127795528","46.949999999999996"
"9","20","163","927211","96.08879492600423","47.3"
"10","30","165","544986","96.12093553907587","43.824999999999996"
"11","30","160","479570","95.73894282632148","46.35"
"10","30","166","544986","96.32816982214572","43.575"
"9","20","164","927211","95.91728525980912","47.15"
"12","30","158","999991","94.31939978563773","46.650000000000006"
"11","30","161","479570","95.5062263129399","46.175"
"9","20","165","927211","96.10874200426439","46.9"
"10","30","167","544986","96.54178674351584","43.375"
"12","30","159","999991","94.1271551724138","46.400000000000006"
"11","30","162","479570","95.86281981491562","45.925"
"9","20","166","927211","96.04066345639379","46.725"
"10","30","168","544986","96.29843840370155","43.225"
"12","30","160","999991","94.20682187330807","46.175"
"11","30","163","479570","95.68306010928961","45.75"
"9","20","167","927211","95.97639484978541","46.6"
"10","30","169","544986","96.96616102683781","42.85"
"12","30","161","999991","94.2328618063112","45.95"
"11","30","164","479570","95.6140350877193","45.6"
"9","20","168","927211","95.8041958041958","46.475"
"10","30","170","544986","96.4871194379391","42.699999999999996"
"12","30","162","999991","94.47181171319102","45.675"
"11","30","165","479570","95.75289575289575","45.324999999999996"
"10","30","171","544986","96.47058823529412","42.5"
"9","20","169","927211","95.83333333333334","46.2"
"12","30","163","999991","94.4994499449945","45.45"
"11","30","166","479570","95.5703211517165","45.15"
"10","30","172","544986","96.45390070921985","42.3"
"9","20","170","927211","95.44468546637745","46.1"
"12","30","164","999991","94.6725860155383","45.050000000000004"
"11","30","167","479570","95.92861126603458","44.824999999999996"
"10","30","173","544986","96.55377302436125","42.075"
"9","20","171","927211","95.16304347826086","46"
"12","30","165","999991","94.47236180904522","44.775"
"11","30","168","479570","95.90807174887892","44.6"
"10","30","174","544986","96.71249252839212","41.825"
"9","20","172","927211","95.19125683060109","45.75"
"12","30","166","999991","94.43507588532883","44.474999999999994"
"11","30","169","479570","95.8803611738149","44.3"
"10","30","175","544986","96.87687687687688","41.625"
"9","20","173","927211","94.90690032858707","45.65"
"12","30","167","999991","94.40993788819875","44.275"
"11","30","170","479570","96.02272727272727","44"
"10","30","176","544986","96.92956050571945","41.525"
"9","20","174","927211","94.45664105378705","45.550000000000004"
"12","30","168","999991","94.49801474758934","44.074999999999996"
"11","30","171","479570","95.89509692132269","43.85"
"10","30","177","544986","96.67673716012085","41.375"
"9","20","175","927211","93.99449035812673","45.375"
"11","30","172","479570","95.70692615912994","43.675000000000004"
"12","30","169","999991","94.69783352337514","43.85"
"10","30","178","544986","96.24242424242424","41.25"
"11","30","173","479570","95.57216791259344","43.475"
"9","20","176","927211","93.8121546961326","45.25"
"12","30","170","999991","95.12055109070035","43.55"
"10","30","179","544986","96.34146341463415","41"
"9","20","177","927211","94.04563160823595","44.925"
"11","30","174","479570","95.830920671685","43.175000000000004"
"10","30","180","544986","96.32352941176471","40.8"
"12","30","171","999991","95.04608294930875","43.4"
"10","30","181","544986","96.36923076923077","40.625"
"11","30","175","479570","95.76074332171893","43.05"
"12","30","172","999991","95.30162412993039","43.1"
"9","20","178","927211","94.24259362772499","44.725"
"10","30","182","544986","96.10870907967882","40.475"
"12","30","173","999991","95.27696793002916","42.875"
"11","30","176","479570","95.79929988331388","42.85"
"9","20","179","927211","94.33538979248458","44.574999999999996"
"10","30","183","544986","95.96774193548387","40.300000000000004"
"11","30","177","479570","95.79193454120397","42.775"
"12","30","174","999991","95.48651817116061","42.65"
"9","20","180","927211","94.20045045045045","44.4"
"10","30","184","544986","95.83074051026757","40.175"
"11","30","178","479570","95.48387096774194","42.625"
"12","30","175","999991","95.69321533923303","42.375"
"9","20","181","927211","94.39728353140917","44.175"
"10","30","185","544986","95.56803995006243","40.050000000000004"
"11","30","179","479570","95.3502060035315","42.475"
"12","30","176","999991","95.79383886255924","42.199999999999996"
"10","30","186","544986","95.54858934169279","39.875"
"9","20","182","927211","94.26787741203178","44.05"
"11","30","180","479570","95.2127659574468","42.3"
"12","30","177","999991","95.95478881618085","42.025"
"10","30","187","544986","95.71788413098237","39.7"
"9","20","183","927211","93.739328400683","43.925"
"11","30","181","479570","94.9614700652045","42.175000000000004"
"12","30","178","999991","96.05499103407054","41.825"
"10","30","188","544986","95.64118761844598","39.574999999999996"
"9","20","184","927211","93.14285714285714","43.75"
"11","30","182","479570","95.18143961927424","42.025"
"12","30","179","999991","96.32972322503008","41.55"
"10","30","189","544986","95.56962025316456","39.5"
"9","20","185","927211","93.0045871559633","43.6"
"11","30","183","479570","95.04181600955795","41.85"
"12","30","180","999991","96.48910411622276","41.3"
"10","30","190","544986","95.36802030456852","39.4"
"9","20","186","927211","92.64367816091954","43.5"
"11","30","184","479570","94.96402877697841","41.699999999999996"
"12","30","181","999991","96","41.25"
"10","30","191","544986","95.34735500318673","39.225"
"11","30","185","479570","94.71471471471472","41.625"
"9","20","187","927211","92.507204610951","43.375"
"12","30","182","999991","96.17021276595744","41.125"
"10","30","192","544986","95.33248081841433","39.1"
"11","30","186","479570","94.63208685162847","41.449999999999996"
"12","30","183","999991","96.34146341463415","41"
"9","20","188","927211","92.53039953676895","43.175000000000004"
"10","30","193","544986","95.18613607188703","38.95"
"11","30","187","479570","94.72087378640776","41.199999999999996"
"12","30","184","999991","95.90214067278288","40.875"
"9","20","189","927211","92.33004067402672","43.025000000000006"
"10","30","194","544986","95.22580645161291","38.75"
"12","30","185","999991","96.01471489883508","40.775"
"11","30","188","479570","94.82338611449453","41.05"
"9","20","190","927211","92.52772913018097","42.825"
"10","30","195","544986","95.70871261378413","38.45"
"12","30","186","999991","96.13022113022113","40.699999999999996"
"10","30","196","544986","95.37760416666666","38.4"
"9","20","191","927211","92.70588235294117","42.5"
"11","30","189","479570","94.92665036674816","40.9"
"12","30","187","999991","95.8179581795818","40.65"
"9","20","192","927211","92.62536873156341","42.375"
"10","30","197","544986","95.11082138200783","38.35"
"11","30","190","479570","95.0890116635973","40.725"
"12","30","188","999991","95.37892791127541","40.575"
"10","30","198","544986","95.22251308900523","38.2"
"9","20","193","927211","92.46737841043891","42.15"
"11","30","191","479570","95.01538461538462","40.625"
"10","30","199","544986","95.01639344262294","38.125"
"11","30","192","479570","95.23809523809523","40.425"
"9","20","194","927211","92.37187127532776","41.949999999999996"
"12","30","189","999991","95.41795665634675","40.375"
"10","30","200","544986","95.0560316413975","37.925"
"11","30","193","479570","95.2203600248293","40.275"
"9","20","195","927211","92.45508982035928","41.75"
"12","30","190","999991","95.27363184079603","40.2"
"10","30","201","544986","94.89728296885355","37.724999999999994"
"11","30","194","479570","95.50561797752809","40.050000000000004"
"9","20","196","927211","92.08633093525181","41.699999999999996"
"12","30","191","999991","95.13412351840299","40.075"
"10","30","202","544986","94.75431606905711","37.65"
"11","30","195","479570","95.36921151439299","39.95"
"9","20","197","927211","92.04339963833634","41.475"
"12","30","192","999991","95.35759096612296","39.85"
"10","30","203","544986","94.67021985343105","37.525"
"11","30","196","479570","95.41169076052796","39.775"
"9","20","198","927211","91.93450576106731","41.225"
"12","30","193","999991","95.39722572509459","39.65"
"10","30","204","544986","94.58917835671342","37.425000000000004"
"11","30","197","479570","95.70164348925411","39.550000000000004"
"9","20","199","927211","91.67173252279636","41.125"
"12","30","194","999991","95.5668144395187","39.475"
"10","30","205","544986","94.36997319034852","37.3"
"11","30","198","479570","95.31645569620252","39.5"
"10","30","206","544986","94.29147078576226","37.225"
"12","30","195","999991","95.29860228716646","39.35"
"9","20","200","927211","91.69211973121564","40.925"
"11","30","199","479570","95.18072289156626","39.425"
"10","30","207","544986","94.46693657219973","37.05"
"12","30","196","999991","95.10178117048346","39.300000000000004"
"9","20","201","927211","91.54411764705883","40.8"
"11","30","200","479570","95.03500954805855","39.275"
"10","30","208","544986","93.85550303848751","37.025000000000006"
"9","20","202","927211","91.7487684729064","40.6"
"12","30","197","999991","95.39347408829175","39.074999999999996"
"11","30","201","479570","95.45454545454545","39.050000000000004"
"10","30","209","544986","93.85135135135135","37"
"9","20","203","927211","91.60493827160494","40.5"
"12","30","198","999991","95.25032092426187","38.95"
"11","30","202","479570","95.18613607188703","38.95"
"10","30","210","544986","93.234100135318","36.95"
"9","20","204","927211","91.38785625774474","40.35"
"12","30","199","999991","95.2963917525773","38.800000000000004"
"11","30","203","479570","95.48095545513235","38.725"
"10","30","211","544986","93.13858695652173","36.8"
"9","20","205","927211","91.48539465506525","40.225"
"12","30","200","999991","95.09043927648578","38.7"
"10","30","212","544986","93.0327868852459","36.6"
"11","30","204","479570","95.33980582524272","38.625"
"9","20","206","927211","91.33956386292836","40.125"
"12","30","201","999991","94.94818652849742","38.6"
"11","30","205","479570","94.80856586632058","38.525"
