"BehaviorSpace results (NetLogo 3D 6.1.0)"
"ABM-working-10-stochastic.nlogo3D"
"NinaExploMacroSensDist"
"01/25/2022 11:50:20:054 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-49","49","-49","49"
"[run number]","gui-macro-sens-dist","[step]","getSeed","getViability","getRemainingCellRatio"
"3","1","283","342219","87.90035587188612","35.125"
"4","2","292","521039","91.59327461969575","31.225"
"1","1","290","764162","90.57315233785822","33.15"
"2","1","289","431052","89.33434190620272","33.050000000000004"
"3","1","284","342219","88.01711840228246","35.05"
"4","2","293","521039","91.81380417335474","31.15"
"1","1","291","764162","90.702947845805","33.074999999999996"
"2","1","290","431052","89.39393939393939","33"
"4","2","294","521039","91.96141479099678","31.1"
"3","1","285","342219","87.91130185979972","34.949999999999996"
"1","1","292","764162","90.83333333333333","33"
"2","1","291","431052","89.7943640517898","32.824999999999996"
"4","2","295","521039","91.9549477071601","31.075000000000003"
"3","1","286","342219","87.68790264853257","34.925"
"1","1","293","764162","90.89529590288315","32.95"
"2","1","292","431052","89.78658536585365","32.800000000000004"
"4","2","296","521039","92.02898550724638","31.05"
"3","1","287","342219","87.67025089605734","34.875"
"1","1","294","764162","90.95744680851064","32.9"
"2","1","293","431052","89.77099236641222","32.75"
"4","2","297","521039","92.09039548022598","30.975"
"3","1","288","342219","87.50897343862168","34.825"
"1","1","295","764162","91.16527037319116","32.824999999999996"
"2","1","294","431052","89.96937212863706","32.65"
"4","2","298","521039","92.16478190630049","30.95"
"3","1","289","342219","87.5","34.8"
"1","1","296","764162","91.15853658536585","32.800000000000004"
"2","1","295","431052","90.1689708141321","32.550000000000004"
"4","2","299","521039","92.08400646203555","30.95"
"3","1","290","342219","87.56290438533429","34.775"
"1","1","297","764162","91.27773527161438","32.675"
"4","2","300","521039","92.38249594813614","30.85"
"2","1","296","431052","90.36237471087124","32.425"
"3","1","291","342219","87.80663780663781","34.65"
"1","1","298","764162","91.33435582822086","32.6"
"4","2","301","521039","92.36393176279446","30.775000000000002"
"2","1","297","431052","90.4320987654321","32.4"
"3","1","292","342219","87.87003610108303","34.625"
"1","1","299","764162","91.25766871165644","32.6"
"4","2","302","521039","92.27642276422763","30.75"
"2","1","298","431052","90.27027027027027","32.375"
"3","1","293","342219","87.79783393501805","34.625"
"1","1","300","764162","91.32770529547199","32.574999999999996"
"4","2","303","521039","92.25753871230644","30.675"
"2","1","299","431052","90.3250773993808","32.300000000000004"
"3","1","294","342219","87.71676300578035","34.599999999999994"
"1","1","301","764162","91.39784946236558","32.550000000000004"
"4","2","304","521039","92.3265306122449","30.625000000000004"
"2","1","300","431052","90.53529868114818","32.225"
"3","1","295","342219","87.76249094858798","34.525"
"1","1","302","764162","91.46153846153847","32.5"
"4","2","305","521039","92.47135842880525","30.55"
"2","1","301","431052","90.73929961089495","32.125"
"3","1","296","342219","87.8809869375907","34.449999999999996"
"4","2","306","521039","92.38329238329239","30.525000000000002"
"1","1","303","764162","91.3779830638953","32.475"
"2","1","302","431052","91.09375","32"
"3","1","297","342219","88.20101966496723","34.325"
"4","2","307","521039","92.45901639344262","30.5"
"1","1","304","764162","91.22401847575058","32.475"
"2","1","303","431052","91.43754909662215","31.825"
"3","1","298","342219","88.12818645302258","34.325"
"4","2","308","521039","92.53486464315013","30.475"
"1","1","305","764162","91.27413127413128","32.375"
"2","1","304","431052","91.4308176100629","31.8"
"3","1","299","342219","88.24817518248175","34.25"
"4","2","309","521039","92.52873563218391","30.45"
"1","1","306","764162","91.48606811145511","32.300000000000004"
"2","1","305","431052","91.34539732494099","31.775"
"3","1","300","342219","88.09349890430973","34.225"
"4","2","310","521039","92.60476581758422","30.425"
"2","1","306","431052","91.48936170212765","31.724999999999998"
"1","1","307","764162","91.55693261037955","32.275"
"3","1","301","342219","88.26979472140762","34.1"
"4","2","311","521039","92.35825801150371","30.425"
"1","1","308","764162","91.68609168609169","32.175"
"2","1","307","431052","91.39700078926597","31.674999999999997"
"3","1","302","342219","88.38235294117646","34"
"4","2","312","521039","92.42798353909465","30.375000000000004"
"2","1","308","431052","91.52810768012668","31.574999999999996"
"1","1","309","764162","91.82879377431907","32.125"
"5","2","0","457346","100","100"
"3","1","303","342219","88.51251840942562","33.95"
"2","1","309","431052","91.5146708961142","31.525"
"1","1","310","764162","91.88134270101483","32.025"
"3","1","304","342219","88.68343195266272","33.800000000000004"
"2","1","310","431052","91.58061953931693","31.474999999999998"
"1","1","311","764162","91.80327868852459","32.025"
"3","1","305","342219","88.60103626943005","33.775"
"2","1","311","431052","91.64677804295943","31.424999999999997"
"1","1","312","764162","91.796875","32"
"5","2","1","457346","99.52499999999999","100"
"6","2","0","116497","100","100"
"3","1","306","342219","88.79821958456974","33.7"
"2","1","312","431052","91.63346613545816","31.374999999999996"
"7","3","0","123243","100","100"
"3","1","307","342219","88.78157503714709","33.650000000000006"
"3","1","308","342219","88.69888475836431","33.625"
"6","2","1","116497","99.5","100"
"5","2","2","457346","98.925","100"
"7","3","1","123243","99.45","100"
"3","1","309","342219","88.74813710879285","33.550000000000004"
"3","1","310","342219","88.80597014925374","33.5"
"6","2","2","116497","99.09977494373592","99.97500000000001"
"3","1","311","342219","88.93871449925261","33.45"
"5","2","3","457346","98.42460615153789","99.97500000000001"
"7","3","2","123243","99.02499999999999","100"
"3","1","312","342219","88.83895131086142","33.375"
"8","3","0","372414","100","100"
"6","2","3","116497","98.72436218109054","99.95"
"5","2","4","457346","97.72386193096548","99.95"
"7","3","3","123243","98.425","100"
"8","3","1","372414","99.375","100"
"6","2","4","116497","98.27284105131415","99.875"
"5","2","5","457346","97.37237237237237","99.9"
"7","3","4","123243","97.975","100"
"8","3","2","372414","98.8","100"
"6","2","5","116497","97.79724655819774","99.875"
"5","2","6","457346","96.82182182182181","99.9"
"7","3","5","123243","97.5","100"
"8","3","3","372414","98.4","100"
"6","2","6","116497","97.57135703555333","99.85000000000001"
"5","2","7","457346","96.54568210262828","99.875"
"7","3","6","123243","96.94847423711856","99.95"
"8","3","4","372414","97.875","100"
"6","2","7","116497","96.8937875751503","99.8"
"5","2","8","457346","95.96996245306634","99.875"
"7","3","7","123243","96.54741055791844","99.925"
"8","3","5","372414","97.375","100"
"6","2","8","116497","96.3157894736842","99.75"
"5","2","9","457346","95.69461827284104","99.875"
"7","3","8","123243","96.01803155522164","99.825"
"8","3","6","372414","96.996996996997","99.9"
"6","2","9","116497","95.88766298896691","99.7"
"7","3","9","123243","95.59228650137742","99.825"
"5","2","10","457346","95.34184823441022","99.825"
"6","2","10","116497","95.60963371801304","99.65"
"8","3","7","372414","96.67083854818523","99.875"
"7","3","10","123243","95.11400651465797","99.775"
"5","2","11","457346","94.81332999248309","99.775"
"6","2","11","116497","95.20702634880803","99.625"
"8","3","8","372414","96.11723446893788","99.8"
"7","3","11","123243","94.61017798947104","99.725"
"5","2","12","457346","94.45837512537612","99.7"
"6","2","12","116497","94.80552070263488","99.625"
"8","3","9","372414","95.43859649122807","99.75"
"7","3","12","123243","94.20471650777722","99.65"
"5","2","13","457346","93.88011035866566","99.675"
"6","2","13","116497","94.37468608739327","99.55000000000001"
"8","3","10","372414","94.96114314364502","99.725"
"7","3","13","123243","93.90060240963855","99.6"
"5","2","14","457346","93.60100376411543","99.625"
"8","3","11","372414","94.70780035114122","99.675"
"7","3","14","123243","93.64481286109017","99.52499999999999"
"6","2","14","116497","93.96984924623115","99.5"
"5","2","15","457346","93.26633165829146","99.5"
"8","3","12","372414","94.28141459744168","99.675"
"6","2","15","116497","93.46076458752515","99.4"
"7","3","15","123243","93.28977129932143","99.47500000000001"
"5","2","16","457346","92.91279215883388","99.47500000000001"
"8","3","13","372414","93.77353753452172","99.575"
"6","2","16","116497","93.02969300452945","99.35000000000001"
"7","3","16","123243","92.95774647887323","99.4"
"5","2","17","457346","92.62522023659703","99.325"
"8","3","14","372414","93.51595878361397","99.47500000000001"
"7","3","17","123243","92.52642174131857","99.35000000000001"
"6","2","17","116497","92.57674886763965","99.35000000000001"
"5","2","18","457346","92.34642497482378","99.3"
"8","3","15","372414","93.03670186023128","99.45"
"7","3","18","123243","92.04230672374717","99.275"
"6","2","18","116497","92.11388259007308","99.225"
"5","2","19","457346","92.04030226700252","99.25"
"8","3","16","372414","92.6056338028169","99.4"
"7","3","19","123243","91.42929165616334","99.175"
"6","2","19","116497","91.60574741618352","99.175"
"5","2","20","457346","91.45880574452003","99.225"
"8","3","17","372414","92.17019133937563","99.3"
"7","3","20","123243","91.115598182736","99.05000000000001"
"6","2","20","116497","91.32189707366297","99.1"
"5","2","21","457346","91.1935402472874","99.075"
"8","3","18","372414","91.88303503907235","99.175"
"7","3","21","123243","90.92976250631632","98.95"
"6","2","21","116497","90.77817079332996","98.95"
"5","2","22","457346","90.85627683758524","98.97500000000001"
"8","3","19","372414","91.47540983606557","99.125"
"7","3","22","123243","90.44006069802731","98.85000000000001"
"6","2","22","116497","90.58942575259297","98.825"
"5","2","23","457346","90.57366691938337","98.925"
"8","3","20","372414","91.03987884906613","99.05000000000001"
"7","3","23","123243","90.0506329113924","98.75"
"6","2","23","116497","90.17721518987342","98.75"
"5","2","24","457346","90.14155712841254","98.9"
"7","3","24","123243","89.51367781155015","98.7"
"8","3","21","372414","90.5050505050505","99"
"6","2","24","116497","89.93662864385298","98.625"
"5","2","25","457346","89.8583712696004","98.85000000000001"
"8","3","22","372414","90.06823351023503","98.925"
"7","3","25","123243","89.12823112012164","98.65"
"6","2","25","116497","89.60182602079635","98.575"
"5","2","26","457346","89.68314321926489","98.625"
"8","3","23","372414","89.62813053377182","98.825"
"7","3","26","123243","88.62138874809933","98.65"
"6","2","26","116497","89.19330289193303","98.55000000000001"
"5","2","27","457346","89.32826362484157","98.625"
"8","3","24","372414","89.31915970640344","98.775"
"7","3","27","123243","88.35320984521695","98.52499999999999"
"6","2","27","116497","88.75349073368875","98.475"
"5","2","28","457346","89.18232605383444","98.45"
"8","3","25","372414","88.85511651469098","98.7"
"7","3","28","123243","88.06500761808024","98.45"
"6","2","28","116497","88.43416370106762","98.35000000000001"
"5","2","29","457346","88.72237744475488","98.425"
"8","3","26","372414","88.47225741069167","98.675"
"7","3","29","123243","87.77636594663278","98.375"
"6","2","29","116497","87.9358615423772","98.225"
"5","2","30","457346","88.45371312309257","98.3"
"8","3","27","372414","87.95638945233266","98.6"
"7","3","30","123243","87.41098677517802","98.3"
"6","2","30","116497","87.7295918367347","98"
"5","2","31","457346","88.21283095723014","98.2"
"7","3","31","123243","87.38532110091744","98.1"
"8","3","28","372414","87.5951293759513","98.55000000000001"
"6","2","31","116497","87.26065866734746","97.925"
"5","2","32","457346","87.94904458598725","98.125"
"7","3","32","123243","86.91326530612244","98"
"8","3","29","372414","87.33181010408734","98.475"
"6","2","32","116497","86.81655595298928","97.85000000000001"
"5","2","33","457346","87.535049706857","98.075"
"7","3","33","123243","86.74668028600613","97.89999999999999"
"8","3","30","372414","86.9123252858958","98.375"
"6","2","33","116497","86.56945510360707","97.725"
"5","2","34","457346","87.27689954105048","98.05"
"7","3","34","123243","86.3311190597854","97.85000000000001"
"8","3","31","372414","86.39369277721262","98.3"
"6","2","34","116497","86.29259543940559","97.575"
"8","3","32","372414","85.90330788804071","98.25"
"7","3","35","123243","85.8312020460358","97.75"
"5","2","35","457346","86.83673469387755","98"
"6","2","35","116497","86.1175263022838","97.425"
"7","3","36","123243","85.63012295081968","97.6"
"8","3","33","372414","85.40499235863474","98.15"
"5","2","36","457346","86.41817717641051","97.925"
"6","2","36","116497","85.64089391215002","97.32499999999999"
"7","3","37","123243","85.11675647934308","97.425"
"8","3","34","372414","85.29486852182792","97.925"
"5","2","37","457346","86.01738241308794","97.8"
"6","2","37","116497","85.61132561132561","97.125"
"7","3","38","123243","84.70830120791571","97.275"
"8","3","35","372414","84.8786717752235","97.875"
"5","2","38","457346","85.5242966751918","97.75"
"6","2","38","116497","85.29487509657481","97.075"
"8","3","36","372414","84.53871709685663","97.82499999999999"
"7","3","39","123243","84.31473386474673","97.225"
"5","2","39","457346","85.17285531370038","97.625"
"6","2","39","116497","84.74226804123711","97"
"7","3","40","123243","84.00721091939222","97.075"
"8","3","37","372414","84.23746161719549","97.7"
"5","2","40","457346","84.94485765580919","97.475"
"6","2","40","116497","84.19288292934503","96.95"
"7","3","41","123243","83.72452927521279","96.925"
"8","3","38","372414","83.99487836107554","97.625"
"5","2","41","457346","84.6390958129977","97.32499999999999"
"6","2","41","116497","83.80681818181817","96.8"
"7","3","42","123243","83.52698166795766","96.825"
"8","3","39","372414","83.4145091002307","97.52499999999999"
"5","2","42","457346","84.13473900745693","97.225"
"6","2","42","116497","83.65235385411279","96.65"
"8","3","40","372414","82.88426995124455","97.425"
"7","3","43","123243","83.30749354005168","96.75"
"5","2","43","457346","83.71553723267199","97.02499999999999"
"6","2","43","116497","83.37218337218337","96.525"
"7","3","44","123243","83.07015273103805","96.575"
"8","3","41","372414","82.63103802672148","97.3"
"5","2","44","457346","83.40206185567011","97"
"6","2","44","116497","83.09128630705395","96.39999999999999"
"7","3","45","123243","82.87564766839378","96.5"
"8","3","42","372414","82.43312757201646","97.2"
"5","2","45","457346","83.09241094475995","96.85000000000001"
"6","2","45","116497","82.83116883116884","96.25"
"7","3","46","123243","82.78369254739029","96.275"
"8","3","43","372414","81.80648481729284","97.15"
"6","2","46","116497","82.52275682704811","96.125"
"5","2","46","457346","82.64462809917356","96.8"
"7","3","47","123243","82.41101584827227","96.22500000000001"
"8","3","44","372414","81.65893869139619","97.05"
"6","2","47","116497","82.22569715923899","95.92500000000001"
"5","2","47","457346","82.23429014740108","96.675"
"7","3","48","123243","81.96465696465697","96.2"
"8","3","45","372414","81.24838792881094","96.925"
"6","2","48","116497","81.76838810641628","95.85000000000001"
"5","2","48","457346","81.97358197358197","96.525"
"7","3","49","123243","81.69050715214564","96.125"
"8","3","46","372414","80.95483870967742","96.875"
"6","2","49","116497","81.58788195351266","95.72500000000001"
"5","2","49","457346","81.75220321410058","96.45"
"7","3","50","123243","81.34445023449713","95.95"
"8","3","47","372414","80.47520661157024","96.8"
"6","2","50","116497","81.25490196078431","95.625"
"5","2","50","457346","81.29701686121919","96.375"
"7","3","51","123243","81.10647181628391","95.8"
"8","3","48","372414","80.24819027921406","96.7"
"6","2","51","116497","80.95861707700367","95.45"
"5","2","51","457346","80.9190031152648","96.3"
"7","3","52","123243","80.77324973876698","95.7"
"6","2","52","116497","80.64008394543546","95.3"
"8","3","49","372414","79.79301423027167","96.625"
"5","2","52","457346","80.57722308892356","96.15"
"7","3","53","123243","80.3244374672946","95.55"
"8","3","50","372414","79.48119325551232","96.375"
"6","2","53","116497","80.35198318886262","95.175"
"5","2","53","457346","80.40646169880145","95.95"
"6","2","54","116497","79.96845425867508","95.1"
"7","3","54","123243","79.98952331063384","95.45"
"8","3","51","372414","79.29332294102365","96.22500000000001"
"5","2","54","457346","80.19311064718163","95.8"
"7","3","55","123243","79.67479674796748","95.325"
"6","2","55","116497","79.69449565446405","94.925"
"8","3","52","372414","79.0582726326743","96.1"
"5","2","55","457346","79.99476987447699","95.6"
"7","3","56","123243","79.46967708059857","95.22500000000001"
"6","2","56","116497","79.38770124043283","94.72500000000001"
"8","3","53","372414","78.671875","96"
"5","2","56","457346","79.60732984293195","95.5"
"6","2","57","116497","78.98493259318002","94.575"
"7","3","57","123243","79.13272010512483","95.125"
"8","3","54","372414","78.45592070944184","95.85000000000001"
"5","2","57","457346","79.46030914330626","95.42500000000001"
"7","3","58","123243","78.84210526315789","95"
"6","2","58","116497","78.55064797672573","94.525"
"8","3","55","372414","78.13152400835072","95.8"
"5","2","58","457346","79.25964820162773","95.22500000000001"
"7","3","59","123243","78.59214342209333","94.825"
"6","2","59","116497","78.48436671966084","94.35"
"8","3","56","372414","78.07430664573522","95.55"
"6","2","60","116497","78.1258295726042","94.175"
"5","2","59","457346","79.08445146014206","95.025"
"7","3","60","123243","78.41119028767484","94.72500000000001"
"8","3","57","372414","77.96121593291404","95.39999999999999"
"5","2","60","457346","78.92932489451476","94.8"
"6","2","61","116497","77.83683231464256","94.075"
"7","3","61","123243","78.15059445178335","94.625"
"8","3","58","372414","77.83613445378151","95.19999999999999"
"6","2","62","116497","77.67119637623234","93.825"
"5","2","61","457346","78.56765327695561","94.6"
"7","3","62","123243","77.72486772486774","94.5"
"8","3","59","372414","77.29900157645822","95.15"
"6","2","63","116497","77.50200160128102","93.675"
"5","2","62","457346","78.14236570521302","94.475"
"7","3","63","123243","77.40397350993378","94.375"
"8","3","60","372414","77.12332369182224","95.075"
"6","2","64","116497","77.15125601282736","93.55"
"5","2","63","457346","77.59215062317688","94.27499999999999"
"7","3","64","123243","77.14361560923813","94.175"
"8","3","61","372414","76.88455455983132","94.85"
"5","2","64","457346","77.30891719745223","94.19999999999999"
"6","2","65","116497","76.93953986088817","93.45"
"8","3","62","372414","76.28594038512266","94.77499999999999"
"7","3","65","123243","76.82894386805002","93.975"
"5","2","65","457346","77.05179282868527","94.125"
"6","2","66","116497","76.55412647374062","93.30000000000001"
"7","3","66","123243","76.51918976545842","93.8"
"8","3","63","372414","76.0306553911205","94.6"
"5","2","66","457346","76.82894386805002","93.975"
"6","2","67","116497","76.25570776255708","93.075"
"7","3","67","123243","76.28700986929849","93.72500000000001"
"8","3","64","372414","75.80730545262043","94.45"
"6","2","68","116497","76.1584051724138","92.80000000000001"
"5","2","67","457346","76.47842301545018","93.85"
"7","3","68","123243","76.14213197969542","93.575"
"8","3","65","372414","75.3711558854719","94.3"
"5","2","68","457346","76.17395944503735","93.7"
"8","3","66","372414","75.2988047808765","94.125"
"6","2","69","116497","75.9794650094569","92.525"
"7","3","69","123243","76.05143316367533","93.325"
"5","2","69","457346","76.14335383792458","93.475"
"8","3","67","372414","75.0733137829912","93.77499999999999"
"6","2","70","116497","75.85458491589799","92.15"
"7","3","70","123243","75.71850658071448","93.075"
"5","2","70","457346","76.0053619302949","93.25"
"8","3","68","372414","74.83957219251337","93.5"
"6","2","71","116497","75.6595050312755","91.925"
"7","3","71","123243","75.68659127625203","92.85"
"5","2","71","457346","75.67858102660576","93.025"
"7","3","72","123243","75.55975182087941","92.675"
"8","3","69","372414","74.65166130760986","93.30000000000001"
"6","2","72","116497","75.40894220283533","91.7"
"7","3","73","123243","75.28393726338561","92.45"
"5","2","72","457346","75.16163793103449","92.80000000000001"
"6","2","73","116497","75.32112599070786","91.475"
"8","3","70","372414","74.38860521365226","93.025"
"7","3","74","123243","75.22363784223367","92.225"
"5","2","73","457346","74.89200863930886","92.60000000000001"
"8","3","71","372414","74.23874966316357","92.77499999999999"
"6","2","74","116497","75.28059129482617","91.325"
"7","3","75","123243","75.02038597444958","91.975"
"5","2","74","457346","74.89165763813651","92.30000000000001"
"8","3","72","372414","74.0280777537797","92.60000000000001"
"6","2","75","116497","75.30898104916231","91.025"
"7","3","76","123243","74.94547437295529","91.7"
"5","2","75","457346","74.85729817885294","91.975"
"6","2","76","116497","75.10339123242349","90.675"
"8","3","73","372414","73.81532629298673","92.325"
"7","3","77","123243","74.71264367816092","91.35"
"5","2","76","457346","74.80916030534351","91.7"
"6","2","77","116497","74.89632291954659","90.425"
"8","3","74","372414","73.57977711334603","91.975"
"7","3","78","123243","74.68423942888522","91.05"
"6","2","78","116497","74.97222222222221","90"
"5","2","77","457346","74.78070175438597","91.2"
"8","3","75","372414","73.46771996731137","91.77499999999999"
"7","3","79","123243","74.55898566703418","90.7"
"6","2","79","116497","74.94425863991081","89.7"
"8","3","76","372414","73.24945295404814","91.4"
"5","2","78","457346","74.75192943770672","90.7"
"7","3","80","123243","74.5087185164683","90.325"
"8","3","77","372414","73.27113062568606","91.10000000000001"
"6","2","80","116497","74.62227196418579","89.35"
"5","2","79","457346","74.91685144124169","90.2"
"7","3","81","123243","74.53381575285277","89.825"
"8","3","78","372414","73.36088154269973","90.75"
"6","2","81","116497","74.51531329025008","88.97500000000001"
"5","2","80","457346","75.08370535714286","89.60000000000001"
"7","3","82","123243","74.52460850111858","89.4"
"8","3","79","372414","73.35362479247371","90.35"
"6","2","82","116497","74.47828539199097","88.64999999999999"
"5","2","81","457346","74.93685096828516","89.075"
"7","3","83","123243","74.53573438379291","88.85"
"5","2","82","457346","74.9576031656303","88.44999999999999"
"8","3","80","372414","73.53350013900473","89.925"
"6","2","83","116497","74.44821731748726","88.35"
"7","3","84","123243","74.65346534653466","88.375"
"8","3","81","372414","73.51215423302598","89.47500000000001"
"6","2","84","116497","74.55217514927494","87.925"
"5","2","83","457346","75.12097922003986","87.825"
"7","3","85","123243","74.80785653287788","87.825"
"8","3","82","372414","73.56741573033709","89"
"6","2","85","116497","74.72087031205268","87.325"
"5","2","84","457346","75.33657977656831","87.275"
"7","3","86","123243","74.89982827704637","87.35000000000001"
"8","3","83","372414","73.56516822165678","88.425"
"6","2","86","116497","74.74108170310701","86.9"
"5","2","85","457346","75.42543986155177","86.675"
"8","3","84","372414","73.63481228668942","87.9"
"7","3","87","123243","75.07922788821665","86.775"
"6","2","87","116497","74.52284557547716","86.45"
"5","2","86","457346","75.58849171752398","86.02499999999999"
"8","3","85","372414","73.92550143266476","87.25"
"7","3","88","123243","75.27568195008706","86.15"
"6","2","88","116497","74.58466919265521","85.775"
"5","2","87","457346","75.72474377745242","85.375"
"8","3","86","372414","74.09864436111913","86.675"
"6","2","89","116497","74.69914881127092","85.175"
"7","3","89","123243","75.59193218357206","85.52499999999999"
"5","2","88","457346","76.01062260253762","84.725"
"8","3","87","372414","74.26662794074934","86.075"
"7","3","90","123243","75.96465390279823","84.875"
"6","2","90","116497","74.73435655253837","84.7"
"5","2","89","457346","76.22023809523809","84"
"8","3","88","372414","74.50980392156863","85.425"
"6","2","91","116497","74.9034749034749","84.175"
"7","3","91","123243","76.38310529446758","84.05"
"8","3","89","372414","74.84499557130204","84.675"
"5","2","90","457346","76.5906362545018","83.3"
"6","2","92","116497","75.04482964734011","83.65"
"7","3","92","123243","76.65264423076923","83.2"
"8","3","90","372414","75.20119225037257","83.875"
"5","2","91","457346","76.9860521528199","82.45"
"6","2","93","116497","75.42960506481761","82.92500000000001"
"7","3","93","123243","77.12636695018226","82.3"
"8","3","91","372414","75.62443575082757","83.075"
"5","2","92","457346","77.38678090575274","81.69999999999999"
"6","2","94","116497","75.54000608457561","82.175"
"7","3","94","123243","77.72657450076805","81.375"
"8","3","92","372414","76.01823708206686","82.25"
"5","2","93","457346","77.68492726709997","80.77499999999999"
"6","2","95","116497","75.72875115065972","81.475"
"7","3","95","123243","78.27168169101647","80.425"
"5","2","94","457346","77.91679699718486","79.925"
"8","3","93","372414","76.22850122850123","81.39999999999999"
"6","2","96","116497","75.90473244664399","80.825"
"7","3","96","123243","78.74213836477988","79.5"
"5","2","95","457346","78.12105926860026","79.3"
"6","2","97","116497","76.13104524180967","80.125"
"8","3","94","372414","76.63870767319042","80.475"
"7","3","97","123243","79.24227952881247","78.525"
"5","2","96","457346","78.50556438791733","78.625"
"6","2","98","116497","76.51681861049985","79.525"
"8","3","95","372414","76.81204894885472","79.675"
"7","3","98","123243","79.98708844415752","77.45"
"5","2","97","457346","78.74116891457932","77.85"
"6","2","99","116497","76.92063492063492","78.75"
"8","3","96","372414","77.25975261655566","78.825"
"7","3","99","123243","80.53647366699379","76.425"
"6","2","100","116497","77.53856041131105","77.8"
"5","2","98","457346","79.15721231766612","77.125"
"8","3","97","372414","77.88831835686779","77.9"
"7","3","100","123243","81.22719734660033","75.375"
"6","2","101","116497","78.07417046193883","76.85"
"5","2","99","457346","79.49640287769785","76.44999999999999"
"7","3","101","123243","81.85483870967742","74.4"
"8","3","98","372414","78.46703475154271","76.97500000000001"
"6","2","102","116497","78.74794069192751","75.875"
"5","2","100","457346","79.83471074380165","75.625"
"7","3","102","123243","82.69754768392372","73.4"
"8","3","99","372414","79.12557527942144","76.05"
"5","2","101","457346","80.18018018018019","74.925"
"6","2","103","116497","79.3735421526158","75.02499999999999"
"7","3","103","123243","83.58673116793366","72.35000000000001"
"8","3","100","372414","80.01332445036641","75.05"
"5","2","102","457346","80.72126727334008","74.175"
"6","2","104","116497","79.84496124031007","74.175"
"7","3","104","123243","84.35421771088555","71.42500000000001"
"8","3","101","372414","80.45822102425876","74.2"
"5","2","103","457346","81.27340823970037","73.425"
"6","2","105","116497","80.23137121469888","73.475"
"8","3","102","372414","81.11983612154319","73.225"
"7","3","105","123243","84.76257973068746","70.55"
"5","2","104","457346","81.8932874354561","72.625"
"6","2","106","116497","81.02617079889806","72.6"
"8","3","103","372414","81.77731673582296","72.3"
"7","3","106","123243","85.16267429388631","69.925"
"5","2","105","457346","82.4103099965169","71.775"
"6","2","107","116497","81.50208623087622","71.89999999999999"
"8","3","104","372414","82.50963897651596","71.325"
"7","3","107","123243","85.47162992410553","69.175"
"5","2","106","457346","82.98696724198662","70.975"
"6","2","108","116497","82.09007741027446","71.05"
"7","3","108","123243","86.17410387710315","68.35"
"8","3","105","372414","83.28008519701811","70.42500000000001"
"5","2","107","457346","83.52941176470588","70.125"
"6","2","109","116497","82.33830845771143","70.35"
"7","3","109","123243","86.8196964087375","67.525"
"8","3","106","372414","84.12526997840173","69.45"
"6","2","110","116497","82.76481149012568","69.625"
"5","2","108","457346","83.97551314368023","69.425"
"7","3","110","123243","87.24279835390946","66.825"
"8","3","107","372414","84.97807017543859","68.4"
"6","2","111","116497","83.27892636924193","68.925"
"5","2","109","457346","84.76121035362742","68.575"
"7","3","111","123243","88.02122820318424","65.95"
"8","3","108","372414","85.92592592592592","67.5"
"5","2","110","457346","85.00551267916208","68.025"
"7","3","112","123243","88.53967037178995","65.225"
"6","2","112","116497","83.9442815249267","68.2"
"6","2","113","116497","84.4419807834442","67.65"
"8","3","109","372414","86.75918979744937","66.64999999999999"
"5","2","111","457346","85.65055762081785","67.25"
"7","3","113","123243","89.28987194412107","64.425"
"8","3","110","372414","86.92686623721106","65.975"
"7","3","114","123243","90.16909162406607","63.575"
"5","2","112","457346","86.20819240886884","66.525"
"6","2","114","116497","84.77611940298507","67"
"8","3","111","372414","87.74490971955437","65.075"
"7","3","115","123243","90.4572564612326","62.875"
"5","2","113","457346","86.71726755218216","65.875"
"6","2","115","116497","85.3051996985682","66.35"
"7","3","116","123243","90.76305220883533","62.25000000000001"
"8","3","112","372414","88.3883495145631","64.375"
"5","2","114","457346","87.0831736297432","65.225"
"6","2","116","116497","85.60030395136778","65.8"
"7","3","117","123243","91.18602761982129","61.550000000000004"
"8","3","113","372414","89.17748917748918","63.525"
"5","2","115","457346","87.4661508704062","64.625"
"6","2","117","116497","85.74712643678161","65.25"
"7","3","118","123243","91.64619164619164","61.050000000000004"
"8","3","114","372414","89.62639109697933","62.9"
"5","2","116","457346","87.42701440249124","64.225"
"6","2","118","116497","86.04021655065739","64.64999999999999"
"7","3","119","123243","91.94214876033058","60.5"
"8","3","115","372414","90.14877362283876","62.175000000000004"
"5","2","117","457346","87.70620581304006","63.65"
"6","2","119","116497","86.31045241809673","64.1"
"7","3","120","123243","92.39766081871345","59.85"
"8","3","116","372414","90.86479902557856","61.575"
"5","2","118","457346","88.10467882632831","63.05"
"7","3","121","123243","92.25915018931427","59.425"
"6","2","120","116497","86.60890114218196","63.475"
"8","3","117","372414","90.95004095004094","61.050000000000004"
"5","2","119","457346","88.29872204472844","62.6"
"6","2","121","116497","87.25099601593625","62.74999999999999"
"7","3","122","123243","92.82377919320595","58.875"
"8","3","118","372414","91.31872674658949","60.475"
"5","2","120","457346","88.00641797031689","62.324999999999996"
"7","3","123","123243","92.7715996578272","58.45"
"6","2","122","116497","87.73129525341915","62.150000000000006"
"8","3","119","372414","92.11514392991239","59.925"
"7","3","124","123243","93.13471502590673","57.9"
"5","2","121","457346","88.29228905934599","61.925"
