"BehaviorSpace results (NetLogo 3D 6.1.0)"
"ABM-working-10-stochastic.nlogo3D"
"NinaExploPerturbMonoPhagoEff"
"01/25/2022 11:19:54:980 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-49","49","-49","49"
"[run number]","gui-mono-phago-eff","[step]","getSeed","getViability","getRemainingCellRatio"
"11","6","72","533739","86.2453531598513","80.7"
"10","6","83","521905","87.47521480502314","75.64999999999999"
"9","4","89","984530","87.75790921595599","72.7"
"12","6","70","870903","85.63200969990906","82.475"
"11","6","73","533739","86.14570361145704","80.30000000000001"
"10","6","84","521905","87.47092057161848","75.225"
"9","4","90","984530","88.16793893129771","72.05"
"12","6","71","870903","85.54033485540334","82.125"
"11","6","74","533739","86.25978090766823","79.875"
"10","6","85","521905","87.59197324414716","74.75"
"9","4","91","984530","88.52745715285064","71.475"
"12","6","72","870903","85.59633027522936","81.75"
"11","6","75","533739","86.25786163522012","79.5"
"10","6","86","521905","87.64309764309765","74.25"
"9","4","92","984530","88.75176304654443","70.89999999999999"
"10","6","87","521905","87.74193548387098","73.625"
"12","6","73","870903","85.64843269821758","81.35"
"11","6","76","533739","86.22432859399683","79.125"
"9","4","93","984530","89.18534329420135","70.275"
"10","6","88","521905","87.93987017423983","73.175"
"11","6","77","533739","86.3766275007939","78.725"
"9","4","94","984530","89.49820788530467","69.75"
"12","6","74","870903","85.72311495673671","80.9"
"10","6","89","521905","88.48672871423648","72.52499999999999"
"9","4","95","984530","89.6066402020931","69.27499999999999"
"11","6","78","533739","86.39846743295018","78.3"
"12","6","75","870903","85.7986326911125","80.45"
"10","6","90","521905","88.73435326842836","71.89999999999999"
"9","4","96","984530","89.58635703918722","68.89999999999999"
"11","6","79","533739","86.71171171171171","77.7"
"12","6","76","870903","85.9375","80"
"9","4","97","984530","89.8901098901099","68.25"
"10","6","91","521905","89.22050561797754","71.2"
"11","6","80","533739","86.73139158576052","77.25"
"12","6","77","870903","86.13736609955892","79.35"
"9","4","98","984530","90.23668639053254","67.60000000000001"
"10","6","92","521905","89.55382436260622","70.6"
"11","6","81","533739","86.85154975530179","76.625"
"12","6","78","870903","86.33914421553091","78.875"
"9","4","99","984530","90.65420560747664","66.875"
"10","6","93","521905","89.75731620271235","70.05"
"11","6","82","533739","86.99934340118189","76.14999999999999"
"12","6","79","870903","86.41148325358851","78.375"
"9","4","100","984530","91.13542059600151","66.27499999999999"
"10","6","94","521905","90.20172910662824","69.39999999999999"
"11","6","83","533739","87.40079365079364","75.6"
"12","6","80","870903","86.66023786563805","77.775"
"9","4","101","984530","91.46666666666667","65.625"
"10","6","95","521905","90.48310933527061","68.825"
"11","6","84","533739","87.73333333333333","75"
"12","6","81","870903","86.85233160621762","77.2"
"9","4","102","984530","91.6218293620292","65.05"
"10","6","96","521905","90.74615947329919","68.35"
"11","6","85","533739","88.00806180718844","74.425"
"12","6","82","870903","87.0515329419439","76.64999999999999"
"9","4","103","984530","92.01550387596899","64.5"
"10","6","97","521905","90.94922737306842","67.95"
"11","6","86","533739","88.09201623815967","73.9"
"12","6","83","870903","86.97933748770087","76.225"
"9","4","104","984530","92.32876712328768","63.87500000000001"
"10","6","98","521905","91.31403118040089","67.35"
"11","6","87","533739","88.4038199181446","73.3"
"12","6","84","870903","86.89768976897689","75.75"
"9","4","105","984530","93.00395256916995","63.24999999999999"
"10","6","99","521905","91.61990273101385","66.825"
"11","6","88","533739","88.59498454139471","72.775"
"9","4","106","984530","93.53809333865178","62.675000000000004"
"12","6","85","870903","86.9970069837047","75.175"
"10","6","100","521905","92.13610586011343","66.125"
"11","6","89","533739","88.72752420470262","72.3"
"9","4","107","984530","93.84800965018094","62.175000000000004"
"12","6","86","870903","87.1940998994301","74.575"
"10","6","101","521905","92.3076923076923","65.64999999999999"
"11","6","90","533739","88.82701009397842","71.825"
"9","4","108","984530","94.3135662063363","61.550000000000004"
"10","6","102","521905","92.50576479631053","65.05"
"12","6","87","870903","87.474679270763","74.05000000000001"
"9","4","109","984530","94.562551103843","61.150000000000006"
"11","6","91","533739","89.353478566409","71.15"
"10","6","103","521905","92.79069767441861","64.5"
"12","6","88","870903","87.97683923705722","73.4"
"9","4","110","984530","94.64579901153213","60.699999999999996"
"11","6","92","533739","89.65272856130404","70.55"
"10","6","104","521905","93.18181818181817","63.800000000000004"
"12","6","89","870903","88.17056396148556","72.7"
"9","4","111","984530","94.77395271671506","60.275"
"10","6","105","521905","93.24377716317662","63.275000000000006"
"11","6","93","533739","90.03215434083602","69.975"
"12","6","90","870903","88.34547346514047","72.075"
"9","4","112","984530","94.98327759197325","59.8"
"10","6","106","521905","93.58821186778175","62.775000000000006"
"11","6","94","533739","90.68928184770841","69.27499999999999"
"12","6","91","870903","88.65943297164858","71.42500000000001"
"9","4","113","984530","95.19190215099115","59.275"
"10","6","107","521905","93.61445783132531","62.25000000000001"
"11","6","95","533739","91.00182149362477","68.625"
"12","6","92","870903","89.07355021216408","70.7"
"9","4","114","984530","95.04447268106735","59.025000000000006"
"10","6","108","521905","93.88911371914205","61.775000000000006"
"11","6","96","533739","91.21969140337987","68.05"
"12","6","93","870903","89.22967189728959","70.1"
"9","4","115","984530","95.30516431924883","58.575"
"10","6","109","521905","93.76528117359413","61.35"
"11","6","97","533739","91.78438661710037","67.25"
"9","4","116","984530","95.65778159931212","58.15"
"12","6","94","870903","89.46422150305645","69.525"
"10","6","110","521905","94.16598192276089","60.85"
"11","6","98","533739","92.24428624953165","66.725"
"9","4","117","984530","95.58058925476604","57.699999999999996"
"12","6","95","870903","89.69521044992743","68.89999999999999"
"10","6","111","521905","94.36619718309859","60.35"
"11","6","99","533739","92.56042296072508","66.2"
"9","4","118","984530","95.8479020979021","57.199999999999996"
"12","6","96","870903","89.73703433162893","68.45"
"10","6","112","521905","94.62275948311797","59.975"
"11","6","100","533739","93.0365296803653","65.7"
"9","4","119","984530","96.00175746924428","56.89999999999999"
"12","6","97","870903","90.26189597934342","67.77499999999999"
"10","6","113","521905","94.9579831932773","59.5"
"9","4","120","984530","96.155545735749","56.574999999999996"
"11","6","101","533739","93.22358346094947","65.3"
"10","6","114","521905","95.13536379018612","59.099999999999994"
"12","6","98","870903","90.83798882681565","67.125"
"9","4","121","984530","96.22557726465364","56.3"
"11","6","102","533739","93.29221279876639","64.85"
"10","6","115","521905","94.81292517006803","58.8"
"12","6","99","870903","90.84084084084084","66.60000000000001"
"9","4","122","984530","96.02678571428571","56.00000000000001"
"11","6","103","533739","93.55339805825243","64.375"
"10","6","116","521905","95.40772532188842","58.25"
"12","6","100","870903","90.85757461276917","66.175"
"9","4","123","984530","96.18491921005386","55.7"
"11","6","104","533739","93.97496087636932","63.9"
"10","6","117","521905","95.71984435797665","57.825"
"12","6","101","870903","91.1373145682769","65.725"
"9","4","124","984530","96.21280432822363","55.45"
"11","6","105","533739","94.05745769382133","63.525"
"10","6","118","521905","95.82790091264668","57.525000000000006"
"9","4","125","984530","96.64399092970521","55.125"
"12","6","102","870903","91.42091152815014","65.275"
"10","6","119","521905","95.97902097902097","57.199999999999996"
"11","6","106","533739","94.29024583663758","63.05"
"9","4","126","984530","96.44970414201184","54.925000000000004"
"12","6","103","870903","91.83752417794972","64.625"
"10","6","120","521905","95.82601054481546","56.89999999999999"
"11","6","107","533739","94.60647223332002","62.575"
"9","4","127","984530","96.15736505032022","54.65"
"12","6","104","870903","92.42483404919953","64.025"
"10","6","121","521905","96.0671674768007","56.574999999999996"
"11","6","108","533739","94.85323683152393","62.175000000000004"
"9","4","128","984530","96.35776855693868","54.225"
"12","6","105","870903","92.72226593233674","63.55"
"10","6","122","521905","96.0088691796009","56.375"
"11","6","109","533739","95.22460542290571","61.775000000000006"
"9","4","129","984530","96.2054604349838","54.025"
"12","6","106","870903","92.67036450079239","63.1"
"10","6","123","521905","95.98751671868034","56.074999999999996"
"9","4","130","984530","96.27906976744185","53.75"
"11","6","110","533739","95.19543973941367","61.4"
"10","6","124","521905","96.18320610687023","55.675"
"12","6","107","870903","92.8514376996805","62.6"
"9","4","131","984530","96.39513108614233","53.400000000000006"
"11","6","111","533739","95.48810500410173","60.95"
"10","6","125","521905","96.43179765130985","55.35"
"12","6","108","870903","93.0784708249497","62.125"
"9","4","132","984530","96.74681753889675","53.025"
"11","6","112","533739","95.78338156262919","60.475"
"10","6","126","521905","96.63483401546156","54.974999999999994"
"12","6","109","870903","93.26845093268452","61.650000000000006"
"9","4","133","984530","96.91650853889942","52.7"
"11","6","113","533739","95.92684954280965","60.150000000000006"
"10","6","127","521905","96.66056724611161","54.65"
"9","4","134","984530","97.04480457578646","52.449999999999996"
"12","6","110","870903","93.37694194603434","61.150000000000006"
"11","6","114","533739","95.98997493734336","59.85"
"10","6","128","521905","96.55013799448022","54.35"
"9","4","135","984530","97.21822541966428","52.125"
"12","6","111","870903","93.70111156854672","60.724999999999994"
"10","6","129","521905","96.6682091624248","54.025"
"11","6","115","533739","96.00504625735913","59.45"
"9","4","136","984530","97.63627592860588","51.824999999999996"
"12","6","112","870903","94.02985074626866","60.3"
"10","6","130","521905","96.28425452856479","53.825"
"11","6","116","533739","96.0304054054054","59.199999999999996"
"9","4","137","984530","97.53026634382567","51.625"
"12","6","113","870903","94.27736006683375","59.85"
"10","6","131","521905","96.5436711816908","53.525"
"11","6","117","533739","96.01357082273113","58.95"
"9","4","138","984530","97.32620320855615","51.425"
"12","6","114","870903","94.45145018915511","59.475"
"10","6","132","521905","96.20253164556962","53.325"
"11","6","118","533739","96.28205128205128","58.5"
"9","4","139","984530","97.55261869799314","51.075"
"12","6","115","870903","94.91309877066554","58.975"
"10","6","133","521905","96.22641509433963","53"
"11","6","119","533739","96.3917525773196","58.199999999999996"
"9","4","140","984530","97.34513274336283","50.849999999999994"
"10","6","134","521905","96.57794676806084","52.6"
"12","6","116","870903","94.88054607508532","58.599999999999994"
"9","4","141","984530","97.33464955577492","50.64999999999999"
"11","6","120","533739","96.49956784788245","57.85"
"10","6","135","521905","96.36711281070745","52.300000000000004"
"12","6","117","870903","94.84314568113452","58.175"
"9","4","142","984530","97.17821782178217","50.5"
"11","6","121","533739","96.26736111111111","57.599999999999994"
"10","6","136","521905","96.49207111965401","52.025"
"12","6","118","870903","95.27729636048527","57.699999999999996"
"9","4","143","984530","97.16417910447761","50.24999999999999"
"11","6","122","533739","96.38186573670444","57.35"
"10","6","137","521905","96.66344294003868","51.7"
"12","6","119","870903","95.06765604539503","57.275"
"9","4","144","984530","97.15142428785607","50.025"
"11","6","123","533739","96.10332749562171","57.099999999999994"
"10","6","138","521905","96.54669260700389","51.4"
"9","4","145","984530","96.6900702106319","49.85"
"12","6","120","870903","95.12730465320458","56.95"
"10","6","139","521905","96.86581782566111","51.05"
"11","6","124","533739","96.37969094922737","56.625"
"9","4","146","984530","96.57603222557906","49.65"
"12","6","121","870903","95.26758071649712","56.525000000000006"
"10","6","140","521905","96.60766961651917","50.849999999999994"
"11","6","125","533739","96.79715302491103","56.2"
"9","4","147","984530","96.50632911392405","49.375"
"12","6","122","870903","95.7532409476978","55.925000000000004"
"10","6","141","521905","96.63865546218487","50.575"
"11","6","126","533739","96.911369740376","55.85"
"9","4","148","984530","96.88934217236104","49.025"
"12","6","123","870903","95.99640125955915","55.574999999999996"
"10","6","142","521905","96.57228017883756","50.324999999999996"
"11","6","127","533739","96.94107062528116","55.574999999999996"
"9","4","149","984530","96.9728065674705","48.725"
"10","6","143","521905","96.45531702446331","50.075"
"12","6","124","870903","95.75237234523271","55.325"
"9","4","150","984530","97.00876740587931","48.475"
"11","6","128","533739","97.15189873417721","55.300000000000004"
"10","6","144","521905","96.24624624624624","49.95"
"12","6","125","870903","95.5474784189005","55.025"
"9","4","151","984530","96.94616977225672","48.3"
"11","6","129","533739","97.09618874773139","55.1"
"10","6","145","521905","96.12870789341378","49.725"
"9","4","152","984530","96.77922077922078","48.125"
"12","6","126","870903","95.83904892546869","54.675"
"11","6","130","533739","97.08162334701322","54.825"
"10","6","146","521905","96.11111111111111","49.5"
"9","4","153","984530","96.71704012506514","47.975"
"12","6","127","870903","95.59026182820395","54.425000000000004"
"11","6","131","533739","97.06825469537334","54.574999999999996"
"10","6","147","521905","95.99188229325215","49.275000000000006"
"9","4","154","984530","96.85534591194968","47.699999999999996"
"12","6","128","870903","95.6581986143187","54.125"
"11","6","132","533739","96.8232044198895","54.300000000000004"
"10","6","148","521905","95.92460519612838","49.075"
"9","4","155","984530","96.73684210526315","47.5"
"12","6","129","870903","95.86623316302834","53.825"
"10","6","149","521905","95.94871794871796","48.75"
"11","6","133","533739","96.6682091624248","54.025"
"9","4","156","984530","96.40591966173362","47.3"
"10","6","150","521905","96.17965926690759","48.425000000000004"
"12","6","130","870903","95.84888059701493","53.6"
"11","6","134","533739","96.87208216619982","53.55"
"9","4","157","984530","96.0169941582581","47.075"
"10","6","151","521905","96.15384615384616","48.1"
"12","6","131","870903","95.69086651053864","53.37499999999999"
"9","4","158","984530","96.36946075814203","46.825"
"11","6","135","533739","97.50470809792844","53.1"
"10","6","152","521905","96.3949843260188","47.85"
"9","4","159","984530","96.19506966773848","46.650000000000006"
"12","6","132","870903","95.43099387658972","53.075"
"11","6","136","533739","97.25638599810786","52.849999999999994"
"10","6","153","521905","96.58074697527617","47.525"
"9","4","160","984530","96.23453469607315","46.475"
"12","6","133","870903","95.40066382171646","52.725"
"11","6","137","533739","97.66332856461611","52.425"
"10","6","154","521905","96.56448202959831","47.3"
"9","4","161","984530","96.11231101511879","46.300000000000004"
"12","6","134","870903","95.6563245823389","52.37500000000001"
"11","6","138","533739","97.32441471571906","52.325"
"10","6","155","521905","96.28055260361317","47.05"
"9","4","162","984530","95.98698481561823","46.1"
"12","6","135","870903","95.77735124760078","52.1"
"11","6","139","533739","97.45314752522826","52.025"
"10","6","156","521905","96.47058823529412","46.75"
"9","4","163","984530","95.91057797164667","45.85"
"12","6","136","870903","96.129656507015","51.675000000000004"
"10","6","157","521905","96.66307857911734","46.45"
"11","6","140","533739","97.44455159112826","51.849999999999994"
"9","4","164","984530","96.21087314662273","45.525"
"12","6","137","870903","96.2493911349245","51.324999999999996"
"10","6","158","521905","96.75500270416441","46.225"
"11","6","141","533739","97.3417109714838","51.725"
"9","4","165","984530","95.9228650137741","45.375"
"10","6","159","521905","96.95652173913044","46"
"12","6","138","870903","96.41981363413437","50.975"
"9","4","166","984530","95.84257206208426","45.1"
"11","6","142","533739","97.18446601941747","51.5"
"10","6","160","521905","97.10856519367158","45.824999999999996"
"12","6","139","870903","96.69299111549851","50.64999999999999"
"9","4","167","984530","95.8170663692136","44.824999999999996"
"11","6","143","533739","96.78205753291077","51.275000000000006"
"10","6","161","521905","96.83060109289617","45.75"
"9","4","168","984530","95.85666293393056","44.65"
"12","6","140","870903","96.77739216658404","50.425"
"11","6","144","533739","96.76311917606671","50.975"
"10","6","162","521905","96.65570175438597","45.6"
"9","4","169","984530","95.51066217732884","44.55"
"12","6","141","870903","96.71641791044776","50.24999999999999"
"11","6","145","533739","96.84106614017769","50.64999999999999"
"10","6","163","521905","96.52892561983471","45.375"
"9","4","170","984530","95.32657657657657","44.4"
"12","6","142","870903","96.30184907546226","50.025"
"10","6","164","521905","96.51741293532339","45.225"
"11","6","146","533739","97.21531576330183","50.275000000000006"
"9","4","171","984530","95.24886877828054","44.2"
"12","6","143","870903","96.62808253648717","49.675000000000004"
"10","6","165","521905","96.45232815964523","45.1"
"11","6","147","533739","97.00897308075773","50.14999999999999"
"9","4","172","984530","94.67120181405896","44.1"
"12","6","144","870903","96.6161616161616","49.5"
"10","6","166","521905","96.54403567447045","44.85"
"9","4","173","984530","94.81776765375855","43.9"
"11","6","148","533739","96.90309690309691","50.05"
"10","6","167","521905","96.52466367713004","44.6"
"12","6","145","870903","96.49568308786186","49.225"
"9","4","174","984530","94.80296973158195","43.775"
"11","6","149","533739","96.69504256384577","49.925000000000004"
"10","6","168","521905","96.62352279122116","44.425"
"12","6","146","870903","96.5270684371808","48.949999999999996"
"9","4","175","984530","94.61009174311926","43.6"
"11","6","150","533739","96.72379032258065","49.6"
"10","6","169","521905","96.1560203504805","44.224999999999994"
"12","6","147","870903","96.86213991769547","48.6"
"9","4","176","984530","94.75806451612904","43.4"
"11","6","151","533739","96.85916919959473","49.35"
"10","6","170","521905","95.68916619398752","44.074999999999996"
"9","4","177","984530","94.49913144180661","43.175000000000004"
"12","6","148","870903","97.15173485240808","48.275"
"11","6","152","533739","96.84317718940937","49.1"
"10","6","171","521905","95.89509692132269","43.85"
"9","4","178","984530","94.29569266589057","42.95"
"12","6","149","870903","97.44791666666667","48"
"10","6","172","521905","95.30892448512586","43.7"
"11","6","153","533739","97.0843989769821","48.875"
"9","4","179","984530","94.38596491228071","42.75"
"12","6","150","870903","97.54312598013591","47.825"
"10","6","173","521905","95.00860585197934","43.575"
"9","4","180","984530","94.70899470899471","42.525"
"11","6","154","533739","96.91991786447639","48.699999999999996"
"12","6","151","870903","97.27320398531725","47.675"
"10","6","174","521905","94.93962047153536","43.475"
"9","4","181","984530","94.75235849056604","42.4"
"11","6","155","533739","96.90721649484536","48.5"
"12","6","152","870903","97.3157894736842","47.5"
"10","6","175","521905","94.68515309069902","43.275000000000006"
"9","4","182","984530","94.20461265523359","42.275"
"11","6","156","533739","96.84101501812532","48.275"
"10","6","176","521905","94.43478260869566","43.125"
"12","6","153","870903","96.93931398416886","47.375"
"9","4","183","984530","94.4047619047619","42"
"11","6","157","533739","96.61986479459178","48.075"
"10","6","177","521905","94.70005824111823","42.925000000000004"
"9","4","184","984530","94.3147815679234","41.775"
"12","6","154","870903","96.66136724960255","47.175"
"11","6","158","533739","96.55712050078247","47.925000000000004"
"10","6","178","521905","94.56458211572179","42.775"
"9","4","185","984530","94.11764705882352","41.65"
"12","6","155","870903","96.69509594882729","46.9"
"10","6","179","521905","94.25556858147715","42.65"
"11","6","159","533739","96.33507853403141","47.75"
"9","4","186","984530","94.20289855072464","41.4"
"12","6","156","870903","96.5757089352595","46.725"
"10","6","180","521905","93.88954171562868","42.55"
"9","4","187","984530","94.35336976320583","41.175"
"11","6","160","533739","96.37414608512874","47.575"
"12","6","157","870903","96.44970414201184","46.475"
"10","6","181","521905","93.97874852420307","42.35"
"11","6","161","533739","96.4172813487882","47.449999999999996"
"9","4","188","984530","94.5054945054945","40.949999999999996"
"10","6","182","521905","93.7166567871962","42.175000000000004"
"12","6","158","870903","96.64864864864865","46.25"
"9","4","189","984530","94.12124923453766","40.825"
"11","6","162","533739","96.45877378435517","47.3"
"10","6","183","521905","93.52346999405823","42.075"
"9","4","190","984530","94.0959409594096","40.65"
"12","6","159","870903","96.41888225718937","46.075"
"11","6","163","533739","96.44184811471057","47.075"
"10","6","184","521905","93.4964200477327","41.9"
"9","4","191","984530","94.19394688079062","40.475"
"12","6","160","870903","96.29629629629629","45.9"
"11","6","164","533739","96.42857142857143","46.9"
"10","6","185","521905","93.4652278177458","41.699999999999996"
"9","4","192","984530","94.10669975186104","40.300000000000004"
"12","6","161","870903","96.1706783369803","45.7"
"11","6","165","533739","96.7327262988752","46.675"
"10","6","186","521905","93.26113116726835","41.55"
"9","4","193","984530","93.71108343711083","40.150000000000006"
"12","6","162","870903","96.03960396039604","45.45"
"10","6","187","521905","93.23262839879153","41.375"
"9","4","194","984530","93.375","40"
"11","6","166","533739","96.72043010752688","46.5"
"12","6","163","870903","95.74350469872857","45.225"
"10","6","188","521905","93.14736203759854","41.225"
"9","4","195","984530","93.47143753923415","39.825"
"11","6","167","533739","96.8665586169638","46.275"
"10","6","189","521905","92.8180158247109","41.075"
"12","6","164","870903","95.99555061179088","44.95"
"9","4","196","984530","93.51793580868471","39.725"
"11","6","168","533739","96.63226507332972","46.025"
"10","6","190","521905","92.80048810250152","40.975"
"9","4","197","984530","93.37957124842372","39.65"
"12","6","165","870903","95.85898153329603","44.675"
"11","6","169","533739","96.77595628415301","45.75"
"10","6","191","521905","92.76073619631902","40.75"
"9","4","198","984530","92.99242424242425","39.6"
"12","6","166","870903","95.84736251402917","44.55"
"11","6","170","533739","96.92138537658053","45.475"
"10","6","192","521905","92.91871921182266","40.6"
"9","4","199","984530","93.01143583227446","39.35"
"12","6","167","870903","95.77226606538896","44.35"
"10","6","193","521905","93.12267657992564","40.35"
"9","4","200","984530","92.92993630573248","39.25"
"11","6","171","533739","96.74033149171271","45.25"
"12","6","168","870903","95.59072922555116","44.224999999999994"
"10","6","194","521905","93.39152119700748","40.1"
"9","4","201","984530","92.91640076579452","39.175"
"11","6","172","533739","96.8906163242643","45.025"
"12","6","169","870903","95.6274843838728","44.025"
"9","4","202","984530","92.64705882352942","39.1"
"10","6","195","521905","93.42105263157895","39.900000000000006"
"11","6","173","533739","96.88022284122563","44.875"
"12","6","170","870903","95.44159544159544","43.875"
"9","4","203","984530","92.13051823416507","39.074999999999996"
"10","6","196","521905","93.45088161209067","39.7"
"11","6","174","533739","96.70206819452208","44.725"
"10","6","197","521905","93.67088607594937","39.5"
"9","4","204","984530","91.85897435897435","39"
"12","6","171","870903","95.19175729822553","43.675000000000004"
"9","4","205","984530","91.46341463414635","38.95"
"11","6","175","533739","96.19047619047619","44.625"
"10","6","198","521905","93.52380952380952","39.375"
"12","6","172","870903","95.27104959630911","43.35"
"9","4","206","984530","91.55927835051546","38.800000000000004"
"10","6","199","521905","93.31210191082803","39.25"
"11","6","176","533739","95.95278246205734","44.474999999999994"
"12","6","173","870903","95.71014492753623","43.125"
"9","4","207","984530","91.72056921086676","38.65"
"10","6","200","521905","93.41010876519513","39.074999999999996"
"11","6","177","533739","96.27329192546584","44.275"
"12","6","174","870903","95.75334496800465","42.975"
"9","4","208","984530","91.50453955901426","38.550000000000004"
"10","6","201","521905","93.38046272493573","38.9"
"12","6","175","870903","95.85037989479837","42.775"
"11","6","178","533739","96.31101021566401","44.05"
"9","4","209","984530","91.23376623376623","38.5"
"10","6","202","521905","93.23017408123792","38.775"
"12","6","176","870903","96.00470035252644","42.55"
"9","4","210","984530","91.13428943937419","38.35"
"11","6","179","533739","96.01593625498009","43.925"
"10","6","203","521905","93.38092147955874","38.525"
"9","4","211","984530","91.17647058823529","38.25"
"12","6","177","870903","95.87507365939894","42.425000000000004"
"10","6","204","521905","93.22916666666666","38.4"
"11","6","180","533739","96.06164383561644","43.8"
"9","4","212","984530","91.40983606557377","38.125"
"12","6","178","870903","95.84816132858838","42.15"
"10","6","205","521905","93.38138925294889","38.15"
"11","6","181","533739","95.70938215102976","43.7"
"9","4","213","984530","91.33289560078792","38.074999999999996"
"10","6","206","521905","93.10571240971767","38.074999999999996"
"12","6","179","870903","96.00477042337508","41.925000000000004"
"11","6","182","533739","95.52238805970148","43.55"
"9","4","214","984530","91.50757077024359","37.974999999999994"
"10","6","207","521905","93.27176781002639","37.9"
"12","6","180","870903","96.04079184163167","41.675000000000004"
"9","4","215","984530","91.4738929279577","37.824999999999996"
"11","6","183","533739","95.27921704087507","43.425000000000004"
"10","6","208","521905","93.37309476474486","37.724999999999994"
"12","6","181","870903","96.13293051359516","41.375"
"9","4","216","984530","91.64456233421751","37.7"
"11","6","184","533739","95.26011560693641","43.25"
"10","6","209","521905","93.79586390927285","37.475"
"9","4","217","984530","91.63346613545816","37.65"
"12","6","182","870903","96.35036496350365","41.099999999999994"
"11","6","185","533739","95.06960556844548","43.1"
"10","6","210","521905","94.03884795713329","37.325"
"9","4","218","984530","91.72781854569713","37.475"
"12","6","183","870903","96.45693341478314","40.925"
"10","6","211","521905","94.27994616419919","37.15"
"11","6","186","533739","94.93006993006993","42.9"
"9","4","219","984530","91.77257525083611","37.375"
"10","6","212","521905","94.20094403236683","37.075"
"12","6","184","870903","96.44389944819129","40.775"
"11","6","187","533739","94.9093036863663","42.725"
"9","4","220","984530","91.68900804289544","37.3"
"10","6","213","521905","94.3127962085308","36.925000000000004"
"12","6","185","870903","96.30541871921181","40.6"
"11","6","188","533739","95.17647058823529","42.5"
"9","4","221","984530","91.72274562584118","37.15"
"10","6","214","521905","94.36141304347827","36.8"
"12","6","186","870903","96.23456790123457","40.5"
"9","4","222","984530","91.7004048582996","37.05"
"11","6","189","533739","95.39279385705848","42.325"
"10","6","215","521905","93.9538043478261","36.8"
"12","6","187","870903","95.7972805933251","40.45"
"9","4","223","984530","91.40730717185386","36.95"
"11","6","190","533739","95.14218009478674","42.199999999999996"
"10","6","216","521905","93.79263301500683","36.65"
"9","4","224","984530","91.51967435549525","36.85"
"12","6","188","870903","95.90316573556798","40.275"
"11","6","191","533739","95.00891265597147","42.075"
"10","6","217","521905","94.10555174777244","36.475"
"9","4","225","984530","91.51391717583164","36.825"
"12","6","189","870903","95.69825436408978","40.1"
"10","6","218","521905","93.95604395604396","36.4"
"11","6","192","533739","94.70868014268727","42.05"
"9","4","226","984530","91.56462585034014","36.75"
"12","6","190","870903","95.75265459088071","40.025"
"10","6","219","521905","94.06896551724138","36.25"
"11","6","193","533739","94.92537313432837","41.875"
"9","4","227","984530","91.62125340599455","36.7"
"12","6","191","870903","95.30369442705073","39.925"
"10","6","220","521905","94.04432132963989","36.1"
"9","4","228","984530","91.79206566347469","36.55"
"11","6","194","533739","94.91626794258373","41.8"
"12","6","192","870903","95.46599496221663","39.7"
"10","6","221","521905","94.1626129256428","35.975"
"9","4","229","984530","91.83253260123541","36.425000000000004"
"11","6","195","533739","94.9579831932773","41.65"
"10","6","222","521905","93.94572025052193","35.925000000000004"
"12","6","193","870903","95.57522123893806","39.550000000000004"
"9","4","230","984530","92.00551343900759","36.275"
"11","6","196","533739","94.76849067949489","41.575"
"10","6","223","521905","93.79358437935844","35.85"
"9","4","231","984530","91.99447895100069","36.225"
"12","6","194","870903","95.62182741116752","39.4"
"11","6","197","533739","94.40096327513547","41.525"
"10","6","224","521905","93.57990230286113","35.825"
"9","4","232","984530","91.92546583850931","36.225"
"12","6","195","870903","95.54707379134861","39.300000000000004"
"11","6","198","533739","94.38744719372359","41.425"
"10","6","225","521905","93.57541899441341","35.8"
"9","4","233","984530","91.83955739972338","36.15"
"12","6","196","870903","95.35031847133759","39.25"
"10","6","226","521905","93.4219734079776","35.725"
"11","6","199","533739","94.54545454545455","41.25"
"9","4","234","984530","91.61469161469161","36.075"
"12","6","197","870903","95.076726342711","39.1"
"10","6","227","521905","93.33333333333333","35.625"
"9","4","235","984530","91.7188587334725","35.925000000000004"
"11","6","200","533739","94.71445929526125","41.15"
"12","6","198","870903","94.85530546623794","38.875"
"10","6","228","521905","93.31926863572433","35.55"
"9","4","236","984530","91.77700348432056","35.875"
"11","6","201","533739","94.33617539585872","41.05"
"10","6","229","521905","93.0888575458392","35.449999999999996"
"12","6","199","870903","94.70967741935485","38.75"
"9","4","237","984530","91.62011173184358","35.8"
"11","6","202","533739","94.13919413919413","40.949999999999996"
"10","6","230","521905","93.14487632508835","35.375"
"12","6","200","870903","94.4336569579288","38.625"
"9","4","238","984530","91.31652661064426","35.699999999999996"
"11","6","203","533739","93.88379204892966","40.875"
"10","6","231","521905","93.13517338995047","35.325"
"9","4","239","984530","91.36842105263158","35.625"
"12","6","201","870903","94.42282749675745","38.550000000000004"
"10","6","232","521905","93.03977272727273","35.199999999999996"
"11","6","204","533739","93.55828220858896","40.75"
"9","4","240","984530","91.41449683321603","35.525"
"12","6","202","870903","93.8961038961039","38.5"
"10","6","233","521905","93.01994301994301","35.099999999999994"
"9","4","241","984530","91.47887323943662","35.5"
"11","6","205","533739","93.42347879532883","40.675"
"12","6","203","870903","94.07166123778502","38.375"
"10","6","234","521905","93.07637401855817","35.025"
"9","4","242","984530","91.39026111503176","35.425000000000004"
"11","6","206","533739","93.34155363748458","40.550000000000004"
"12","6","204","870903","93.86022207707381","38.275"
"10","6","235","521905","92.98998569384835","34.949999999999996"
