"BehaviorSpace results (NetLogo 3D 6.1.0)"
"ABM-working-10-stochastic.nlogo3D"
"NinaExploPerturbSigInitStd"
"01/25/2022 12:05:51:222 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-49","49","-49","49"
"[run number]","gui-sig-init-std","[step]","getSeed","getViability","getRemainingCellRatio"
"11","30","114","394604","89.24646781789639","63.7"
"10","30","132","964385","93.16827143512151","54.525"
"12","30","109","354643","81.98713366690494","69.95"
"9","20","127","492814","96.57846715328468","54.800000000000004"
"10","30","133","964385","93.45018450184503","54.2"
"11","30","115","394604","89.94435612082671","62.9"
"9","20","128","492814","96.74311926605505","54.50000000000001"
"12","30","110","354643","82.65121332850417","69.025"
"10","30","134","964385","92.91338582677166","53.974999999999994"
"11","30","116","394604","90.66773934030572","62.150000000000006"
"9","20","129","492814","96.86346863468634","54.2"
"12","30","111","354643","83.08931185944363","68.30000000000001"
"10","30","135","964385","92.9170549860205","53.65"
"11","30","117","394604","91.41927612850752","61.475"
"9","20","130","492814","97.03429101019464","53.949999999999996"
"12","30","112","354643","83.58651352352723","67.475"
"10","30","136","964385","93.10829817158931","53.325"
"11","30","118","394604","91.86524239934265","60.85"
"9","20","131","492814","97.02463970246397","53.77499999999999"
"10","30","137","964385","93.34277620396601","52.949999999999996"
"12","30","113","354643","83.92053973013493","66.7"
"9","20","132","492814","96.87062120504437","53.525"
"11","30","119","394604","92.01158940397352","60.4"
"10","30","138","964385","93.8512869399428","52.449999999999996"
"12","30","114","354643","84.42591890867753","65.975"
"9","20","133","492814","96.62763466042155","53.37499999999999"
"11","30","120","394604","92.28523769808173","59.95"
"10","30","139","964385","94.14024975984631","52.05"
"11","30","121","394604","92.9535864978903","59.25"
"9","20","134","492814","96.8","53.125"
"12","30","115","354643","84.72434915773354","65.3"
"10","30","140","964385","94.35055528730082","51.775000000000006"
"11","30","122","394604","93.35038363171356","58.650000000000006"
"9","20","135","492814","96.50613786591123","52.949999999999996"
"12","30","116","354643","85.26112185686654","64.625"
"10","30","141","964385","94.09200968523002","51.625"
"9","20","136","492814","96.85714285714285","52.5"
"11","30","123","394604","93.42218400687877","58.15"
"10","30","142","964385","94.2982456140351","51.300000000000004"
"12","30","117","354643","85.77013291634088","63.949999999999996"
"9","20","137","492814","96.22731614135625","52.349999999999994"
"10","30","143","964385","94.22135161606269","51.05"
"11","30","124","394604","93.7256598874946","57.775"
"12","30","118","354643","86.30623520126282","63.349999999999994"
"9","20","138","492814","96.67630057803468","51.9"
"10","30","144","964385","94.32659102121362","50.675000000000004"
"11","30","125","394604","93.60313315926892","57.45"
"12","30","119","354643","86.63484486873509","62.849999999999994"
"9","20","139","492814","96.84924866698982","51.575"
"10","30","145","964385","94.67926404773745","50.275000000000006"
"11","30","126","394604","93.98859148749452","56.974999999999994"
"9","20","140","492814","97.02584105314482","51.275000000000006"
"12","30","120","354643","87.01768488745981","62.2"
"10","30","146","964385","94.55544455544455","50.05"
"11","30","127","394604","94.38798055678303","56.574999999999996"
"9","20","141","492814","96.81996086105676","51.1"
"12","30","121","354643","87.5710804224208","61.550000000000004"
"10","30","147","964385","94.66800804828975","49.7"
"11","30","128","394604","94.45184198845983","56.325"
"9","20","142","492814","96.7551622418879","50.849999999999994"
"12","30","122","354643","87.98687986879868","60.975"
"10","30","148","964385","94.38259109311741","49.4"
"11","30","129","394604","94.17000445037829","56.175"
"9","20","143","492814","96.68480950024741","50.525"
"10","30","149","964385","94.79326186830015","48.975"
"12","30","123","354643","88.60811930405966","60.35"
"9","20","144","492814","96.80957128614158","50.14999999999999"
"11","30","130","394604","94.31512981199643","55.85"
"10","30","150","964385","95.07439712673165","48.725"
"12","30","124","354643","89.10310142497904","59.650000000000006"
"9","20","145","492814","97.28643216080401","49.75"
"10","30","151","964385","95.19131334022751","48.35"
"11","30","131","394604","94.14678072940117","55.525000000000006"
"9","20","146","492814","97.27134916624559","49.475"
"12","30","125","354643","89.69902501059771","58.975"
"10","30","152","964385","95.26041666666667","48"
"11","30","132","394604","94.01631912964642","55.15"
"9","20","147","492814","97.36174530695078","49.275000000000006"
"12","30","126","354643","90.35576510930133","58.325"
"10","30","153","964385","95.34275248560962","47.775"
"11","30","133","394604","94.257064721969","54.85"
"10","30","154","964385","95.52631578947368","47.5"
"9","20","148","492814","97.55102040816327","49"
"12","30","127","354643","90.80659150043365","57.65"
"11","30","134","394604","94.28440786465477","54.675"
"9","20","149","492814","97.28483606557377","48.8"
"10","30","155","964385","95.34883720930233","47.3"
"12","30","128","354643","91.41480508103372","57.074999999999996"
"9","20","150","492814","97.22079258878024","48.575"
"10","30","156","964385","95.42066027689032","46.949999999999996"
"11","30","135","394604","94.11764705882352","54.400000000000006"
"12","30","129","354643","91.7439293598234","56.625"
"9","20","151","492814","97.00258397932816","48.375"
"10","30","157","964385","95.71275455519829","46.650000000000006"
"11","30","136","394604","93.67205542725173","54.125"
"12","30","130","354643","92.17429968875057","56.225"
"9","20","152","492814","97.24388975559022","48.075"
"10","30","158","964385","95.74582660204631","46.425"
"11","30","137","394604","93.72384937238493","53.77499999999999"
"12","30","131","354643","92.46298788694482","55.725"
"9","20","153","492814","97.02970297029702","47.975"
"10","30","159","964385","95.67567567567568","46.25"
"11","30","138","394604","93.86704119850188","53.400000000000006"
"12","30","132","354643","92.80868385345997","55.275"
"9","20","154","492814","96.96493982208267","47.775"
"10","30","160","964385","95.5531453362256","46.1"
"11","30","139","394604","93.82657869934025","53.05"
"9","20","155","492814","96.79958027282267","47.65"
"12","30","133","354643","93.51598173515981","54.75"
"10","30","161","964385","95.69482288828338","45.875"
"9","20","156","492814","96.73340358271865","47.449999999999996"
"11","30","140","394604","94.11485524442334","52.675000000000004"
"10","30","162","964385","95.99780701754386","45.6"
"12","30","134","354643","94.07169117647058","54.400000000000006"
"9","20","157","492814","96.98093220338984","47.199999999999996"
"11","30","141","394604","94.0419447092469","52.449999999999996"
"10","30","163","964385","96.19834710743802","45.375"
"12","30","135","354643","94.03330249768732","54.05"
"11","30","142","394604","93.90887290167865","52.125"
"9","20","158","492814","96.90996270644646","46.925"
"10","30","164","964385","96.07083563918096","45.175"
"12","30","136","354643","94.26573426573427","53.625"
"9","20","159","492814","96.78972712680579","46.725"
"11","30","143","394604","93.74097255657198","51.925"
"10","30","165","964385","96.26532887402452","44.85"
"9","20","160","492814","96.93548387096774","46.5"
"12","30","137","354643","94.28571428571428","53.37499999999999"
"11","30","144","394604","93.9893359185652","51.575"
"10","30","166","964385","96.17977528089887","44.5"
"9","20","161","492814","96.71336206896551","46.400000000000006"
"12","30","138","354643","94.48893075836081","53.075"
"10","30","167","964385","96.27118644067797","44.25"
"11","30","145","394604","94.28989751098096","51.225"
"9","20","162","492814","96.64502164502164","46.2"
"12","30","139","354643","94.74182851729039","52.775000000000006"
"11","30","146","394604","94.11187438665358","50.949999999999996"
"10","30","168","964385","96.30681818181817","44"
"9","20","163","492814","96.36659436008676","46.1"
"10","30","169","964385","96.395881006865","43.7"
"12","30","140","354643","94.99045801526718","52.400000000000006"
"11","30","147","394604","94.27443237907205","50.64999999999999"
"9","20","164","492814","96.62125340599455","45.875"
"10","30","170","964385","96.61114302125216","43.525000000000006"
"11","30","148","394604","94.44168734491315","50.375"
"12","30","141","354643","95.14889529298752","52.05"
"10","30","171","964385","96.37514384349828","43.45"
"9","20","165","492814","96.3407973784817","45.775"
"11","30","149","394604","94.74737368684342","49.975"
"12","30","142","354643","95.02415458937197","51.74999999999999"
"9","20","166","492814","96.58965896589659","45.45"
"10","30","172","964385","96.81344148319815","43.15"
"12","30","143","354643","94.75728155339806","51.5"
"9","20","167","492814","96.2451684152402","45.275"
"10","30","173","964385","96.57375145180023","43.05"
"11","30","150","394604","94.6258161727775","49.775000000000006"
"10","30","174","964385","96.67056074766354","42.8"
"9","20","168","492814","96.17516629711751","45.1"
"12","30","144","354643","94.82421875","51.2"
"11","30","151","394604","94.79535118746841","49.475"
"10","30","175","964385","96.77040516735174","42.575"
"9","20","169","492814","95.99109131403118","44.9"
"12","30","145","354643","94.98278406296114","50.824999999999996"
"11","30","152","394604","94.71813103098019","49.225"
"10","30","176","964385","96.63915094339622","42.4"
"9","20","170","492814","95.97540525433203","44.725"
"11","30","153","394604","94.64558898521163","49.025"
"12","30","146","354643","94.94799405646359","50.475"
"10","30","177","964385","96.6785290628707","42.15"
"9","20","171","492814","95.78888265019651","44.525"
"11","30","154","394604","94.8178553104156","48.725"
"12","30","147","354643","95.45227386306847","50.025"
"10","30","178","964385","96.6131907308378","42.075"
"9","20","172","492814","96.1038961038961","44.275"
"10","30","179","964385","96.72033392963625","41.925000000000004"
"12","30","148","354643","95.81653225806451","49.6"
"11","30","155","394604","95.25283797729618","48.449999999999996"
"9","20","173","492814","95.91605218377765","44.074999999999996"
"10","30","180","964385","96.8880909634949","41.775"
"11","30","156","394604","95.23316062176166","48.25"
"12","30","149","354643","95.95141700404858","49.4"
"9","20","174","492814","95.72892938496584","43.9"
"10","30","181","964385","96.45858343337335","41.65"
"11","30","157","394604","95.46638874413757","47.975"
"9","20","175","492814","95.70200573065902","43.625"
"10","30","182","964385","96.21166566446182","41.575"
"12","30","150","354643","96.17931737137036","49.075"
"9","20","176","492814","95.51724137931035","43.5"
"11","30","158","394604","95.70230607966457","47.699999999999996"
"12","30","151","354643","95.96114519427404","48.9"
"10","30","183","964385","95.95654797827399","41.425"
"9","20","177","492814","95.60693641618498","43.25"
"10","30","184","964385","96.06299212598425","41.275"
"11","30","159","394604","95.94523433385993","47.475"
"12","30","152","354643","95.82904222451081","48.55"
"9","20","178","492814","95.35153980244044","43.025000000000006"
"10","30","185","964385","96.23100303951368","41.125"
"12","30","153","354643","95.8592132505176","48.3"
"11","30","160","394604","96.19249074563723","47.275"
"9","20","179","492814","94.98834498834499","42.9"
"10","30","186","964385","96.1561928004881","40.975"
"11","30","161","394604","95.92161016949152","47.199999999999996"
"12","30","154","354643","95.7224830464267","47.925000000000004"
"10","30","187","964385","96.20330679730557","40.825"
"9","20","180","492814","95.07620164126612","42.65"
"11","30","162","394604","95.90643274853801","47.025"
"12","30","155","354643","96.10526315789474","47.5"
"10","30","188","964385","96.0122699386503","40.75"
"9","20","181","492814","94.99411071849234","42.449999999999996"
"11","30","163","394604","95.57333333333334","46.875"
"12","30","156","354643","96.08050847457628","47.199999999999996"
"10","30","189","964385","95.51321450522434","40.675"
"9","20","182","492814","95.0413223140496","42.35"
"11","30","164","394604","95.39367970005355","46.675"
"12","30","157","354643","95.85106382978724","47"
"10","30","190","964385","95.37037037037037","40.5"
"9","20","183","492814","95.19572953736655","42.15"
"11","30","165","394604","95.26627218934911","46.475"
"12","30","158","354643","95.92929833958222","46.675"
"10","30","191","964385","95.3560371517028","40.375"
"9","20","184","492814","95.23241954707986","41.949999999999996"
"10","30","192","964385","95.40087010565568","40.225"
"11","30","166","394604","95.35135135135135","46.25"
"12","30","159","354643","95.85575888051669","46.45"
"9","20","185","492814","95.09275882704968","41.775"
"10","30","193","964385","95.56527170518426","40.025"
"11","30","167","394604","95.43726235741445","46.025"
"9","20","186","492814","95.1951951951952","41.625"
"10","30","194","964385","95.54579673776662","39.85"
"12","30","160","354643","95.94375338020552","46.225"
"11","30","168","394604","95.47190398254229","45.824999999999996"
"9","20","187","492814","95.06024096385542","41.5"
"10","30","195","964385","95.34298300818125","39.725"
"12","30","161","354643","95.60499186109604","46.075"
"11","30","169","394604","95.39978094194961","45.65"
"10","30","196","964385","95.19595448798988","39.550000000000004"
"9","20","188","492814","94.79733817301876","41.325"
"12","30","162","354643","95.41734860883797","45.824999999999996"
"11","30","170","394604","95.26170798898072","45.375"
"10","30","197","964385","95.4920634920635","39.375"
"9","20","189","492814","94.8905109489051","41.099999999999994"
"12","30","163","354643","95.23026315789474","45.6"
"11","30","171","394604","95.51246537396122","45.125"
"10","30","198","964385","95.72976418100701","39.225"
"9","20","190","492814","94.559902200489","40.9"
"12","30","164","354643","95.52486187845304","45.25"
"10","30","199","964385","95.96670934699104","39.050000000000004"
"11","30","172","394604","95.44191217342969","44.975"
"9","20","191","492814","94.5945945945946","40.699999999999996"
"10","30","200","964385","96.01542416452442","38.9"
"12","30","165","354643","95.4520244037715","45.074999999999996"
"11","30","173","394604","95.31772575250837","44.85"
"9","20","192","492814","94.87654320987654","40.5"
"12","30","166","354643","95.26989426822482","44.925"
"10","30","201","964385","95.4954954954955","38.85"
"11","30","174","394604","95.45964125560538","44.6"
"9","20","193","492814","95.09621353196772","40.275"
"10","30","202","964385","95.29335912314636","38.775"
"12","30","167","354643","95.25139664804469","44.75"
"11","30","175","394604","95.65707839819515","44.324999999999996"
"10","30","203","964385","95.71984435797665","38.550000000000004"
"9","20","194","492814","94.95955196017424","40.175"
"12","30","168","354643","95.17125210555868","44.525"
"9","20","195","492814","94.7565543071161","40.050000000000004"
"10","30","204","964385","95.51073519843851","38.425"
"11","30","176","394604","95.35936615732881","44.175"
"12","30","169","354643","95.09582863585119","44.35"
"9","20","196","492814","94.50343535290443","40.025"
"10","30","205","964385","95.49902152641879","38.324999999999996"
"11","30","177","394604","95.55808656036446","43.9"
"12","30","170","354643","95.01133786848072","44.1"
"10","30","206","964385","95.35644211903205","38.224999999999994"
"9","20","197","492814","94.4305381727159","39.95"
"11","30","178","394604","95.30892448512586","43.7"
"12","30","171","354643","94.874715261959","43.9"
"10","30","207","964385","95.53805774278216","38.1"
"9","20","198","492814","94.40251572327044","39.75"
"11","30","179","394604","95.512082853855","43.45"
"10","30","208","964385","95.78114700065919","37.925"
"12","30","172","354643","94.51114922813036","43.725"
"9","20","199","492814","94.63383838383838","39.6"
"11","30","180","394604","95.37572254335261","43.25"
"10","30","209","964385","95.51155115511551","37.875"
"12","30","173","354643","94.98559077809799","43.375"
"9","20","200","492814","94.62025316455697","39.5"
"10","30","210","964385","95.69251159708416","37.724999999999994"
"11","30","181","394604","95.29343404997095","43.025000000000006"
"9","20","201","492814","94.66327827191868","39.35"
"12","30","174","354643","95.08101851851852","43.2"
"11","30","182","394604","94.99126383226559","42.925000000000004"
"10","30","211","964385","95.47872340425532","37.6"
"9","20","202","492814","94.83088704530951","39.175"
"12","30","175","354643","95.40162980209546","42.95"
"9","20","203","492814","94.5617402431222","39.074999999999996"
"11","30","183","394604","94.97956800934034","42.825"
"10","30","212","964385","95.53035356904603","37.475"
"12","30","176","354643","94.92711370262391","42.875"
"11","30","184","394604","95.24926686217009","42.625"
"10","30","213","964385","95.6463496316142","37.325"
"9","20","204","492814","94.67265725288831","38.95"
"12","30","177","354643","95.19061583577712","42.625"
"11","30","185","394604","95.17647058823529","42.5"
"10","30","214","964385","95.50033579583614","37.225"
"9","20","205","492814","94.53727506426736","38.9"
"12","30","178","354643","95.17078916372202","42.449999999999996"
"10","30","215","964385","95.54956169925826","37.075"
"9","20","206","492814","94.45519019987105","38.775"
"11","30","186","394604","95.27186761229315","42.3"
"12","30","179","354643","95.44378698224853","42.25"
"10","30","216","964385","95.66982408660351","36.95"
"9","20","207","492814","94.25806451612904","38.75"
"11","30","187","394604","95.31435349940688","42.15"
"10","30","217","964385","95.72010869565217","36.8"
"12","30","180","354643","95.31435349940688","42.15"
"9","20","208","492814","94.11764705882352","38.675"
"11","30","188","394604","95.18430439952438","42.05"
"10","30","218","964385","95.24133242692047","36.775000000000006"
"12","30","181","354643","94.95249406175772","42.1"
"9","20","209","492814","94.41558441558442","38.5"
"10","30","219","964385","95.08867667121419","36.65"
"11","30","189","394604","94.69290399522957","41.925000000000004"
"12","30","182","354643","94.75253428741802","41.925000000000004"
"9","20","210","492814","93.82716049382715","38.475"
"10","30","220","964385","94.93844049247606","36.55"
"9","20","211","492814","93.62394274560832","38.425"
"11","30","190","394604","94.67384799521244","41.775"
"12","30","183","354643","94.67384799521244","41.775"
"10","30","221","964385","94.98626373626374","36.4"
"9","20","212","492814","93.66840731070496","38.3"
"11","30","191","394604","95.00601684717208","41.55"
"12","30","184","354643","94.71788715486194","41.65"
"10","30","222","964385","94.77303988995874","36.35"
"9","20","213","492814","93.71316306483301","38.175"
"11","30","192","394604","94.87024743512372","41.425"
"12","30","185","354643","95.28415961305924","41.349999999999994"
"10","30","223","964385","94.34482758620689","36.25"
"9","20","214","492814","93.37270341207349","38.1"
"10","30","224","964385","94.1988950276243","36.199999999999996"
"11","30","193","394604","94.78787878787878","41.25"
"12","30","186","354643","95.20921770770163","41.225"
"9","20","215","492814","93.28947368421052","38"
"10","30","225","964385","94.12171507607192","36.15"
"9","20","216","492814","93.08300395256917","37.95"
"10","30","226","964385","94.10949410949411","36.075"
"11","30","194","394604","95.17998779743746","40.975"
"12","30","187","354643","95.1397326852977","41.15"
"9","20","217","492814","93.19233311302048","37.824999999999996"
"10","30","227","964385","93.89312977099237","36.025"
"11","30","195","394604","95.04283965728274","40.849999999999994"
"10","30","228","964385","94.22005571030641","35.9"
"12","30","188","354643","94.94518879415347","41.05"
"9","20","218","492814","93.04174950298211","37.724999999999994"
"11","30","196","394604","95.26736324523664","40.675"
"10","30","229","964385","94.27374301675978","35.8"
"12","30","189","354643","94.99083689676236","40.925"
"9","20","219","492814","93.21357285429141","37.574999999999996"
"11","30","197","394604","95.13247073321011","40.575"
"10","30","230","964385","93.9203354297694","35.775"
"12","30","190","354643","94.73684210526315","40.849999999999994"
"9","20","220","492814","93.06666666666666","37.5"
"11","30","198","394604","95.1822112415071","40.475"
"10","30","231","964385","93.8288920056101","35.65"
"12","30","191","354643","94.7109471094711","40.65"
"9","20","221","492814","92.96246648793566","37.3"
"10","30","232","964385","94.08450704225352","35.5"
"11","30","199","394604","95.34739454094293","40.300000000000004"
"12","30","192","354643","94.51632778804682","40.575"
"10","30","233","964385","93.73239436619718","35.5"
"9","20","222","492814","93.05929919137466","37.1"
"11","30","200","394604","95.33001245330013","40.150000000000006"
"12","30","193","354643","94.49938195302843","40.45"
"10","30","234","964385","93.91365888181174","35.325"
"9","20","223","492814","93.23867478025693","36.975"
"11","30","201","394604","95.25593008739077","40.050000000000004"
"12","30","194","354643","94.36532507739938","40.375"
"10","30","235","964385","93.62606232294618","35.3"
"9","20","224","492814","93.16181448882871","36.925000000000004"
"10","30","236","964385","93.81663113006397","35.175"
"11","30","202","394604","94.92798998121478","39.925"
"9","20","225","492814","93.00746775288526","36.825"
"12","30","195","354643","94.23076923076923","40.300000000000004"
"10","30","237","964385","94.00428265524626","35.025"
"9","20","226","492814","92.72603670972128","36.775000000000006"
"11","30","203","394604","94.48275862068965","39.875"
"10","30","238","964385","93.99141630901288","34.949999999999996"
"12","30","196","354643","94.32314410480349","40.075"
"9","20","227","492814","92.43869209809264","36.7"
"10","30","239","964385","93.91117478510029","34.9"
"11","30","204","394604","94.40251572327044","39.75"
"12","30","197","354643","94.1875","40"
"10","30","240","964385","93.60632183908046","34.8"
"9","20","228","492814","92.21311475409836","36.6"
"11","30","205","394604","94.38839848675914","39.65"
"9","20","229","492814","92.26027397260273","36.5"
"12","30","198","354643","94.1065830721003","39.875"
"10","30","241","964385","93.5251798561151","34.75"
"11","30","206","394604","94.13619167717529","39.65"
"9","20","230","492814","92.18642906100068","36.475"
"10","30","242","964385","93.16546762589928","34.75"
"12","30","199","354643","94.09176618478944","39.775"
"9","20","231","492814","92.30240549828179","36.375"
"11","30","207","394604","94.24050632911393","39.5"
"12","30","200","354643","94.07687460617518","39.675"
"10","30","243","964385","93.01152737752162","34.699999999999996"
"12","30","201","354643","94.06940063091483","39.625"
"10","30","244","964385","93.20318148951554","34.575"
"9","20","232","492814","92.3501033769814","36.275"
"11","30","208","394604","93.97972116603295","39.45"
"9","20","233","492814","92.3448275862069","36.25"
"10","30","245","964385","93.12092686459088","34.525"
"12","30","202","354643","93.80530973451327","39.550000000000004"
"11","30","209","394604","94.0203562340967","39.300000000000004"
"9","20","234","492814","91.91988950276243","36.199999999999996"
"10","30","246","964385","92.96591733139957","34.475"
"11","30","210","394604","93.81771829190568","39.225"
"12","30","203","354643","93.65884590995562","39.425"
"9","20","235","492814","91.7069799585349","36.175000000000004"
"10","30","247","964385","93.01818181818182","34.375"
"12","30","204","354643","93.51145038167938","39.300000000000004"
"11","30","211","394604","94.04990403071018","39.074999999999996"
"9","20","236","492814","91.56876295784382","36.175000000000004"
"10","30","248","964385","92.99781181619255","34.275"
"10","30","249","964385","93.26007326007326","34.125"
"12","30","205","354643","93.55044699872286","39.15"
"11","30","212","394604","93.78205128205128","39"
"9","20","237","492814","91.41274238227147","36.1"
"10","30","250","964385","93.03519061583577","34.1"
"11","30","213","394604","93.947198969736","38.824999999999996"
"12","30","206","354643","93.40588988476313","39.050000000000004"
"9","20","238","492814","91.58553546592489","35.949999999999996"
"10","30","251","964385","93.09838472834068","34.050000000000004"
"11","30","214","394604","93.92764857881137","38.7"
"12","30","207","354643","93.25626204238921","38.925"
"9","20","239","492814","91.08635097493037","35.9"
"10","30","252","964385","93.08823529411765","34"
"9","20","240","492814","91.2648497554158","35.775"
"12","30","208","354643","93.47966429954809","38.725"
"11","30","215","394604","93.84715025906736","38.6"
"10","30","253","964385","92.93078055964654","33.95"
"12","30","209","354643","93.45854922279793","38.6"
"11","30","216","394604","94.08706952566601","38.475"
"9","20","241","492814","91.25874125874127","35.75"
"10","30","254","964385","92.68833087149187","33.85"
"9","20","242","492814","91.18264520643807","35.725"
"11","30","217","394604","93.94925178919974","38.425"
"12","30","210","354643","93.62394274560832","38.425"
"10","30","255","964385","92.75683665927569","33.825"
"11","30","218","394604","93.73368146214099","38.3"
"9","20","243","492814","91.09396914446003","35.65"
"12","30","211","354643","93.72958850424558","38.275"
"10","30","256","964385","92.66666666666666","33.75"
"11","30","219","394604","93.52094240837697","38.2"
"9","20","244","492814","91.15168539325843","35.6"
"12","30","212","354643","93.70904325032765","38.15"
"12","30","213","354643","93.63099146421536","38.074999999999996"
"11","30","220","394604","93.11475409836065","38.125"
"9","20","245","492814","91.07519325368939","35.575"
"10","30","257","964385","92.43884358784284","33.725"
"9","20","246","492814","90.8515130190007","35.525"
"12","30","214","354643","93.54413702239789","37.95"
"11","30","221","394604","93.02631578947368","38"
"10","30","258","964385","92.42761692650335","33.675"
"10","30","259","964385","92.55398361876395","33.575"
"9","20","247","492814","90.70422535211267","35.5"
"12","30","215","354643","93.45670852610706","37.824999999999996"
"11","30","222","394604","93.06472919418758","37.85"
"10","30","260","964385","92.54287844891871","33.525"
"9","20","248","492814","90.54340155257586","35.425000000000004"
"11","30","223","394604","93.1742876076872","37.724999999999994"
"12","30","216","354643","93.19233311302048","37.824999999999996"
"10","30","261","964385","92.5205684367988","33.425"
"9","20","249","492814","90.79971691436658","35.325"
"12","30","217","354643","92.8524156187955","37.775"
"10","30","262","964385","92.58426966292134","33.375"
"11","30","224","394604","93.15159574468085","37.6"
"9","20","250","492814","90.78014184397163","35.25"
"12","30","218","354643","92.89508632138114","37.65"
"10","30","263","964385","92.35382308845578","33.35"
"11","30","225","394604","93.1909212283044","37.45"
"9","20","251","492814","90.76704545454545","35.199999999999996"
"12","30","219","354643","93.01397205588823","37.574999999999996"
"11","30","226","394604","93.28859060402685","37.25"
"10","30","264","964385","92.69027882441597","33.175"
"12","30","220","354643","93","37.5"
"9","20","252","492814","90.6183368869936","35.175"
"10","30","265","964385","92.96520423600604","33.050000000000004"
"11","30","227","394604","93.45920431557654","37.075"
"9","20","253","492814","90.44222539229672","35.05"
"12","30","221","354643","92.65197060788243","37.425000000000004"
"10","30","266","964385","93.02501895375285","32.975"
"11","30","228","394604","93.50473612990527","36.95"
"9","20","254","492814","90.62947067238912","34.949999999999996"
"12","30","222","354643","92.68947015425888","37.275000000000006"
"10","30","267","964385","93.00911854103343","32.9"
"11","30","229","394604","93.49152542372882","36.875"
"9","20","255","492814","90.68767908309455","34.9"
"12","30","223","354643","92.87155346334902","37.175000000000004"
"10","30","268","964385","92.85714285714286","32.9"
"11","30","230","394604","93.07065217391305","36.8"
"9","20","256","492814","90.60258249641319","34.849999999999994"
"10","30","269","964385","92.9277566539924","32.875"
"12","30","224","354643","92.65003371544167","37.075"
"10","30","270","964385","92.77566539923954","32.875"
"11","30","231","394604","93.11520109066122","36.675000000000004"
"9","20","257","492814","90.44540229885058","34.8"
"12","30","225","354643","92.75558564658091","36.925000000000004"
"10","30","271","964385","92.84082254379284","32.824999999999996"
"9","20","258","492814","90.48991354466858","34.699999999999996"
"11","30","232","394604","93.02325581395348","36.55"
"12","30","226","354643","92.93478260869566","36.8"
"10","30","272","964385","92.61233815689262","32.824999999999996"
"9","20","259","492814","90.54151624548736","34.625"
"11","30","233","394604","92.86204529855868","36.425000000000004"
"10","30","273","964385","92.81894576012223","32.725"
"12","30","227","354643","92.98842750170184","36.725"
"9","20","260","492814","90.65894279507603","34.525"
"11","30","234","394604","92.91121816930489","36.325"
"10","30","274","964385","92.66055045871559","32.7"
"9","20","261","492814","90.7703488372093","34.4"
"12","30","228","354643","92.96928327645051","36.625"
"11","30","235","394604","92.62577532736044","36.275"
"10","30","275","964385","92.35474006116208","32.7"
"12","30","229","354643","92.95003422313484","36.525"
"9","20","262","492814","90.82969432314411","34.35"
"11","30","236","394604","92.46196403872753","36.15"
"10","30","276","964385","92.18989280245023","32.65"
"12","30","230","354643","93.00891021247429","36.475"
"9","20","263","492814","90.88256746900073","34.275"
"11","30","237","394604","92.44629244629245","36.075"
"10","30","277","964385","92.6040061633282","32.45"
"9","20","264","492814","90.72992700729927","34.25"
"12","30","231","354643","93.19119669876204","36.35"
"10","30","278","964385","92.80742459396751","32.324999999999996"
"11","30","238","394604","92.22222222222223","36"
"9","20","265","492814","90.84249084249085","34.125"
"12","30","232","354643","93.03928325292901","36.275"
"10","30","279","964385","92.71882261812549","32.275"
"11","30","239","394604","92.25401256106072","35.825"
"9","20","266","492814","90.95588235294117","34"
"12","30","233","354643","93.03448275862068","36.25"
"10","30","280","964385","92.55813953488372","32.25"
"11","30","240","394604","92.56140350877193","35.625"
"9","20","267","492814","90.94922737306842","33.975"
"12","30","234","354643","92.61049723756905","36.199999999999996"
"10","30","281","964385","92.53499222395023","32.15"
"11","30","241","394604","92.54046446164674","35.525"
"9","20","268","492814","90.72164948453609","33.95"
"12","30","235","354643","92.73858921161826","36.15"
"10","30","282","964385","92.7400468384075","32.025"
"9","20","269","492814","90.78171091445427","33.900000000000006"
"11","30","242","394604","92.78642149929279","35.35"
"10","30","283","964385","92.8125","32"
"12","30","236","354643","92.58489258489259","36.075"
"11","30","243","394604","92.28591648973816","35.325"
"9","20","270","492814","90.56047197640117","33.900000000000006"
"12","30","237","354643","92.44105409153953","36.05"
"10","30","284","964385","92.87949921752738","31.95"
"11","30","244","394604","92.05110007097232","35.225"
"9","20","271","492814","90.55350553505535","33.875"
"10","30","285","964385","93.01960784313725","31.874999999999996"
"12","30","238","354643","92.36111111111111","36"
"11","30","245","394604","92.08838203848894","35.075"
"9","20","272","492814","90.59955588452998","33.775"
"12","30","239","354643","92.34516353514266","35.925000000000004"
"10","30","286","964385","93.08719560094265","31.825"
"9","20","273","492814","90.58561897702","33.725"
"11","30","246","394604","92.14285714285714","35"
"12","30","240","354643","92.33983286908078","35.9"
"10","30","287","964385","93.1549960660897","31.775"
"9","20","274","492814","90.63893016344726","33.650000000000006"
"11","30","247","394604","92.39598278335724","34.849999999999994"
"12","30","241","354643","92.46336357292394","35.825"
"10","30","288","964385","93.22301024428684","31.724999999999998"
"9","20","275","492814","90.49034175334324","33.650000000000006"
"11","30","248","394604","92.37958303378863","34.775"
"10","30","289","964385","92.98107255520505","31.7"
"12","30","242","354643","92.51224632610217","35.725"
"9","20","276","492814","90.5365126676602","33.550000000000004"
"11","30","249","394604","92.49097472924188","34.625"
"10","30","290","964385","93.20158102766798","31.624999999999996"
