"BehaviorSpace results (NetLogo 3D 6.1.0)"
"ABM-working-10-stochastic.nlogo3D"
"NinaExploPerturbDiffMean"
"01/25/2022 12:10:13:656 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-49","49","-49","49"
"[run number]","gui-diff-mean","[step]","getSeed","getViability","getRemainingCellRatio"
"10","72","114","751252","96.04377104377105","59.4"
"12","72","116","302325","95.32990574121679","58.35"
"11","72","118","367949","95.96136962247586","56.95"
"10","72","115","751252","96.18966977138018","59.050000000000004"
"9","48","118","81607","97.0976253298153","56.85"
"12","72","117","302325","95.85313174946005","57.875"
"11","72","119","367949","96.02824360105913","56.65"
"10","72","116","751252","96.29787234042553","58.75"
"9","48","119","81607","97.13024282560706","56.625"
"12","72","118","302325","96.04347826086956","57.49999999999999"
"10","72","117","751252","96.31849315068493","58.4"
"11","72","120","367949","96.10101905183872","56.425000000000004"
"9","48","120","81607","97.11623779946761","56.35"
"12","72","119","302325","96.0209881941408","57.175"
"11","72","121","367949","95.81478183437223","56.15"
"10","72","118","751252","96.63648124191462","57.975"
"9","48","121","81607","97.1900089206066","56.05"
"12","72","120","302325","96.0352422907489","56.75"
"11","72","122","367949","95.91561938958706","55.7"
"10","72","119","751252","96.91706469821972","57.574999999999996"
"9","48","122","81607","97.53252579632122","55.725"
"12","72","121","302325","96.23226950354609","56.39999999999999"
"11","72","123","367949","96.25282167042889","55.375"
"10","72","120","751252","96.98689956331877","57.25"
"9","48","123","81607","97.30337078651685","55.625"
"11","72","124","367949","96.2358276643991","55.125"
"10","72","121","751252","96.96836555360281","56.89999999999999"
"12","72","122","302325","96.03916332888296","56.175"
"9","48","124","81607","97.29119638826185","55.375"
"12","72","123","302325","96.3294538943599","55.85"
"11","72","125","367949","96.21867881548974","54.87499999999999"
"10","72","122","751252","96.99248120300751","56.525000000000006"
"9","48","125","81607","97.14285714285714","55.125"
"11","72","126","367949","96.2437013284471","54.574999999999996"
"12","72","124","302325","96.4012595591543","55.574999999999996"
"10","72","123","751252","96.93196976433971","56.225"
"9","48","126","81607","97.26526891522333","54.85"
"11","72","127","367949","96.31845375057524","54.325"
"12","72","125","302325","96.38663053297199","55.35"
"10","72","124","751252","96.87080911935628","55.925000000000004"
"9","48","127","81607","97.12065813528336","54.7"
"11","72","128","367949","96.02587800369686","54.1"
"10","72","125","751252","96.89887640449439","55.625"
"12","72","126","302325","96.4625850340136","55.125"
"9","48","128","81607","96.97386519944979","54.525"
"11","72","129","367949","96.08756404285049","53.675"
"10","72","126","751252","96.66366095581606","55.45"
"12","72","127","302325","96.6225467822912","54.775"
"9","48","129","81607","97.23502304147466","54.25"
"11","72","130","367949","96.06741573033707","53.400000000000006"
"10","72","127","751252","96.5079365079365","55.125"
"12","72","128","302325","96.69724770642202","54.50000000000001"
"9","48","130","81607","97.08333333333333","54"
"11","72","131","367949","96.60056657223795","52.949999999999996"
"10","72","128","751252","96.43998174349612","54.775"
"12","72","129","302325","96.95712309820193","54.225"
"9","48","131","81607","97.02740362285184","53.825"
"11","72","132","367949","96.53535832937827","52.675000000000004"
"10","72","129","751252","96.374483708123","54.474999999999994"
"12","72","130","302325","96.48798521256931","54.1"
"9","48","132","81607","97.15617715617716","53.625"
"10","72","130","751252","96.49122807017544","54.15"
"11","72","133","367949","96.47114926084883","52.425"
"12","72","131","302325","96.46675964667595","53.77499999999999"
"9","48","133","81607","96.49696403549743","53.525"
"11","72","134","367949","96.26972740315638","52.275000000000006"
"10","72","131","751252","96.15562760537286","53.974999999999994"
"12","72","132","302325","96.91011235955057","53.400000000000006"
"11","72","135","367949","96.29985583853916","52.025"
"9","48","134","81607","96.66666666666667","53.25"
"10","72","132","751252","96.09302325581396","53.75"
"12","72","133","302325","96.85002350728726","53.175"
"11","72","136","367949","96.3680387409201","51.625"
"9","48","135","81607","96.559849198869","53.05"
"10","72","133","751252","96.1646398503274","53.449999999999996"
"12","72","134","302325","96.93396226415094","53"
"11","72","137","367949","96.54164637116415","51.324999999999996"
"10","72","134","751252","95.68277803847958","53.27499999999999"
"9","48","136","81607","96.31901840490798","52.97500000000001"
"11","72","138","367949","96.47921760391198","51.125"
"12","72","135","302325","97.10351377018044","52.65"
"10","72","135","751252","95.80188679245283","53"
"9","48","137","81607","96.02460955986749","52.825"
"12","72","136","302325","97.23150357995227","52.37500000000001"
"11","72","139","367949","96.37432631063204","51.025"
"10","72","136","751252","95.77397910731244","52.65"
"9","48","138","81607","95.68311195445919","52.7"
"12","72","137","302325","97.17162032598274","52.15"
"11","72","140","367949","96.21249385145106","50.824999999999996"
"10","72","137","751252","96.12625538020086","52.275000000000006"
"9","48","139","81607","95.71020019065777","52.449999999999996"
"11","72","141","367949","96.19377162629758","50.575"
"12","72","138","302325","97.19942056977305","51.775000000000006"
"10","72","138","751252","96.15384615384616","52"
"9","48","140","81607","95.50883898709985","52.325"
"11","72","142","367949","96.13095238095238","50.4"
"12","72","139","302325","97.08454810495627","51.449999999999996"
"10","72","139","751252","95.9400676655389","51.725"
"9","48","141","81607","95.34101825168108","52.05"
"11","72","143","367949","96.15960099750623","50.125"
"12","72","140","302325","96.9741337237677","51.225"
"10","72","140","751252","95.77259475218659","51.449999999999996"
"9","48","142","81607","95.46332046332047","51.800000000000004"
"11","72","144","367949","96.09218436873748","49.9"
"12","72","141","302325","96.76787463271303","51.05"
"10","72","141","751252","95.6989247311828","51.15"
"9","48","143","81607","95.11369134010643","51.675000000000004"
"11","72","145","367949","96.21975806451613","49.6"
"12","72","142","302325","96.60933660933661","50.875"
"10","72","142","751252","95.76979832759469","50.824999999999996"
"9","48","144","81607","95.52093476144108","51.349999999999994"
"11","72","146","367949","96.55172413793103","49.3"
"10","72","143","751252","95.94460929772502","50.55"
"12","72","143","302325","96.64363277393879","50.64999999999999"
"9","48","145","81607","95.30791788856305","51.15"
"11","72","147","367949","96.38492871690427","49.1"
"12","72","144","302325","96.53121902874133","50.449999999999996"
"10","72","144","751252","96.07160616608653","50.275000000000006"
"9","48","146","81607","95.34313725490196","51"
"11","72","148","367949","96.46697388632872","48.825"
"12","72","145","302325","96.71314741035857","50.2"
"10","72","145","751252","96.14421632448673","49.925000000000004"
"9","48","147","81607","95.0859950859951","50.875"
"11","72","149","367949","96.50385604113112","48.625"
"12","72","146","302325","96.99549323985978","49.925000000000004"
"10","72","146","751252","95.92964824120604","49.75"
"9","48","148","81607","95.02708025603151","50.775000000000006"
"11","72","150","367949","96.28482972136223","48.449999999999996"
"12","72","147","302325","97.28370221327968","49.7"
"9","48","149","81607","94.81993093241243","50.675000000000004"
"10","72","147","751252","95.56227937468482","49.575"
"11","72","151","367949","96.06625258799171","48.3"
"12","72","148","302325","96.97122665320546","49.525000000000006"
"10","72","148","751252","95.58823529411765","49.3"
"9","48","150","81607","94.85657764589516","50.55"
"11","72","152","367949","96.40062597809077","47.925000000000004"
"12","72","149","302325","97.15736040609137","49.25"
"10","72","149","751252","95.77177789098319","49.075"
"11","72","153","367949","96.1719979024646","47.675"
"9","48","151","81607","94.44719881011403","50.425"
"10","72","150","751252","95.70332480818415","48.875"
"12","72","150","302325","96.89725330620549","49.15"
"11","72","154","367949","96","47.5"
"9","48","152","81607","94.13227250124316","50.275000000000006"
"10","72","151","751252","95.72385368366821","48.525"
"12","72","151","302325","96.83673469387755","49"
"11","72","155","367949","95.82673005810882","47.325"
"9","48","153","81607","94.16458852867831","50.125"
"10","72","152","751252","95.95645412130638","48.225"
"12","72","152","302325","96.97745901639344","48.8"
"11","72","156","367949","95.80456718003187","47.075"
"9","48","154","81607","93.65951073389915","50.075"
"10","72","153","751252","95.98958333333333","48"
"12","72","153","302325","96.86858316221766","48.699999999999996"
"11","72","157","367949","95.62433297758804","46.85"
"9","48","155","81607","93.33667334669339","49.9"
"10","72","154","751252","95.82681272822117","47.925000000000004"
"12","72","154","302325","96.80247550283651","48.475"
"11","72","158","367949","95.86466165413535","46.550000000000004"
"9","48","156","81607","93.55488418932526","49.65"
"10","72","155","751252","95.697796432319","47.65"
"12","72","155","302325","97.04510108864697","48.225"
"11","72","159","367949","95.68733153638814","46.375"
"10","72","156","751252","95.41864139020537","47.475"
"9","48","157","81607","93.17837291561395","49.475"
"12","72","156","302325","96.87337154768109","47.975"
"11","72","160","367949","95.82655826558265","46.125"
"10","72","157","751252","95.7051961823966","47.15"
"9","48","158","81607","93.30289193302892","49.275000000000006"
"12","72","157","302325","97.06806282722513","47.75"
"11","72","161","367949","95.91947769314473","45.95"
"10","72","158","751252","95.58510638297872","47"
"9","48","159","81607","92.98067141403867","49.15"
"12","72","158","302325","97.06036745406824","47.625"
"11","72","162","367949","95.79694323144105","45.800000000000004"
"10","72","159","751252","95.77991452991454","46.800000000000004"
"9","48","160","81607","92.8061224489796","49"
"12","72","159","302325","96.89310163243813","47.475"
"11","72","163","367949","95.55921052631578","45.6"
"10","72","160","751252","95.656836461126","46.625"
"9","48","161","81607","92.59448416751788","48.949999999999996"
"11","72","164","367949","95.48954895489548","45.45"
"12","72","160","302325","96.723044397463","47.3"
"10","72","161","751252","95.21762493283181","46.525"
"9","48","162","81607","92.16589861751152","48.825"
"11","72","165","367949","94.92833517089305","45.35"
"12","72","161","302325","96.44562334217507","47.125"
"9","48","163","81607","92.04312114989733","48.699999999999996"
"10","72","162","751252","95.30491095520776","46.325"
"11","72","166","367949","95.23281596452328","45.1"
"12","72","162","302325","96.64358018114012","46.925"
"9","48","164","81607","92.07411219763253","48.575"
"10","72","163","751252","95.01625135427952","46.150000000000006"
"12","72","163","302325","96.36752136752136","46.800000000000004"
"11","72","167","367949","95.32554257095158","44.925"
"9","48","165","81607","91.85986604842864","48.525"
"10","72","164","751252","94.72252448313384","45.95"
"11","72","168","367949","95.25139664804469","44.75"
"12","72","164","302325","96.82454251883746","46.45"
"9","48","166","81607","91.73553719008265","48.4"
"10","72","165","751252","94.69945355191257","45.75"
"12","72","165","302325","96.8108108108108","46.25"
"11","72","169","367949","94.96080627099664","44.65"
"9","48","167","81607","91.80497925311202","48.199999999999996"
"10","72","166","751252","94.63013698630137","45.625"
"11","72","170","367949","94.84015703869882","44.574999999999996"
"12","72","166","302325","96.63409337676438","46.050000000000004"
"9","48","168","81607","91.83567342693708","48.075"
"10","72","167","751252","94.50247388675096","45.475"
"12","72","167","302325","96.5103598691385","45.85"
"11","72","171","367949","94.92957746478872","44.375"
"9","48","169","81607","91.71443460135488","47.975"
"10","72","168","751252","94.4260485651214","45.300000000000004"
"12","72","168","302325","96.17486338797814","45.75"
"11","72","172","367949","94.30665163472379","44.35"
"10","72","169","751252","94.45676274944567","45.1"
"12","72","169","302325","95.72602739726027","45.625"
"11","72","173","367949","93.90519187358916","44.3"
"9","48","170","81607","91.74072138003136","47.825"
"10","72","170","751252","94.04563160823595","44.925"
"11","72","174","367949","93.72526851328435","44.224999999999994"
"9","48","171","81607","91.71473518615628","47.675"
"12","72","170","302325","95.65217391304348","45.425"
"10","72","171","751252","93.91401451702959","44.775"
"11","72","175","367949","93.42030629608622","44.074999999999996"
"12","72","171","302325","95.52486187845304","45.25"
"9","48","172","81607","91.34312696747115","47.65"
"10","72","172","751252","93.78499440089585","44.65"
"11","72","176","367949","93.07211811470755","44.025"
"9","48","173","81607","91.31121642969984","47.475"
"12","72","172","302325","95.61841375485302","45.074999999999996"
"10","72","173","751252","93.91891891891892","44.4"
"11","72","177","367949","92.67045454545455","44"
"12","72","173","302325","95.71269487750557","44.9"
"9","48","174","81607","91.39387539598732","47.349999999999994"
"10","72","174","751252","93.73589164785552","44.3"
"12","72","174","302325","95.31772575250837","44.85"
"9","48","175","81607","91.21693121693121","47.25"
"11","72","178","367949","92.36467236467236","43.875"
"10","72","175","751252","93.6013590033975","44.15"
"11","72","179","367949","91.9908466819222","43.7"
"12","72","175","302325","94.58705357142857","44.800000000000004"
"9","48","176","81607","90.93799682034977","47.175"
"10","72","176","751252","93.57954545454545","44"
"11","72","180","367949","91.85312679288583","43.575"
"12","72","176","302325","94.61883408071749","44.6"
"9","48","177","81607","90.97185342538502","47.075"
"10","72","177","751252","93.51166761525327","43.925"
"11","72","181","367949","91.59470351180195","43.425000000000004"
"12","72","177","302325","94.6067415730337","44.5"
"9","48","178","81607","91.0010649627263","46.949999999999996"
"10","72","178","751252","93.43607305936074","43.8"
"11","72","182","367949","91.61849710982659","43.25"
"12","72","178","302325","94.59154929577464","44.375"
"11","72","183","367949","91.874637260592","43.075"
"9","48","179","81607","90.97704217832354","46.825"
"10","72","179","751252","93.4135166093929","43.65"
"11","72","184","367949","91.73938336242001","42.975"
"12","72","179","302325","94.57013574660633","44.2"
"9","48","180","81607","90.85072231139647","46.725"
"10","72","180","751252","93.28358208955224","43.55"
"12","72","180","302325","94.4412932501418","44.074999999999996"
"11","72","185","367949","91.77362893815636","42.85"
"9","48","181","81607","90.47109207708779","46.7"
"10","72","181","751252","93.09551208285386","43.45"
"11","72","186","367949","91.75438596491227","42.75"
"12","72","181","302325","94.59305634604439","43.925"
"10","72","182","751252","93.19099826889786","43.325"
"9","48","182","81607","90.1824034334764","46.6"
"11","72","187","367949","91.73020527859238","42.625"
"12","72","182","302325","94.57762557077626","43.8"
"10","72","183","751252","93.27146171693735","43.1"
"11","72","188","367949","91.6421424367275","42.475"
"9","48","183","81607","90.15599784830553","46.475"
"12","72","183","302325","94.44444444444444","43.65"
"10","72","184","751252","93.36437718277067","42.95"
"11","72","189","367949","91.55844155844156","42.35"
"9","48","184","81607","90.2860226659471","46.325"
"12","72","184","302325","94.42848937392303","43.525000000000006"
"10","72","185","751252","93.62200117027501","42.725"
"11","72","190","367949","91.4792899408284","42.25"
"9","48","185","81607","90.10810810810811","46.25"
"12","72","185","302325","94.52449567723343","43.375"
"10","72","186","751252","93.2630345635618","42.675000000000004"
"11","72","191","367949","91.29662522202486","42.225"
"12","72","186","302325","94.5054945054945","43.225"
"9","48","186","81607","89.97289972899729","46.125"
"10","72","187","751252","92.90322580645162","42.625"
"11","72","192","367949","91.04919976289271","42.175000000000004"
"9","48","187","81607","89.8534997287032","46.075"
"12","72","187","302325","94.15170816444703","43.175000000000004"
"11","72","193","367949","91.20095124851368","42.05"
"10","72","188","751252","92.99175500588927","42.449999999999996"
"12","72","188","302325","94.13813116656993","43.075"
"11","72","194","367949","91.25","42"
"9","48","188","81607","89.61956521739131","46"
"10","72","189","751252","92.62101534828807","42.35"
"11","72","195","367949","90.99582587954681","41.925000000000004"
"9","48","189","81607","89.33043004899292","45.925"
"12","72","189","302325","93.9499709133217","42.975"
"10","72","190","751252","92.54878769958604","42.275"
"11","72","196","367949","90.86021505376344","41.85"
"9","48","190","81607","89.18032786885246","45.75"
"12","72","190","302325","93.81924198250728","42.875"
"10","72","191","751252","92.3532898636633","42.175000000000004"
"11","72","197","367949","90.89275014979029","41.725"
"12","72","191","302325","93.73902867173786","42.725"
"9","48","191","81607","89.49972512369435","45.475"
"10","72","192","751252","92.14753123140987","42.025"
"11","72","198","367949","90.93093093093093","41.625"
"12","72","192","302325","93.8344098649442","42.575"
"9","48","192","81607","89.48816730875069","45.425"
"10","72","193","751252","92.24343675417661","41.9"
"11","72","199","367949","90.84888621312463","41.525"
"12","72","193","302325","93.65079365079364","42.525"
"9","48","193","81607","89.26802421574023","45.425"
"10","72","194","751252","91.80131657690006","41.775"
"11","72","200","367949","90.99697885196375","41.375"
"12","72","194","302325","93.5103244837758","42.375"
"9","48","194","81607","89.08489525909592","45.35"
"10","72","195","751252","91.83673469387756","41.65"
"11","72","201","367949","90.79903147699758","41.3"
"12","72","195","302325","93.37670017740982","42.275"
"9","48","195","81607","89.02371759514617","45.324999999999996"
"11","72","202","367949","90.54545454545455","41.25"
"10","72","196","751252","91.57134256472006","41.525"
"12","72","196","302325","93.02188054405677","42.275"
"9","48","196","81607","89.09795240730493","45.175"
"10","72","197","751252","91.59613059250302","41.349999999999994"
"12","72","197","302325","92.7132701421801","42.199999999999996"
"11","72","203","367949","90.41843541540328","41.225"
"9","48","197","81607","89.09191583610189","45.15"
"11","72","204","367949","90.2676399026764","41.099999999999994"
"10","72","198","751252","91.57575757575758","41.25"
"12","72","198","302325","92.57278669043374","42.075"
"9","48","198","81607","88.85809312638581","45.1"
"10","72","199","751252","91.48936170212765","41.125"
"12","72","199","302325","92.72510435301133","41.925000000000004"
"11","72","205","367949","90.35409035409036","40.949999999999996"
"9","48","199","81607","88.81469115191987","44.925"
"12","72","200","302325","92.76315789473685","41.8"
"10","72","200","751252","91.41291108404384","41.05"
"11","72","206","367949","90.03667481662592","40.9"
"9","48","200","81607","88.84551031790295","44.824999999999996"
"12","72","201","302325","92.67707082833134","41.65"
"11","72","207","367949","89.84088127294982","40.849999999999994"
"10","72","201","751252","91.20342089187538","40.925"
"9","48","201","81607","88.60971524288107","44.775"
"10","72","202","751252","90.81445192896508","40.825"
"11","72","208","367949","89.90769230769232","40.625"
"12","72","202","302325","92.7710843373494","41.5"
"9","48","202","81607","88.57782754759238","44.65"
"11","72","209","367949","89.76572133168928","40.550000000000004"
"12","72","203","302325","92.8009679370841","41.325"
"10","72","203","751252","90.7749077490775","40.65"
"9","48","203","81607","88.44643858665171","44.574999999999996"
"12","72","204","302325","93.08252427184466","41.199999999999996"
"10","72","204","751252","90.7521578298397","40.550000000000004"
"11","72","210","367949","89.72772277227723","40.400000000000006"
"9","48","204","81607","88.3080382237212","44.474999999999994"
"12","72","205","302325","92.95689131754705","41.175"
"11","72","211","367949","89.69584109248913","40.275"
"10","72","205","751252","90.40841584158416","40.400000000000006"
"9","48","205","81607","88.2750845546787","44.35"
"11","72","212","367949","89.35242839352429","40.150000000000006"
"12","72","206","302325","92.87888009738283","41.075"
"10","72","206","751252","90.4968944099379","40.25"
"9","48","206","81607","88.31168831168831","44.275"
"12","72","207","302325","92.80048810250152","40.975"
"11","72","213","367949","89.33250155957579","40.075"
"10","72","207","751252","90.46134663341647","40.1"
"11","72","214","367949","89.25671455340412","40.025"
"10","72","208","751252","90.44347282948158","40.025"
"12","72","208","302325","92.43441122635754","40.975"
"9","48","207","81607","88.1787330316742","44.2"
"11","72","215","367949","89.25","40"
"10","72","209","751252","90.36295369211514","39.95"
"9","48","208","81607","88.09523809523809","44.1"
"12","72","209","302325","92.53365973072215","40.849999999999994"
"11","72","216","367949","89.0556597873671","39.975"
"12","72","210","302325","92.51533742331289","40.75"
"9","48","209","81607","87.97504254112309","44.074999999999996"
"11","72","217","367949","89.167188478397","39.925"
"10","72","210","751252","90.27603513174404","39.85"
"12","72","211","302325","92.44471744471745","40.699999999999996"
"10","72","211","751252","90.00628535512256","39.775"
"11","72","218","367949","89.1399874450722","39.825"
"9","48","210","81607","88.11149032992036","43.95"
"12","72","212","302325","92.36453201970444","40.6"
"10","72","212","751252","90.1639344262295","39.65"
"9","48","211","81607","88.18493150684932","43.8"
"11","72","219","367949","89.17558212712397","39.725"
"12","72","213","302325","92.4074074074074","40.5"
"10","72","213","751252","90.1452937460518","39.574999999999996"
"11","72","220","367949","89.15510718789407","39.65"
"9","48","212","81607","88.10748999428245","43.725"
"10","72","214","751252","89.9873257287706","39.45"
"12","72","214","302325","92.27918468190241","40.475"
"11","72","221","367949","89.01515151515152","39.6"
"9","48","213","81607","88.14432989690721","43.65"
"10","72","215","751252","90.01907183725365","39.324999999999996"
"12","72","215","302325","92.26963512677798","40.425"
"11","72","222","367949","88.86075949367088","39.5"
"10","72","216","751252","89.93630573248407","39.25"
"12","72","216","302325","92.01732673267327","40.400000000000006"
"11","72","223","367949","88.83956880152188","39.425"
"9","48","214","81607","88.12392426850259","43.575"
"10","72","217","751252","89.77635782747603","39.125"
"12","72","217","302325","91.82662538699691","40.375"
"9","48","215","81607","88.05284319356691","43.525000000000006"
"11","72","224","367949","88.76190476190476","39.375"
"10","72","218","751252","89.94234465086483","39.025"
"12","72","218","302325","91.87344913151365","40.300000000000004"
"11","72","225","367949","88.69123252858958","39.35"
"9","48","216","81607","88.08975834292289","43.45"
"10","72","219","751252","89.78805394990366","38.925"
"12","72","219","302325","91.86335403726707","40.25"
"11","72","226","367949","88.7332908975175","39.275"
"10","72","220","751252","89.63296844816485","38.824999999999996"
"9","48","217","81607","88.07603686635944","43.4"
"11","72","227","367949","88.70453095086151","39.175"
"12","72","220","302325","91.85323383084577","40.2"
"9","48","218","81607","88.00461361014995","43.35"
"10","72","221","751252","89.79328165374677","38.7"
"11","72","228","367949","88.43450479233226","39.125"
"12","72","221","302325","91.78593652769135","40.175"
"10","72","222","751252","89.57253886010362","38.6"
"9","48","219","81607","88.31018518518519","43.2"
"12","72","222","302325","91.71339563862928","40.125"
"11","72","229","367949","88.22776711452335","39.074999999999996"
"9","48","220","81607","88.23870220162225","43.15"
"11","72","230","367949","88.26923076923077","39"
"12","72","223","302325","91.6875","40"
"10","72","223","751252","89.84375","38.4"
"11","72","231","367949","88.30334190231362","38.9"
"9","48","221","81607","88.1601857225769","43.075"
"12","72","224","302325","91.24452782989368","39.975"
"10","72","224","751252","90.07832898172323","38.3"
"11","72","232","367949","88.10289389067523","38.875"
"12","72","225","302325","91.10832811521603","39.925"
"10","72","225","751252","90.00653167864141","38.275"
"9","48","222","81607","88.0232558139535","43"
"12","72","226","302325","91.09717868338558","39.875"
"9","48","223","81607","88.1770529994176","42.925000000000004"
"11","72","233","367949","88.15196394075981","38.824999999999996"
"10","72","226","751252","89.91486574983628","38.175"
"9","48","224","81607","87.87878787878788","42.9"
"12","72","227","302325","90.84639498432601","39.875"
"11","72","234","367949","88.28478964401295","38.625"
"10","72","227","751252","90.01969796454367","38.074999999999996"
"12","72","228","302325","90.95477386934674","39.800000000000004"
"9","48","225","81607","88.01169590643275","42.75"
"10","72","228","751252","90.07232084155162","38.025"
"11","72","235","367949","88.57142857142857","38.5"
"12","72","229","302325","90.9433962264151","39.75"
"10","72","229","751252","89.71654581410678","37.925"
"11","72","236","367949","88.48405985686402","38.425"
"9","48","226","81607","88.03519061583577","42.625"
"12","72","230","302325","90.99496221662469","39.7"
"10","72","230","751252","89.94708994708994","37.8"
"11","72","237","367949","88.58447488584474","38.324999999999996"
"12","72","231","302325","90.8002520478891","39.675"
"9","48","227","81607","87.95534665099882","42.55"
"10","72","231","751252","89.80807412309728","37.775"
"11","72","238","367949","88.63487916394513","38.275"
"12","72","232","302325","90.59936908517349","39.625"
"10","72","232","751252","89.78779840848806","37.7"
"9","48","228","81607","87.87522071806946","42.475"
"11","72","239","367949","88.7434554973822","38.2"
"12","72","233","302325","90.71383449147189","39.574999999999996"
"10","72","233","751252","89.62765957446808","37.6"
"11","72","240","367949","88.59016393442623","38.125"
"9","48","229","81607","87.95749704840614","42.35"
"12","72","234","302325","90.56962025316456","39.5"
"10","72","234","751252","89.73333333333333","37.5"
"11","72","241","367949","88.69908015768725","38.05"
"12","72","235","302325","90.50031665611147","39.475"
"10","72","235","751252","89.51935914552736","37.45"
"9","48","230","81607","87.97393364928911","42.199999999999996"
"11","72","242","367949","88.67676102699144","37.974999999999994"
"12","72","236","302325","90.59122695486332","39.324999999999996"
"10","72","236","751252","89.5582329317269","37.35"
"9","48","231","81607","88.01186943620178","42.125"
"11","72","243","367949","88.79367172050098","37.925"
"10","72","237","751252","89.2904953145917","37.35"
"12","72","237","302325","90.63694267515923","39.25"
"9","48","232","81607","88.10939357907253","42.05"
"11","72","244","367949","88.96232650363515","37.824999999999996"
"10","72","238","751252","88.81446751507033","37.325"
"12","72","238","302325","90.79872204472844","39.125"
"9","48","233","81607","88.08814770696843","41.975"
"11","72","245","367949","89.06560636182903","37.724999999999994"
"10","72","239","751252","88.91129032258065","37.2"
"12","72","239","302325","90.53103007037748","39.074999999999996"
"11","72","246","367949","89.03654485049833","37.625"
"9","48","234","81607","88.16497310221159","41.825"
"10","72","240","751252","88.90383322125084","37.175000000000004"
"12","72","240","302325","90.33290653008963","39.050000000000004"
"11","72","247","367949","89.20719520319787","37.525"
"9","48","235","81607","88.1437125748503","41.75"
"10","72","241","751252","89.12896691424713","37.025000000000006"
"11","72","248","367949","89.17835671342685","37.425000000000004"
"12","72","241","302325","90.38461538461539","39"
"9","48","236","81607","88.28828828828829","41.625"
"10","72","242","751252","89.23493568043331","36.925000000000004"
"11","72","249","367949","89.09698996655518","37.375"
"12","72","242","302325","90.48843187660668","38.9"
"10","72","243","751252","89.22033898305085","36.875"
"9","48","237","81607","88.49397590361446","41.5"
"11","72","250","367949","89.38172043010752","37.2"
"12","72","243","302325","90.70967741935483","38.75"
"10","72","244","751252","89.21302578018995","36.85"
"11","72","251","367949","89.4949494949495","37.125"
"9","48","238","81607","88.58695652173914","41.4"
"12","72","244","302325","90.7503234152652","38.65"
"10","72","245","751252","89.19102651257647","36.775000000000006"
"11","72","252","367949","89.55525606469003","37.1"
"9","48","239","81607","88.7409200968523","41.3"
"12","72","245","302325","90.72632944228275","38.550000000000004"
"10","72","246","751252","89.22972051806408","36.675000000000004"
"11","72","253","367949","89.54116059379217","37.05"
"9","48","240","81607","88.60606060606061","41.25"
"10","72","247","751252","89.00273224043715","36.6"
"12","72","246","302325","90.45454545454545","38.5"
"11","72","254","367949","89.5128552097429","36.95"
"10","72","248","751252","89.12448700410397","36.55"
"9","48","241","81607","88.74695863746959","41.099999999999994"
"12","72","247","302325","90.4359141184125","38.425"
"11","72","255","367949","89.68092328581126","36.825"
"10","72","249","751252","88.7140902872777","36.55"
"9","48","242","81607","88.90920170627666","41.025"
"12","72","248","302325","90.48239895697523","38.35"
"11","72","256","367949","89.66689326988443","36.775000000000006"
"10","72","250","751252","89.07216494845362","36.375"
"9","48","243","81607","88.84146341463415","41"
"11","72","257","367949","89.77505112474438","36.675000000000004"
"12","72","249","302325","90.46997389033943","38.3"
"10","72","251","751252","89.12594631796283","36.325"
"11","72","258","367949","89.93839835728953","36.525"
"12","72","250","302325","90.58207979071288","38.224999999999994"
"9","48","244","81607","88.88888888888889","40.949999999999996"
"10","72","252","751252","89.3646408839779","36.199999999999996"
"11","72","259","367949","89.78752570253599","36.475"
"12","72","251","302325","90.73587385019711","38.05"
"9","48","245","81607","88.97734231475812","40.825"
"10","72","253","751252","89.41176470588236","36.125"
"11","72","260","367949","89.83516483516483","36.4"
"12","72","252","302325","90.77733860342556","37.95"
"9","48","246","81607","88.95027624309392","40.725"
"10","72","254","751252","89.46638946638946","36.075"
"11","72","261","367949","89.88995873452545","36.35"
"12","72","253","302325","90.87904824851289","37.824999999999996"
"9","48","247","81607","88.92307692307693","40.625"
"10","72","255","751252","89.375","36"
"11","72","262","367949","89.93797381116472","36.275"
"9","48","248","81607","89.07407407407408","40.5"
"10","72","256","751252","89.33797909407666","35.875"
"12","72","254","302325","90.80079417604236","37.775"
"11","72","263","367949","89.98618784530386","36.199999999999996"
"12","72","255","302325","90.8970099667774","37.625"
"10","72","257","751252","89.4331700489853","35.725"
"9","48","249","81607","89.10216718266254","40.375"
"11","72","264","367949","90.15939015939016","36.075"
"12","72","256","302325","91.06666666666666","37.5"
"10","72","258","751252","89.42577030812325","35.699999999999996"
"9","48","250","81607","89.09541511771994","40.35"
"11","72","265","367949","89.88218988218988","36.075"
"10","72","259","751252","89.60674157303372","35.6"
"12","72","257","302325","90.98196392785572","37.425000000000004"
"9","48","251","81607","89.26132836747361","40.275"
"11","72","266","367949","89.77746870653685","35.949999999999996"
"10","72","260","751252","89.65517241379311","35.525"
"12","72","258","302325","90.96385542168674","37.35"
"11","72","267","367949","89.89547038327527","35.875"
"9","48","252","81607","89.42128189172371","40.175"
"10","72","261","751252","89.96466431095406","35.375"
"12","72","259","302325","91.20214909335125","37.225"
"11","72","268","367949","90.13296011196641","35.725"
"9","48","253","81607","89.70037453183521","40.050000000000004"
"10","72","262","751252","90.41193181818183","35.199999999999996"
"12","72","260","302325","90.93351242444594","37.225"
