"BehaviorSpace results (NetLogo 3D 6.1.0)"
"ABM-working-10-stochastic.nlogo3D"
"NinaExploPerturbSigInit"
"01/25/2022 12:02:50:519 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-49","49","-49","49"
"[run number]","gui-sig-init","[step]","getSeed","getViability","getRemainingCellRatio"
"5","30","278","663584","93.9034716342083","29.525000000000002"
"8","60","262","531316","90.39172209903917","33.825"
"6","30","282","295556","91.31205673758865","28.199999999999996"
"7","60","269","42661","89.90559186637618","34.425"
"6","30","283","295556","91.3854351687389","28.15"
"5","30","279","663584","93.39542760372565","29.525000000000002"
"8","60","263","531316","90.78751857355127","33.650000000000006"
"7","60","270","42661","89.94901675163874","34.325"
"6","30","284","295556","91.28113879003558","28.1"
"5","30","280","663584","93.54838709677419","29.45"
"8","60","264","531316","90.83457526080477","33.550000000000004"
"6","30","285","295556","91.43621766280107","28.025"
"7","60","271","42661","89.9926953981008","34.225"
"5","30","281","663584","93.45794392523365","29.425"
"8","60","265","531316","90.67164179104478","33.5"
"6","30","286","295556","91.24218051831993","27.975"
"7","60","272","42661","90.12435991221653","34.175"
"5","30","282","663584","93.36734693877551","29.4"
"8","60","266","531316","90.29850746268657","33.5"
"6","30","287","295556","91.32379248658319","27.950000000000003"
"7","60","273","42661","90.10263929618768","34.1"
"5","30","283","663584","93.4468085106383","29.375"
"8","60","267","531316","90.07462686567163","33.5"
"6","30","288","295556","91.39013452914799","27.875"
"5","30","284","663584","93.4412265758092","29.349999999999998"
"7","60","274","42661","90.16874541452677","34.075"
"8","60","268","531316","90.20194465220644","33.425"
"6","30","289","295556","91.11310592459606","27.85"
"5","30","285","663584","93.42442356959863","29.275000000000002"
"7","60","275","42661","90.16152716593245","34.050000000000004"
"8","60","269","531316","90.3831705484598","33.275"
"5","30","286","663584","93.4931506849315","29.2"
"6","30","290","295556","91.09712230215827","27.800000000000004"
"7","60","276","42661","90.28697571743929","33.975"
"8","60","270","531316","90.28614457831326","33.2"
"6","30","291","295556","91.33574007220217","27.700000000000003"
"5","30","287","663584","93.56775300171527","29.15"
"7","60","277","42661","90.40590405904058","33.875"
"6","30","292","295556","91.65911151405258","27.575"
"8","60","271","531316","90.41509433962264","33.125"
"5","30","288","663584","93.55670103092784","29.099999999999998"
"7","60","278","42661","90.74074074074075","33.75"
"6","30","293","295556","91.64396003633061","27.525"
"8","60","272","531316","90.47619047619048","33.074999999999996"
"5","30","289","663584","93.11531841652324","29.049999999999997"
"7","60","279","42661","90.72700296735906","33.7"
"6","30","294","295556","91.44676979071885","27.474999999999998"
"5","30","290","663584","93.27006039689387","28.975"
"8","60","273","531316","90.46177138531417","33.025"
"7","60","280","42661","90.98360655737704","33.550000000000004"
"6","30","295","295556","91.59817351598174","27.375"
"5","30","291","663584","93.17199654278306","28.925"
"8","60","274","531316","90.80547112462007","32.9"
"7","60","281","42661","91.11940298507463","33.5"
"6","30","296","295556","91.8423464711274","27.275"
"5","30","292","663584","93.08556611927399","28.925"
"8","60","275","531316","90.72948328267478","32.9"
"6","30","297","295556","91.55963302752293","27.250000000000004"
"7","60","282","42661","91.03139013452915","33.45"
"5","30","293","663584","93.07958477508652","28.9"
"6","30","298","295556","91.52854511970534","27.150000000000002"
"8","60","276","531316","90.6392694063927","32.85"
"7","60","283","42661","90.88191330343797","33.45"
"5","30","294","663584","93.06759098786829","28.849999999999998"
"6","30","299","295556","91.32841328413284","27.1"
"8","60","277","531316","90.54157131960335","32.775"
"7","60","284","42661","90.94311377245509","33.4"
"5","30","295","663584","92.88811795316565","28.825"
"6","30","300","295556","91.48936170212765","27.025"
"8","60","278","531316","90.22900763358778","32.75"
"7","60","285","42661","90.85457271364318","33.35"
"5","30","296","663584","92.79513888888889","28.799999999999997"
"6","30","301","295556","91.635687732342","26.900000000000002"
"7","60","286","42661","90.98422238918107","33.275"
"8","60","279","531316","90.56748466257669","32.6"
"6","30","302","295556","91.71322160148976","26.85"
"5","30","297","663584","92.70199826238054","28.775000000000002"
"8","60","280","531316","90.56024558710668","32.574999999999996"
"7","60","287","42661","90.9706546275395","33.225"
"6","30","303","295556","91.61230195712953","26.825"
"5","30","298","663584","92.77003484320558","28.7"
"8","60","281","531316","90.9090909090909","32.45"
"6","30","304","295556","91.94756554307116","26.700000000000003"
"7","60","288","42661","91.02564102564102","33.15"
"6","30","305","295556","91.75257731958763","26.674999999999997"
"8","60","282","531316","91.112828438949","32.35"
"5","30","299","663584","92.67015706806284","28.65"
"7","60","289","42661","91.01208459214502","33.1"
"6","30","306","295556","91.74484052532833","26.650000000000002"
"5","30","300","663584","92.67015706806284","28.65"
"8","60","283","531316","91.1832946635731","32.324999999999996"
"7","60","290","42661","91.005291005291","33.074999999999996"
"6","30","307","295556","91.82330827067669","26.6"
"5","30","301","663584","92.56342957130359","28.575"
"8","60","284","531316","91.31782945736434","32.25"
"6","30","308","295556","91.88679245283019","26.5"
"7","60","291","42661","91.21212121212122","33"
"5","30","302","663584","92.46935201401051","28.549999999999997"
"8","60","285","531316","91.45299145299145","32.175"
"6","30","309","295556","92.13270142180095","26.375"
"5","30","303","663584","92.45614035087719","28.499999999999996"
"7","60","292","42661","91.12964366944655","32.975"
"6","30","310","295556","92.39543726235742","26.3"
"8","60","286","531316","91.43968871595331","32.125"
"5","30","304","663584","92.53731343283582","28.475"
"7","60","293","42661","91.12291350531108","32.95"
"8","60","287","531316","91.27725856697819","32.1"
"6","30","311","295556","92.46901811248809","26.224999999999998"
"5","30","305","663584","92.68077601410934","28.349999999999998"
"7","60","294","42661","91.1787072243346","32.875"
"8","60","288","531316","91.1214953271028","32.1"
"6","30","312","295556","92.45463228271251","26.174999999999997"
"5","30","306","663584","92.75618374558304","28.299999999999997"
"7","60","295","42661","91.24809741248097","32.85"
"9","60","0","524567","100","100"
"8","60","289","531316","91.33489461358315","32.025"
"5","30","307","663584","92.73693534100974","28.225"
"7","60","296","42661","91.3109756097561","32.800000000000004"
"8","60","290","531316","91.31455399061032","31.95"
"5","30","308","663584","92.7240461401952","28.175"
"7","60","297","42661","91.37404580152672","32.75"
"5","30","309","663584","92.88888888888889","28.125"
"8","60","291","531316","91.67321288295365","31.825"
"7","60","298","42661","91.43075745983168","32.675"
"9","60","1","524567","99.425","100"
"5","30","310","663584","92.70462633451957","28.1"
"8","60","292","531316","91.66011014948859","31.775"
"7","60","299","42661","91.48119723714505","32.574999999999996"
"5","30","311","663584","92.78717720391808","28.075"
"8","60","293","531316","91.94948697711128","31.674999999999997"
"7","60","300","42661","91.55145929339477","32.550000000000004"
"5","30","312","663584","92.7807486631016","28.050000000000004"
"10","90","0","1450","100","100"
"8","60","294","531316","92.24069675376089","31.574999999999996"
"7","60","301","42661","91.6218293620292","32.525"
"9","60","2","524567","99.02475618904725","99.97500000000001"
"8","60","295","531316","92.46031746031747","31.5"
"7","60","302","42661","91.68591224018475","32.475"
"8","60","296","531316","92.59554140127389","31.4"
"7","60","303","42661","91.67950693374422","32.45"
"10","90","1","1450","99.5","100"
"8","60","297","531316","92.65762170790104","31.324999999999996"
"7","60","304","42661","91.75019275250578","32.425"
"9","60","3","524567","98.57464366091523","99.97500000000001"
"8","60","298","531316","92.80575539568345","31.275"
"7","60","305","42661","91.75019275250578","32.425"
"10","90","2","1450","99.125","100"
"7","60","306","42661","91.73106646058733","32.35"
"8","60","299","531316","92.80000000000001","31.25"
"7","60","307","42661","91.9442292796282","32.275"
"8","60","300","531316","93.09791332263242","31.15"
"9","60","4","524567","97.97449362340586","99.97500000000001"
"8","60","301","531316","93.08125502815768","31.075000000000003"
"7","60","308","42661","91.86046511627907","32.25"
"10","90","3","1450","98.57464366091523","99.97500000000001"
"7","60","309","42661","92.0031055900621","32.2"
"8","60","302","531316","93.07568438003221","31.05"
"7","60","310","42661","92.28371005455963","32.074999999999996"
"8","60","303","531316","93.07010475423046","31.025000000000002"
"9","60","5","524567","97.3980485364023","99.925"
"7","60","311","42661","92.19359875097581","32.025"
"8","60","304","531316","93.06451612903226","31"
"10","90","4","1450","98.1245311327832","99.97500000000001"
"7","60","312","42661","92.3377638780297","31.974999999999998"
"8","60","305","531316","92.97820823244552","30.975"
"11","90","0","849170","100","100"
"8","60","306","531316","93.05331179321486","30.95"
"9","60","6","524567","97.02127659574468","99.875"
"8","60","307","531316","93.20388349514563","30.9"
"10","90","5","1450","97.79889944972486","99.95"
"11","90","1","849170","99.65","100"
"8","60","308","531316","93.27390599675851","30.85"
"8","60","309","531316","93.57723577235772","30.75"
"9","60","7","524567","96.3686451289757","99.825"
"8","60","310","531316","93.4959349593496","30.75"
"10","90","6","1450","97.24862431215607","99.95"
"11","90","2","849170","99.05000000000001","100"
"8","60","311","531316","93.4092758340114","30.725"
"8","60","312","531316","93.48534201954396","30.7"
"9","60","8","524567","96.04109245803056","99.775"
"12","90","0","611599","100","100"
"10","90","7","1450","96.82341170585292","99.95"
"11","90","3","849170","98.69934967483742","99.95"
"9","60","9","524567","95.78841814991226","99.725"
"12","90","1","611599","99.575","100"
"10","90","8","1450","96.3231615807904","99.95"
"11","90","4","849170","98.24912456228114","99.95"
"9","60","10","524567","95.23451216453473","99.675"
"12","90","2","611599","99.2","100"
"10","90","9","1450","95.96895343014522","99.85000000000001"
"11","90","5","849170","97.72215269086358","99.875"
"9","60","11","524567","94.7579633809882","99.675"
"10","90","10","1450","95.43973941368078","99.775"
"12","90","3","611599","98.6","100"
"11","90","6","849170","97.27158948685857","99.875"
"9","60","12","524567","94.30220883534136","99.6"
"10","90","11","1450","94.96240601503759","99.75"
"12","90","4","611599","98.175","100"
"11","90","7","849170","96.96893787575151","99.8"
"9","60","13","524567","93.9241777554607","99.575"
"10","90","12","1450","94.45420326223338","99.625"
"12","90","5","611599","97.77444361090272","99.97500000000001"
"11","90","8","849170","96.54048633742792","99.725"
"9","60","14","524567","93.6180904522613","99.5"
"10","90","13","1450","94.02160261240894","99.52499999999999"
"12","90","6","611599","97.2972972972973","99.9"
"11","90","9","849170","96.23682890115404","99.65"
"9","60","15","524567","93.21266968325791","99.45"
"10","90","14","1450","93.58813175760623","99.425"
"12","90","7","611599","96.74674674674675","99.9"
"11","90","10","849170","95.58232931726907","99.6"
"9","60","16","524567","92.48177017852652","99.425"
"10","90","15","1450","93.23610761880815","99.425"
"12","90","8","611599","96.39459188783175","99.85000000000001"
"11","90","11","849170","95.05522088353415","99.6"
"9","60","17","524567","92.04631261011829","99.325"
"10","90","16","1450","92.92547834843907","99.3"
"12","90","9","611599","96.11820686200852","99.825"
"11","90","12","849170","94.55047714716223","99.55000000000001"
"9","60","18","524567","91.38755980861244","99.275"
"10","90","17","1450","92.44522790229162","99.275"
"12","90","10","611599","95.76653306613227","99.8"
"11","90","13","849170","94.27279577995479","99.52499999999999"
"9","60","19","524567","90.94805849722643","99.15"
"10","90","18","1450","92.30963187090268","99.15"
"12","90","11","611599","95.41468303683287","99.775"
"9","60","20","524567","90.58318606412521","99.02499999999999"
"11","90","14","849170","93.9150113150616","99.425"
"10","90","19","1450","91.96969696969697","99"
"12","90","12","611599","95.0125313283208","99.75"
"9","60","21","524567","90.42687547360445","98.97500000000001"
"11","90","15","849170","93.53621730382294","99.4"
"10","90","20","1450","91.53612935826175","98.95"
"12","90","13","611599","94.48621553884712","99.75"
"9","60","22","524567","89.91405460060668","98.9"
"11","90","16","849170","93.00100704934542","99.3"
"10","90","21","1450","91.15267947421638","98.9"
"12","90","14","611599","93.88164493480441","99.7"
"9","60","23","524567","89.3046776232617","98.875"
"11","90","17","849170","92.47041047595064","99.275"
"10","90","22","1450","90.86538461538461","98.8"
"9","60","24","524567","88.8748419721871","98.875"
"12","90","15","611599","93.59939759036145","99.6"
"11","90","18","849170","92.18553062767835","99.175"
"10","90","23","1450","90.5292479108635","98.725"
"9","60","25","524567","88.53744939271255","98.8"
"12","90","16","611599","92.9881879869314","99.47500000000001"
"11","90","19","849170","91.82849936948297","99.125"
"10","90","24","1450","89.96706359260199","98.675"
"9","60","26","524567","88.14889845530513","98.725"
"12","90","17","611599","92.63448969331323","99.45"
"11","90","20","849170","91.46895507319536","99.05000000000001"
"10","90","25","1450","89.55640050697085","98.625"
"9","60","27","524567","87.81661600810537","98.7"
"12","90","18","611599","92.20517978375659","99.425"
"11","90","21","849170","91.06286291340571","99.02499999999999"
"10","90","26","1450","89.06923662186152","98.575"
"9","60","28","524567","87.40177439797212","98.625"
"12","90","19","611599","91.76944374528064","99.325"
"11","90","22","849170","90.62894670371305","98.97500000000001"
"10","90","27","1450","88.65194211728866","98.475"
"9","60","29","524567","87.05583756345177","98.5"
"11","90","23","849170","89.96968165740273","98.95"
"12","90","20","611599","91.36237723495341","99.275"
"10","90","28","1450","88.25622775800713","98.35000000000001"
"9","60","30","524567","86.65480427046263","98.35000000000001"
"11","90","24","849170","89.46171341925702","98.925"
"12","90","21","611599","90.75566750629723","99.25"
"10","90","29","1450","87.91656067158485","98.275"
"9","60","31","524567","86.23409669211196","98.25"
"11","90","25","849170","89.05183312262959","98.875"
"12","90","22","611599","90.32258064516128","99.2"
"10","90","30","1450","87.44268976057056","98.15"
"9","60","32","524567","85.82717308182514","98.075"
"11","90","26","849170","88.590943587149","98.825"
"12","90","23","611599","90.01512859304086","99.15"
"10","90","31","1450","87.04742478327384","98.05"
"9","60","33","524567","85.6159143075746","98.02499999999999"
"11","90","27","849170","88.15189873417721","98.75"
"12","90","24","611599","89.72741039878849","99.05000000000001"
"10","90","32","1450","86.76020408163265","98"
"9","60","34","524567","85.25133962745598","97.975"
"11","90","28","849170","87.65838824125697","98.65"
"12","90","25","611599","89.11341247789846","98.97500000000001"
"10","90","33","1450","86.55762841809353","97.82499999999999"
"9","60","35","524567","84.85312899106002","97.875"
"12","90","26","611599","88.72598584428715","98.9"
"11","90","29","849170","87.31286475513829","98.52499999999999"
"10","90","34","1450","86.16368286445012","97.75"
"9","60","36","524567","84.41093789930999","97.82499999999999"
"11","90","30","849170","87.0902160101652","98.375"
"10","90","35","1450","85.9007164790174","97.7"
"12","90","27","611599","88.37974683544304","98.75"
"9","60","37","524567","83.95188123880214","97.675"
"10","90","36","1450","85.74724429633427","97.52499999999999"
"11","90","31","849170","86.64461968964639","98.275"
"12","90","28","611599","88.11454637607704","98.65"
"9","60","38","524567","83.75608506277223","97.575"
"10","90","37","1450","85.38402260467505","97.32499999999999"
"11","90","32","849170","86.42729819200407","98.175"
"12","90","29","611599","87.80116662439767","98.575"
"9","60","39","524567","83.32905873300847","97.475"
"10","90","38","1450","85.10146416645262","97.32499999999999"
"11","90","33","849170","85.95462656130512","98.075"
"12","90","30","611599","87.45556119857795","98.45"
"9","60","40","524567","83.03388090349077","97.39999999999999"
"10","90","39","1450","84.7518642324505","97.225"
"11","90","34","849170","85.77993362267041","97.925"
"12","90","31","611599","87.21403152008135","98.35000000000001"
"9","60","41","524567","82.79763435330419","97.225"
"10","90","40","1450","84.55598455598455","97.125"
"11","90","35","849170","85.49169859514687","97.875"
"12","90","32","611599","86.5971515768057","98.3"
"9","60","42","524567","82.45884773662551","97.2"
"10","90","41","1450","84.23899047128509","97.075"
"11","90","36","849170","85.10855683269476","97.875"
"12","90","33","611599","86.00152710613388","98.225"
"9","60","43","524567","82.19072164948453","97"
"10","90","42","1450","83.9907192575406","96.975"
"11","90","37","849170","84.67246673490277","97.7"
"9","60","44","524567","81.90500774393392","96.85000000000001"
"12","90","34","611599","85.66692170364702","98.02499999999999"
"10","90","43","1450","83.64293085655315","96.89999999999999"
"9","60","45","524567","81.67485138278624","96.72500000000001"
"11","90","38","849170","84.54242501922585","97.52499999999999"
"12","90","35","611599","85.27309851965288","97.95"
"10","90","44","1450","83.3118057349522","96.775"
"9","60","46","524567","81.5639564992232","96.55"
"11","90","39","849170","84.17136993329912","97.45"
"12","90","36","611599","85.08682328907048","97.89999999999999"
"10","90","45","1450","82.9968944099379","96.6"
"9","60","47","524567","81.16092251878725","96.475"
"11","90","40","849170","83.83448984836804","97.275"
"10","90","46","1450","82.6549131449313","96.42500000000001"
"12","90","37","611599","84.70588235294117","97.75"
"9","60","48","524567","80.92395535946017","96.325"
"11","90","41","849170","83.6508753861998","97.1"
"10","90","47","1450","82.21241236042587","96.275"
"12","90","38","611599","84.41259278218583","97.675"
"9","60","49","524567","80.70631004933784","96.275"
"11","90","42","849170","83.24310389275587","96.975"
"10","90","48","1450","81.92927717108685","96.15"
"12","90","39","611599","84.24833247819394","97.45"
"9","60","50","524567","80.49921996879876","96.15"
"11","90","43","849170","82.96774193548387","96.875"
"10","90","49","1450","81.57894736842105","95.95"
"12","90","40","611599","83.97633744855966","97.2"
"9","60","51","524567","80.22378350247202","96.075"
"10","90","50","1450","81.33646567475856","95.775"
"11","90","44","849170","82.68733850129199","96.75"
"12","90","41","611599","83.6036036036036","97.125"
"9","60","52","524567","79.85405264529581","95.92500000000001"
"10","90","51","1450","80.87774294670847","95.7"
"11","90","45","849170","82.10961737331954","96.7"
"12","90","42","611599","83.4192882929345","96.95"
"9","60","53","524567","79.68137895011752","95.72500000000001"
"10","90","52","1450","80.61224489795919","95.55"
"11","90","46","849170","81.86058564394921","96.475"
"12","90","43","611599","83.02811452153726","96.925"
"9","60","54","524567","79.48717948717949","95.55"
"10","90","53","1450","80.38239916186485","95.45"
"11","90","47","849170","81.37483787289234","96.375"
"12","90","44","611599","82.67045454545455","96.8"
"9","60","55","524567","79.03014416775885","95.375"
"10","90","54","1450","79.93705743509048","95.325"
"11","90","48","849170","81.0179174240457","96.275"
"12","90","45","611599","82.33772950607707","96.675"
"9","60","56","524567","78.82847386393486","95.175"
"10","90","55","1450","79.63789031750197","95.275"
"11","90","49","849170","80.68122724908996","96.15"
"12","90","46","611599","81.98291483303132","96.575"
"9","60","57","524567","78.44736842105263","95"
"10","90","56","1450","79.32755450485946","95.175"
"11","90","50","849170","80.30184751496226","96.075"
"12","90","47","611599","81.64852255054433","96.45"
"9","60","58","524567","78.00895443771398","94.925"
"10","90","57","1450","79.05814259405419","95.025"
"11","90","51","849170","79.84375","96"
"12","90","48","611599","81.01659751037344","96.39999999999999"
"9","60","59","524567","77.66069546891464","94.89999999999999"
"10","90","58","1450","78.74077976817702","94.89999999999999"
"11","90","52","849170","79.53063885267275","95.875"
"12","90","49","611599","80.67532467532467","96.25"
"9","60","60","524567","77.44063324538259","94.75"
"10","90","59","1450","78.59593560306149","94.72500000000001"
"11","90","53","849170","79.04488517745303","95.8"
"12","90","50","611599","80.64600156290702","95.975"
"9","60","61","524567","77.27272727272727","94.6"
"10","90","60","1450","78.19429778247095","94.69999999999999"
"11","90","54","849170","78.54155776267643","95.65"
"9","60","62","524567","76.93121693121692","94.5"
"12","90","51","611599","80.37017726798749","95.89999999999999"
"10","90","61","1450","77.91005291005291","94.5"
"11","90","55","849170","78.2312925170068","95.55"
"9","60","63","524567","76.6030736618972","94.35"
"12","90","52","611599","80.16723281944081","95.675"
"10","90","62","1450","77.64830508474576","94.39999999999999"
"11","90","56","849170","77.91459261199896","95.42500000000001"
"9","60","64","524567","76.3129973474801","94.25"
"12","90","53","611599","79.84820727558231","95.525"
"10","90","63","1450","77.5092936802974","94.15"
"11","90","57","849170","77.66990291262135","95.275"
"9","60","65","524567","75.96281540504648","94.125"
"12","90","54","611599","79.47575360419397","95.375"
"10","90","64","1450","77.20138334663474","93.975"
"11","90","58","849170","77.4422268907563","95.19999999999999"
"9","60","66","524567","75.79143389199255","93.975"
"12","90","55","611599","78.9238845144357","95.25"
"10","90","65","1450","76.89848121502799","93.825"
"11","90","59","849170","77.05047318611987","95.1"
"9","60","67","524567","75.49933422103862","93.875"
"12","90","56","611599","78.62214041546147","95.075"
"10","90","66","1450","76.65421558164354","93.7"
"11","90","60","849170","76.72459189046866","94.95"
"9","60","68","524567","75.15329245534524","93.77499999999999"
"10","90","67","1450","76.33056967103504","93.475"
"12","90","57","611599","78.35132999736634","94.925"
"11","90","61","849170","76.46903820816864","94.875"
"9","60","69","524567","74.9198717948718","93.60000000000001"
"12","90","58","611599","78.09448403272631","94.72500000000001"
"10","90","68","1450","75.95072308516336","93.35"
"9","60","70","524567","74.64524765729585","93.375"
"11","90","62","849170","76.18796198521648","94.69999999999999"
"10","90","69","1450","75.64446831364124","93.10000000000001"
"12","90","59","611599","77.9777660137639","94.45"
"9","60","71","524567","74.62406015037594","93.10000000000001"
"11","90","63","849170","76.1036214644462","94.575"
"10","90","70","1450","75.3564702717245","92.925"
"12","90","60","611599","77.64799575258826","94.175"
"9","60","72","524567","74.45432497978982","92.77499999999999"
"11","90","64","849170","75.78083642138698","94.45"
"10","90","71","1450","75.2021563342318","92.75"
"12","90","61","611599","77.40563530037214","94.05"
"9","60","73","524567","74.24242424242425","92.4"
"11","90","65","849170","75.73587907716785","94.27499999999999"
"10","90","72","1450","74.81741952934811","92.425"
"12","90","62","611599","77.12","93.75"
"9","60","74","524567","74.26630434782608","92"
"11","90","66","849170","75.49123738714817","94.15"
"10","90","73","1450","74.39718233541046","92.27499999999999"
"12","90","63","611599","76.89019503072402","93.575"
"9","60","75","524567","74.31768558951966","91.60000000000001"
"11","90","67","849170","75.02656748140276","94.1"
"10","90","74","1450","74.43629448519424","92.025"
"12","90","64","611599","76.71489817792069","93.30000000000001"
"11","90","68","849170","74.78700745473908","93.89999999999999"
"9","60","76","524567","74.10150891632374","91.125"
"10","90","75","1450","73.99945548597876","91.825"
"12","90","65","611599","76.65860864893904","93.075"
"11","90","69","849170","74.64038359083645","93.85"
"9","60","77","524567","74.0761169332598","90.64999999999999"
"10","90","76","1450","73.9213544511196","91.55"
"9","60","78","524567","74.13984461709212","90.10000000000001"
"12","90","66","611599","76.51331719128329","92.925"
"11","90","70","849170","74.44592790387183","93.625"
"10","90","77","1450","73.58180323376267","91.225"
"9","60","79","524567","74.35754189944134","89.5"
"12","90","67","611599","76.29449838187702","92.7"
"11","90","71","849170","74.39742903053026","93.35"
"10","90","78","1450","73.60308285163777","90.825"
"12","90","68","611599","75.95244528505809","92.525"
"11","90","72","849170","74.28187919463087","93.125"
"9","60","80","524567","74.55721113297723","88.925"
"10","90","79","1450","73.48798674399337","90.525"
"12","90","69","611599","75.81256771397616","92.30000000000001"
"11","90","73","849170","74.1119483315393","92.9"
"9","60","81","524567","74.68891402714932","88.4"
"10","90","80","1450","73.23904603438713","90.14999999999999"
"12","90","70","611599","75.7534618517513","92.07499999999999"
"9","60","82","524567","75.0071245369051","87.725"
"11","90","74","849170","73.98110661268556","92.625"
"10","90","81","1450","73.1272626009468","89.775"
"12","90","71","611599","75.66684812193795","91.85"
"10","90","82","1450","73.07046979865773","89.4"
"11","90","75","849170","73.80952380952381","92.4"
"9","60","83","524567","75.10063254744107","86.95"
"12","90","72","611599","75.71701720841301","91.525"
"10","90","83","1450","73.20574162679426","88.825"
"9","60","84","524567","75.54395126196692","86.175"
"11","90","76","849170","73.79141770776752","92.05"
"12","90","73","611599","75.47945205479452","91.25"
"11","90","77","849170","73.79329151895281","91.675"
"9","60","85","524567","75.87822014051523","85.39999999999999"
"10","90","84","1450","73.25219360317011","88.325"
"12","90","74","611599","75.32289090409454","90.975"
"11","90","78","849170","73.52860662469205","91.325"
"10","90","85","1450","73.52522086064405","87.725"
"9","60","86","524567","76.13132209405501","84.52499999999999"
"11","90","79","849170","73.50192413413964","90.95"
"12","90","75","611599","75.39310344827587","90.625"
"10","90","86","1450","73.75358166189112","87.25"
"9","60","87","524567","76.52329749103941","83.7"
"12","90","76","611599","75.06917542888766","90.35"
"11","90","80","849170","73.28181065415401","90.575"
"10","90","87","1450","73.95321975166041","86.575"
"9","60","88","524567","77.0739064856712","82.875"
"11","90","81","849170","73.23904603438713","90.14999999999999"
"12","90","77","611599","74.99306133777408","90.075"
"10","90","88","1450","74.15599534342259","85.9"
"9","60","89","524567","77.45964057264698","82.075"
"10","90","89","1450","74.31758144995597","85.175"
"12","90","78","611599","74.94432071269487","89.8"
"9","60","90","524567","77.84283513097073","81.125"
"11","90","82","849170","73.09729579035405","89.67500000000001"
"10","90","90","1450","74.46682464454977","84.39999999999999"
"12","90","79","611599","74.88814317673378","89.4"
"9","60","91","524567","78.35983785469286","80.175"
"11","90","83","849170","73.385738349242","89.05"
"10","90","91","1450","74.8356246264196","83.65"
"9","60","92","524567","78.84433217556047","79.175"
"12","90","80","611599","74.9648382559775","88.875"
"11","90","84","849170","73.67825841108284","88.425"
"10","90","92","1450","74.95473747736874","82.85"
"9","60","93","524567","79.52730756946661","78.27499999999999"
"12","90","81","611599","74.93635077793493","88.375"
"10","90","93","1450","75.38040170419964","82.15"
"11","90","85","849170","73.92419492732972","87.725"
"9","60","94","524567","80.07749434937035","77.425"
"12","90","82","611599","74.98577120091065","87.85"
"10","90","94","1450","75.76781326781327","81.39999999999999"
"11","90","86","849170","74.20281528296466","87.02499999999999"
"9","60","95","524567","80.63357282821684","76.55"
"12","90","83","611599","74.90690346605558","87.275"
"10","90","95","1450","76.28065818068923","80.525"
"11","90","87","849170","74.26832802086352","86.275"
"9","60","96","524567","81.1488940244305","75.725"
"12","90","84","611599","75.00721500721501","86.625"
"10","90","96","1450","76.97141061891297","79.57499999999999"
"11","90","88","849170","74.67134092900965","85.575"
"9","60","97","524567","81.53589315525876","74.875"
"10","90","97","1450","77.62237762237763","78.64999999999999"
"12","90","85","611599","75.36358347876673","85.95"
"11","90","89","849170","75.0441956393636","84.85000000000001"
"9","60","98","524567","82.10668467251857","74.05000000000001"
"10","90","98","1450","78.25667417175941","77.725"
"12","90","86","611599","75.41752124230882","85.32499999999999"
"11","90","90","849170","75.48348705742339","84.025"
"9","60","99","524567","82.48548992830318","73.225"
"10","90","99","1450","78.596947060734","76.97500000000001"
"12","90","87","611599","75.70921985815603","84.6"
"11","90","91","849170","75.9170174383644","83.15"
"9","60","100","524567","83.2583881010031","72.275"
"10","90","100","1450","79.06137184115524","76.175"
"12","90","88","611599","75.94634873323398","83.875"
"9","60","101","524567","84.00979706088172","71.45"
"11","90","92","849170","76.29899726526892","82.27499999999999"
"10","90","101","1450","79.82047872340425","75.2"
"12","90","89","611599","76.16611495636472","83.075"
"9","60","102","524567","84.73796033994334","70.6"
"11","90","93","849170","76.60423702793983","81.425"
"10","90","102","1450","80.34274193548387","74.4"
"12","90","90","611599","76.46522927421803","82.325"
"9","60","103","524567","85.49426934097421","69.8"
"11","90","94","849170","77.1570453134699","80.55"
"10","90","103","1450","80.72739632902787","73.55000000000001"
"12","90","91","611599","77.00337734111146","81.425"
"9","60","104","524567","86.08191373686118","68.975"
"11","90","95","849170","77.55806654111738","79.65"
"10","90","104","1450","81.29521184981054","72.575"
"9","60","105","524567","86.8083547086845","68.22500000000001"
"12","90","92","611599","77.58139534883722","80.625"
"10","90","105","1450","81.91340782122904","71.6"
"11","90","96","849170","77.83766645529487","78.85"
"9","60","106","524567","87.12065136935603","67.55"
"12","90","93","611599","78.0701754385965","79.80000000000001"
"10","90","106","1450","82.70116979794399","70.525"
"11","90","97","849170","78.38357921744709","77.95"
"9","60","107","524567","87.73831775700934","66.875"
"12","90","94","611599","78.58726639214444","78.925"
"10","90","107","1450","83.44109195402298","69.6"
"11","90","98","849170","78.99350649350649","77"
"9","60","108","524567","88.13303099017385","66.14999999999999"
"12","90","95","611599","79.01313681512335","78.025"
"10","90","108","1450","84.08594319009468","68.65"
"11","90","99","849170","79.64426877470355","75.9"
"9","60","109","524567","88.60420650095602","65.375"
"10","90","109","1450","84.7970479704797","67.75"
"12","90","96","611599","79.5004865390853","77.075"
"11","90","100","849170","80.34045393858477","74.9"
"9","60","110","524567","89.17665249323541","64.67500000000001"
"10","90","110","1450","85.6020942408377","66.85"
"12","90","97","611599","80.1967213114754","76.25"
"11","90","101","849170","81.09570510652688","73.925"
