"BehaviorSpace results (NetLogo 3D 6.1.0)"
"ABM-working-10-stochastic.nlogo3D"
"NinaExploMonoSensDist"
"01/25/2022 11:37:52:736 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-49","49","-49","49"
"[run number]","gui-mono-sens-dist","[step]","getSeed","getViability","getRemainingCellRatio"
"3","1","144","177103","96.48497198166072","49.075"
"4","2","144","370238","97.01204819277109","51.87500000000001"
"1","1","143","123394","96.05133267522211","50.64999999999999"
"2","1","146","435066","95.07439712673165","48.725"
"3","1","145","177103","96.87179487179488","48.75"
"4","2","145","370238","97.28550654386815","51.575"
"3","1","146","177103","96.91040164778579","48.55"
"1","1","144","123394","96.46766169154229","50.24999999999999"
"2","1","147","435066","94.70437017994858","48.625"
"4","2","146","370238","97.22762645914396","51.4"
"3","1","147","177103","96.69079627714581","48.35"
"1","1","145","123394","96.35182408795602","50.025"
"2","1","148","435066","94.97929606625259","48.3"
"4","2","147","370238","97.20998531571219","51.075"
"3","1","148","177103","96.41185647425897","48.075"
"1","1","146","123394","96.08826479438315","49.85"
"2","1","149","435066","95.61128526645768","47.85"
"4","2","148","370238","97.19626168224299","50.824999999999996"
"3","1","149","177103","96.60397074190178","47.85"
"2","1","150","435066","95.74803149606299","47.625"
"1","1","147","123394","95.96367305751767","49.55"
"4","2","149","370238","97.13155291790306","50.55"
"3","1","150","177103","96.38175144205559","47.675"
"2","1","151","435066","95.83333333333334","47.4"
"1","1","148","123394","96.24365482233502","49.25"
"4","2","150","370238","97.02085402184707","50.349999999999994"
"2","1","152","435066","95.70974576271186","47.199999999999996"
"3","1","151","177103","96.51531151003168","47.349999999999994"
"1","1","149","123394","96.22256253190403","48.975"
"4","2","151","370238","96.95912263210369","50.14999999999999"
"2","1","153","435066","95.63829787234043","47"
"3","1","152","177103","96.54255319148936","47"
"1","1","150","123394","96.16171954964176","48.85"
"4","2","152","370238","96.60169915042479","50.025"
"2","1","154","435066","95.71963616907438","46.725"
"3","1","153","177103","96.73447537473233","46.7"
"1","1","151","123394","96.24678663239075","48.625"
"4","2","153","370238","96.19047619047619","49.875"
"2","1","155","435066","95.95250944414462","46.325"
"3","1","154","177103","96.46112600536193","46.625"
"1","1","152","123394","96.08449252962392","48.525"
"4","2","154","370238","95.77677224736048","49.725"
"2","1","156","435066","96.04336043360433","46.125"
"3","1","155","177103","96.60194174757282","46.35"
"1","1","153","123394","96.22543950361944","48.35"
"2","1","157","435066","96.40522875816994","45.9"
"3","1","156","177103","96.79173463839042","45.975"
"4","2","155","370238","95.45454545454545","49.5"
"1","1","154","123394","96.26168224299066","48.15"
"2","1","158","435066","96.06772255598034","45.775"
"3","1","157","177103","96.88524590163935","45.75"
"4","2","156","370238","95.67209775967413","49.1"
"1","1","155","123394","96.34846113719352","47.925000000000004"
"2","1","159","435066","96.42660802638812","45.475"
"3","1","158","177103","97.2482113373693","45.425"
"4","2","157","370238","96.09856262833677","48.699999999999996"
"2","1","160","435066","96.18995030369962","45.275"
"1","1","156","123394","96.48662821185108","47.675"
"3","1","159","177103","96.8595041322314","45.375"
"4","2","158","370238","96.48760330578511","48.4"
"2","1","161","435066","96.49805447470817","44.975"
"1","1","157","123394","96.99208443271768","47.375"
"3","1","160","177103","96.84908789386401","45.225"
"4","2","159","370238","96.67532467532467","48.125"
"2","1","162","435066","97.03413542249581","44.675"
"1","1","158","123394","96.81697612732096","47.125"
"3","1","161","177103","96.9478357380688","45.050000000000004"
"4","2","160","370238","96.86356508102457","47.825"
"2","1","163","435066","96.96117051209905","44.425"
"3","1","162","177103","96.93593314763231","44.875"
"1","1","159","123394","96.48562300319489","46.949999999999996"
"4","2","161","370238","96.79958027282267","47.65"
"2","1","164","435066","96.8361581920904","44.25"
"1","1","160","123394","96.26068376068376","46.800000000000004"
"3","1","163","177103","97.08846584546473","44.65"
"4","2","162","370238","96.7316816025303","47.425"
"2","1","165","435066","96.8803176403857","44.074999999999996"
"1","1","161","123394","96.08158883521203","46.575"
"3","1","164","177103","97.129994372538","44.425"
"4","2","163","370238","96.875","47.199999999999996"
"2","1","166","435066","97.03365658870507","43.824999999999996"
"3","1","165","177103","97.39671760045275","44.175"
"1","1","162","123394","96.06469002695418","46.375"
"4","2","164","370238","96.54989384288747","47.099999999999994"
"2","1","167","435066","96.63049685893775","43.775"
"3","1","166","177103","97.44318181818183","44"
"1","1","163","123394","96.1017866811045","46.175"
"4","2","165","370238","96.21736814064997","46.925"
"3","1","167","177103","97.15099715099716","43.875"
"2","1","168","435066","96.44495412844036","43.6"
"1","1","164","123394","96.1977186311787","46.025"
"4","2","166","370238","96.03642206748795","46.675"
"2","1","169","435066","96.31123919308358","43.375"
"3","1","168","177103","97.36540664375715","43.65"
"1","1","165","123394","96.24387588459444","45.925"
"4","2","167","370238","96.54054054054055","46.25"
"2","1","170","435066","96.11819235225956","43.15"
"3","1","169","177103","97.18552556002298","43.525000000000006"
"1","1","166","123394","96.33879781420765","45.75"
"4","2","168","370238","96.15384615384616","46.150000000000006"
"2","1","171","435066","96.55575014594278","42.825"
"3","1","170","177103","97.12147380541163","43.425000000000004"
"1","1","167","123394","96.10958904109589","45.625"
"4","2","169","370238","95.92169657422512","45.975"
"2","1","172","435066","96.30931458699473","42.675000000000004"
"3","1","171","177103","96.7032967032967","43.225"
"1","1","168","123394","96.03742432581178","45.425"
"2","1","173","435066","96.12220916568742","42.55"
"4","2","170","370238","95.57618787547788","45.775"
"3","1","172","177103","96.8041836141778","43.025000000000006"
"1","1","169","123394","95.75055187637969","45.300000000000004"
"2","1","174","435066","96.27659574468085","42.3"
"3","1","173","177103","96.50553290623179","42.925000000000004"
"4","2","171","370238","95.8264689730917","45.525"
"1","1","170","123394","95.72697003329634","45.050000000000004"
"2","1","175","435066","96.0923623445826","42.225"
"3","1","174","177103","96.14260666277032","42.775"
"4","2","172","370238","95.96462133775566","45.225"
"2","1","176","435066","96.08076009501187","42.1"
"1","1","171","123394","95.87513935340021","44.85"
"3","1","175","177103","96.18544600938968","42.6"
"4","2","173","370238","95.89800443458981","45.1"
"2","1","177","435066","96.06205250596659","41.9"
"1","1","172","123394","95.85666293393056","44.65"
"3","1","176","177103","96.05418138987044","42.449999999999996"
"4","2","174","370238","95.81939799331104","44.85"
"2","1","178","435066","96.16536848412223","41.725"
"1","1","173","123394","95.7327344188658","44.525"
"3","1","177","177103","96.0308056872038","42.199999999999996"
"4","2","175","370238","95.73991031390135","44.6"
"2","1","179","435066","96.32530120481928","41.5"
"1","1","174","123394","95.49803038829488","44.425"
"3","1","178","177103","95.90504451038576","42.125"
"2","1","180","435066","96.01449275362319","41.4"
"4","2","176","370238","95.66929133858267","44.45"
"1","1","175","123394","95.20586576424141","44.324999999999996"
"3","1","179","177103","95.48425430778373","42.075"
"4","2","177","370238","95.93679458239278","44.3"
"2","1","181","435066","95.63106796116504","41.199999999999996"
"1","1","176","123394","95.18413597733712","44.125"
"4","2","178","370238","95.9704880817253","44.05"
"3","1","180","177103","95.51971326164875","41.85"
"2","1","182","435066","95.73170731707317","41"
"1","1","177","123394","95.05400795906766","43.974999999999994"
"2","1","183","435066","95.35736102626757","40.925"
"3","1","181","177103","95.55822328931572","41.65"
"4","2","179","370238","96.06389047347405","43.824999999999996"
"1","1","178","123394","94.98289623717217","43.85"
"4","2","180","370238","95.88336192109776","43.725"
"2","1","184","435066","95.340282035561","40.775"
"3","1","182","177103","95.36144578313252","41.5"
"1","1","179","123394","95.12893982808023","43.625"
"4","2","181","370238","95.47018348623854","43.6"
"2","1","185","435066","94.89230769230768","40.625"
"3","1","183","177103","95.57575757575758","41.25"
"1","1","180","123394","95.11213341000575","43.475"
"2","1","186","435066","94.38271604938272","40.5"
"4","2","182","370238","95.56195965417868","43.375"
"3","1","184","177103","95.56231003039514","41.125"
"1","1","181","123394","94.69740634005763","43.375"
"3","1","185","177103","95.30773918342474","41.025"
"2","1","187","435066","94.35483870967742","40.300000000000004"
"4","2","183","370238","95.37037037037037","43.2"
"1","1","182","123394","94.44444444444444","43.2"
"3","1","186","177103","94.80122324159022","40.875"
"2","1","188","435066","94.26076107298815","40.075"
"4","2","184","370238","95.34883720930233","43"
"1","1","183","123394","94.36701509872242","43.05"
"3","1","187","177103","94.59791282995702","40.725"
"2","1","189","435066","94.28750784682988","39.825"
"4","2","185","370238","95.27421236872812","42.85"
"1","1","184","123394","94.51255107997665","42.825"
"2","1","190","435066","94.32534678436318","39.65"
"3","1","188","177103","94.63625154130703","40.550000000000004"
"4","2","186","370238","95.36928487690504","42.65"
"1","1","185","123394","94.66900995899239","42.675000000000004"
"2","1","191","435066","94.3109987357775","39.550000000000004"
"3","1","189","177103","94.61633663366337","40.400000000000006"
"4","2","187","370238","95.63936358279317","42.425000000000004"
"2","1","192","435066","93.91249207355739","39.425"
"1","1","186","123394","94.48356807511738","42.6"
"3","1","190","177103","94.5273631840796","40.2"
"2","1","193","435066","93.89312977099237","39.300000000000004"
"4","2","188","370238","95.39007092198581","42.3"
"1","1","187","123394","94.40847557386698","42.475"
"3","1","191","177103","93.89408099688474","40.125"
"2","1","194","435066","94.00127632418635","39.175"
"4","2","189","370238","94.55298993487271","42.225"
"1","1","188","123394","94.44772593030125","42.325"
"3","1","192","177103","93.6875","40"
"2","1","195","435066","94.22336328626444","38.95"
"4","2","190","370238","94.53681710213777","42.1"
"1","1","189","123394","94.59940652818992","42.125"
"3","1","193","177103","94.0251572327044","39.75"
"2","1","196","435066","93.95109395109395","38.85"
"4","2","191","370238","94.52380952380952","42"
"1","1","190","123394","94.53032104637337","42.05"
"3","1","194","177103","94.18457648546145","39.550000000000004"
"2","1","197","435066","93.86701097482246","38.725"
"4","2","192","370238","94.56716417910448","41.875"
"3","1","195","177103","94.03553299492386","39.4"
"1","1","191","123394","94.45768772348033","41.949999999999996"
"2","1","198","435066","94.21326397919375","38.45"
"4","2","193","370238","94.54763331336129","41.725"
"3","1","196","177103","94.26751592356688","39.25"
"1","1","192","123394","93.96654719235364","41.85"
"2","1","199","435066","94.51338994121488","38.275"
"4","2","194","370238","94.23769507803121","41.65"
"3","1","197","177103","93.98592450415867","39.074999999999996"
"2","1","200","435066","94.4225721784777","38.1"
"1","1","193","123394","93.7125748502994","41.75"
"4","2","195","370238","93.92298435619735","41.55"
"3","1","198","177103","94.0192926045016","38.875"
"2","1","201","435066","94.45544554455445","37.875"
"1","1","194","123394","93.46130773845232","41.675000000000004"
"4","2","196","370238","93.90096618357488","41.4"
"3","1","199","177103","94.13281753707285","38.775"
"2","1","202","435066","94.16832339297548","37.724999999999994"
"1","1","195","123394","93.14903846153845","41.6"
"3","1","200","177103","94.30789133247089","38.65"
"4","2","197","370238","93.40991535671101","41.349999999999994"
"2","1","203","435066","94.00798934753661","37.55"
"1","1","196","123394","93.18455971049457","41.449999999999996"
"2","1","204","435066","93.64973262032086","37.4"
"3","1","201","177103","94.03758911211925","38.574999999999996"
"4","2","198","370238","93.45057610673135","41.225"
"1","1","197","123394","93.04295220810647","41.325"
"2","1","205","435066","93.7625754527163","37.275000000000006"
"3","1","202","177103","93.89213775178688","38.475"
"4","2","199","370238","93.41864716636198","41.025"
"1","1","198","123394","93.13487241798299","41.15"
"2","1","206","435066","93.53535353535354","37.125"
"3","1","203","177103","93.87622149837134","38.375"
"4","2","200","370238","93.20269442743417","40.825"
"1","1","199","123394","93.04453935326418","40.975"
"2","1","207","435066","93.71196754563894","36.975"
"3","1","204","177103","93.59895493141738","38.275"
"4","2","201","370238","93.19018404907975","40.75"
"1","1","200","123394","93.14145744029393","40.825"
"2","1","208","435066","93.81793478260869","36.8"
"3","1","205","177103","93.5251798561151","38.224999999999994"
"4","2","202","370238","93.1076923076923","40.625"
"1","1","201","123394","92.81767955801105","40.725"
"2","1","209","435066","93.86503067484662","36.675000000000004"
"3","1","206","177103","93.1237721021611","38.175"
"4","2","203","370238","92.90123456790124","40.5"
"2","1","210","435066","93.9124487004104","36.55"
"1","1","202","123394","92.55842558425584","40.65"
"3","1","207","177103","92.72608125819136","38.15"
"4","2","204","370238","92.87484510532838","40.35"
"2","1","211","435066","93.69863013698631","36.5"
"1","1","203","123394","92.35040098704503","40.525"
"3","1","208","177103","92.51477347340776","38.074999999999996"
"2","1","212","435066","93.73709566414315","36.325"
"4","2","205","370238","92.9726368159204","40.2"
"1","1","204","123394","92.03703703703704","40.5"
"3","1","209","177103","92.8005284015852","37.85"
"2","1","213","435066","93.7759336099585","36.15"
"4","2","206","370238","93.31667707682698","40.025"
"1","1","205","123394","91.95046439628483","40.375"
"3","1","210","177103","92.98013245033113","37.75"
"2","1","214","435066","93.88888888888889","36"
"4","2","207","370238","93.17897371714643","39.95"
"3","1","211","177103","92.95212765957447","37.6"
"1","1","206","123394","91.81141439205956","40.300000000000004"
"2","1","215","435066","93.74565670604586","35.975"
"4","2","208","370238","92.91979949874687","39.900000000000006"
"2","1","216","435066","93.7979094076655","35.875"
"3","1","212","177103","93.05277221108884","37.425000000000004"
"1","1","207","123394","91.66148102053516","40.175"
"4","2","209","370238","92.8436911487759","39.825"
"3","1","213","177103","93.23509711989283","37.325"
"2","1","217","435066","93.57990230286113","35.825"
"1","1","208","123394","91.57829070492825","40.075"
"2","1","218","435066","93.35664335664336","35.75"
"4","2","210","370238","92.58793969849246","39.800000000000004"
"3","1","214","177103","93.08724832214766","37.25"
"1","1","209","123394","91.42678347934918","39.95"
"4","2","211","370238","92.6860025220681","39.65"
"3","1","215","177103","92.7946127946128","37.125"
"2","1","219","435066","92.93706293706295","35.75"
"1","1","210","123394","91.33165829145729","39.800000000000004"
"2","1","220","435066","93.12280701754386","35.625"
"3","1","216","177103","92.31287929871881","37.075"
"4","2","212","370238","92.85262492093611","39.525"
"1","1","211","123394","91.36735979836169","39.675"
"2","1","221","435066","93.04286718200984","35.575"
"3","1","217","177103","92.37002025658339","37.025000000000006"
"4","2","213","370238","92.9657794676806","39.45"
"1","1","212","123394","91.21365360303415","39.550000000000004"
"2","1","222","435066","92.67605633802816","35.5"
"3","1","218","177103","92.55247122545701","36.925000000000004"
"4","2","214","370238","92.76649746192894","39.4"
"1","1","213","123394","91.43401015228426","39.4"
"2","1","223","435066","92.65536723163842","35.4"
"3","1","219","177103","92.52209381373216","36.775000000000006"
"4","2","215","370238","92.87078294080203","39.275"
"1","1","214","123394","91.40674729471674","39.275"
"2","1","224","435066","92.64497878359265","35.35"
"3","1","220","177103","92.5698704839809","36.675000000000004"
"4","2","216","370238","92.60675589547482","39.225"
"1","1","215","123394","91.39579349904398","39.225"
"2","1","225","435066","92.70538243626062","35.3"
"3","1","221","177103","92.60780287474333","36.525"
"4","2","217","370238","92.45524296675191","39.1"
"2","1","226","435066","92.27498228206944","35.275"
"1","1","216","123394","91.50702426564496","39.15"
"3","1","222","177103","92.31824417009602","36.449999999999996"
"4","2","218","370238","92.25352112676056","39.050000000000004"
"2","1","227","435066","92.32954545454545","35.199999999999996"
"1","1","217","123394","91.53846153846153","39"
"3","1","223","177103","92.42424242424242","36.3"
"4","2","219","370238","92.48071979434447","38.9"
"2","1","228","435066","92.31316725978648","35.125"
"1","1","218","123394","91.39370584457289","38.925"
"3","1","224","177103","92.05801104972376","36.199999999999996"
"4","2","220","370238","92.52095422308189","38.775"
"2","1","229","435066","92.23646723646723","35.099999999999994"
"1","1","219","123394","91.19537275064268","38.9"
"3","1","225","177103","92.17451523545706","36.1"
"4","2","221","370238","92.50645994832041","38.7"
"2","1","230","435066","92.08273894436519","35.05"
"3","1","226","177103","92.20598469032707","35.925000000000004"
"1","1","220","123394","91.03225806451613","38.75"
"4","2","222","370238","92.3076923076923","38.675"
"2","1","231","435066","91.85132237312365","34.975"
"3","1","227","177103","91.84668989547038","35.875"
"1","1","221","123394","91.10966904607398","38.525"
"4","2","223","370238","92.42227979274611","38.6"
"2","1","232","435066","91.7621776504298","34.9"
"3","1","228","177103","91.69574319609211","35.825"
"1","1","222","123394","91.27604166666666","38.4"
"4","2","224","370238","92.02851587815944","38.574999999999996"
"2","1","233","435066","91.51689432063263","34.775"
"3","1","229","177103","91.53846153846153","35.75"
"1","1","223","123394","91.31286740692359","38.275"
"4","2","225","370238","92.01817001946789","38.525"
"2","1","234","435066","91.4265129682997","34.699999999999996"
"3","1","230","177103","91.65497896213184","35.65"
"1","1","224","123394","90.7843137254902","38.25"
"4","2","226","370238","91.6829109811566","38.475"
"2","1","235","435066","91.34823359769287","34.675"
"3","1","231","177103","91.77215189873418","35.55"
"1","1","225","123394","90.43876882776686","38.175"
"4","2","227","370238","91.67208848405986","38.425"
"2","1","236","435066","91.31693198263386","34.55"
"3","1","232","177103","91.75475687103594","35.475"
"1","1","226","123394","90.53876478318003","38.05"
"4","2","228","370238","91.71018276762402","38.3"
"2","1","237","435066","91.08695652173913","34.5"
"3","1","233","177103","92.00848656294201","35.35"
"1","1","227","123394","90.51383399209486","37.95"
"4","2","229","370238","91.50326797385621","38.25"
"2","1","238","435066","91.14015976761075","34.425"
"3","1","234","177103","91.99149539333806","35.275"
"4","2","230","370238","91.35559921414537","38.175"
"1","1","228","123394","90.30343007915567","37.9"
"2","1","239","435066","91.06104651162791","34.4"
"3","1","235","177103","92.03980099502488","35.175"
"4","2","231","370238","91.27296587926509","38.1"
"2","1","240","435066","90.82969432314411","34.35"
"1","1","229","123394","90.27134348113832","37.775"
"3","1","236","177103","91.95156695156696","35.099999999999994"
"1","1","230","123394","90.05964214711729","37.724999999999994"
"4","2","232","370238","91.13009198423127","38.05"
"2","1","241","435066","90.86924762600438","34.225"
"3","1","237","177103","91.7320028510335","35.075"
"2","1","242","435066","90.76246334310851","34.1"
"4","2","233","370238","91.23847167325428","37.95"
"1","1","231","123394","89.9070385126162","37.65"
"3","1","238","177103","91.64882226980728","35.025"
"2","1","243","435066","90.7488986784141","34.050000000000004"
"1","1","232","123394","89.68042609853528","37.55"
"4","2","234","370238","91.09498680738787","37.9"
"3","1","239","177103","91.3633119200571","35.025"
"2","1","244","435066","90.80882352941177","34"
"1","1","233","123394","89.90641711229947","37.4"
"4","2","235","370238","90.99933818663138","37.775"
"3","1","240","177103","91.35096497498213","34.975"
"2","1","245","435066","90.80206033848418","33.975"
"1","1","234","123394","89.76588628762542","37.375"
"4","2","236","370238","91.03585657370517","37.65"
"3","1","241","177103","91.27324749642347","34.949999999999996"
"2","1","246","435066","90.91580502215658","33.85"
"1","1","235","123394","89.61821835231079","37.325"
"4","2","237","370238","90.69148936170212","37.6"
"2","1","247","435066","90.89563286454478","33.775"
"3","1","242","177103","91.31994261119083","34.849999999999994"
"2","1","248","435066","90.80800593031876","33.725"
"4","2","238","370238","90.55222887558216","37.574999999999996"
"1","1","236","123394","89.38172043010752","37.2"
"3","1","243","177103","91.51079136690647","34.75"
"2","1","249","435066","90.63893016344726","33.650000000000006"
"1","1","237","123394","89.43472409152086","37.15"
"4","2","239","370238","90.46666666666667","37.5"
"3","1","244","177103","91.56452775775054","34.675"
"2","1","250","435066","90.34175334323923","33.650000000000006"
"4","2","240","370238","90.44756179024716","37.425000000000004"
"1","1","238","123394","89.4807821982468","37.075"
"3","1","245","177103","91.48629148629148","34.65"
"2","1","251","435066","90.45488441461596","33.525"
"4","2","241","370238","90.3010033444816","37.375"
"3","1","246","177103","91.1913357400722","34.625"
"1","1","239","123394","89.64817320703654","36.95"
"2","1","252","435066","90.5688622754491","33.4"
"4","2","242","370238","90.3485254691689","37.3"
"3","1","247","177103","90.83032490974729","34.625"
"1","1","240","123394","89.70189701897019","36.9"
"2","1","253","435066","90.45830202854997","33.275"
"4","2","243","370238","90.51782111634162","37.175000000000004"
"2","1","254","435066","90.50489826676714","33.175"
"3","1","248","177103","90.9354604786077","34.475"
"1","1","241","123394","89.62008141112618","36.85"
"4","2","244","370238","90.36388140161725","37.1"
"2","1","255","435066","90.49773755656109","33.15"
"3","1","249","177103","90.98181818181818","34.375"
"1","1","242","123394","89.59891230455472","36.775000000000006"
"2","1","256","435066","90.55891238670695","33.1"
"4","2","245","370238","90.41188386225524","37.025000000000006"
"3","1","250","177103","90.81632653061224","34.300000000000004"
"1","1","243","123394","89.86995208761122","36.525"
"2","1","257","435066","90.46898638426626","33.050000000000004"
"4","2","246","370238","90.39242219215156","36.95"
"3","1","251","177103","90.59080962800876","34.275"
"1","1","244","123394","89.93150684931507","36.5"
"2","1","258","435066","90.53747161241483","33.025"
"4","2","247","370238","90.43419267299865","36.85"
"3","1","252","177103","90.70958302852962","34.175"
"1","1","245","123394","89.97940974605353","36.425000000000004"
"2","1","259","435066","90.81245254365984","32.925"
"4","2","248","370238","90.22403258655804","36.825"
"3","1","253","177103","90.76923076923077","34.125"
"1","1","246","123394","90.19337016574586","36.199999999999996"
"2","1","260","435066","90.8675799086758","32.85"
"3","1","254","177103","91.02281089036056","33.975"
"4","2","249","370238","90.08152173913044","36.8"
"1","1","247","123394","90.18659295093296","36.175000000000004"
"2","1","261","435066","90.55597867479057","32.824999999999996"
"3","1","255","177103","91.00957995578482","33.925"
"4","2","250","370238","90.05449591280654","36.7"
"2","1","262","435066","90.54157131960335","32.775"
"1","1","248","123394","90.09695290858726","36.1"
"3","1","256","177103","90.91580502215658","33.85"
"4","2","251","370238","89.97271487039563","36.65"
"2","1","263","435066","90.52711993888465","32.725"
"1","1","249","123394","89.93055555555556","36"
"3","1","257","177103","90.96965210954848","33.775"
"4","2","252","370238","90.02050580997948","36.575"
"2","1","264","435066","90.4507257448434","32.725"
"1","1","250","123394","89.78457261987491","35.975"
"3","1","258","177103","90.59955588452998","33.775"
"4","2","253","370238","89.99314599040439","36.475"
"2","1","265","435066","90.50535987748852","32.65"
"1","1","251","123394","90.0907187718074","35.825"
"3","1","259","177103","90.72011878247959","33.675"
"2","1","266","435066","90.55299539170507","32.550000000000004"
"4","2","254","370238","90.15151515151516","36.3"
"1","1","252","123394","89.87430167597765","35.8"
"3","1","260","177103","90.70631970260223","33.625"
"2","1","267","435066","90.32258064516128","32.550000000000004"
"4","2","255","370238","90.31811894882435","36.15"
"1","1","253","123394","89.83882270497547","35.675000000000004"
"3","1","261","177103","90.67859806114839","33.525"
"2","1","268","435066","90.3076923076923","32.5"
"4","2","256","370238","90.3114186851211","36.125"
"2","1","269","435066","90.21571648690293","32.45"
"1","1","254","123394","89.8876404494382","35.6"
"3","1","262","177103","90.66467513069455","33.475"
"4","2","257","370238","90.2979902979903","36.075"
"2","1","270","435066","90.26275115919628","32.35"
"1","1","255","123394","89.92957746478874","35.5"
"3","1","263","177103","90.5688622754491","33.4"
"4","2","258","370238","89.86814712005553","36.025"
"2","1","271","435066","90.6055900621118","32.2"
"1","1","256","123394","89.84485190409028","35.449999999999996"
"3","1","264","177103","90.32258064516128","33.324999999999996"
"4","2","259","370238","89.91655076495132","35.949999999999996"
"2","1","272","435066","90.5982905982906","32.175"
"1","1","257","123394","89.95046001415427","35.325"
"3","1","265","177103","90.51918735891647","33.225"
"4","2","260","370238","90.041782729805","35.9"
"2","1","273","435066","90.27993779160187","32.15"
"1","1","258","123394","90.26297085998578","35.175"
"3","1","266","177103","90.58734939759037","33.2"
"4","2","261","370238","89.88136775994417","35.825"
"2","1","274","435066","90.32761310452419","32.05"
"1","1","259","123394","89.90760483297797","35.175"
"3","1","267","177103","90.58734939759037","33.2"
"2","1","275","435066","90.32006245120999","32.025"
"4","2","262","370238","89.73463687150837","35.8"
"3","1","268","177103","90.85411942554799","33.074999999999996"
"1","1","260","123394","89.8932384341637","35.125"
"2","1","276","435066","90.52466718872357","31.924999999999997"
"4","2","263","370238","89.72027972027972","35.75"
"3","1","269","177103","90.77155824508321","33.050000000000004"
"1","1","261","123394","89.85714285714286","35"
"2","1","277","435066","90.58084772370488","31.85"
"4","2","264","370238","89.96491228070175","35.625"
"3","1","270","177103","90.82638362395754","32.975"
"1","1","262","123394","89.69957081545064","34.949999999999996"
"2","1","278","435066","90.42386185243329","31.85"
"4","2","265","370238","89.96491228070175","35.625"
"3","1","271","177103","90.95057034220532","32.875"
"1","1","263","123394","89.89247311827957","34.875"
"2","1","279","435066","90.25157232704403","31.8"
"4","2","266","370238","90.02108222066057","35.575"
"1","1","264","123394","89.6700143472023","34.849999999999994"
"3","1","272","177103","91.0891089108911","32.824999999999996"
"2","1","280","435066","90.38613081166272","31.724999999999998"
"4","2","267","370238","89.86629134412387","35.525"
"1","1","265","123394","89.65517241379311","34.8"
"2","1","281","435066","90.44233807266983","31.65"
"3","1","273","177103","91.14503816793894","32.75"
"4","2","268","370238","89.85915492957747","35.5"
"2","1","282","435066","90.26128266033254","31.574999999999996"
"1","1","266","123394","89.35251798561151","34.75"
"3","1","274","177103","91.27105666156203","32.65"
"4","2","269","370238","89.83768525052929","35.425000000000004"
"2","1","283","435066","90.30976965845909","31.474999999999998"
"1","1","267","123394","89.26512968299711","34.699999999999996"
"3","1","275","177103","91.47465437788019","32.550000000000004"
"4","2","270","370238","90.21970233876682","35.275"
"2","1","284","435066","90.30206677265501","31.45"
"1","1","268","123394","89.52312138728324","34.599999999999994"
"3","1","276","177103","91.31437355880092","32.525"
"2","1","285","435066","90.43824701195219","31.374999999999996"
"4","2","271","370238","90.20581973030518","35.225"
"1","1","269","123394","89.71014492753623","34.5"
"3","1","277","177103","91.5188897455667","32.425"
"2","1","286","435066","90.43062200956938","31.35"
"4","2","272","370238","90.38461538461539","35.099999999999994"
"1","1","270","123394","89.54248366013073","34.425"
"3","1","278","177103","91.79566563467493","32.300000000000004"
"2","1","287","435066","90.3277378097522","31.275"
"4","2","273","370238","90.50678087080657","35.025"
"1","1","271","123394","90","34.25"
"3","1","279","177103","91.7829457364341","32.25"
"2","1","288","435066","90.15212169735788","31.225"
"4","2","274","370238","90.36402569593149","35.025"
"1","1","272","123394","90.19033674963397","34.150000000000006"
"3","1","280","177103","91.84782608695652","32.2"
"2","1","289","435066","90.12048192771084","31.125000000000004"
"4","2","275","370238","90.42857142857143","35"
"1","1","273","123394","90.23494860499267","34.050000000000004"
"3","1","281","177103","91.91919191919192","32.175"
"2","1","290","435066","90.11254019292605","31.1"
"4","2","276","370238","90.5511811023622","34.925"
"3","1","282","177103","92.1278254091972","32.074999999999996"
"1","1","274","123394","90.22058823529412","34"
"2","1","291","435066","90.10458567980692","31.075000000000003"
"4","2","277","370238","90.5511811023622","34.925"
"3","1","283","177103","92.1875","32"
"2","1","292","435066","90.01610305958133","31.05"
"1","1","275","123394","90.48672566371681","33.900000000000006"
"2","1","293","435066","90.08064516129032","31"
"3","1","284","177103","92.17527386541471","31.95"
"4","2","278","370238","90.45226130653266","34.825"
"1","1","276","123394","90.60650887573965","33.800000000000004"
"2","1","294","435066","90.22617124394185","30.95"
"3","1","285","177103","92.16300940438872","31.900000000000002"
"4","2","279","370238","90.56195965417866","34.699999999999996"
"1","1","277","123394","90.80118694362018","33.7"
"2","1","295","435066","90.37216828478964","30.9"
"3","1","286","177103","92.45283018867924","31.8"
"4","2","280","370238","90.82369942196532","34.599999999999994"
"1","1","278","123394","90.72011878247959","33.675"
"2","1","296","435066","90.59205190592053","30.825000000000003"
"3","1","287","177103","92.44094488188976","31.75"
"4","2","281","370238","90.80376538740043","34.525"
"1","1","279","123394","90.9903201787044","33.575"
"2","1","297","435066","90.8130081300813","30.75"
"3","1","288","177103","92.19858156028369","31.724999999999998"
"4","2","282","370238","90.84967320261438","34.425"
"1","1","280","123394","90.9090909090909","33.550000000000004"
"2","1","298","435066","90.79804560260585","30.7"
"3","1","289","177103","92.27129337539432","31.7"
"4","2","283","370238","90.97525473071325","34.35"
"1","1","281","123394","90.96340552651232","33.475"
"2","1","299","435066","90.86460032626428","30.65"
"3","1","290","177103","92.10734017363852","31.674999999999997"
"1","1","282","123394","90.94988780852655","33.425"
"2","1","300","435066","91.1620294599018","30.55"
