"BehaviorSpace results (NetLogo 3D 6.1.0)"
"ABM-working-10-stochastic.nlogo3D"
"NinaExploPerturbNLCProtection"
"01/25/2022 11:17:10:001 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-49","49","-49","49"
"[run number]","gui-alpha","[step]","getSeed","getViability","getRemainingCellRatio"
"9","20","28","349585","87.63931104356637","98.7"
"12","30","14","461568","93.87550200803213","99.6"
"10","30","26","351736","88.54166666666666","98.4"
"11","30","21","541157","90.42338709677419","99.2"
"9","20","29","349585","87.19898605830166","98.625"
"12","30","15","461568","93.49246231155779","99.5"
"10","30","27","351736","87.97355708110857","98.32499999999999"
"11","30","22","541157","90.13622603430878","99.1"
"9","20","30","349585","86.78335870116692","98.55000000000001"
"12","30","16","461568","93.16067387477999","99.425"
"10","30","28","351736","87.40778427880946","98.275"
"11","30","23","541157","89.85360928823826","99.05000000000001"
"9","20","31","349585","86.39939101750824","98.52499999999999"
"10","30","29","351736","86.86354378818737","98.2"
"12","30","17","461568","92.80140951422099","99.325"
"11","30","24","541157","89.70922882427307","98.875"
"9","20","32","349585","85.97560975609755","98.4"
"10","30","30","351736","86.59189395870507","98.075"
"12","30","18","461568","92.44332493702771","99.25"
"11","30","25","541157","89.29926637996458","98.825"
"9","20","33","349585","85.5400254129606","98.375"
"10","30","31","351736","86.25350675847999","98.02499999999999"
"12","30","19","461568","92.16032266196117","99.175"
"11","30","26","541157","88.9564336372847","98.7"
"9","20","34","349585","85.14750762970499","98.3"
"10","30","32","351736","85.96580760398061","97.975"
"12","30","20","461568","91.93141704488148","99.15"
"11","30","27","541157","88.44399391789153","98.65"
"9","20","35","349585","84.95034377387319","98.175"
"10","30","33","351736","85.6996935648621","97.89999999999999"
"12","30","21","461568","91.50063051702396","99.125"
"11","30","28","541157","88.06083650190114","98.625"
"9","20","36","349585","84.58205912334353","98.1"
"10","30","34","351736","85.52799795448735","97.775"
"12","30","22","461568","91.06286291340571","99.02499999999999"
"9","20","37","349585","83.9326702371844","98.02499999999999"
"11","30","29","541157","87.6204972095383","98.55000000000001"
"10","30","35","351736","85.33026113671275","97.65"
"12","30","23","461568","90.4773932811316","98.97500000000001"
"9","20","38","349585","83.74648607206747","97.82499999999999"
"11","30","30","541157","87.17623158963941","98.45"
"10","30","36","351736","85.1025641025641","97.5"
"12","30","24","461568","90.26056159878573","98.825"
"9","20","39","349585","83.55078025070351","97.725"
"11","30","31","541157","86.77854055428426","98.32499999999999"
"10","30","37","351736","84.76753146673516","97.32499999999999"
"9","20","40","349585","83.10291858678956","97.65"
"12","30","25","461568","89.94682198024816","98.725"
"11","30","32","541157","86.59033078880407","98.25"
"10","30","38","351736","84.42559753276792","97.275"
"9","20","41","349585","82.88057406458226","97.55"
"12","30","26","461568","89.5590471363406","98.65"
"11","30","33","541157","86.16912888436067","98.15"
"10","30","39","351736","84.22136422136423","97.125"
"9","20","42","349585","82.45253976398152","97.45"
"11","30","34","541157","85.83822403674407","97.975"
"12","30","27","461568","89.3228506213543","98.575"
"10","30","40","351736","83.982460665463","96.925"
"9","20","43","349585","82.00976612695965","97.275"
"11","30","35","541157","85.51724137931035","97.875"
"12","30","28","461568","88.83532098452169","98.52499999999999"
"10","30","41","351736","83.83760020687872","96.675"
"9","20","44","349585","81.75971186004631","97.175"
"11","30","36","541157","85.27230887241114","97.775"
"10","30","42","351736","83.51022521356458","96.575"
"12","30","29","461568","88.46251588310038","98.375"
"9","20","45","349585","81.55114661169802","97.02499999999999"
"11","30","37","541157","84.93852459016394","97.6"
"10","30","43","351736","83.06138306138307","96.525"
"12","30","30","461568","88.09160305343512","98.25"
"9","20","46","349585","81.1549368393916","96.975"
"11","30","38","541157","84.58183683940483","97.45"
"10","30","44","351736","82.80601659751036","96.39999999999999"
"12","30","31","461568","87.6750700280112","98.175"
"9","20","47","349585","80.94622543950362","96.7"
"10","30","45","351736","82.55451713395638","96.3"
"11","30","39","541157","84.27543679342241","97.3"
"12","30","32","461568","87.4521805661821","98.02499999999999"
"9","20","48","349585","80.53830227743272","96.6"
"10","30","46","351736","82.39271781534461","96.125"
"11","30","40","541157","84.0792181069959","97.2"
"12","30","33","461568","87.12972420837589","97.89999999999999"
"9","20","49","349585","80.11923276308968","96.45"
"10","30","47","351736","82.08333333333333","96"
"11","30","41","541157","83.90834191555098","97.1"
"12","30","34","461568","86.66666666666667","97.875"
"9","20","50","349585","80.02597402597402","96.25"
"10","30","48","351736","81.85136897001304","95.875"
"11","30","42","541157","83.40633857253286","97.02499999999999"
"12","30","35","461568","86.06850715746421","97.8"
"9","20","51","349585","79.44920758638607","96.22500000000001"
"10","30","49","351736","81.65665011758557","95.675"
"11","30","43","541157","82.90796597061099","96.975"
"9","20","52","349585","79.08428720083248","96.1"
"12","30","36","461568","85.64483111566018","97.7"
"10","30","50","351736","81.33019114951558","95.475"
"11","30","44","541157","82.56264531128907","96.775"
"9","20","53","349585","78.56770833333333","96"
"12","30","37","461568","85.2202868852459","97.6"
"10","30","51","351736","81.21228024140646","95.275"
"11","30","45","541157","82.22509702457957","96.625"
"9","20","54","349585","78.20646506777894","95.89999999999999"
"12","30","38","461568","84.9153412006157","97.45"
"10","30","52","351736","80.84603258013662","95.15"
"11","30","46","541157","81.64638881698161","96.575"
"9","20","55","349585","77.99530148786218","95.775"
"12","30","39","461568","84.6390958129977","97.32499999999999"
"10","30","53","351736","80.47882136279927","95.025"
"11","30","47","541157","81.28564022809745","96.45"
"9","20","56","349585","77.73713091194146","95.675"
"12","30","40","461568","84.40957036274762","97.175"
"10","30","54","351736","80.24268003165392","94.77499999999999"
"9","20","57","349585","77.40585774058577","95.6"
"11","30","48","541157","80.87701089776856","96.35000000000001"
"12","30","41","461568","83.95983522142122","97.1"
"10","30","55","351736","79.95245641838352","94.65"
"9","20","58","349585","77.14659685863874","95.5"
"11","30","49","541157","80.54040010392309","96.22500000000001"
"12","30","42","461568","83.70293965961835","96.95"
"10","30","56","351736","79.79904812268641","94.55"
"9","20","59","349585","76.70945768928478","95.42500000000001"
"11","30","50","541157","80.31721268850754","96.15"
"12","30","43","461568","83.39788277820811","96.825"
"10","30","57","351736","79.46003176283747","94.45"
"9","20","60","349585","76.14053487152596","95.35"
"11","30","51","541157","80.11452368558042","96.05"
"12","30","44","461568","82.95454545454545","96.8"
"10","30","58","351736","79.15119363395226","94.25"
"9","20","61","349585","75.91911764705883","95.19999999999999"
"11","30","52","541157","79.91141219385096","95.95"
"12","30","45","461568","82.62668045501552","96.7"
"10","30","59","351736","79.06914893617021","94"
"9","20","62","349585","75.80305423907319","94.95"
"11","30","53","541157","79.61899791231733","95.8"
"12","30","46","461568","82.15671062839411","96.675"
"10","30","60","351736","78.87586574320724","93.85"
"9","20","63","349585","75.50751384128658","94.825"
"11","30","54","541157","79.23739879864195","95.72500000000001"
"12","30","47","461568","81.85348174993528","96.575"
"10","30","61","351736","78.64569448147161","93.77499999999999"
"9","20","64","349585","75.4492600422833","94.6"
"11","30","55","541157","78.92810457516339","95.625"
"12","30","48","461568","81.5966822187662","96.45"
"10","30","62","351736","78.22257806244995","93.675"
"9","20","65","349585","75.04635761589404","94.375"
"11","30","56","541157","78.54526425954998","95.55"
"10","30","63","351736","77.93527681198181","93.475"
"9","20","66","349585","74.82090740249403","94.22500000000001"
"12","30","49","461568","81.26135478847651","96.325"
"11","30","57","541157","78.3132530120482","95.45"
"9","20","67","349585","74.68085106382979","94"
"10","30","64","351736","77.6735459662289","93.27499999999999"
"12","30","50","461568","80.89420327527944","96.175"
"11","30","58","541157","78.14221988979271","95.275"
"9","20","68","349585","74.66027178257394","93.825"
"10","30","65","351736","77.49731471535983","93.10000000000001"
"12","30","51","461568","80.69216757741347","96.075"
"11","30","59","541157","77.75151037562385","95.175"
"9","20","69","349585","74.47944474105714","93.65"
"10","30","66","351736","77.30572734606078","92.975"
"12","30","52","461568","80.45288912024986","96.05"
"11","30","60","541157","77.47629083245522","94.89999999999999"
"9","20","70","349585","74.28418517527429","93.425"
"10","30","67","351736","77.17976318622173","92.9"
"12","30","53","461568","80.11985409067222","95.95"
"11","30","61","541157","77.13607594936708","94.8"
"9","20","71","349585","73.92703862660944","93.2"
"10","30","68","351736","76.99568500539374","92.7"
"12","30","54","461568","79.86419430660747","95.72500000000001"
"11","30","62","541157","76.89664287602433","94.575"
"9","20","72","349585","73.60774818401937","92.925"
"10","30","69","351736","76.87736358725013","92.55"
"12","30","55","461568","79.72796233324614","95.575"
"11","30","63","541157","76.5157532433148","94.425"
"9","20","73","349585","73.32074453736175","92.675"
"10","30","70","351736","76.58998646820027","92.375"
"9","20","74","349585","73.21428571428571","92.4"
"10","30","71","351736","76.22661968013011","92.225"
"11","30","64","541157","76.42535136568549","94.27499999999999"
"12","30","56","461568","79.38171338747708","95.42500000000001"
"9","20","75","349585","73.06022788931091","92.15"
"10","30","72","351736","75.98371777476255","92.125"
"12","30","57","461568","79.28590181149909","95.22500000000001"
"11","30","65","541157","76.35494155154092","94.1"
"9","20","76","349585","72.95238095238096","91.875"
"10","30","73","351736","75.72709975536831","91.975"
"11","30","66","541157","76.08521970705726","93.875"
"12","30","58","461568","78.78548895899054","95.1"
"10","30","74","351736","75.39552645935625","91.64999999999999"
"9","20","77","349585","72.94567294567294","91.57499999999999"
"11","30","67","541157","75.80042689434366","93.7"
"12","30","59","461568","78.56202264946009","94.925"
"10","30","75","351736","75.18447663295983","91.475"
"9","20","78","349585","72.82698108034","91.175"
"11","30","68","541157","75.40106951871658","93.5"
"12","30","60","461568","78.41688654353563","94.75"
"10","30","76","351736","74.93837304847986","91.27499999999999"
"9","20","79","349585","72.7997799779978","90.9"
"11","30","69","541157","75.18756698821008","93.30000000000001"
"12","30","61","461568","78.03590285110876","94.69999999999999"
"10","30","77","351736","74.84190266703327","90.925"
"9","20","80","349585","72.7448275862069","90.625"
"11","30","70","541157","75.08064516129032","93"
"12","30","62","461568","77.91589526580269","94.525"
"10","30","78","351736","74.93105350248207","90.64999999999999"
"9","20","81","349585","72.81795511221945","90.225"
"11","30","71","541157","74.79127390250471","92.825"
"12","30","63","461568","77.60996290408056","94.35"
"10","30","79","351736","74.76480354178196","90.35"
"9","20","82","349585","72.63363028953229","89.8"
"11","30","72","541157","74.33890987587695","92.65"
"10","30","80","351736","74.84713729849916","89.95"
"12","30","64","461568","77.42106659591403","94.22500000000001"
"9","20","83","349585","72.6510067114094","89.4"
"11","30","73","541157","74.06605305901462","92.35"
"10","30","81","351736","74.80446927374301","89.5"
"12","30","65","461568","77.14361560923813","94.175"
"9","20","84","349585","72.79370432827432","88.94999999999999"
"11","30","74","541157","73.8599348534202","92.10000000000001"
"9","20","85","349585","72.90194970330603","88.47500000000001"
"10","30","82","351736","74.69135802469135","89.1"
"12","30","66","461568","76.90058479532163","94.05"
"11","30","75","541157","73.93675027262813","91.7"
"9","20","86","349585","73.05832147937411","87.875"
"10","30","83","351736","74.54186636594305","88.675"
"12","30","67","461568","76.65867306155076","93.825"
"9","20","87","349585","73.00085984522786","87.225"
"11","30","76","541157","73.76196990424077","91.375"
"10","30","84","351736","74.2638731596829","88.3"
"12","30","68","461568","76.40779290098746","93.675"
"9","20","88","349585","73.06358381502889","86.5"
"10","30","85","351736","74.38087105038429","87.825"
"11","30","77","541157","73.5108427120505","91.07499999999999"
"12","30","69","461568","76.30522088353415","93.375"
"9","20","89","349585","73.28088578088578","85.8"
"10","30","86","351736","74.56366237482118","87.375"
"11","30","78","541157","73.57970215113072","90.64999999999999"
"12","30","70","461568","76.03971022269921","93.175"
"9","20","90","349585","73.5173223722842","85.15"
"10","30","87","351736","74.58309373202991","86.95"
"11","30","79","541157","73.53837628151842","90.225"
"12","30","71","461568","75.56512378902045","92.9"
"9","20","91","349585","73.87440758293839","84.39999999999999"
"10","30","88","351736","74.78286045165025","86.35000000000001"
"11","30","80","541157","73.52859135285914","89.625"
"12","30","72","461568","75.39125742039936","92.65"
"9","20","92","349585","74.303683737646","83.475"
"10","30","89","351736","74.89795918367346","85.75"
"11","30","81","541157","73.44188658057271","89.05"
"12","30","73","461568","75.43383947939263","92.2"
"9","20","93","349585","74.62189957652753","82.65"
"10","30","90","351736","75.12466999119977","85.225"
"11","30","82","541157","73.5993208828523","88.35"
"9","20","94","349585","74.98472816127062","81.85"
"12","30","74","461568","75.35364526659413","91.9"
"10","30","91","351736","75.49512267218445","84.575"
"11","30","83","541157","73.7247078939869","87.725"
"9","20","95","349585","75.39412673879443","80.875"
"12","30","75","461568","75.33460803059273","91.525"
"10","30","92","351736","75.61048243001787","83.95"
"11","30","84","541157","73.95923054837783","87.075"
"9","20","96","349585","75.99374021909233","79.875"
"10","30","93","351736","75.82582582582582","83.25"
"12","30","76","461568","75.26734302166163","91.175"
"11","30","85","541157","73.86658966214264","86.575"
"9","20","97","349585","76.43150901613413","79.025"
"10","30","94","351736","76.36529126213593","82.39999999999999"
"12","30","77","461568","75.09641873278237","90.75"
"11","30","86","541157","74.1926098341577","85.925"
"9","20","98","349585","77.06598334401025","78.05"
"10","30","95","351736","77.01501685565431","81.575"
"12","30","78","461568","75.18692882857934","90.275"
"11","30","87","541157","74.58174346932786","85.175"
"9","20","99","349585","77.91112552708401","77.075"
"10","30","96","351736","77.3374613003096","80.75"
"12","30","79","461568","75.10442773600668","89.775"
"11","30","88","541157","74.90381769754364","84.475"
"9","20","100","349585","78.26941986234021","76.275"
"10","30","97","351736","78.08390732623668","79.85"
"12","30","80","461568","75.1259093452714","89.35"
"11","30","89","541157","75.19402985074628","83.75"
"9","20","101","349585","79.09060736807169","75.325"
"10","30","98","351736","78.46738442051931","78.95"
"11","30","90","541157","75.6104914078987","82.92500000000001"
"12","30","81","461568","75.20382344672477","88.925"
"9","20","102","349585","79.61034598589184","74.425"
"10","30","99","351736","79.01985906470212","78.05"
"11","30","91","541157","76.00487210718636","82.1"
"9","20","103","349585","80.169779286927","73.625"
"12","30","82","461568","75.1558073654391","88.25"
"10","30","100","351736","79.57860615883307","77.125"
"9","20","104","349585","80.80495356037152","72.675"
"11","30","92","541157","76.31498000615196","81.27499999999999"
"12","30","83","461568","75.24921674736542","87.775"
"10","30","101","351736","80.3676953381484","76.14999999999999"
"9","20","105","349585","81.31753224119902","71.72500000000001"
"11","30","93","541157","76.71019900497512","80.4"
"12","30","84","461568","75.50961814527706","87.075"
"10","30","102","351736","80.90335436731982","75.275"
"9","20","106","349585","81.86309103740297","70.85000000000001"
"11","30","94","541157","77.00282752120641","79.57499999999999"
"12","30","85","461568","75.75932889788834","86.425"
"10","30","103","351736","81.6621803499327","74.3"
"9","20","107","349585","82.49374776705966","69.975"
"11","30","95","541157","77.46344564526383","78.64999999999999"
"12","30","86","461568","75.87412587412588","85.8"
"10","30","104","351736","82.49744114636643","73.275"
"9","20","108","349585","83.22463768115942","69"
"11","30","96","541157","77.98843187660668","77.8"
"10","30","105","351736","83.20663441603318","72.35000000000001"
"12","30","87","461568","76.10229276895943","85.05"
"9","20","109","349585","83.93382352941177","68"
"11","30","97","541157","78.22554436139096","76.925"
"10","30","106","351736","83.98177357167893","71.325"
"12","30","88","461568","76.43047731989327","84.325"
"9","20","110","349585","84.72998137802608","67.125"
"10","30","107","351736","84.80427046263344","70.25"
"11","30","98","541157","78.81383855024711","75.875"
"12","30","89","461568","76.80119581464872","83.625"
"9","20","111","349585","85.33182503770739","66.3"
"10","30","108","351736","85.74521833273187","69.27499999999999"
"11","30","99","541157","79.53255425709516","74.875"
"9","20","112","349585","85.97630875047764","65.425"
"12","30","90","461568","77.14371980676329","82.8"
"10","30","109","351736","86.44501278772378","68.425"
"11","30","100","541157","80.36560595802302","73.85000000000001"
"9","20","113","349585","86.50425367362722","64.64999999999999"
"12","30","91","461568","77.34065263799938","81.975"
"10","30","110","351736","87.12065136935603","67.55"
"9","20","114","349585","87.16242661448142","63.87500000000001"
"11","30","101","541157","81.17485400206115","72.775"
"12","30","92","461568","77.66810610734115","81.05"
"10","30","111","351736","87.61690983913206","66.825"
"9","20","115","349585","87.73248911753066","63.175000000000004"
"11","30","102","541157","81.93863319386332","71.7"
"12","30","93","461568","78.31100031162356","80.22500000000001"
"10","30","112","351736","88.22415751609239","66.025"
"9","20","116","349585","88.03999999999999","62.5"
"11","30","103","541157","82.73788468340997","70.675"
"10","30","113","351736","88.62504787437764","65.275"
"12","30","94","461568","78.84130982367759","79.4"
"9","20","117","349585","88.60145513338723","61.85000000000001"
"11","30","104","541157","83.48887293610912","69.65"
"10","30","114","351736","89.15989159891599","64.575"
"9","20","118","349585","89.15268112975849","61.075"
"12","30","95","461568","79.33884297520662","78.64999999999999"
"11","30","105","541157","84.06113537117903","68.7"
"10","30","115","351736","89.74960876369326","63.9"
"9","20","119","349585","89.66087675765095","60.45"
"12","30","96","461568","79.93569131832797","77.75"
"11","30","106","541157","84.6976401179941","67.80000000000001"
"10","30","116","351736","90.20537124802527","63.3"
"9","20","120","349585","89.89139515455304","59.85"
"12","30","97","461568","80.30549236269093","76.925"
"11","30","107","541157","85.26551982049364","66.85"
"10","30","117","351736","90.5103668261563","62.7"
"9","20","121","349585","90.13490725126475","59.3"
"12","30","98","461568","80.9335963182117","76.05"
"11","30","108","541157","86.00151745068285","65.9"
"10","30","118","351736","91.01531023368251","62.050000000000004"
"9","20","122","349585","90.86251067463706","58.550000000000004"
"12","30","99","461568","81.10889774236387","75.3"
"11","30","109","541157","86.7590454195535","64.95"
"9","20","123","349585","91.74946004319654","57.875"
"10","30","119","351736","91.36807817589576","61.4"
"11","30","110","541157","87.33930658356057","64.17500000000001"
"12","30","100","461568","81.51626970815163","74.52499999999999"
"9","20","124","349585","91.94250871080139","57.4"
"10","30","120","351736","91.64952694364459","60.775"
"9","20","125","349585","92.68400176289114","56.725"
"11","30","111","541157","88.07737860244768","63.324999999999996"
"12","30","101","461568","82.05563093622796","73.7"
"10","30","121","351736","91.78082191780823","60.224999999999994"
"9","20","126","349585","93.11111111111111","56.25"
"11","30","112","541157","88.65814696485623","62.6"
"10","30","122","351736","92.5398155909472","59.650000000000006"
"12","30","102","461568","82.778730703259","72.875"
"9","20","127","349585","93.67713004484305","55.75"
"11","30","113","541157","89.6398219344395","61.775000000000006"
"10","30","123","351736","92.89940828402366","59.150000000000006"
"12","30","103","461568","83.62877997914494","71.925"
"9","20","128","349585","94.33363553943789","55.15"
"11","30","114","541157","90.26694045174538","60.875"
"10","30","124","351736","93.14310051107326","58.699999999999996"
"12","30","104","461568","84.2716396903589","71.05"
"9","20","129","349585","94.43430656934306","54.800000000000004"
"10","30","125","351736","93.63987967339924","58.175"
"11","30","115","541157","90.85999169090154","60.175"
"9","20","130","349585","94.35520881138136","54.474999999999994"
"12","30","105","461568","84.55516014234875","70.25"
"10","30","126","351736","93.8961038961039","57.75"
"11","30","116","541157","91.20971117622436","59.724999999999994"
"9","20","131","349585","94.55468389478541","54.175"
"12","30","106","461568","85.33333333333334","69.375"
"10","30","127","351736","94.2844677137871","57.3"
"11","30","117","541157","91.41649048625793","59.12500000000001"
"9","20","132","349585","94.43413729128015","53.900000000000006"
"12","30","107","461568","86.18925831202046","68.425"
"10","30","128","351736","94.76923076923077","56.875"
"11","30","118","541157","91.79837676206749","58.525000000000006"
"9","20","133","349585","94.53781512605042","53.55"
"12","30","108","461568","86.77777777777777","67.5"
"10","30","129","351736","95.39007092198581","56.39999999999999"
"11","30","119","541157","91.77787343951786","58.074999999999996"
"9","20","134","349585","94.69234382339127","53.225"
"12","30","109","461568","87.28908886389202","66.675"
"10","30","130","351736","95.36541889483065","56.10000000000001"
"11","30","120","541157","92.47171453437772","57.45"
"9","20","135","349585","94.89120151371807","52.849999999999994"
"12","30","110","461568","87.74193548387098","65.875"
"10","30","131","351736","95.51770506499328","55.775"
"9","20","136","349585","94.62927756653993","52.6"
"11","30","121","541157","92.71290605794556","56.95"
"9","20","137","349585","95.02630320420852","52.275000000000006"
"12","30","111","461568","88.32565284178187","65.10000000000001"
"10","30","132","351736","95.89350180505414","55.400000000000006"
"11","30","122","541157","92.69911504424779","56.49999999999999"
"9","20","138","349585","94.94949494949495","51.975"
"10","30","133","351736","96.00725952813067","55.1"
"11","30","123","541157","92.91127953633527","56.074999999999996"
"12","30","112","461568","88.92773892773893","64.35"
"9","20","139","349585","95.11132623426913","51.65"
"10","30","134","351736","96.17137648131268","54.85"
"11","30","124","541157","92.99191374663073","55.65"
"12","30","113","461568","89.33751470011761","63.775000000000006"
"9","20","140","349585","95.32163742690058","51.300000000000004"
"10","30","135","351736","96.24025676295277","54.525"
"11","30","125","541157","93.43297101449275","55.2"
"12","30","114","461568","89.54455445544555","63.125"
"9","20","141","349585","95.53921568627452","51"
"10","30","136","351736","96.62973222530009","54.15"
"11","30","126","541157","93.16317228805833","54.85"
"9","20","142","349585","95.66074950690336","50.7"
"12","30","115","461568","90.16","62.5"
"10","30","137","351736","96.51324965132495","53.77499999999999"
"11","30","127","541157","93.17453046266606","54.574999999999996"
"9","20","143","349585","95.74257425742574","50.5"
"12","30","116","461568","90.4281098546042","61.9"
"10","30","138","351736","96.58239700374533","53.400000000000006"
"11","30","128","541157","93.45622119815668","54.25"
"9","20","144","349585","95.62841530054644","50.324999999999996"
"12","30","117","461568","91.02773246329528","61.3"
"10","30","139","351736","96.74528301886792","53"
"11","30","129","541157","93.86617100371747","53.800000000000004"
"9","20","145","349585","95.6043956043956","50.05"
"12","30","118","461568","91.30613926658427","60.675000000000004"
"10","30","140","351736","96.72985781990522","52.75"
"11","30","130","541157","94.23617619493908","53.349999999999994"
"9","20","146","349585","95.97585513078471","49.7"
"10","30","141","351736","96.66666666666667","52.5"
"12","30","119","461568","91.67707032875572","60.075"
"11","30","131","541157","94.37883797827114","52.925"
"9","20","147","349585","95.852301466869","49.425000000000004"
"10","30","142","351736","96.60287081339712","52.25"
"12","30","120","461568","92.4178601516428","59.35"
"11","30","132","541157","94.43122322703475","52.525"
"9","20","148","349585","96.18126272912424","49.1"
"10","30","143","351736","96.63461538461539","52"
"11","30","133","541157","94.9062950504565","52.025"
"12","30","121","461568","92.96974861525351","58.675"
"9","20","149","349585","96.16368286445012","48.875"
"10","30","144","351736","96.80696661828738","51.675000000000004"
"11","30","134","541157","95.25193798449612","51.6"
"9","20","150","349585","96.34585692228512","48.575"
"12","30","122","461568","93.4651762682717","58.15"
"9","20","151","349585","96.52849740932643","48.25"
"10","30","145","351736","96.55004859086492","51.449999999999996"
"11","30","135","541157","95.74987787005374","51.175000000000004"
"12","30","123","461568","94.01561144839549","57.65"
"9","20","152","349585","96.40625","48"
"10","30","146","351736","96.62756598240469","51.15"
"11","30","136","541157","95.97051597051596","50.875"
"12","30","124","461568","94.13309982486865","57.099999999999994"
"9","20","153","349585","96.44351464435147","47.8"
"10","30","147","351736","96.7996061053668","50.775000000000006"
"11","30","137","541157","96.14814814814815","50.625"
"12","30","125","461568","94.65075154730327","56.55"
"9","20","154","349585","96.32159747766684","47.575"
"10","30","148","351736","96.63865546218487","50.575"
"11","30","138","541157","96.18055555555556","50.4"
"12","30","126","461568","95.10022271714922","56.125"
"9","20","155","349585","95.88607594936708","47.4"
"10","30","149","351736","96.43034209221616","50.425"
"11","30","139","541157","96.1136023916293","50.175000000000004"
"12","30","127","461568","95.37909376401974","55.725"
"9","20","156","349585","95.81789306511381","47.225"
"10","30","150","351736","96.21513944223108","50.2"
"11","30","140","541157","96.09022556390977","49.875"
"9","20","157","349585","96.26666666666667","46.875"
"12","30","128","461568","95.7542908762421","55.35"
"10","30","151","351736","96.39097744360903","49.875"
"11","30","141","541157","96.06458123107971","49.55"
"9","20","158","349585","96.30620985010707","46.7"
"12","30","129","461568","95.86363636363636","55.00000000000001"
"10","30","152","351736","96.6161616161616","49.5"
"11","30","142","541157","96.24746450304261","49.3"
"9","20","159","349585","96.34211941904249","46.475"
"10","30","153","351736","96.55521783181358","49.35"
"12","30","130","461568","95.92863677950595","54.65"
"11","30","143","541157","96.57814096016342","48.949999999999996"
"9","20","160","349585","96.42663779101245","46.175"
"10","30","154","351736","96.63779928680592","49.075"
"12","30","131","461568","96.08294930875576","54.25"
"11","30","144","541157","96.55704008221994","48.65"
"9","20","161","349585","95.87404994571118","46.050000000000004"
"10","30","155","351736","96.92937563971341","48.85"
"12","30","132","461568","96.28597957288764","53.849999999999994"
"9","20","162","349585","95.95628415300547","45.75"
"11","30","145","541157","96.99326075686885","48.225"
"10","30","156","351736","97.12230215827337","48.65"
"9","20","163","349585","95.88815789473685","45.6"
"11","30","146","541157","97.0281543274244","47.949999999999996"
"12","30","133","461568","96.17358842743818","53.574999999999996"
"10","30","157","351736","97.16202270381838","48.449999999999996"
"9","20","164","349585","95.64738292011019","45.375"
"11","30","147","541157","97.06806282722513","47.75"
"12","30","134","461568","96.06373008434865","53.349999999999994"
"10","30","158","351736","97.30290456431536","48.199999999999996"
"9","20","165","349585","95.78947368421052","45.125"
"11","30","148","541157","97.0031545741325","47.55"
"12","30","135","461568","96.41340254837188","52.97500000000001"
"10","30","159","351736","97.29448491155047","48.05"
"9","20","166","349585","95.93314763231197","44.875"
"11","30","149","541157","96.94092827004219","47.4"
"12","30","136","461568","96.63187855787476","52.7"
"9","20","167","349585","96.24860022396416","44.65"
"10","30","160","351736","97.1875","48"
"11","30","150","541157","96.929592376919","47.225"
"12","30","137","461568","96.89885496183206","52.400000000000006"
"9","20","168","349585","96.01571268237934","44.55"
"10","30","161","351736","97.07724425887265","47.9"
"11","30","151","541157","96.65249734325187","47.05"
"9","20","169","349585","95.82628313592781","44.324999999999996"
"12","30","138","461568","96.65071770334929","52.25"
"10","30","162","351736","97.06190975865687","47.65"
"11","30","152","541157","96.36946075814203","46.825"
"9","20","170","349585","95.63492063492063","44.1"
"12","30","139","461568","96.92011549566891","51.949999999999996"
"10","30","163","351736","96.63335086796423","47.525"
"11","30","153","541157","97.14285714285714","46.375"
"9","20","171","349585","95.3409090909091","44"
"10","30","164","351736","96.71784012705135","47.225"
"12","30","140","461568","96.85686653771761","51.7"
"11","30","154","541157","97.29583558680368","46.225"
"9","20","172","349585","95.7593123209169","43.625"
"10","30","165","351736","97.11999999999999","46.875"
"12","30","141","461568","96.98296836982968","51.37500000000001"
"11","30","155","541157","97.38846572361263","45.95"
"9","20","173","349585","95.17241379310344","43.5"
"10","30","166","351736","96.89341189073379","46.675"
"11","30","156","541157","97.21615720524017","45.800000000000004"
"12","30","142","461568","97.1078431372549","51"
"9","20","174","349585","95.03750721292556","43.325"
"10","30","167","351736","96.82112068965517","46.400000000000006"
"11","30","157","541157","96.71951886276653","45.725"
"9","20","175","349585","95.0667440510737","43.075"
"12","30","143","461568","97.29064039408867","50.74999999999999"
"10","30","168","351736","96.96805630752571","46.175"
"9","20","176","349585","95.5477445811365","42.675000000000004"
"11","30","158","541157","96.3267543859649","45.6"
"12","30","144","461568","97.1824023727138","50.575"
"10","30","169","351736","97.1132897603486","45.9"
"9","20","177","349585","95.40906415538552","42.475"
"11","30","159","541157","96.31057268722468","45.4"
"12","30","145","461568","97.31209556993528","50.224999999999994"
"10","30","170","351736","96.77771709448389","45.775"
"9","20","178","349585","95.39279385705848","42.325"
"11","30","160","541157","96.56128674431503","45.074999999999996"
"12","30","146","461568","96.95304695304695","50.05"
"10","30","171","351736","96.6064586754242","45.675"
"9","20","179","349585","95.72700296735906","42.125"
"11","30","161","541157","96.5978806469604","44.824999999999996"
"10","30","172","351736","96.15806805708014","45.550000000000004"
"12","30","147","461568","97.03666499246609","49.775000000000006"
"9","20","180","349585","95.47349612864801","41.975"
"11","30","162","541157","96.8013468013468","44.55"
"9","20","181","349585","95.51166965888689","41.775"
"10","30","173","351736","95.86092715231787","45.300000000000004"
"12","30","148","461568","97.02770780856423","49.625"
"11","30","163","541157","96.61208356860531","44.275"
