"BehaviorSpace results (NetLogo 3D 6.1.0)"
"ABM-working-10-stochastic.nlogo3D"
"NinaExploPerturbLayers"
"01/25/2022 11:14:57:509 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-49","49","-49","49"
"[run number]","gui-layers","[step]","getSeed","getViability","getRemainingCellRatio"
"3","1","160","496093","95.81545064377683","46.6"
"1","1","164","5960","94.93036211699165","44.875"
"4","2","98","995375","79.59384212250245","76.325"
"2","1","156","971811","96.25448948178553","48.725"
"3","1","161","496093","95.47657512116317","46.425"
"1","1","165","5960","95.28883903533371","44.574999999999996"
"2","1","157","971811","96.2390520350335","48.525"
"1","1","166","5960","95.4185520361991","44.2"
"3","1","162","496093","95.44962080173349","46.150000000000006"
"4","2","99","995375","80.59900166389352","75.125"
"2","1","158","971811","96.07235142118863","48.375"
"1","1","167","5960","95.3951108584423","43.974999999999994"
"3","1","163","496093","95.21739130434783","46"
"1","1","168","5960","95.15116942384483","43.824999999999996"
"3","1","164","496093","95.45703338806787","45.675"
"2","1","159","971811","96.10793980280228","48.175000000000004"
"4","2","100","995375","81.49273893954745","74.02499999999999"
"1","1","169","5960","95.35283993115318","43.575"
"3","1","165","496093","95.59955995599559","45.45"
"2","1","160","971811","95.83333333333334","48"
"1","1","170","5960","95.33141210374639","43.375"
"3","1","166","496093","95.52733296521258","45.275"
"4","2","101","995375","82.48200205690777","72.925"
"2","1","161","971811","96.07124148768989","47.725"
"1","1","171","5960","95.25737420474263","43.225"
"3","1","167","496093","95.83564686285398","45.025"
"2","1","162","971811","96.25527426160338","47.4"
"1","1","172","5960","95.00870574579223","43.075"
"3","1","168","496093","95.70791527313266","44.85"
"4","2","102","995375","83.37979094076655","71.75"
"2","1","163","971811","96.34727368978295","47.225"
"1","1","173","5960","95.1518691588785","42.8"
"3","1","169","496093","95.58165548098434","44.7"
"2","1","164","971811","96.75186368477104","46.949999999999996"
"1","1","174","5960","95.12338425381903","42.55"
"3","1","170","496093","95.23275378575434","44.574999999999996"
"4","2","103","995375","83.96326386435888","70.775"
"2","1","165","971811","96.8482905982906","46.800000000000004"
"1","1","175","5960","95.2212389380531","42.375"
"3","1","171","496093","95.21665728756331","44.425"
"1","1","176","5960","95.32544378698225","42.25"
"2","1","166","971811","96.46302250803859","46.650000000000006"
"3","1","172","496093","94.91525423728814","44.25"
"4","2","104","995375","84.72570813911796","69.72500000000001"
"1","1","177","5960","95.19287833827893","42.125"
"2","1","167","971811","96.39397201291712","46.45"
"3","1","173","496093","94.94605337876206","44.025"
"1","1","178","5960","95.05658129839189","41.975"
"2","1","168","971811","96.22234214786832","46.325"
"3","1","174","496093","95.14840182648402","43.8"
"4","2","105","995375","85.79752367079388","68.65"
"1","1","179","5960","94.6236559139785","41.85"
"2","1","169","971811","96.09544468546638","46.1"
"3","1","175","496093","95.40493968983344","43.525000000000006"
"1","1","180","5960","94.4877171959257","41.725"
"2","1","170","971811","95.91503267973856","45.9"
"3","1","176","496093","95.3260242354299","43.325"
"4","2","106","995375","86.4625599409812","67.77499999999999"
"1","1","181","5960","94.29429429429429","41.625"
"3","1","177","496093","95.36500579374277","43.15"
"2","1","171","971811","95.72602739726027","45.625"
"1","1","182","5960","94.43436176648518","41.325"
"3","1","178","496093","95.3962703962704","42.9"
"2","1","172","971811","95.81958195819583","45.45"
"4","2","107","995375","87.20626631853786","67.025"
"1","1","183","5960","94.57647775746496","41.025"
"3","1","179","496093","95.32437171244887","42.775"
"2","1","173","971811","95.91611479028698","45.300000000000004"
"1","1","184","5960","94.54322501532802","40.775"
"3","1","180","496093","95.07620164126612","42.65"
"2","1","174","971811","95.84947426674046","45.175"
"1","1","185","5960","94.51970443349754","40.6"
"4","2","108","995375","87.73584905660378","66.25"
"3","1","181","496093","95.11189634864546","42.449999999999996"
"2","1","175","971811","95.72459744586341","45.025"
"1","1","186","5960","94.25571340333539","40.475"
"3","1","182","496093","94.97635933806147","42.3"
"1","1","187","5960","94.06307977736549","40.425"
"2","1","176","971811","95.65701559020044","44.9"
"4","2","109","995375","88.20610687022901","65.5"
"3","1","183","496093","94.60900473933648","42.199999999999996"
"1","1","188","5960","94.09571162212555","40.225"
"2","1","177","971811","95.59151785714286","44.800000000000004"
"3","1","184","496093","94.97607655502392","41.8"
"1","1","189","5960","93.95638629283489","40.125"
"2","1","178","971811","95.40873460246361","44.65"
"4","2","110","995375","88.84169884169884","64.75"
"3","1","185","496093","95.30403371462974","41.525"
"1","1","190","5960","94.17658108954289","39.925"
"2","1","179","971811","95.16582349634626","44.474999999999994"
"3","1","186","496093","95.69696969696969","41.25"
"1","1","191","5960","94.09918392969242","39.825"
"2","1","180","971811","94.86166007905138","44.275"
"4","2","111","995375","89.22716627634661","64.05"
"3","1","187","496093","95.80036518563602","41.075"
"1","1","192","5960","93.89168765743074","39.7"
"2","1","181","971811","94.8471121177803","44.15"
"3","1","188","496093","95.90964590964592","40.949999999999996"
"1","1","193","5960","93.87239418825017","39.574999999999996"
"2","1","182","971811","94.32140829074389","44.025"
"3","1","189","496093","95.95340282035562","40.775"
"1","1","194","5960","93.91634980988593","39.45"
"4","2","112","995375","89.94082840236686","63.375"
"2","1","183","971811","94.3557582668187","43.85"
"3","1","190","496093","95.57467732022127","40.675"
"1","1","195","5960","93.88924252068746","39.275"
"2","1","184","971811","94.21866056096165","43.675000000000004"
"3","1","191","496093","95.80505860579889","40.525"
"1","1","196","5960","93.80191693290735","39.125"
"4","2","113","995375","90.44585987261146","62.8"
"2","1","185","971811","94.13456009200691","43.475"
"3","1","192","496093","95.48546691403834","40.425"
"1","1","197","5960","93.64569961489089","38.95"
"2","1","186","971811","93.8328530259366","43.375"
"3","1","193","496093","95.09621353196772","40.275"
"1","1","198","5960","93.5006435006435","38.85"
"4","2","114","995375","91.19903108599112","61.925"
"2","1","187","971811","93.86574074074075","43.2"
"3","1","194","496093","95.32127261384903","40.075"
"1","1","199","5960","93.28599096191091","38.725"
"1","1","200","5960","93.7012987012987","38.5"
"3","1","195","496093","95.11889862327911","39.95"
"2","1","188","971811","93.72457873329459","43.025000000000006"
"4","2","115","995375","91.81669394435352","61.1"
"1","1","201","5960","93.36801040312093","38.45"
"3","1","196","496093","95.10971786833856","39.875"
"2","1","189","971811","93.76093294460641","42.875"
"1","1","202","5960","93.28114807566863","38.324999999999996"
"3","1","197","496093","95.34298300818125","39.725"
"2","1","190","971811","93.9695550351288","42.699999999999996"
"1","1","203","5960","93.45121152586772","38.175"
"3","1","198","496093","95.14501891551072","39.65"
"4","2","116","995375","92.33954451345755","60.375"
"2","1","191","971811","94.00352733686067","42.525"
"3","1","199","496093","95.06641366223909","39.525"
"1","1","204","5960","93.49967170059094","38.074999999999996"
"2","1","192","971811","93.80530973451327","42.375"
"3","1","200","496093","95.24111675126903","39.4"
"1","1","205","5960","93.47396176664469","37.925"
"4","2","117","995375","93.0008382229673","59.650000000000006"
"2","1","193","971811","93.84979302188054","42.275"
"1","1","206","5960","93.58465608465607","37.8"
"3","1","201","496093","95.22597071928708","39.275"
"2","1","194","971811","93.52731591448931","42.1"
"3","1","202","496093","95.27156549520767","39.125"
"1","1","207","5960","93.82879893828799","37.675"
"4","2","118","995375","93.4065934065934","59.150000000000006"
"3","1","203","496093","94.93914157591288","39.025"
"2","1","195","971811","93.10344827586206","42.05"
"1","1","208","5960","93.54624085163007","37.574999999999996"
"3","1","204","496093","94.801026957638","38.95"
"1","1","209","5960","93.72077488309954","37.425000000000004"
"2","1","196","971811","93.14251639833036","41.925000000000004"
"4","2","119","995375","93.6541737649063","58.699999999999996"
"1","1","210","5960","93.57429718875501","37.35"
"3","1","205","496093","94.78764478764478","38.85"
"2","1","197","971811","93.30143540669856","41.8"
"1","1","211","5960","93.67429340511441","37.15"
"3","1","206","496093","94.64516129032258","38.75"
"2","1","198","971811","93.04556354916068","41.699999999999996"
"4","2","120","995375","94.067067927773","58.15"
"1","1","212","5960","93.46801346801347","37.125"
"3","1","207","496093","94.68911917098445","38.6"
"2","1","199","971811","92.96452194828623","41.575"
"1","1","213","5960","93.46361185983828","37.1"
"3","1","208","496093","94.35431537962361","38.525"
"2","1","200","971811","92.93478260869566","41.4"
"1","1","214","5960","93.51789331532748","37.025000000000006"
"4","2","121","995375","94.275802254987","57.65"
"3","1","209","496093","94.25962165688193","38.324999999999996"
"2","1","201","971811","92.85714285714286","41.3"
"1","1","215","5960","93.37837837837839","37"
"3","1","210","496093","94.12148922273023","38.275"
"2","1","202","971811","92.60606060606061","41.25"
"1","1","216","5960","93.1710615280595","36.975"
"3","1","211","496093","94.36435124508519","38.15"
"4","2","122","995375","94.61235216819975","57.074999999999996"
"2","1","203","971811","92.34972677595628","41.175"
"1","1","217","5960","93.15718157181571","36.9"
"3","1","212","496093","94.28759028233749","38.074999999999996"
"2","1","204","971811","92.19987812309567","41.025"
"1","1","218","5960","93.01221166892809","36.85"
"4","2","123","995375","95.04205400619743","56.474999999999994"
"3","1","213","496093","94.14088215931534","37.974999999999994"
"2","1","205","971811","92.41126070991432","40.849999999999994"
"1","1","219","5960","92.86684782608695","36.8"
"3","1","214","496093","94.24603174603175","37.8"
"1","1","220","5960","92.85228046289993","36.725"
"2","1","206","971811","92.26044226044226","40.699999999999996"
"3","1","215","496093","94.10205434062293","37.724999999999994"
"4","2","124","995375","95.53372041089773","55.974999999999994"
"1","1","221","5960","92.50170415814588","36.675000000000004"
"2","1","207","971811","92.00492004920049","40.65"
"3","1","216","496093","93.94544244843645","37.574999999999996"
"1","1","222","5960","92.28142076502732","36.6"
"2","1","208","971811","92.33147804576376","40.425"
"3","1","217","496093","93.67088607594937","37.525"
"1","1","223","5960","92.38683127572016","36.449999999999996"
"4","2","125","995375","95.77338129496404","55.60000000000001"
"2","1","209","971811","92.1264724116553","40.325"
"3","1","218","496093","93.77510040160642","37.35"
"1","1","224","5960","92.37637362637363","36.4"
"2","1","210","971811","92.28855721393035","40.2"
"3","1","219","496093","93.82135661517798","37.225"
"1","1","225","5960","92.35537190082644","36.3"
"4","2","126","995375","95.92391304347827","55.2"
"2","1","211","971811","92.3125","40"
"3","1","220","496093","93.53970390309556","37.15"
"1","1","226","5960","92.32895646164478","36.175000000000004"
"2","1","212","971811","92.23057644110276","39.900000000000006"
"3","1","221","496093","93.5266351989211","37.075"
"1","1","227","5960","92.44629244629245","36.075"
"2","1","213","971811","92.1531701192718","39.825"
"4","2","127","995375","96.34536317953403","54.725"
"3","1","222","496093","93.3108108108108","37"
"1","1","228","5960","92.41475295755045","35.925000000000004"
"2","1","214","971811","92.19143576826197","39.7"
"3","1","223","496093","93.69063772048847","36.85"
"1","1","229","5960","92.80223619846262","35.775"
"2","1","215","971811","92.11853720050442","39.65"
"3","1","224","496093","93.5374149659864","36.75"
"4","2","128","995375","96.64213431462741","54.35"
"1","1","230","5960","92.57182901191311","35.675000000000004"
"2","1","216","971811","92.22503160556258","39.550000000000004"
"3","1","225","496093","93.58361774744027","36.625"
"1","1","231","5960","92.69662921348315","35.6"
"2","1","217","971811","92.39543726235742","39.45"
"3","1","226","496093","93.49760438056126","36.525"
"1","1","232","5960","92.48067463106115","35.575"
"4","2","129","995375","96.58356417359187","54.15"
"3","1","227","496093","93.6082474226804","36.375"
"2","1","218","971811","92.25888324873097","39.4"
"1","1","233","5960","92.46478873239437","35.5"
"3","1","228","496093","93.65954514128188","36.275"
"1","1","234","5960","92.7208480565371","35.375"
"2","1","219","971811","92.17557251908397","39.300000000000004"
"4","2","130","995375","96.298010180472","54.025"
"3","1","229","496093","93.71546961325967","36.199999999999996"
"1","1","235","5960","92.84195605953225","35.275"
"2","1","220","971811","91.96940726577438","39.225"
"3","1","230","496093","93.56401384083046","36.125"
"1","1","236","5960","92.67945984363894","35.175"
"2","1","221","971811","91.64007657945118","39.175"
"4","2","131","995375","96.14491407338596","53.825"
"3","1","231","496093","93.6761640027797","35.975"
"1","1","237","5960","92.3076923076923","35.099999999999994"
"2","1","222","971811","91.55470249520154","39.074999999999996"
"3","1","232","496093","93.65411436541143","35.85"
"1","1","238","5960","92.13161659513591","34.949999999999996"
"2","1","223","971811","91.47435897435898","39"
"3","1","233","496093","93.69747899159664","35.699999999999996"
"1","1","239","5960","92.0487106017192","34.9"
"4","2","132","995375","96.1214953271028","53.5"
"2","1","224","971811","91.41025641025641","39"
"3","1","234","496093","93.60505973295854","35.575"
"1","1","240","5960","91.82795698924731","34.875"
"2","1","225","971811","91.32947976878613","38.925"
"3","1","235","496093","93.58703312191685","35.475"
"1","1","241","5960","91.88801148600143","34.825"
"4","2","133","995375","96.10145608266792","53.225"
"2","1","226","971811","91.11397295556986","38.824999999999996"
"3","1","236","496093","93.63507779349364","35.35"
"1","1","242","5960","92.0028818443804","34.699999999999996"
"2","1","227","971811","91.03803997421018","38.775"
"3","1","237","496093","93.34748761500354","35.325"
"1","1","243","5960","91.991341991342","34.65"
"4","2","134","995375","96.03212092583846","52.925"
"3","1","238","496093","93.13031161473087","35.3"
"2","1","228","971811","90.89147286821705","38.7"
"1","1","244","5960","91.84115523465704","34.625"
"3","1","239","496093","93.16725978647686","35.125"
"1","1","245","5960","92.04052098408104","34.55"
"2","1","229","971811","90.93851132686083","38.625"
"4","2","135","995375","95.78598484848484","52.800000000000004"
"3","1","240","496093","93.08131241084166","35.05"
"1","1","246","5960","91.88405797101449","34.5"
"2","1","230","971811","90.96228868660599","38.45"
"1","1","247","5960","92.00581395348837","34.4"
"3","1","241","496093","93.13304721030042","34.949999999999996"
"2","1","231","971811","90.8203125","38.4"
"3","1","242","496093","93.25197415649676","34.825"
"1","1","248","5960","91.84861717612809","34.35"
"4","2","136","995375","95.99427753934192","52.425"
"2","1","232","971811","90.7250163291966","38.275"
"3","1","243","496093","92.95470884255931","34.775"
"1","1","249","5960","91.81884587289993","34.225"
"2","1","233","971811","90.38587311968607","38.224999999999994"
"3","1","244","496093","92.79538904899135","34.699999999999996"
"1","1","250","5960","91.94729136163983","34.150000000000006"
"4","2","137","995375","95.87727708533077","52.15"
"2","1","234","971811","90.36697247706422","38.15"
"1","1","251","5960","91.72161172161172","34.125"
"3","1","245","496093","92.71284271284271","34.65"
"2","1","235","971811","90.52007899934166","37.974999999999994"
"3","1","246","496093","92.63005780346822","34.599999999999994"
"1","1","252","5960","91.7828319882612","34.075"
"4","2","138","995375","96.28019323671498","51.74999999999999"
"2","1","236","971811","90.62087186261559","37.85"
"3","1","247","496093","92.47467438494935","34.55"
"1","1","253","5960","91.85022026431719","34.050000000000004"
"2","1","237","971811","90.60225016545334","37.775"
"3","1","248","496093","92.25759768451519","34.55"
"1","1","254","5960","91.98529411764706","34"
"3","1","249","496093","92.17391304347827","34.5"
"1","1","255","5960","92.0412675018423","33.925"
"2","1","238","971811","90.69148936170212","37.6"
"4","2","139","995375","96.2172647914646","51.55"
"3","1","250","496093","92.30210602759622","34.425"
"1","1","256","5960","91.95571955719556","33.875"
"2","1","239","971811","90.47936085219706","37.55"
"3","1","251","496093","92.49817916970139","34.325"
"1","1","257","5960","91.66051660516605","33.875"
"2","1","240","971811","90.4539385847797","37.45"
"4","2","140","995375","96.19883040935673","51.300000000000004"
"3","1","252","496093","92.34135667396062","34.275"
"1","1","258","5960","91.50664697193501","33.85"
"2","1","241","971811","90.50802139037432","37.4"
"3","1","253","496093","92.40321402483565","34.225"
"1","1","259","5960","91.77168272794663","33.725"
"2","1","242","971811","90.49531459170014","37.35"
"4","2","141","995375","96.27815866797258","51.05"
"3","1","254","496093","92.39766081871345","34.2"
"1","1","260","5960","91.61721068249258","33.7"
"2","1","243","971811","90.40912139503689","37.275000000000006"
"3","1","255","496093","92.32456140350878","34.2"
"1","1","261","5960","91.94630872483222","33.525"
"2","1","244","971811","90.19476158495635","37.225"
"3","1","256","496093","92.52199413489735","34.1"
"4","2","142","995375","96.3126843657817","50.849999999999994"
"1","1","262","5960","92.00896191187454","33.475"
"2","1","245","971811","90.29649595687331","37.1"
"3","1","257","496093","92.43759177679883","34.050000000000004"
"1","1","263","5960","91.84131736526946","33.4"
"2","1","246","971811","90.39242219215156","36.95"
"3","1","258","496093","92.63622974963181","33.95"
"1","1","264","5960","91.81681681681681","33.300000000000004"
"4","2","143","995375","96.23948540326572","50.525"
"2","1","247","971811","90.3728813559322","36.875"
"3","1","259","496093","92.55711127487103","33.925"
"1","1","265","5960","91.44144144144144","33.300000000000004"
"2","1","248","971811","90.2919212491514","36.825"
"3","1","260","496093","92.75683665927569","33.825"
"1","1","266","5960","91.64156626506023","33.2"
"4","2","144","995375","96.22266401590457","50.3"
"3","1","261","496093","92.75147928994083","33.800000000000004"
"2","1","249","971811","90.2787219578518","36.775000000000006"
"1","1","267","5960","91.70437405731523","33.15"
"3","1","262","496093","92.7353595255745","33.725"
"2","1","250","971811","90.32697547683924","36.7"
"1","1","268","5960","91.69811320754717","33.125"
"3","1","263","496093","92.79346210995543","33.650000000000006"
"2","1","251","971811","90.44368600682594","36.625"
"4","2","145","995375","96.25748502994011","50.1"
"1","1","269","5960","91.67297501892506","33.025"
"3","1","264","496093","92.93154761904762","33.6"
"2","1","252","971811","90.56087551299589","36.55"
"1","1","270","5960","91.5909090909091","33"
"3","1","265","496093","92.83047050037341","33.475"
"2","1","253","971811","90.6100068540096","36.475"
"1","1","271","5960","91.64768413059986","32.925"
"4","2","146","995375","96.19238476953907","49.9"
"3","1","266","496093","92.88922155688623","33.4"
"2","1","254","971811","90.66575154426904","36.425000000000004"
"1","1","272","5960","91.77456207159177","32.824999999999996"
"3","1","267","496093","93.01801801801803","33.300000000000004"
"2","1","255","971811","90.76498966230187","36.275"
"1","1","273","5960","91.76201372997713","32.775"
"4","2","147","995375","95.67404426559357","49.7"
"3","1","268","496093","93.15274642588413","33.225"
"2","1","256","971811","90.88397790055248","36.199999999999996"
"1","1","274","5960","91.7557251908397","32.75"
"3","1","269","496093","93.42900302114803","33.1"
"2","1","257","971811","91.06648199445983","36.1"
"1","1","275","5960","91.66666666666666","32.7"
"3","1","270","496093","93.42403628117914","33.074999999999996"
"4","2","148","995375","95.75328614762387","49.45"
"1","1","276","5960","91.87739463601532","32.625"
"2","1","258","971811","90.91539528432733","36.05"
"3","1","271","496093","93.63636363636364","33"
"1","1","277","5960","91.80076628352491","32.625"
"2","1","259","971811","90.90277777777777","36"
"3","1","272","496093","93.62670713201821","32.95"
"1","1","278","5960","91.55794320798158","32.574999999999996"
"4","2","149","995375","95.78466226510919","49.225"
"2","1","260","971811","90.95966620305981","35.949999999999996"
"3","1","273","496093","93.76425855513308","32.875"
"1","1","279","5960","91.76923076923077","32.5"
"2","1","261","971811","90.93444909344491","35.85"
"3","1","274","496093","93.83561643835617","32.85"
"1","1","280","5960","92.05246913580247","32.4"
"3","1","275","496093","93.75476009139375","32.824999999999996"
"2","1","262","971811","91.06145251396647","35.8"
"4","2","150","995375","96.16564417177914","48.9"
"1","1","281","5960","92.12355212355212","32.375"
"3","1","276","496093","93.45011424219345","32.824999999999996"
"2","1","263","971811","91.05520614954578","35.775"
"1","1","282","5960","92.25406661502711","32.275"
"3","1","277","496093","93.4451219512195","32.800000000000004"
"2","1","264","971811","91.04268719384184","35.725"
"4","2","151","995375","96.24871531346352","48.65"
"1","1","283","5960","91.93798449612403","32.25"
"3","1","278","496093","93.36384439359267","32.775"
"2","1","265","971811","90.81990189208129","35.675000000000004"
"1","1","284","5960","91.85415050426687","32.225"
"3","1","279","496093","93.56814701378255","32.65"
"2","1","266","971811","90.73684210526316","35.625"
"1","1","285","5960","91.84782608695652","32.2"
"4","2","152","995375","95.97107438016529","48.4"
"3","1","280","496093","93.40490797546013","32.6"
"1","1","286","5960","91.98443579766537","32.125"
"2","1","267","971811","90.72382290934645","35.575"
"3","1","281","496093","93.39984650805833","32.574999999999996"
"1","1","287","5960","91.97819314641744","32.1"
"2","1","268","971811","90.8515130190007","35.525"
"3","1","282","496093","93.53348729792148","32.475"
"4","2","153","995375","96.10995850622407","48.199999999999996"
"1","1","288","5960","91.73811379579111","32.074999999999996"
"2","1","269","971811","90.90267983074753","35.449999999999996"
"3","1","283","496093","93.59567901234568","32.4"
"1","1","289","5960","91.72521467603435","32.025"
"2","1","270","971811","91.0891089108911","35.35"
"3","1","284","496093","93.59073359073359","32.375"
"4","2","154","995375","96.24608967674662","47.949999999999996"
"1","1","290","5960","91.640625","32"
"2","1","271","971811","91.14730878186968","35.3"
"3","1","285","496093","93.50348027842227","32.324999999999996"
"1","1","291","5960","91.84952978056427","31.900000000000002"
"2","1","272","971811","91.21190644932672","35.275"
"3","1","286","496093","93.49845201238391","32.300000000000004"
"1","1","292","5960","91.91522762951334","31.85"
"4","2","155","995375","96.18798955613576","47.875"
"3","1","287","496093","93.49341595662277","32.275"
"2","1","273","971811","91.20567375886525","35.25"
"1","1","293","5960","92.13217938630999","31.775"
"3","1","288","496093","93.78399378399378","32.175"
"2","1","274","971811","91.25177809388336","35.15"
"1","1","294","5960","92.34411996842937","31.674999999999997"
"4","2","156","995375","96.43044619422571","47.625"
"3","1","289","496093","93.92996108949416","32.125"
"2","1","275","971811","91.50606709493219","35.025"
"1","1","295","5960","92.55740300870943","31.574999999999996"
"3","1","290","496093","93.92996108949416","32.125"
"2","1","276","971811","91.35714285714286","35"
"1","1","296","5960","92.47226624405705","31.55"
"3","1","291","496093","93.99844115354638","32.074999999999996"
"4","2","157","995375","96.15384615384616","47.449999999999996"
"2","1","277","971811","91","35"
"1","1","297","5960","92.53968253968254","31.5"
"3","1","292","496093","94.0625","32"
"2","1","278","971811","90.85714285714286","35"
"1","1","298","5960","92.68680445151033","31.45"
"3","1","293","496093","94.05320813771519","31.95"
"2","1","279","971811","90.83750894774518","34.925"
"1","1","299","5960","92.76054097056485","31.424999999999997"
"4","2","158","995375","96.24139756484912","47.225"
"3","1","294","496093","94.05320813771519","31.95"
"1","1","300","5960","92.67515923566879","31.4"
"2","1","280","971811","90.81779053084648","34.849999999999994"
"3","1","295","496093","93.89193422083008","31.924999999999997"
"1","1","301","5960","92.35668789808918","31.4"
"2","1","281","971811","90.87643678160919","34.8"
"4","2","159","995375","96.48936170212767","47"
"3","1","296","496093","93.96078431372548","31.874999999999996"
"1","1","302","5960","92.11783439490446","31.4"
"2","1","282","971811","90.86987778576564","34.775"
"3","1","297","496093","93.86792452830188","31.8"
"1","1","303","5960","92.11783439490446","31.4"
"2","1","283","971811","90.79136690647482","34.75"
"4","2","160","995375","96.37333333333333","46.875"
"3","1","298","496093","93.92744479495269","31.7"
"1","1","304","5960","92.33226837060703","31.3"
"2","1","284","971811","90.76479076479076","34.65"
"3","1","299","496093","93.84372533543804","31.674999999999997"
"1","1","305","5960","92.32000000000001","31.25"
"2","1","285","971811","90.96167751265365","34.575"
"3","1","300","496093","93.75","31.6"
"1","1","306","5960","92.16","31.25"
"4","2","161","995375","96.24664879356568","46.625"
"2","1","286","971811","90.88277858176555","34.55"
"3","1","301","496093","93.6658749010293","31.574999999999996"
"1","1","307","5960","92.1537229783827","31.225"
"2","1","287","971811","90.94202898550725","34.5"
"3","1","302","496093","93.7351308485329","31.525"
"1","1","308","5960","92.30152365677627","31.175000000000004"
"4","2","162","995375","96.23453469607315","46.475"
"2","1","288","971811","91.06753812636165","34.425"
"3","1","303","496093","93.65079365079364","31.5"
"1","1","309","5960","92.44372990353698","31.1"
"2","1","289","971811","91.2","34.375"
"3","1","304","496093","93.56120826709062","31.45"
"1","1","310","5960","92.4315619967794","31.05"
"4","2","163","995375","96.32829373650108","46.300000000000004"
"2","1","290","971811","90.82301529497451","34.325"
"3","1","305","496093","93.47653142402545","31.424999999999997"
"1","1","311","5960","92.57465698143665","30.975"
"2","1","291","971811","90.87591240875912","34.25"
"3","1","306","496093","93.76996805111821","31.3"
"1","1","312","5960","92.78768233387358","30.85"
"5","2","0","705676","100","100"
"2","1","292","971811","91.00219458668617","34.175"
"3","1","307","496093","93.8449240607514","31.275"
"4","2","164","995375","96.04336043360433","46.125"
"3","1","308","496093","93.76498800959233","31.275"
"2","1","293","971811","90.77598828696925","34.150000000000006"
"3","1","309","496093","93.68505195843325","31.275"
"2","1","294","971811","90.975788701394","34.075"
"4","2","165","995375","95.971692977681","45.925"
"3","1","310","496093","93.76","31.25"
"2","1","295","971811","90.82232011747429","34.050000000000004"
"5","2","1","705676","99.15","100"
"3","1","311","496093","93.76","31.25"
"2","1","296","971811","90.94922737306842","33.975"
"4","2","166","995375","95.90387766247952","45.775"
"3","1","312","496093","93.76","31.25"
"6","2","0","808118","100","100"
"2","1","297","971811","90.94922737306842","33.975"
"2","1","298","971811","91.1504424778761","33.900000000000006"
"4","2","167","995375","96.26373626373626","45.5"
"2","1","299","971811","91.21771217712177","33.875"
"5","2","2","705676","98.625","100"
"2","1","300","971811","91.42011834319527","33.800000000000004"
"4","2","168","995375","96.18362831858407","45.2"
"6","2","1","808118","99.5","100"
"2","1","301","971811","91.48148148148148","33.75"
"2","1","302","971811","91.82156133828995","33.625"
"4","2","169","995375","95.88888888888889","45"
"2","1","303","971811","91.88384214445271","33.575"
"2","1","304","971811","91.73492181682799","33.575"
"5","2","3","705676","97.99949987496875","99.97500000000001"
"4","2","170","995375","96.14309670206819","44.725"
"2","1","305","971811","91.94029850746269","33.5"
"6","2","2","808118","98.85000000000001","100"
"2","1","306","971811","92.21556886227546","33.4"
"4","2","171","995375","96.34420697412823","44.45"
"2","1","307","971811","92.20389805097452","33.35"
"2","1","308","971811","92.26726726726727","33.300000000000004"
"5","2","4","705676","97.69884942471235","99.95"
"4","2","172","995375","96.21682665160925","44.275"
"2","1","309","971811","92.26726726726727","33.300000000000004"
"6","2","3","808118","98.5","100"
"2","1","310","971811","92.26145755071374","33.275"
"2","1","311","971811","92.60935143288084","33.15"
"4","2","173","995375","96.19534355479841","44.025"
"2","1","312","971811","92.81934996220711","33.074999999999996"
"5","2","5","705676","97.27227227227228","99.9"
"4","2","174","995375","96.17142857142858","43.75"
"6","2","4","808118","98","100"
"4","2","175","995375","95.98393574297188","43.575"
"5","2","6","705676","96.92038057085628","99.85000000000001"
"4","2","176","995375","96.01386481802426","43.275000000000006"
"6","2","5","808118","97.77444361090272","99.97500000000001"
"4","2","177","995375","95.937318630296","43.075"
"5","2","7","705676","96.39459188783175","99.85000000000001"
"4","2","178","995375","96.03035610040864","42.825"
"6","2","6","808118","97.47373686843422","99.95"
"4","2","179","995375","96.24192601291838","42.575"
"5","2","8","705676","96.01703406813627","99.8"
"4","2","180","995375","96.57007687758723","42.275"
"6","2","7","808118","96.8984492246123","99.95"
"4","2","181","995375","96.37982195845697","42.125"
"5","2","9","705676","95.46479579052868","99.775"
"4","2","182","995375","96.65671641791045","41.875"
"6","2","8","808118","96.44822411205602","99.95"
"4","2","183","995375","96.34292565947243","41.699999999999996"
"5","2","10","705676","94.9874686716792","99.75"
"4","2","184","995375","96.20710415412402","41.525"
"6","2","9","808118","95.86983729662077","99.875"
"4","2","185","995375","96.1864406779661","41.3"
"5","2","11","705676","94.56140350877193","99.75"
"4","2","186","995375","96.23329283110571","41.15"
"6","2","10","808118","95.34301452178268","99.85000000000001"
"4","2","187","995375","96.21720561317876","40.975"
"4","2","188","995375","96.20330679730557","40.825"
"5","2","12","705676","94.01002506265664","99.75"
"6","2","11","808118","94.89233850776164","99.85000000000001"
"4","2","189","995375","96.06637984019667","40.675"
"4","2","190","995375","95.74336829117829","40.525"
"5","2","13","705676","93.25307248557813","99.675"
"4","2","191","995375","95.78425294482331","40.325"
"6","2","12","808118","94.31505133984473","99.825"
"4","2","192","995375","95.77377252952144","40.225"
"5","2","14","705676","92.99522972633693","99.575"
"4","2","193","995375","95.75795383655645","40.075"
"6","2","13","808118","93.8376753507014","99.8"
"4","2","194","995375","95.68210262828536","39.95"
