apoCellsMovementProba,needSigCellsMvtProba,layersAroundNLC,alpha,monoPhagoEff,NLCPhagoEff,M2PhagoEff,M2KillEff,cllSensingDistance,monocyteSensingDistance,nlcSensingDistance,macrophageSensingDistance,nLCThreshold,signalInitMean,signalInitStd,diffTime,diffTimeStd,fitnessVia,fitnessConc,evolution$samples
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,345.97676644612574,258.50194648369995,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,346.0107834083773,255.4001084837,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,346.0107834083773,255.57194148370013,100.0
1,9,1,49,1,8,8,0,3,2,2,2,104,95,5,57,1,346.17776241856797,264.2587704836999,100.0
6,9,1,49,1,8,8,0,3,1,2,2,104,95,24,57,1,346.1879337585261,261.2207644837,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,346.31390334566106,254.5753834837,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,346.31390334566106,255.92147948369995,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,346.37481075973824,260.38059648369995,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,346.37481075973824,260.5460624837,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,346.58248837229576,260.5130564837,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,346.58248837229576,259.18014448369996,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,346.60086408580025,255.4001084837,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,346.60086408580025,254.8704794837,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,346.60086408580025,255.57194148370013,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,346.60086408580025,255.61208748369998,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,346.6180843244365,256.64700648369995,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,346.6180843244365,257.0253194837001,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,346.6180843244365,257.25281048370005,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,346.6180843244365,257.2418974837001,100.0
1,8,1,49,1,8,5,0,3,2,2,2,104,95,5,53,1,346.6217168774707,255.28138548369998,100.0
1,8,1,49,1,8,5,0,3,2,2,2,104,95,5,53,1,346.6217168774707,254.7100204837,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,346.69578846212914,255.74531948369992,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,346.69578846212914,258.50194648369995,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,346.69578846212914,256.8197194837001,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,346.69578846212914,257.46492948370013,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,346.69578846212914,259.42774848369993,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,347.2195431686824,255.88320448369998,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,347.2195431686824,261.20386048369994,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,347.2195431686824,257.0733174837001,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,347.2195431686824,259.42774848369993,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,347.2195431686824,256.8197194837001,100.0
1,8,1,49,1,8,5,0,3,2,2,2,104,95,5,53,1,347.40371083792,261.08026848369997,100.0
1,8,1,49,1,8,5,0,3,2,2,2,104,95,5,53,1,347.40371083792,260.4064864837001,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,347.5030017436451,257.25281048370005,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,347.5030017436451,257.2418974837001,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,347.58920039158636,256.64700648369995,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,347.7963227558873,256.42810748370005,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,347.7963227558873,259.42774848369993,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,347.7963227558873,259.65283148369997,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,347.7963227558873,259.50839248369994,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,347.7963227558873,259.7859454837001,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,347.7963227558873,259.40864048369986,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,347.7963227558873,262.11653248369987,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,347.7963227558873,257.0733174837001,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,347.7963227558873,261.20386048369994,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,347.7963227558873,259.91127648369996,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,347.91562006523134,256.8197194837001,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,347.91562006523134,256.1492304837001,100.0
1,8,1,49,1,8,5,0,3,2,2,2,104,95,5,53,1,347.9570625136817,255.28138548369998,100.0
1,8,1,49,1,8,5,0,3,2,2,2,104,95,5,53,1,347.9570625136817,259.1680864837001,100.0
1,8,1,49,1,8,5,0,3,2,2,2,104,95,5,53,1,347.9570625136817,257.51583448370013,100.0
1,8,1,49,1,8,5,0,3,2,2,2,104,95,5,53,1,347.9570625136817,254.64632348369992,100.0
1,8,1,49,1,8,5,0,3,2,2,2,104,95,5,53,1,347.9570625136817,257.17057448369997,100.0
1,8,1,49,1,8,5,0,3,2,2,2,104,95,5,53,1,347.9570625136817,256.0675304837,100.0
1,8,1,49,1,8,5,0,3,2,2,2,104,95,5,53,1,347.9570625136817,256.45019548370004,100.0
6,9,1,49,1,8,8,0,3,1,2,2,104,95,24,57,1,348.11370941398314,263.17422148369997,100.0
6,9,1,49,1,8,8,0,3,1,2,2,104,95,24,57,1,348.11370941398314,261.79338648370003,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,348.12383774249327,257.7085374837001,100.0
6,9,1,49,1,8,8,0,3,1,2,2,104,95,24,57,1,348.23616531365934,261.0619904837,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,348.33966336037474,257.2418974837001,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,348.3666892594954,259.42774848369993,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,348.3666892594954,257.03068648370015,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,348.3666892594954,260.1960964837,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,348.3666892594954,258.50194648369995,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,348.3666892594954,259.91127648369996,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,348.42094876157137,254.78583048369998,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,348.42094876157137,255.25275948370012,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,348.4597583804444,257.0253194837001,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,348.5942128308647,257.0253194837001,100.0
1,8,1,49,1,8,5,0,3,2,2,2,104,95,5,53,1,348.6340426068133,260.76593348370005,100.0
1,8,1,49,1,8,5,0,3,2,2,2,104,95,5,53,1,348.6340426068133,260.4064864837001,100.0
1,8,1,49,1,8,5,0,3,2,2,2,104,95,5,53,1,348.6340426068133,261.08026848369997,100.0
1,8,1,49,1,8,5,0,3,2,2,2,104,95,5,53,1,348.6340426068133,264.1200414837003,100.0
1,8,1,49,1,8,5,0,3,2,2,2,104,95,5,53,1,348.6340426068133,263.42216948370015,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,348.8563593011603,260.5460624837,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,348.8563593011603,259.91127648369996,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,348.8563593011603,260.1960964837,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,348.8563593011603,261.20386048369994,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,348.8563593011603,260.38059648369995,100.0
6,9,1,49,1,8,8,0,3,1,2,2,104,95,24,57,1,348.89331930455904,263.17422148369997,100.0
6,9,1,49,1,8,8,0,3,1,2,2,104,95,24,57,1,348.89331930455904,261.2207644837,100.0
6,9,1,49,1,8,8,0,3,1,2,2,104,95,24,57,1,348.89331930455904,264.1643864836999,100.0
6,9,1,49,1,8,8,0,3,1,2,2,104,95,24,57,1,348.89331930455904,261.0619904837,100.0
6,9,1,49,1,8,8,0,3,1,2,2,104,95,24,57,1,348.89331930455904,261.79338648370003,100.0
1,9,1,49,1,8,8,0,3,2,2,2,104,95,5,57,1,349.20174719986125,262.87994748370005,100.0
1,9,1,49,1,8,8,0,3,2,2,2,104,95,5,57,1,349.20174719986125,263.31571548369993,100.0
1,9,1,49,1,8,8,0,3,2,2,2,104,95,5,57,1,349.20174719986125,261.0089564837,100.0
6,9,1,49,1,8,8,0,3,1,2,2,104,95,24,57,1,349.21319956314653,263.17422148369997,100.0
6,9,1,49,1,8,8,0,3,1,2,2,104,95,24,57,1,349.21319956314653,260.9306914837,100.0
6,9,1,49,1,8,8,0,3,1,2,2,104,95,24,57,1,349.21319956314653,261.0619904837,100.0
5,8,1,49,1,8,6,0,3,2,2,2,105,98,10,57,5,349.3903823518098,267.1322044837001,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,349.43087444759436,257.2418974837001,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,349.43087444759436,256.64700648369995,100.0
2,8,1,49,1,8,8,0,3,2,2,2,104,95,6,57,1,349.84824624235875,259.3413354837,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,350.06436028033704,253.9106544837001,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,350.06436028033704,253.20780748370015,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,350.06436028033704,253.7312834837001,100.0
1,9,1,49,1,8,8,0,3,2,2,2,104,95,5,57,1,350.1054981950766,262.87994748370005,100.0
1,9,1,49,1,8,8,0,3,2,2,2,104,95,5,57,1,350.1054981950766,260.82929948369997,100.0
1,9,1,49,1,8,8,0,3,2,2,2,104,95,5,57,1,350.1054981950766,261.0089564837,100.0
1,9,1,49,1,8,8,0,3,2,2,2,104,95,5,57,1,350.1054981950766,260.7645464837001,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,350.1655016571088,252.1531614837,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,350.25240320892163,260.5132684837,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,350.29311718898407,252.1531614837,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,350.29311718898407,252.3590284837,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,350.29311718898407,252.76960648370002,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,350.3092138596231,260.5130564837,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,350.3092138596231,259.91036648370005,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,350.3092138596231,259.18014448369996,100.0
1,9,1,49,1,8,8,0,3,2,2,2,104,95,5,57,1,350.3206279840094,260.82929948369997,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,350.3646656625466,256.1492304837001,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,350.3646656625466,255.88320448369998,100.0
1,8,1,49,1,8,5,0,3,2,2,2,104,95,5,53,1,350.54388275351164,254.64632348369992,100.0
1,8,1,49,1,8,5,0,3,2,2,2,104,95,5,53,1,350.54388275351164,256.0675304837,100.0
1,8,1,49,1,8,5,0,3,2,2,2,104,95,5,53,1,350.54388275351164,257.17057448369997,100.0
1,8,1,49,1,8,5,0,3,2,2,2,104,95,5,53,1,350.54388275351164,256.45019548370004,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,350.7642366048687,253.9106544837001,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,350.7642366048687,253.7312834837001,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,350.7642366048687,253.20780748370015,100.0
1,8,1,49,1,8,5,0,3,2,2,2,104,95,5,53,1,350.7975857903189,263.42216948370015,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,350.8175567332089,254.78583048369998,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,350.8175567332089,255.25275948370012,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,350.8175567332089,255.8963524837001,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,351.09532956802377,257.0418954837,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,351.09532956802377,257.6222014837,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,351.22529273877336,253.20780748370015,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,351.37051498392196,253.9106544837001,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,351.37051498392196,253.98671148370002,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,351.39452303324845,256.64700648369995,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,351.39452303324845,257.25281048370005,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,351.39452303324845,257.2786474837001,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,351.39452303324845,257.2418974837001,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,351.39452303324845,257.0253194837001,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,351.3961344538436,252.3590284837,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,351.3961344538436,252.76960648370002,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,351.3961344538436,251.6042344837,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,351.3961344538436,252.1531614837,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,351.4828608228222,252.3590284837,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,351.55906798597533,253.20780748370015,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,352.097616171297,259.91036648370005,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,352.097616171297,259.18014448369996,100.0
2,8,1,49,1,8,8,0,3,2,2,2,104,95,6,57,1,352.13829235068187,258.91244348370003,100.0
2,8,1,49,1,8,8,0,3,2,2,2,104,95,6,57,1,352.13829235068187,258.8416684837001,100.0
2,8,1,49,1,8,8,0,3,2,2,2,104,95,6,57,1,352.13829235068187,259.3413354837,100.0
1,8,1,49,1,8,5,0,3,2,2,2,104,95,5,53,1,352.2911756807972,260.4064864837001,100.0
1,8,1,49,1,8,5,0,3,2,2,2,104,95,5,53,1,352.2911756807972,260.76593348370005,100.0
1,9,1,49,1,8,8,0,3,2,2,2,104,95,5,57,1,352.4244505517573,260.7338784837,100.0
1,9,1,49,1,8,8,0,3,2,2,2,104,95,5,57,1,352.4244505517573,261.67084548369996,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,352.6093122163046,255.25275948370012,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,352.7575619108394,252.1531614837,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,352.75882388828046,252.76960648370002,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,352.75882388828046,254.01121748370014,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,352.75882388828046,253.49997248370013,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,352.75882388828046,252.3590284837,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,352.8332216930112,253.9831514837001,100.0
2,8,1,49,1,8,8,0,3,2,2,2,104,95,6,57,1,353.12241286907766,259.3413354837,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,353.1851356149072,251.93150448369988,100.0
1,9,1,49,1,10,3,0,3,1,2,3,100,98,29,51,5,353.3973583967136,259.48019148369997,100.0
1,9,1,49,1,10,3,0,3,1,2,3,100,98,29,51,5,353.3973583967136,259.1181474837,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,353.4969073218588,253.67057748370001,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,353.4969073218588,253.9831514837001,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,353.4969073218588,253.2527854837,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,353.4969073218588,253.0835464837001,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,353.6472219774253,253.49997248370013,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,353.6472219774253,254.01121748370014,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,353.6472219774253,253.9831514837001,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,353.68172440097084,252.3590284837,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,353.68172440097084,252.1531614837,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,353.8014496919682,257.2786474837001,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,353.8014496919682,257.25281048370005,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,353.8014496919682,257.3993524837,100.0
5,8,1,49,1,8,6,0,3,2,2,2,105,98,10,57,5,353.9015238739856,266.6902394837001,100.0
5,8,1,49,1,8,6,0,3,2,2,2,105,98,10,57,5,353.9015238739856,266.7868884837001,100.0
5,8,1,49,1,8,6,0,3,2,2,2,105,98,10,57,5,353.9015238739856,267.1322044837001,100.0
5,8,1,49,1,8,6,0,3,2,2,2,105,98,10,57,5,353.9015238739856,267.3141764837,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,353.9024484488835,253.2527854837,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,353.9024484488835,252.3386114836999,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,353.9024484488835,253.0835464837001,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,353.9024484488835,252.85139348370004,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,353.9024484488835,253.9831514837001,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,353.9024484488835,253.14942648370004,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,353.9024484488835,254.01121748370014,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,353.9024484488835,252.9622704837,100.0
1,9,1,49,1,8,8,0,3,2,2,2,104,95,5,57,1,353.989266194185,260.7338784837,100.0
1,9,1,49,1,8,8,0,3,2,2,2,104,95,5,57,1,353.989266194185,261.0042244837,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,354.03352497629766,252.3590284837,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,354.0527631044501,254.01121748370014,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,354.0527631044501,252.85139348370004,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,354.0527631044501,253.0835464837001,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,354.0527631044501,252.3386114836999,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,354.0527631044501,253.9831514837001,100.0
1,9,1,49,1,10,3,0,3,1,2,3,100,98,29,51,5,354.30851890593686,259.48019148369997,100.0
1,9,1,49,1,10,3,0,3,1,2,3,100,98,29,51,5,354.30851890593686,259.1181474837,100.0
1,9,1,49,1,10,3,0,3,1,2,3,100,98,29,51,5,354.30851890593686,259.8988774837001,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,354.4416214031769,258.77631248370005,100.0
1,8,1,49,1,8,5,0,3,2,2,2,104,95,5,53,1,354.4547188643029,263.42216948370015,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,354.57012249011564,253.49997248370013,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,354.57012249011564,253.9831514837001,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,354.62992192249146,257.2418974837001,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,354.62992192249146,256.05955148370003,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,354.62992192249146,255.63078748370012,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,354.62992192249146,256.64700648369995,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,354.62992192249146,255.4774854837001,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,354.62992192249146,257.25281048370005,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,354.69286182869615,255.25275948370012,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,354.78185691762224,257.0418954837,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,354.78185691762224,257.6222014837,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,354.8485150209668,258.77631248370005,100.0
2,8,1,49,1,8,8,0,3,2,2,2,104,95,6,57,1,354.90529454640534,258.91244348370003,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,355.1652695306012,260.84356848370004,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,355.1652695306012,260.10922448369996,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,355.64727364380644,253.7312834837001,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,355.64727364380644,254.23014048370004,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,355.64727364380644,253.98671148370002,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,355.64727364380644,253.9106544837001,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,355.64727364380644,253.20780748370015,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,355.6948984499622,254.23014048370004,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,355.75519240953355,252.76960648370002,100.0
1,8,1,49,1,8,5,0,3,2,2,2,104,95,5,53,1,355.8573323137165,263.42216948370015,100.0
1,8,1,49,1,8,5,0,3,2,2,2,104,95,5,53,1,355.8573323137165,264.1200414837003,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,356.03027008864314,260.77992948370013,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,356.03027008864314,257.7677434837,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,356.03027008864314,260.1220734837001,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,356.03027008864314,260.9771764837001,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,356.03027008864314,260.84356848370004,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,356.03027008864314,258.77631248370005,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,356.0782124348353,257.25281048370005,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,356.5521316855425,257.25281048370005,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,356.5521316855425,257.2786474837001,100.0
2,8,1,49,1,8,8,0,3,2,2,2,104,95,6,57,1,356.6941265061485,259.3413354837,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,357.2316648064611,259.5830224837001,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,357.2316648064611,258.77631248370005,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,357.2316648064611,260.84356848370004,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,357.3806039160659,254.36340948370017,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,357.3806039160659,255.18216548369998,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,357.3806039160659,256.05955148370003,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,357.3806039160659,254.9121344837001,100.0
1,10,1,49,1,8,6,3,3,1,2,3,105,95,2,54,5,357.52648228361426,251.93150448369988,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,357.5274533670767,257.0418954837,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,357.5274533670767,256.3075334837,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,357.5274533670767,257.6222014837,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,357.53785225343745,258.9430124837,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,357.53785225343745,260.1220734837001,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,357.53785225343745,260.77992948370013,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,357.54694323797384,254.69182648370003,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,357.54694323797384,255.35623248369998,100.0
5,8,1,49,1,8,6,0,3,2,2,2,105,98,10,57,5,357.62932453427214,266.41801748370005,100.0
5,8,1,49,1,8,6,0,3,2,2,2,105,98,10,57,5,357.62932453427214,265.8014744837001,100.0
5,8,1,49,1,8,6,0,3,2,2,2,105,98,10,57,5,357.62932453427214,266.6902394837001,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,357.6907857009886,256.45317348369997,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,357.6907857009886,255.25275948370012,100.0
1,9,1,49,1,8,8,2,3,1,2,2,105,95,6,53,1,357.6907857009886,255.8963524837001,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,357.73987755403334,252.2409804837001,100.0
3,8,1,49,1,8,8,0,3,1,2,2,103,92,0,53,1,357.73987755403334,250.78143148370015,100.0
1,9,1,49,1,10,3,0,3,1,2,3,100,98,29,51,5,358.0705705701188,259.8988774837001,100.0
1,9,1,49,1,10,3,0,3,1,2,3,100,98,29,51,5,358.0705705701188,259.1181474837,100.0
1,9,1,49,1,10,3,0,3,1,2,3,100,98,29,51,5,358.0705705701188,258.6114114837,100.0
